gene	direction	mean_log2fc	meta_pvalue	meta_fdr	pathways	is_known_target
APCDD1	up	1.01654141415903	1.665517666782019e-12	1.7088127356011384e-10	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
PF4	up	1.4586271399882855	1.7622947588518638e-12	1.7900695789913745e-10	GOBP_WOUND_HEALING	False
ADAMTS2	up	1.455409824923258	1.9088934940386943e-12	1.9341554676413954e-10	GOBP_COLLAGEN_CATABOLIC_PROCESS; GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_COLLAGEN_METABOLIC_PROCESS; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_FORMATION; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
RND1	up	0.9845873102752309	1.982244261543931e-12	2.0034931330324415e-10	REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	False
HTRA3	up	0.7459723980438402	2.1788608637882655e-12	2.1805739730669196e-10	GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_RESPONSE_TO_BMP; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
APOA1	down	-2.293247087427643	2.188967501090698e-12	2.1853192219222137e-10	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
TIMP1	up	1.8782640703580347	2.3137930315474065e-12	2.287510139829829e-10	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_CONNECTIVE_TISSUE_REPLACEMENT; GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_WOUND_HEALING; GOBP_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_SIGNALING_BY_TGFBR3; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_TGFBR3_PTM_REGULATION	False
BCAN	down	-0.43841605759458174	2.3743734434565196e-12	2.3304332312980955e-10	GOBP_HIPPOCAMPUS_DEVELOPMENT; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
SEMA5A	down	-0.7667032167863836	2.3856427476537013e-12	2.335865394169004e-10	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
CPA3	up	0.8920811771012249	2.5296236682993903e-12	2.453253125170733e-10		True
SHH	up	0.6171995735759667	2.6682622665398543e-12	2.5632938358655976e-10	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; GOBP_WOUND_HEALING	False
TYROBP	up	0.8187833568899698	2.6757093733752466e-12	2.5643998634428366e-10	GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	False
TLR2	up	1.023388673273034	3.265171190593022e-12	3.0574012169019535e-10	GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
SDC3	up	0.857998499686148	3.466435095709051e-12	3.216283241877473e-10	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	False
FKBP10	up	0.9202162552769944	3.880981451274391e-12	3.528574474850636e-10	GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY; GOBP_WOUND_HEALING	False
MMP7	up	2.0350227458944214	4.4824496765341744e-12	4.022013937862309e-10	GOBP_COLLAGEN_CATABOLIC_PROCESS; GOBP_COLLAGEN_METABOLIC_PROCESS; GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY; REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES; REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_DEGRADATION; REACTOME_COLLAGEN_FORMATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
PDPN	up	1.470615455866383	5.043494828903663e-12	4.436968280149115e-10	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_WOUND_HEALING	False
COL15A1	up	1.5396278384225255	5.760848146074003e-12	5.013907407818083e-10	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_CHAIN_TRIMERIZATION; REACTOME_COLLAGEN_DEGRADATION; REACTOME_COLLAGEN_FORMATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
MYOF	up	1.0222617329789256	7.342016384059467e-12	6.230312736573129e-10	GOBP_WOUND_HEALING	False
HPN	up	0.44400013118012854	7.993726168262531e-12	6.741210233657752e-10	GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	False
COL4A1	up	1.211135666493427	8.41262171936487e-12	7.050677116731891e-10	GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY; GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_CHAIN_TRIMERIZATION; REACTOME_COLLAGEN_DEGRADATION; REACTOME_COLLAGEN_FORMATION; REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS; REACTOME_LAMININ_INTERACTIONS; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	False
PMP22	down	-0.3936797664336331	9.024172763660038e-12	7.455833773010155e-10	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
TGFBI	up	1.2067687662011615	9.198891272908519e-12	7.554218534840923e-10	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
ANXA3	up	0.8739632937302633	1.0067461921200166e-11	8.168682449687752e-10	GOBP_HIPPOCAMPUS_DEVELOPMENT	False
DERL3	up	1.2504540992231443	1.088040340481515e-11	8.775853296731301e-10	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	False
MSX2	up	0.6691095798109252	1.0903995730219727e-11	8.777501068840117e-10	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_BMP; GOBP_WOUND_HEALING; GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	False
OCLN	down	-0.49500234436083224	1.1373104729620834e-11	9.066930422894276e-10	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING; REACTOME_EPITHELIAL_MESENCHYMAL_TRANSITION_EMT_DURING_GASTRULATION	False
IL1A	up	1.7519998898994573	1.2142736826418699e-11	9.60999792499187e-10	GOBP_CONNECTIVE_TISSUE_REPLACEMENT; GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING; GOBP_WOUND_HEALING; GOBP_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE	False
SAP30	up	0.5448938777125318	1.2259882538991079e-11	9.677704177871794e-10	GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
VPS35	down	-0.3190012457013607	1.2937034318909035e-11	1.015320388974572e-09	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_PROTEIN_SECRETION; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_PROTEIN_SECRETION; GOBP_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	False
GNG4	down	-0.8371038595888697	1.6252436832906605e-11	1.2392796800318788e-09	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT	False
ADAM15	up	0.5594132889703345	1.865771142728966e-11	1.391878941128869e-09	GOBP_COLLAGEN_CATABOLIC_PROCESS; GOBP_COLLAGEN_METABOLIC_PROCESS; GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
CALU	up	0.5532521710459339	2.2375441021505578e-11	1.6392022728200813e-09	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
LPL	up	1.693731131588779	2.3989897108819246e-11	1.7356243144519103e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
PXDN	up	0.8932411197129806	2.500674421017782e-11	1.805983519803126e-09	GOBP_BASEMENT_MEMBRANE_ASSEMBLY; GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY; REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_FORMATION; REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
APPL1	down	-0.5880124598986189	2.5996619656912315e-11	1.8577093190620217e-09	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
HYAL2	up	0.48550203187068863	2.8139482521459955e-11	2.0003096022061204e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	False
TRPV4	down	-0.10614289693858697	2.9031848860710074e-11	2.048591088846998e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
UBE2D1	up	0.5174843090282968	3.124463438421516e-11	2.190458601958437e-09	GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_BMP; REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY; REACTOME_SIGNALING_BY_BMP; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	False
FAP	up	1.4601932362096948	3.290273333459908e-11	2.287020706800153e-09	GOBP_COLLAGEN_CATABOLIC_PROCESS; GOBP_COLLAGEN_METABOLIC_PROCESS; GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	True
CTHRC1	up	1.4161869936181763	3.443518900539839e-11	2.3894618714955487e-09	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	True
LAMB3	down	-0.5426254260780548	3.686207571227854e-11	2.5192383689807543e-09	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_FORMATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_LAMININ_INTERACTIONS; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	False
FOXA2	up	0.9393167977508893	3.733328734061376e-11	2.5471682746363146e-09	GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING	False
PSMB9	up	0.8952315421830805	4.1976494617736516e-11	2.8401770411455877e-09	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
ARHGAP35	down	-0.5249812324143532	4.90737113838742e-11	3.2501957920129493e-09	GOBP_WOUND_HEALING	False
ADAMTS1	up	1.5498262781887617	4.918264685762615e-11	3.252122681501345e-09	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
BMP8B	down	-0.8579892884938145	5.2483132232253835e-11	3.4535427174219115e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST	False
ABHD15	down	-0.39451299085857516	5.326110447757401e-11	3.4990827541621685e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
CHMP4B	down	-0.5554295753310461	6.205239688260444e-11	4.0055756415566465e-09	GOBP_WOUND_HEALING	False
F3	up	0.8452211152997475	6.437839033051364e-11	4.123051249909562e-09	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING	False
PHLPP2	down	-1.1959637257168743	6.593920296605605e-11	4.191648086953604e-09	GOBP_HIPPOCAMPUS_DEVELOPMENT	False
RAB31	up	1.0542833749419873	6.596401904490965e-11	4.191648086953604e-09	HALLMARK_TGF_BETA_SIGNALING	False
ACVR2A	down	-0.6452910485079375	6.768000414670072e-11	4.274018494423897e-09	GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_RESPONSE_TO_BMP; GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; KEGG_MEDICUS_REFERENCE_BMP9_10_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_BMP; REACTOME_SIGNALING_BY_TGFBR3; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	False
LGALS9	up	0.5524612915882345	7.826546909795264e-11	4.81557263942267e-09	GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	False
WNT2	up	0.6122062360319936	8.007700446985389e-11	4.903695422431523e-09	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	False
LUM	up	1.1403680418967492	8.725185887582706e-11	5.239223010595066e-09	GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	False
ADAM9	up	0.590363886497824	8.733753373745581e-11	5.239223010595066e-09	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; REACTOME_COLLAGEN_DEGRADATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
ECM1	up	0.4940095401916731	8.99992639504868e-11	5.367276748508387e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
GNAI1	up	0.4084531095087691	1.0066915267498132e-10	5.928867948364911e-09	HALLMARK_WNT_BETA_CATENIN_SIGNALING	False
HMGCS2	down	-1.974946018556294	1.0107159376914938e-10	5.940617831753237e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
PPP1CC	down	-0.3925656387843852	1.067845949273973e-10	6.2314471641586635e-09	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	False
BCAR3	down	-0.5298328228090166	1.1234755057491557e-10	6.509445846397526e-09	HALLMARK_TGF_BETA_SIGNALING	False
GJA1	up	1.0021684772289572	1.1802382820990983e-10	6.809272762954741e-09	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
ACVR1	up	0.42457930985079484	1.188625243345436e-10	6.847960878634555e-09	GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_RESPONSE_TO_BMP; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; HALLMARK_TGF_BETA_SIGNALING; KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY_AUXILIARY_FACTOR; KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY	False
SCIN	down	-1.1046846313004262	1.2432245865607908e-10	7.102247385665375e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
AHNAK	down	-0.5937491141874363	1.2936414116418743e-10	7.359301952373858e-09	GOBP_WOUND_HEALING	False
SHISA2	down	-0.0640993526194073	1.3199552012830068e-10	7.48808011959045e-09	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
STXBP1	up	0.8869994997995818	1.3756662276844962e-10	7.750157231818105e-09	GOBP_WOUND_HEALING	False
SLC6A4	down	-1.4987045666810448	1.3967054323870887e-10	7.841316409713852e-09	GOBP_WOUND_HEALING	False
JUNB	up	0.6946473918231724	1.491413934275704e-10	8.308517870903079e-09	HALLMARK_TGF_BETA_SIGNALING; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION; REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	False
SORL1	down	-0.5322481633908631	1.5570596847266317e-10	8.652408605495928e-09	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_BMP	False
COL3A1	up	1.182108639676338	1.7560662362193027e-10	9.613990582484495e-09	GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_WOUND_HEALING; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_CHAIN_TRIMERIZATION; REACTOME_COLLAGEN_DEGRADATION; REACTOME_COLLAGEN_FORMATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	True
PLSCR1	up	0.5251961130743217	1.8407645186983082e-10	1.0010416605556674e-08	GOBP_WOUND_HEALING	False
