drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K00003489-001-01-9,gamithromycin,600,288,0.0008,0.0441,-0.1002,81147.0,0.1420969887333322,0.678508124823717
BRD:BRD-K72384124-001-08-0,,400,160,-0.2011,-0.119,-0.1114,29463.0,0.14253785694389445,0.6801349603998899
BRD:BRD-K48195008-001-19-9,,387,154,-0.199,-0.1732,-0.1803,27395.0,0.1429378168249036,0.681564449607511
BRD:BRD-K54416256-001-19-9,,401,158,-0.0259,-0.0731,0.1301,34197.0,0.14317158376304645,0.6822000377200599
BRD:BRD-K01292756-001-25-0,,401,155,-0.0586,0.0313,-0.1255,28593.0,0.1436220357238697,0.6833872617835145
BRD:BRD-K32164935-001-30-8,,401,155,0.2279,0.1863,0.1797,33562.0,0.1436220357238697,0.6833872617835145
BRD:BRD-K88544581-001-06-1,,402,162,-0.0541,-0.124,0.1342,35121.0,0.14398675782848666,0.6840643879846925
BRD:BRD-K60640630-001-11-0,,400,160,0.0155,-0.0512,0.1363,34527.0,0.14411858640456643,0.6840643879846925
BRD:BRD-K07074923-001-01-5,,348,125,0.0528,0.1159,-0.1546,19835.0,0.14414288729705887,0.6840643879846925
BRD:BRD-K24689407-001-06-3,,402,159,-0.1103,-0.1321,0.1505,34486.0,0.14421864003882282,0.6840643879846925
BRD:BRD-K01109406-001-03-7,,401,155,0.1008,0.1557,-0.1556,28597.0,0.14426807122151394,0.6840643879846925
BRD:BRD-K91111634-001-01-2,,402,159,0.0786,0.0058,0.141,34485.0,0.14437749408741846,0.6841055023402451
BRD:BRD-K37933329-001-03-9,BTB06584,599,287,-0.0306,0.0225,-0.0693,80757.0,0.1447140256076531,0.6851138122315451
BRD:BRD-K35687421-001-02-5,,400,162,-0.1111,-0.074,-0.1432,29857.0,0.14479209433759457,0.6851138122315451
BRD:BRD-K38860038-001-01-2,,396,158,-1.9024,-1.6695,-0.1238,28805.0,0.14511881904246435,0.6861816025754408
BRD:BRD-K22936972-003-23-6,,401,155,-0.2221,-0.1751,-0.1178,28606.0,0.14572979307630649,0.6879438841696055
BRD:BRD-K55420858-001-01-0,mirin,600,288,-0.1227,-0.1463,0.128,91604.0,0.14585440120910698,0.6879438841696055
BRD:BRD-K70246307-001-04-1,,400,160,-0.0865,-0.0661,-0.1549,29484.0,0.14587287326096426,0.6879438841696055
BRD:BRD-K23984367-075-15-2,,401,155,-0.0994,-0.1858,0.1291,33547.0,0.14605615460834087,0.6879438841696055
BRD:BRD-K07798980-001-01-9,,401,158,-0.1761,-0.0882,-0.1287,29180.0,0.1462148186377549,0.6879438841696055
BRD:BRD-K44030614-001-01-6,,389,152,-0.1269,-0.0897,-0.1125,27191.0,0.14656297539732294,0.6879438841696055
BRD:BRD-K62965247-001-04-9,,401,158,-0.0561,-0.0604,0.1465,34175.0,0.14669982123045514,0.6879438841696055
BRD:BRD-K00004608-001-01-9,sograzepide,600,288,0.0501,-0.0184,0.1022,91591.0,0.1468639200221743,0.6879438841696055
BRD:BRD-K34303607-300-01-4,CKI-7,599,287,0.0235,0.0452,-0.0651,80786.0,0.1469682239743391,0.6879438841696055
BRD:BRD-A95340155-001-09-7,,402,162,0.1958,0.1427,0.0988,35102.0,0.14698769177873042,0.6879438841696055
BRD:BRD-K62374002-001-01-5,,389,152,-0.6834,-0.7463,0.1378,31934.0,0.14707425805276567,0.6879438841696055
BRD:BRD-K00003493-001-01-9,padsevonil,597,286,0.0898,0.0336,0.0867,90513.0,0.14713659928237888,0.6879438841696055
BRD:BRD-K47079459-004-04-6,,395,153,-1.2859,-1.0609,-0.15,27807.0,0.1472361800177013,0.6879438841696055
BRD:BRD-K24616672-003-20-1,,399,159,0.4448,0.3838,0.1013,34211.0,0.14749538974893475,0.6879438841696055
BRD:BRD-K00003477-001-01-9,asimadoline,597,286,-0.1018,-0.059,-0.103,80236.0,0.1476880133128002,0.6879438841696055
BRD:BRD-K96615647-001-01-2,,402,162,-0.098,-0.1456,0.1585,35097.0,0.14778530584869906,0.6879438841696055
BRD:BRD-K97810537-001-12-8,,376,154,-0.0582,-0.1703,0.1074,31269.0,0.1478476061499711,0.6879438841696055
BRD:BRD-K28667793-001-28-1,,401,159,-0.1725,-0.2251,0.1298,34378.0,0.14793206192220668,0.6879438841696055
BRD:BRD-A45869167-001-10-0,,402,159,0.1577,0.0825,0.1169,34462.0,0.14806826317895608,0.6879438841696055
BRD:BRD-K00090624-001-01-9,Ubrogepant,589,279,-3.9664,-3.6811,-0.1094,77176.0,0.148115387657922,0.6879438841696055
BRD:BRD-A88787317-001-01-0,,347,125,-0.0754,-0.0497,-0.1614,19796.0,0.1481178639837746,0.6879438841696055
BRD:BRD-K78637815-001-02-2,,399,157,0.2443,0.2896,-0.1278,28855.0,0.14812908185637721,0.6879438841696055
BRD:BRD-A17411484-001-11-9,,400,162,-0.0804,-0.016,-0.1047,29878.0,0.14814022026583434,0.6879438841696055
BRD:BRD-A40257118-001-02-0,BQU57,599,287,-0.0183,0.039,-0.0934,80802.0,0.14822336149349216,0.6879438841696055
BRD:BRD-A67975844-001-01-8,,402,159,0.0744,0.0388,0.1368,34461.0,0.14823035153017974,0.6879438841696055
BRD:BRD-K99149715-001-01-6,,402,159,0.0432,-0.0172,0.1315,34460.0,0.14839257538646672,0.6879438841696055
BRD:BRD-K50163129-001-01-4,,399,158,-0.0023,-0.0594,0.1636,33995.0,0.1485489246132124,0.6879438841696055
BRD:BRD-A07815743-001-01-1,,401,158,-0.0167,0.0205,-0.1731,29195.0,0.14865214393749687,0.6879438841696055
BRD:BRD-K48963429-001-01-9,riodoxol,599,287,-0.1452,-0.1375,-0.1027,80813.0,0.149091007107841,0.6879438841696055
BRD:BRD-K56707426-001-02-0,,399,157,-0.0609,-0.123,0.1279,33782.0,0.14911826842122114,0.6879438841696055
BRD:BRD-K00003384-001-01-9,fosfluconazole,597,286,0.0956,0.0705,0.0999,90487.0,0.1491926692894825,0.6879438841696055
BRD:BRD-K43106192-320-11-8,,376,154,0.0392,-0.0384,0.0926,31260.0,0.1494283514952407,0.6879438841696055
BRD:BRD-A89594340-003-11-5,,399,157,0.1636,0.1061,0.114,33779.0,0.14961474865548025,0.6879438841696055
BRD:BRD-K24187789-001-01-7,,402,159,-1.9969,-1.8539,-0.1445,29467.0,0.1498586975495173,0.6879438841696055
BRD:BRD-K51318897-001-15-3,,387,154,-1.6759,-1.5617,-0.1787,27436.0,0.1498819753792306,0.6879438841696055
BRD:BRD-K29395450-001-06-8,,401,158,0.2262,0.1594,0.1377,34154.0,0.15012935947006498,0.6879438841696055
BRD:BRD-A02710418-003-11-8,,401,155,-0.3013,-0.2496,-0.0942,28633.0,0.15018300820962222,0.6879438841696055
BRD:BRD-K96936751-001-01-4,,402,162,-0.0672,-0.1075,0.1257,35082.0,0.1501979961569315,0.6879438841696055
BRD:BRD-K85146014-314-05-4,,374,154,-0.5185,-0.6048,0.1115,31091.0,0.15023016250209423,0.6879438841696055
BRD:BRD-K20338176-001-17-7,,400,159,-0.0282,0.0096,-0.1256,29321.0,0.1502479987283724,0.6879438841696055
BRD:BRD-K99749624-001-07-0,,402,159,0.0029,-0.0846,0.1758,34448.0,0.15034985250741115,0.6879438841696055
BRD:BRD-K32292990-001-03-6,,399,157,0.1379,0.0608,0.1282,33774.0,0.15044501692807,0.6879438841696055
BRD:BRD-K27798832-001-01-5,,389,151,0.0656,0.0416,0.1443,31710.0,0.1504475006796821,0.6879438841696055
BRD:BRD-K67537649-001-04-5,,394,156,0.1218,0.0558,0.0917,33148.0,0.150478617000285,0.6879438841696055
BRD:BRD-K44471774-001-01-8,,389,152,0.0478,-0.0011,0.1283,31914.0,0.15051772556091658,0.6879438841696055
BRD:BRD-A43082461-001-06-3,,376,154,-0.1487,-0.2101,0.0846,31253.0,0.15066671113062938,0.6879438841696055
BRD:BRD-K78659596-001-03-9,,396,158,-4.4115,-4.1755,-0.1397,28839.0,0.15071680094362533,0.6879438841696055
BRD:BRD-K00003148-001-01-9,batefenterol,597,286,0.0757,0.0193,0.0088,90466.0,0.15086929163455287,0.6879438841696055
BRD:BRD-K00004625-001-01-9,cipamfylline,597,286,0.1575,0.11,0.0871,90466.0,0.15086929163455287,0.6879438841696055
BRD:BRD-K94882685-003-10-0,tolonium,600,288,-3.5981,-3.833,0.1348,91540.0,0.15087599884394232,0.6879438841696055
BRD:BRD-A73709786-001-01-3,,395,153,0.1168,0.1544,-0.1614,27829.0,0.15096464214686134,0.6879438841696055
BRD:BRD-A55962179-001-22-1,,400,162,-0.3836,-0.3244,-0.1206,29896.0,0.15105684199795277,0.6879438841696055
BRD:BRD-K48578705-001-16-8,,394,153,0.006,-0.0319,0.1287,32523.0,0.15118805503516985,0.6879438841696055
BRD:BRD-K00003456-001-01-9,asciminib,597,286,-0.127,-0.0779,-0.0875,80280.0,0.15119027011665154,0.6879438841696055
BRD:BRD-A49906757-004-09-8,,400,162,-0.1007,-0.0881,-0.1479,29897.0,0.15122015048399592,0.6879438841696055
BRD:BRD-K60371362-001-01-7,,347,125,0.0109,-0.0231,0.1726,23564.0,0.15136126114646767,0.6879438841696055
BRD:BRD-K33583600-001-16-1,,399,157,-0.0291,-0.0734,0.0985,33768.0,0.15144597028304566,0.6879438841696055
BRD:BRD-A32172948-001-07-6,,401,155,-0.0858,-0.0778,-0.1295,28641.0,0.15152221047303974,0.6879438841696055
BRD:BRD-K03149601-001-02-6,,347,125,0.1387,0.1057,0.1914,23563.0,0.15157939634182882,0.6879438841696055
BRD:BRD-K00004572-001-01-9,Ro-48-6791,600,288,-0.0299,-0.0547,0.0805,91531.0,0.15159260303075037,0.6879438841696055
BRD:BRD-K04643877-001-03-2,,389,151,-0.1103,-0.066,-0.1286,27036.0,0.15167186960263615,0.6879438841696055
BRD:BRD-K47832606-001-30-1,,401,155,-1.3373,-1.268,-0.1571,28645.0,0.15219521341753134,0.68933367432874
BRD:BRD-K62398570-300-01-2,,391,140,0.2247,0.3012,-0.1566,25139.0,0.1521989156067083,0.68933367432874
BRD:BRD-K23913458-001-20-7,,401,158,-0.3849,-0.4301,0.1457,34141.0,0.15228284410796908,0.68933367432874
BRD:BRD-K70329400-001-02-5,,347,125,0.2411,0.1424,0.1814,23559.0,0.152454332038399,0.6896501762429909
BRD:BRD-K00003274-001-01-9,selonsertib,597,286,-1.1152,-1.1939,0.1119,90442.0,0.15280297177177896,0.69006767609418
BRD:BRD-K12979078-001-02-9,daidzin,597,286,0.1691,0.1469,0.0132,90441.0,0.15288394909932404,0.69006767609418
BRD:BRD-K77547509-001-03-3,,347,125,0.1167,0.0452,0.1275,23556.0,0.15311305223799318,0.69006767609418
BRD:BRD-K37890730-001-15-1,,395,153,-4.0228,-3.8234,-0.1196,27842.0,0.15320139735716112,0.69006767609418
BRD:BRD-K53523901-001-04-4,,401,155,0.2725,0.201,0.095,33504.0,0.1532089811631292,0.69006767609418
BRD:BRD-K83144676-001-09-5,,389,151,0.0136,0.0791,-0.1118,27045.0,0.15325719061767729,0.69006767609418
BRD:BRD-K50498985-001-03-3,,396,157,-0.0297,-0.0739,0.1611,33506.0,0.15325803469072508,0.69006767609418
BRD:BRD-K48213016-001-01-8,,396,158,0.1057,0.1669,-0.1148,28855.0,0.1534074368091727,0.6902826348139713
BRD:BRD-K49350383-001-13-7,,396,158,-0.3607,-0.0613,-0.1103,28857.0,0.1537463185852736,0.6908738816129988
BRD:BRD-A59303141-001-10-4,,387,154,-0.583,-0.526,-0.1195,27459.0,0.1538885675876469,0.6908738816129988
BRD:BRD-K26501486-001-02-9,SR-1078,599,287,-0.3088,-0.2495,-0.089,80874.0,0.15397300235192013,0.6908738816129988
BRD:BRD-K70301465-001-02-6,,401,155,-0.2467,-0.2108,-0.1308,28656.0,0.15405770408306307,0.6908738816129988
BRD:BRD-K00005341-001-01-9,ogerin,600,288,-0.0492,-0.1014,0.0856,91497.0,0.15432318297897554,0.6908738816129988
BRD:BRD-K00004669-001-01-9,cangrelor,600,288,0.0261,0.0078,0.1143,91496.0,0.1544040562306605,0.6908738816129988
BRD:BRD-K59325863-001-03-6,,376,154,-3.8913,-3.6178,-0.1314,26672.0,0.15442873564788698,0.6908738816129988
BRD:BRD-K76775527-001-30-2,,402,162,-0.074,-0.1611,0.1062,35056.0,0.1544509819805812,0.6908738816129988
BRD:BRD-A10420615-001-04-4,,399,157,0.2045,0.2634,-0.1763,28894.0,0.15464913257603166,0.6908738816129988
BRD:BRD-A60594020-034-01-1,,399,157,0.2157,0.2763,-0.1402,28894.0,0.15464913257603166,0.6908738816129988
BRD:BRD-K79555887-001-01-0,,402,159,0.0349,-0.0508,0.1082,34422.0,0.1546580706998171,0.6908738816129988
BRD:BRD-K25359048-001-02-6,,402,162,-0.1338,-0.1869,0.1228,35052.0,0.15511332924244972,0.6924520089127111
BRD:BRD-K14235254-001-01-2,,401,158,0.181,0.1334,0.1398,34122.0,0.15547243210819078,0.6927296483999624
BRD:BRD-A26384407-001-25-1,,402,162,0.1172,0.062,0.1175,35049.0,0.15561150341330873,0.6927296483999624
BRD:BRD-K98572433-001-02-9,,400,162,-0.0908,-0.0145,-0.1508,29924.0,0.15568049891117794,0.6927296483999624
BRD:BRD-K29656036-001-02-5,,402,159,0.131,0.1428,-0.1271,29503.0,0.155833846555308,0.6927296483999624
BRD:BRD-K41406082-001-16-2,,400,159,0.126,0.0846,0.0942,34245.0,0.1559221663378091,0.6927296483999624
BRD:BRD-A52551912-001-02-9,ATB-346,599,287,0.0779,0.1239,-0.1049,80902.0,0.15625419895916348,0.6927296483999624
BRD:BRD-K43966364-237-04-8,,395,153,-0.148,-0.1138,-0.1294,27860.0,0.15633993880866995,0.6927296483999624
BRD:BRD-K04032780-001-01-8,,347,125,0.0549,0.0994,-0.1126,19835.0,0.15666283967496897,0.6927296483999624
BRD:BRD-K06519765-001-01-1,,389,152,-0.899,-0.6887,-0.1157,27249.0,0.15669120477338766,0.6927296483999624
BRD:BRD-K15179513-001-03-4,,399,157,0.0946,0.0297,0.1208,33737.0,0.15669853834570008,0.6927296483999624
BRD:BRD-K45746021-003-01-9,,396,158,-0.2031,-0.1279,-0.1464,28876.0,0.15699413258922254,0.6927296483999624
BRD:BRD-K47289408-001-01-5,,348,125,-0.4799,-0.5436,0.196,23605.0,0.15713802632337456,0.6927296483999624
BRD:BRD-A10903566-003-07-7,,387,154,-0.024,-0.0827,0.1249,32120.0,0.15725934002620046,0.6927296483999624
BRD:BRD-K00004668-001-01-9,freselestat,597,286,0.21,0.1626,0.1221,90387.0,0.15730537662611566,0.6927296483999624
BRD:BRD-K59045783-001-01-1,,399,157,-0.0164,-0.0752,0.0809,33733.0,0.15738623029099874,0.6927296483999624
BRD:BRD-K00003433-001-01-9,veralipride,597,286,0.0455,0.0771,-0.1016,80357.0,0.15747097495776985,0.6927296483999624
BRD:BRD-K94853001-300-04-9,Mps1-IN-1,599,287,-0.2813,-0.3789,0.1118,90995.0,0.15756920036073696,0.6927296483999624
BRD:BRD-K33814251-001-02-2,,396,158,0.2893,0.2573,0.1529,33688.0,0.15768446289753457,0.6927296483999624
BRD:BRD-K38797369-003-01-1,,376,154,-0.0507,-0.0098,-0.1588,26690.0,0.15770976834563621,0.6927296483999624
BRD:BRD-K18779551-003-07-8,,401,162,-0.3408,-0.2174,-0.1495,30012.0,0.15773958473259075,0.6927296483999624
BRD:BRD-K00003501-001-01-9,lazertinib,600,288,-0.4531,-0.395,-0.1027,81346.0,0.1578298864488934,0.6927296483999624
BRD:BRD-K02953697-001-09-2,,399,156,-0.0654,-0.028,-0.135,28723.0,0.15784514240040104,0.6927296483999624
BRD:BRD-K13511380-001-01-4,,399,157,0.0494,0.1131,-0.0928,28913.0,0.15790349836244744,0.6927296483999624
BRD:BRD-K62040061-001-01-0,,389,151,0.1847,0.1367,0.1495,31668.0,0.1579077995605106,0.6927296483999624
BRD:BRD-K00003099-001-01-9,PLX51107,600,288,-0.8338,-0.7211,-0.0346,81347.0,0.1579121500017786,0.6927296483999624
BRD:BRD-K70976396-236-26-0,,348,125,0.2132,0.1864,0.1752,23601.0,0.1580349635789663,0.6927296483999624
BRD:BRD-K92404805-001-07-0,,403,161,0.1218,0.0922,0.1435,34909.0,0.15810757354860594,0.6927296483999624
BRD:BRD-K54395039-001-01-7,,403,161,0.0775,-0.0342,0.1798,34909.0,0.15810757354860594,0.6927296483999624
BRD:BRD-K39120595-304-04-7,,400,159,0.2575,0.3231,-0.135,29368.0,0.1581341612695054,0.6927296483999624
BRD:BRD-K24548560-342-02-1,,402,162,0.0916,0.03,0.1042,35033.0,0.1582889618138541,0.6929607032340873
BRD:BRD-K75349868-001-03-9,remodelin,599,287,0.0414,-0.0039,0.1031,90983.0,0.15856094157863077,0.6933418918162433
BRD:BRD-K00005328-001-01-9,radiprodil,600,288,-0.0571,-0.0799,0.0832,91444.0,0.15865398407193032,0.6933418918162433
BRD:BRD-K98530306-003-18-3,,401,159,0.1072,0.0807,0.084,34313.0,0.1587684425826602,0.6933418918162433
BRD:BRD-K02017404-300-06-2,,400,160,0.0426,0.0103,0.1719,34438.0,0.15878448332463302,0.6933418918162433
BRD:BRD-K00004657-001-01-9,motapizone,597,286,-0.0165,-0.0582,0.0814,90365.0,0.15913423052640097,0.6938403070276868
BRD:BRD-K72063794-003-02-9,VU591,599,287,0.0098,0.0593,-0.1123,80937.0,0.15914163549329097,0.6938403070276868
BRD:BRD-K47878171-086-06-0,,374,132,0.286,0.2062,0.1699,26717.0,0.15933101224922597,0.6938403070276868
BRD:BRD-K84986517-001-01-8,,395,153,0.299,0.2544,0.1076,32558.0,0.1593486714434662,0.6938403070276868
BRD:BRD-K16338837-001-02-6,,399,157,-0.7855,-0.7121,-0.1171,28922.0,0.1594630293015621,0.6938403070276868
BRD:BRD-K10852020-001-05-2,,376,154,0.0722,-0.0029,0.0989,31204.0,0.1595552410710056,0.6938403070276868
BRD:BRD-A26458246-004-02-1,,348,125,0.1465,0.0973,0.1263,23594.0,0.15961392630003635,0.6938403070276868
BRD:BRD-K87510569-001-02-8,,400,160,-0.0667,-0.0024,-0.0857,29568.0,0.15981242459062528,0.6942587095139768
BRD:BRD-A23359898-003-10-0,,400,160,0.0971,0.1522,-0.1648,29569.0,0.15998423629924785,0.6945607189717986
BRD:BRD-K23163214-050-15-1,,402,159,-0.0694,-0.1023,0.1353,34387.0,0.16060485124364898,0.6962708485295563
BRD:BRD-K83776863-001-08-9,,389,152,-0.0318,0.0368,-0.1466,27271.0,0.16066880604808242,0.6962708485295563
BRD:BRD-K10845183-304-01-6,,387,154,-0.2344,-0.2853,0.167,32101.0,0.16068577608922163,0.6962708485295563
BRD:BRD-K22314899-001-02-4,,396,158,0.1996,0.2651,-0.1429,28899.0,0.16099496918231848,0.6968584801793282
BRD:BRD-K17610631-001-03-3,,389,152,-0.2007,0.0057,-0.1339,27274.0,0.16121706580363238,0.6968584801793282
BRD:BRD-K00003317-312-01-9,pipofezine,600,288,-0.1354,-0.1946,0.0934,91413.0,0.16122938860050173,0.6968584801793282
BRD:BRD-K54936858-001-01-6,,387,154,-0.1459,-0.1819,0.1615,32098.0,0.16123191050982688,0.6968584801793282
BRD:BRD-K00003682-001-01-9,imidurea,599,287,-0.0006,0.0184,-0.1377,80967.0,0.16164856088754276,0.6976010411601061
BRD:BRD-K06335600-003-20-7,,401,158,0.1958,0.2269,-0.1188,29272.0,0.16165455915374582,0.6976010411601061
BRD:BRD-K70914287-300-02-8,,400,162,-0.0944,-0.0151,-0.1136,29960.0,0.16178204289684905,0.6976010411601061
BRD:BRD-K26818574-305-04-3,,402,159,0.0757,0.0154,0.2113,34380.0,0.16181467449590092,0.6976010411601061
BRD:BRD-K00003386-001-01-9,HT-2157,597,286,-0.1389,-0.1946,0.1123,90330.0,0.16207686321923287,0.697893587482292
BRD:BRD-A57798559-004-02-3,,399,157,0.1847,0.1748,0.1012,33706.0,0.16208809830037918,0.697893587482292
BRD:BRD-K14763542-001-02-3,,376,154,0.0334,-0.0304,0.1323,31189.0,0.16235401206643596,0.6984741195630646
BRD:BRD-K36862742-001-25-6,,400,159,0.2558,0.2109,0.094,34207.0,0.16245467248798662,0.6984741195630646
BRD:BRD-K00003310-001-01-9,derazantinib,600,288,-0.2475,-0.2792,0.1825,91397.0,0.16257092329937062,0.6984741195630646
BRD:BRD-A92630576-050-24-1,,402,162,-0.2981,-0.2754,-0.1086,30117.0,0.1627140221877068,0.6984741195630646
BRD:BRD-K00004746-001-01-9,YS-201,597,286,0.0576,0.1071,-0.09,80420.0,0.16275519529710336,0.6984741195630646
BRD:BRD-K00003496-001-01-9,baloxavir,597,286,-1.1339,-1.2732,0.1128,90321.0,0.16284013715292067,0.6984741195630646
BRD:BRD-K41859756-001-06-8,,399,157,-2.5377,-2.8261,0.1328,33701.0,0.1629703302216159,0.6985912513919015
BRD:BRD-K98028353-001-02-8,savolitinib,599,287,-0.1462,-0.0975,-0.1215,80985.0,0.16316696204608006,0.69899285318163
BRD:BRD-K10852020-001-04-5,,387,154,-0.2203,-0.2337,0.104,32086.0,0.16343047360461682,0.6996802747637757
BRD:BRD-K83988098-001-02-0,,396,158,-2.9961,-3.1404,0.1515,33651.0,0.16417941749719134,0.7024437585418584
BRD:BRD-K08999871-213-01-5,,395,153,-0.0271,0.0043,-0.1351,27905.0,0.16439942256171136,0.7024652534432653
BRD:BRD-A20589515-001-03-9,dihydroxyphenylglycine,599,287,-0.1477,-0.0952,-0.0793,81000.0,0.16444049095899693,0.7024652534432653
BRD:BRD-A49447682-001-02-4,,400,159,0.2294,0.1885,0.0904,34195.0,0.16455988891747253,0.7024652534432653
BRD:BRD-K71315565-001-02-9,MJ-15,600,288,-0.0607,-0.0879,0.1117,91372.0,0.16468390500127672,0.7024652534432653
BRD:BRD-K56047318-001-06-3,,401,155,-0.0055,0.0741,-0.1198,28717.0,0.16470172068949607,0.7024652534432653
BRD:BRD-K08681769-323-03-7,,376,154,-0.0961,-0.1513,0.144,31176.0,0.16480944094573347,0.702483430019793
BRD:BRD-K00004751-001-01-9,inarigivir-soproxil,600,288,-0.0647,-0.0893,0.1079,91369.0,0.1649388461805965,0.7025939558132059
BRD:BRD-K36551084-001-04-9,cinchonine,599,287,0.1126,0.1517,-0.0813,81008.0,0.16512276035292128,0.7028594202735534
BRD:BRD-K34581968-001-04-6,BMS-536924,599,287,-1.1302,-1.1921,0.12,90904.0,0.16520819363130945,0.7028594202735534
BRD:BRD-K45238818-001-02-6,,401,158,0.1332,0.0901,0.1502,34065.0,0.16534551827231703,0.702873653403928
BRD:BRD-K53532120-003-09-5,,401,155,0.0776,0.126,-0.1099,28721.0,0.16541857115456216,0.702873653403928
BRD:BRD-A63752151-001-01-2,,403,161,-0.357,-0.3186,-0.131,30019.0,0.16583281668167105,0.704193136503156
BRD:BRD-K42673188-001-01-1,,389,152,-0.7972,-0.6712,-0.1336,27300.0,0.16602798164056665,0.7045812470871547
BRD:BRD-K50490982-001-09-9,bromindione,600,288,0.1105,0.0407,0.0991,91354.0,0.16621801059288066,0.7049470905219611
BRD:BRD-K76022557-003-02-7,,396,157,-0.0166,-0.0496,0.1837,33431.0,0.1664048378225551,0.7050154830917211
BRD:BRD-K73799155-001-01-5,,347,125,-0.0167,-0.0333,0.1346,23497.0,0.16651188831093355,0.7050154830917211
BRD:BRD-A07164067-001-01-2,,402,159,0.0704,0.0317,0.1748,34353.0,0.1665456310573079,0.7050154830917211
BRD:BRD-K19601669-001-03-5,,402,162,-0.2145,-0.1911,-0.13,30141.0,0.1668809304051817,0.7050597931323321
BRD:BRD-A83792282-001-01-6,,347,125,0.0644,0.0277,0.1373,23495.0,0.16698106328584528,0.7050597931323321
BRD:BRD-K80666802-003-01-0,,347,125,0.1333,0.2001,-0.1529,19880.0,0.16698106328584528,0.7050597931323321
BRD:BRD-K00003186-003-01-9,SSR240612,600,288,0.0685,0.0184,0.1069,91345.0,0.16698908202208318,0.7050597931323321
BRD:BRD-K67637637-003-12-6,,399,157,0.1557,0.103,0.1357,33678.0,0.16707528824004747,0.7050597931323321
BRD:BRD-K34776109-001-16-6,,400,162,-0.2347,-0.2564,0.1183,34808.0,0.16735567900321824,0.7057165951191199
BRD:BRD-K58234744-001-02-9,CU-CPT-4a,600,288,0.0416,0.005,0.0557,91339.0,0.16750462105382624,0.7057165951191199
BRD:BRD-K00259736-001-16-4,,401,155,-1.9135,-1.6589,-0.1261,28733.0,0.1675832098263521,0.7057165951191199
BRD:BRD-A10967948-003-06-3,,387,154,-0.2726,-0.3088,0.1108,32063.0,0.16770743988130488,0.7057165951191199
BRD:BRD-K00004582-001-01-9,sufugolix,600,288,0.171,0.1203,0.102,91336.0,0.16776283848707163,0.7057165951191199
BRD:BRD-A65797496-048-09-3,,403,161,0.0057,-0.0276,0.1911,34852.0,0.1679400697799731,0.7057165951191199
BRD:BRD-A55272860-001-14-6,,402,159,0.1402,0.1023,0.1146,34345.0,0.16796717506309222,0.7057165951191199
BRD:BRD-K87112191-001-04-5,,400,162,-1.2814,-1.3658,0.1327,34804.0,0.16806240564176977,0.7057165951191199
BRD:BRD-K71223042-001-03-9,PCI-29732,599,287,-0.4629,-0.3792,-0.0702,81045.0,0.16830599508288724,0.7063026616890015
BRD:BRD-A85216385-003-02-4,,402,159,-0.1122,-0.1628,0.0911,34341.0,0.16868135466508893,0.7074406412451846
BRD:BRD-K76244476-362-02-5,,347,125,0.1447,0.1869,-0.1692,19888.0,0.16886770117703898,0.7077849944395646
BRD:BRD-K93632104-001-17-2,,400,159,0.2742,0.2788,0.1796,34170.0,0.16901164470944685,0.7079513063400025
BRD:BRD-K00004640-001-01-9,NN-DNJ,600,288,-0.1193,-0.1411,0.1245,91320.0,0.16914504903860395,0.7080732940641928
BRD:BRD-K00405906-001-01-9,,403,161,-0.0531,0.0203,-0.1209,30041.0,0.16971142118845306,0.7089271463856688
BRD:BRD-K33510429-001-03-1,,375,153,0.1039,0.0585,0.1394,30871.0,0.16986574232360996,0.7089271463856688
BRD:BRD-K88611939-001-22-4,,402,159,0.2104,0.1412,0.1002,34332.0,0.17029658671516945,0.7089271463856688
