gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
TMEM102,51,12,-0.0907529031869292,-0.061818823183622945,-0.012764396090250225,-0.6416119592816907,0.6160831671011902,289.0,0.7727284878163614,0.9540831329161197,False
KCNQ3,51,12,0.0145017632802031,0.02802004400026915,-0.01268853219730747,-0.6415360485804171,0.6161589841858022,286.0,0.7328639950131208,0.9417318219403541,False
TWIST1,51,12,0.1647529297262877,0.2137814770035656,-0.01255360025870462,-0.6414010340777391,0.6162938335603297,246.0,0.29766289117379197,0.7847235579232603,False
IL16,51,12,0.1224919199815803,0.12723365059169506,-0.012451223220804204,-0.6412985949848469,0.6163961485432385,298.0,0.8955567727056876,0.9823785578856653,False
POLR2F,51,12,-1.8154880764777812,-1.6914452804989253,-0.012370712937850841,-0.6412180362581813,0.6164766103824796,276.0,0.6056076894351258,0.9065003763344763,False
KLRG2,51,12,-0.0221155189012451,-0.037277917942716454,-0.012237393403477403,-0.641084637195373,0.6166098503884182,301.0,0.9372189431595431,0.9886906673375715,False
SGMS1,51,12,-0.0189132104053175,-0.00868281097304365,-0.012192339518484035,-0.6410395566294196,0.6166548775924514,292.0,0.8132020097066828,0.9641663875918389,False
LCN8,51,12,-0.2462999595357295,-0.3006094967867422,-0.012119737370714949,-0.6409669116936452,0.6167274369522153,313.0,0.9094179352378551,0.9838107781337871,False
UVSSA,51,12,-0.0979474749650099,-0.0965340818283216,-0.012084623658182607,-0.6409317773785661,0.6167625300622008,295.0,0.8541807423947697,0.9723720233584492,False
TMA7,39,11,-0.0509174444859769,-0.0707550431729627,-0.012082432320361228,-0.681207294535623,0.6570424298949006,207.0,0.869781349844311,0.9785452795497002,False
PPIL3,51,12,-0.1153851244566134,-0.1377792513500827,-0.012077751336861774,-0.6409249010319882,0.6167693983582647,304.0,0.9790537466644217,0.9967049560393813,False
VWA7,51,12,0.0659456039512503,0.0826663268839713,-0.0119865542549494,-0.6408336507509079,0.6168605422410091,276.0,0.6056076894351258,0.9065003763344763,False
PRPF40B,51,12,-0.0530170037323872,-0.06341480609701945,-0.011937192625527872,-0.6407842604949189,0.6169098752438632,317.0,0.8541807423947697,0.9723720233584492,False
ZNF500,51,12,-0.073803970694547,-0.1240587842011114,-0.011874958555192973,-0.6407219905011826,0.6169720733907967,307.0,0.9930172025151393,0.9983493658793117,False
LRTM2,51,12,0.0891251918418354,0.0791551632122104,-0.011858908165038033,-0.6407059308767119,0.6169881145466359,301.0,0.9372189431595431,0.9886906673375715,False
CCDC6,51,12,-0.1058181131885181,-0.09599715789111174,-0.011845378897783728,-0.6406923938353275,0.6170016360397601,317.0,0.8541807423947697,0.9723720233584492,False
PPARGC1A,51,12,0.129870393885531,0.11628952681676194,-0.011685332653970665,-0.640532256299831,0.6171615909918897,307.0,0.9930172025151393,0.9983493658793117,False
ATP9B,51,12,0.0896351502131845,0.1020080180092333,-0.011572636977741687,-0.6404194970861529,0.6172742231306695,302.0,0.9511503515151365,0.9913343081213953,False
CACNA1S,51,12,-0.0706123481107016,-0.0969914137157889,-0.011571000683066853,-0.6404178598734754,0.6172758585073418,331.0,0.6680427414171983,0.9253544304639597,False
PLEKHF2,51,12,-0.0269306840579156,-0.024114019495469798,-0.011564907768595187,-0.6404117635418669,0.6172819480046765,293.0,0.8268107054784457,0.9674044216777472,False
SLC26A9,51,12,0.0330242780492631,0.01094952139741075,-0.011498522565773156,-0.6403453412243452,0.617348296092799,320.0,0.8132020097066828,0.9641663875918389,False
