gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
LDHAL6B,82,16,0.12442630720274085,0.16130501230541322,-0.32661723364831813,-0.8642314662172703,0.210996998920634,597.0,0.5739170266076699,0.8841384160982698,False
INSL4,82,16,0.15866431828229283,0.1930435170589817,-0.32660456726864134,-0.864218649019797,0.21100951448251432,541.0,0.27109055228441936,0.7480433840339695,False
A1CF,82,16,-0.02152750063343175,0.0036788771351742504,-0.32659990725931426,-0.8642139335254893,0.2110141190068608,481.0,0.09349078294405543,0.5768021353541151,False
SCYL1,82,16,-0.44976263717228193,-0.42208708164423336,-0.3265912887990901,-0.8642052124505675,0.21102263485238731,557.0,0.3437583801155336,0.7879420498859532,False
MCAT,82,16,-0.09728502057215441,-0.05762562713929745,-0.32647126468261345,-0.8640837595602705,0.2111412301950436,563.0,0.3739523855728851,0.8039998890589759,False
LOXL4,82,16,-0.09119418708775551,-0.0696461356850745,-0.32643311763447685,-0.8640451585167204,0.2111789232477666,551.0,0.3151683616037959,0.7737611660243917,False
SLC39A9,82,16,-0.060745194187444396,-0.00026707230719974994,-0.3263687078959592,-0.8639799823449589,0.21124256655304052,536.0,0.25071528191449,0.7355788093424742,False
FAM184B,82,16,0.17477327530177725,0.20642897693657886,-0.3263643975668467,-0.863975620731144,0.21124682559745062,522.0,0.19942923650698263,0.6906635182534463,False
ABCB10,82,16,-0.16880240799195828,-0.07688414575301619,-0.3258083173828081,-0.8634129298919451,0.21179629512632886,541.0,0.27109055228441936,0.7480433840339695,False
ANTXR1,82,16,0.022607554637943998,0.0398423699579528,-0.32579139385286754,-0.863395805351364,0.21181301764562893,535.0,0.24677198898519248,0.7324100397262837,False
OR10W1,73,16,0.033009991035082,0.0542260206144417,-0.3256630724510713,-0.8688046084691804,0.21747846356703782,454.0,0.166473977944413,0.6601883983487815,False
OR52N1,73,16,0.0510127450739793,0.1219449798933569,-0.3256003290450859,-0.8687410532459807,0.21754039515580897,473.0,0.23775361875532186,0.7267319506679827,False
LGALS2,82,16,0.022706851918733402,0.05804890932909555,-0.3255244906426993,-0.8631257333469671,0.2120767520615685,476.0,0.08446917243829669,0.5671774896791179,False
DMPK,82,16,-0.0411776414980878,-0.00851978899022545,-0.32550027276220134,-0.8631012280685579,0.2121006825441552,517.0,0.1831105344303312,0.6760039593010173,False
ZNF331,82,16,0.22317617715116228,0.2834747609823107,-0.3254982498940291,-0.8630991811956086,0.2121026814075504,513.0,0.17078498428131572,0.6616755642369337,False
B3GNT3,82,16,-0.190380043372892,-0.1186598182756715,-0.32545786309660285,-0.863058315171024,0.21214258897781835,544.0,0.28384621385128717,0.7559174435952755,False
CCNA1,82,16,0.0162956179012556,0.03995673297313555,-0.3253622115453533,-0.8629615288600683,0.21223710576936172,550.0,0.31055978756285263,0.7716059423635228,False
DEPP1,82,16,-0.1051136907597647,-0.09628303199413654,-0.32519717578092167,-0.8627945359767227,0.2124001844148794,536.0,0.25071528191449,0.7355788093424742,False
MYL9,82,16,-0.12809424909216324,-0.10473869947293135,-0.32506403300461795,-0.8626598150111695,0.2125317490019336,534.0,0.2428723516389415,0.7303415923249116,False
DNPEP,82,16,-0.0372791339640199,0.01558694094202645,-0.32504114049710786,-0.8626366512151749,0.21255437022095913,523.0,0.20281671696893033,0.6949529849212799,False
ATP6V1G3,82,16,0.10782046912118351,0.14334359128983537,-0.3248977488720569,-0.8624915607540347,0.21269606300992083,505.0,0.14801444938764866,0.6397893101477781,False
PCDH12,82,16,0.10133692225323065,0.14747243817241773,-0.32488885737601253,-0.8624825639402598,0.2127048491882348,552.0,0.31982164411854874,0.7751284349280047,False
SNCB,82,16,0.0514517872851806,0.046666097067268444,-0.32488032936044914,-0.8624739349149977,0.21271327619409935,576.0,0.4447834999885538,0.834092157543111,False
TMEM170A,82,16,0.0171144906641515,0.0503529864344915,-0.32484175386403846,-0.8624349025457303,0.21275139481765337,503.0,0.1427016456070252,0.6339246179850542,False
EXOSC5,82,16,-0.9118626649870568,-0.8324871116930549,-0.32466567756500125,-0.862256741552976,0.2129253864229736,502.0,0.14010073709814982,0.6308789394341243,False
MYO15A,82,16,-0.22992883042534065,-0.19574096820091924,-0.324665614821362,-0.86225667806667,0.2129254484239459,532.0,0.23520352897581087,0.7255576083754331,False
FITM2,82,16,-0.040148620394923604,-0.01118770704178545,-0.32465795093608896,-0.8622489234686599,0.21293302159648198,523.0,0.20281671696893033,0.6949529849212799,False
TTLL6,82,16,-0.08776400699091205,-0.06578594560466546,-0.32465378553503943,-0.8622447087651898,0.2129371376951109,549.0,0.3059959140993661,0.7688585003652245,False
HIP1R,82,16,-0.04840142521633105,-0.0085946622583419,-0.32462729061916423,-0.8622179002655248,0.21296331902719629,519.0,0.18951511495858797,0.6825076634477433,False
PLP2,82,16,0.019119243061025498,0.06752354484402226,-0.32462604023129227,-0.8622166350791634,0.21296455461657882,463.0,0.06427357958759908,0.5337227638303571,False
STRC,82,16,-0.2292650371234052,-0.21922539557907275,-0.3244851566370835,-0.8620740844732484,0.21310377119908136,579.0,0.46215373881720023,0.8433701192512096,False
CYP2B6,82,16,0.034804141328998145,0.06000624389155,-0.32447784488525633,-0.8620666862243874,0.21311099645387477,516.0,0.17996903889303406,0.6713735937060397,False
TRAPPC10,82,16,0.0014919505075077,0.0284996746963335,-0.32447130001793756,-0.8620600639338161,0.21311746389794095,537.0,0.2547023507728342,0.739052318629103,False
DMTN,82,16,0.04892987473983395,0.11328054220672079,-0.3243620075061902,-0.8619494787630004,0.21322546375061996,467.0,0.07001245755419226,0.5428559644796939,False
SUSD2,82,16,-0.1117638749756136,-0.08063624312926385,-0.32432309379945057,-0.8619101049081035,0.21326391730920236,530.0,0.22770771935350143,0.7195305034892041,False
BBS7,82,16,0.0011975898727,0.027179179975770698,-0.32431831793496635,-0.8619052725735867,0.21326863670365404,526.0,0.21323025601964585,0.706814039541488,False
GSDMA,82,16,-0.38766960966113634,-0.34015654214630414,-0.3240883088626317,-0.8616725448412175,0.21349592711595405,511.0,0.16486026470545245,0.6560110801601527,False
GGACT,82,16,-0.0883443061104511,-0.0488700721507489,-0.32398965752307013,-0.8615727280498908,0.2135934130037505,538.0,0.25873330910909365,0.7413159421912773,False
SLC7A13,82,16,-0.10284169509406235,-0.028476543697093452,-0.32385972105815225,-0.8614412570731287,0.21372181495682424,509.0,0.1590916368066857,0.6497733510632648,False
ARHGAP5,82,16,-0.1294235029655988,-0.1225596018909707,-0.32368643531642644,-0.8612659258282327,0.21389305519537977,574.0,0.4334132762821583,0.8306348394818177,False
RRP15,82,16,-0.8538353813931574,-0.8901679226886374,-0.3236400818772892,-0.8612190254071342,0.21393886165255582,557.0,0.3437583801155336,0.7879420498859532,False
SNRPG,73,16,-2.358468122896601,-2.275149996095439,-0.3235795315718127,-0.8666941923129008,0.21953512916927537,479.0,0.2642021101973725,0.7459286929000972,False
GPR153,82,16,-0.00658268180194825,0.005101442774956551,-0.32348643185047576,-0.8610635628284996,0.21409069912754808,569.0,0.40573451439846764,0.8205571128602097,False
DDX19B,82,16,-0.25442132388868793,-0.2149533879524514,-0.32347941913843753,-0.8610564674105166,0.21409762913364155,502.0,0.14010073709814982,0.6308789394341243,False
H2AC11,82,16,-0.3267794146354833,-0.30597978649848834,-0.3234383725412369,-0.8610149367570492,0.21413819167457532,519.0,0.18951511495858797,0.6825076634477433,False
DDR1,82,16,0.03487003389524085,0.0803933156678712,-0.32342761491286226,-0.861004052275689,0.21414882244996453,558.0,0.3486796133322624,0.7908651214410802,False
MAPK14,82,16,-0.1543572368629119,-0.09396116046099376,-0.3234053667392466,-0.8609815417669039,0.21417080828841073,557.0,0.3437583801155336,0.7879420498859532,False
DCTN3,82,16,-0.7780637224063224,-0.6889370091022786,-0.3233070747180263,-0.8608820909681887,0.21426794153213619,492.0,0.11605859290818916,0.6050217444484058,False
ZNF543,82,16,0.19144697213087314,0.2556015400774968,-0.3232547562886525,-0.8608291558926313,0.21431964331532627,516.0,0.17996903889303406,0.6713735937060397,False
PDE9A,82,16,0.0483917607038727,0.06257636682652105,-0.3232104434364613,-0.8607843208287341,0.21436343395581148,590.0,0.5289727470541788,0.8687754618515863,False
KRT80,82,16,-0.01981784330859435,0.020887259230728948,-0.32319234404359,-0.860766008161196,0.214381320074016,534.0,0.2428723516389415,0.7303415923249116,False
CTTN,82,16,-0.2094089824634222,-0.18901875414402705,-0.32310000744022466,-0.8606725836916362,0.21447256881118698,540.0,0.26692731378586154,0.7459286929000972,False
IHO1,82,16,-0.20464856728423006,-0.19060845871950585,-0.3230460800281104,-0.8606180210750239,0.2145258610188031,569.0,0.40573451439846764,0.8205571128602097,False
ZNF628,82,16,-0.06164924061485035,-0.0352181470453116,-0.3229891881259547,-0.8605604591641168,0.21458208291220748,531.0,0.23143406996046634,0.7242290292728386,False
DEK,82,16,0.15300175947410488,0.20501880118206134,-0.32296310081210106,-0.8605340646624426,0.21460786303824048,505.0,0.14801444938764866,0.6397893101477781,False
C1QL2,82,16,-0.012484078936820249,0.08056178408754461,-0.3229383297026969,-0.8605090018868182,0.21463234248142432,476.0,0.08446917243829669,0.5671774896791179,False
DCAF5,82,16,-0.01725675238632675,0.0120698593950645,-0.322799451978513,-0.8603684893650149,0.21476958540798885,548.0,0.3014767251745426,0.7658335490830604,False
CRHR1,82,16,-0.08318451950109935,-0.0490851613499486,-0.3227450020135374,-0.8603133986334092,0.21482339460633437,538.0,0.25873330910909365,0.7413159421912773,False
LCE3C,82,16,-0.19665262896641475,-0.0436283358798368,-0.3226644327823118,-0.8602318814612033,0.21490301589657967,496.0,0.125254425029701,0.6178315191356881,False
OGFOD2,82,16,0.1077506255364134,0.1417839070216072,-0.3226534990489258,-0.8602208191045857,0.21491382100673406,510.0,0.16195656521793456,0.653372970181765,False
PRKD3,82,16,-0.015465420943036101,0.038489463210651456,-0.3226359103683621,-0.8602030235218077,0.21493120278508343,502.0,0.14010073709814982,0.6308789394341243,False
PBX2,82,16,-0.23541957392678908,-0.2219914661291179,-0.3225570766007864,-0.8601232625407915,0.21500910933921874,562.0,0.36880919437183335,0.8016630991435659,False
ALKBH8,82,16,0.02760657920600355,0.10610192738429836,-0.32251924642391006,-0.8600849874993385,0.21504649465151837,461.0,0.061553137418525555,0.5299349735059603,False
TENT4A,82,16,0.0386988381113716,0.047725768804597696,-0.32241316989159596,-0.8599776638346426,0.21515132405145065,554.0,0.3292623249555463,0.7804622833134731,False
PLAU,82,16,-0.02886938228098815,0.0076096673739689,-0.3223812595891094,-0.8599453784452631,0.21518285926704422,570.0,0.4111841782767205,0.8242683397957881,False
RNF31,82,16,-0.1094139620894792,-0.09663030449886255,-0.32227082457949857,-0.8598336456214248,0.21529199646242775,573.0,0.42779179151379954,0.8287010014872525,False
CCNT2,82,16,-0.1236071458952794,-0.10202427793803695,-0.322238857210317,-0.8598013026593341,0.21532358823870013,524.0,0.20624591917056767,0.6982291900051175,False
H3C12,82,16,-0.06573313386170751,-0.02852193213974175,-0.32223761616425745,-0.8598000470326486,0.21532481470413373,510.0,0.16195656521793456,0.653372970181765,False
CDC123,82,16,-2.4005038302297788,-2.308700385627085,-0.32223227813695005,-0.8597946462913189,0.2153300900174187,550.0,0.31055978756285263,0.7716059423635228,False
UBE2H,82,16,-0.5655019025186777,-0.48649249440403974,-0.3221891501581354,-0.8597510116595961,0.2153727113433253,541.0,0.27109055228441936,0.7480433840339695,False
NPAP1,82,16,0.01490311539630735,0.05229553742309935,-0.3221824440322255,-0.8597442267584366,0.21537933869398562,530.0,0.22770771935350143,0.7195305034892041,False
OSCP1,82,16,-0.1633036270404361,-0.13676592183417804,-0.32214069591555,-0.8597019882732833,0.2154205964421832,506.0,0.15072689456996757,0.6416896298985192,False
