gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
CRHR2,16,23,-0.0132526837920793,0.0095024551577115,-0.038608555858501134,-0.6767186853001919,0.5995015735831897,177.0,0.8527678033366721,0.9811242508376059,False
LMAN2,16,23,-0.1535608284253794,-0.1536348392230558,-0.03853247739406394,-0.6766423803592196,0.5995774255710917,179.0,0.8977659165656608,0.9902370307548932,False
SERHL2,16,23,-0.1920246081546226,-0.1728554140707835,-0.038527674062034806,-0.6766375627432323,0.5995822146191626,174.0,0.7862032859201677,0.9715971546350326,False
ZFAND3,16,23,-0.18679335695726756,-0.2078821119036097,-0.03852756738078321,-0.6766374557447564,0.59958232098319,189.0,0.8977659165656608,0.9902370307548932,False
BRCA2,16,23,-0.5070228979065439,-0.4989843858695781,-0.038459837390326004,-0.6765695245316456,0.5996498497509937,166.0,0.6173143538837522,0.9463216765086875,False
HEXIM2,16,23,-0.10940776817391129,-0.1040912014918452,-0.03842788968870566,-0.676537482037756,0.5996817026603446,179.0,0.8977659165656608,0.9902370307548932,False
ANXA4,16,23,0.06794557563004375,0.0684553799107391,-0.038401950751438256,-0.6765114661948033,0.5997075646919268,185.0,0.9886097821056081,0.9977531885106928,False
CCT7,16,23,-0.6526753312111157,-0.6839547913059025,-0.03837495099334764,-0.6764843864409752,0.5997344844542799,179.0,0.8977659165656608,0.9902370307548932,False
FNDC3B,16,23,0.0005338284773354,0.0460494829891089,-0.03837427470587137,-0.6764837081504952,0.5997351587387524,176.0,0.8304378133174315,0.9798989906777998,False
SHF,16,23,-0.026457410504877453,-0.0350967598687413,-0.03829406045733656,-0.6764032565766532,0.5998151356619802,183.0,0.9886097821056081,0.9977531885106928,False
PCNT,16,23,-0.3030814177369458,-0.3583302040801865,-0.03828460770309265,-0.6763937758877895,0.5998245604816043,196.0,0.742648450653948,0.9682245834333926,False
FKBP7,16,23,0.0363576675355086,0.0089768957125705,-0.03828361124951847,-0.6763927764899144,0.5998255539908773,188.0,0.920398277731613,0.9925502707658663,False
SLC20A2,16,23,-0.0761178085603482,-0.0759829265387332,-0.03819269796898411,-0.6763015949030355,0.5999161989650672,186.0,0.9658386292978394,0.9977531885106928,False
DDX55,16,23,-1.5757636291380932,-1.636712759217172,-0.03804452980393487,-0.6761529908258803,0.6000639312180105,181.0,0.9430953027425057,0.9954210865108563,False
MYOZ3,16,23,0.0763872573840693,0.078761142086092,-0.03794951341611954,-0.6760576957905059,0.6001586689582669,179.0,0.8977659165656608,0.9902370307548932,False
TP53I13,16,23,-0.046068106331690103,-0.0552315676553242,-0.037917088643536045,-0.6760251760876178,0.6001909988005457,177.0,0.8527678033366721,0.9811242508376059,False
AMPH,16,23,-0.010827395938199449,-0.038795249760421,-0.037881728028073866,-0.675989712039039,0.6002262559828913,196.0,0.742648450653948,0.9682245834333926,False
SELENOM,16,23,-0.0961475759611386,-0.087103797120042,-0.037744947887970025,-0.6758525327126635,0.6003626369367235,194.0,0.7862032859201677,0.9715971546350326,False
SULT1A2,16,23,0.13225156740337254,0.1581399201784938,-0.037736203677883294,-0.675843763032117,0.6003713556763504,163.0,0.5583350925495904,0.9360137880470842,False
H3C10,16,23,-0.14358073260576726,-0.1359609994530219,-0.03767099212724595,-0.6757783617169333,0.6004363774624413,184.0,1.0,1.0,False
