gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
IL5,21,46,-0.0266287328759778,-0.0330455275012429,-0.030892866299957307,-0.5470943234359252,0.4853085908360106,475.0,0.919256857703593,0.9940917879361508,False
ACER3,21,46,0.1198401674531565,0.09428328656879459,-0.030862930240805535,-0.5470643360416584,0.4853384755600473,487.0,0.9622693964502669,0.995978222558097,False
ZMYM5,21,46,-0.0316764962391972,0.0088726951497695,-0.030861115192298293,-0.5470625178822599,0.48534028749766334,418.0,0.383327950950914,0.898557493880325,False
YIPF7,21,46,0.0739479351900892,0.0495056061499078,-0.030838108442321627,-0.5470394717158614,0.4853632548312182,471.0,0.8764793452875775,0.9884566392740388,False
ACAD10,21,46,-0.0250846029892961,-0.028479906834837,-0.03078114844608587,-0.5469824142591133,0.48542011736694163,508.0,0.7405375619595973,0.9749050118107732,False
CLEC4A,21,46,0.0460094830600151,0.060908055780112796,-0.030731459117239346,-0.5469326400572525,0.48546972182277376,472.0,0.8871449258970601,0.9895056623146051,False
ICA1,21,46,0.0509680619331628,0.0637051587049325,-0.030606005191241376,-0.5468069724568219,0.48559496207433916,458.0,0.7405375619595973,0.9749050118107732,False
TFAP2C,21,46,-0.2967080032511217,-0.3036943770218785,-0.030563661158583656,-0.5467645565006446,0.48563723418347726,500.0,0.8235248421152221,0.9863333355803283,False
MAPT,21,46,-0.0345027605908923,-0.023251212214500598,-0.030535428140912774,-0.5467362755830644,0.4856654193012388,462.0,0.7817204981434152,0.9821616515135216,False
PPP1CB,21,46,-0.8801067121520512,-0.7365767765131521,-0.03048852694627673,-0.5466892949140819,0.4857122410215285,417.0,0.3759965654998977,0.8967351717010834,False
COL27A1,21,46,0.0301233951763585,0.0352997759648443,-0.03048124779230135,-0.5466820034364881,0.48571950785188545,468.0,0.8446244594462016,0.9873462979598139,False
ERCC5,21,46,0.001657288449314,0.00709857268377675,-0.030451556517227567,-0.5466522619245194,0.4857491488900643,473.0,0.8978309841029858,0.9916001064414659,False
TSPAN6,21,46,0.0827781455561214,0.0686860544608207,-0.030341905612668616,-0.5465424259175955,0.4858586146922583,499.0,0.834059714770874,0.9867912828674695,False
REC8,21,46,-0.1287326353083352,-0.12302402476078489,-0.030299098427647077,-0.5464995466507059,0.4859013497954117,474.0,0.9085356035340653,0.9928194863955532,False
HEPH,21,46,0.0500927199563858,0.05394381891357495,-0.030270249738774572,-0.5464706494416972,0.4859301499641481,470.0,0.8658361474997007,0.9873462979598139,False
FASTKD5,21,46,-0.2753359858170155,-0.2677290422447398,-0.03011019476829276,-0.5463103261168676,0.48608993658028204,477.0,0.9407415199817296,0.9947666259981585,False
LY75,21,46,-0.0295616159340639,-0.03302250883790705,-0.030062013746493105,-0.5462620645914741,0.4861380370984879,460.0,0.7610443977512764,0.978863019943738,False
MRPL19,21,46,-0.4280198875778848,-0.44582204390807967,-0.030001551649414752,-0.5462015016532661,0.48619839835443657,480.0,0.9730446462002829,0.9962897261089356,False
MMD,21,46,-0.1047223387747855,-0.0895827603515884,-0.029986611017783552,-0.5461865361343248,0.4862133140987577,465.0,0.8130216758985656,0.9852978503241662,False
PAPPA2,21,46,0.0928696712141797,0.07183469160069669,-0.029980828030213538,-0.5461807435170889,0.48621908745666187,499.0,0.834059714770874,0.9867912828674695,False
SLC1A3,21,46,0.0377049314017487,0.0496847968113864,-0.029904107856383724,-0.5461038957667602,0.48629568005399276,482.0,0.9946079443777285,0.9991579976644447,False
COX20,21,46,-0.480102401074278,-0.5143422496696101,-0.029866211109169986,-0.546065936122377,0.486333513904037,497.0,0.8552172255918655,0.9873462979598139,False
ZNF841,21,46,-0.0249181343420153,-0.0007698890393527054,-0.02976462631575693,-0.5459641831222604,0.4864349304907465,409.0,0.3205030421117081,0.8771791983445071,False
AKNA,21,46,-0.0241090358323584,-0.0178498906935694,-0.029764362139330664,-0.545963918509151,0.48643519423048975,482.0,0.9946079443777285,0.9991579976644447,False
TSPOAP1,21,46,-0.1170994011827675,-0.11080598176698035,-0.029718214148373362,-0.5459176942951368,0.48648126599839003,467.0,0.834059714770874,0.9867912828674695,False
NGF,21,46,-0.0851847974495752,-0.08026696677569381,-0.0297100776769482,-0.5459095443968912,0.48648938904299477,487.0,0.9622693964502669,0.995978222558097,False
DHDH,21,46,0.0168182544681589,0.024134118702505952,-0.029652054704371416,-0.5458514257812804,0.4865473163725376,485.0,0.983824818103462,0.9979636178845895,False
ZNF134,21,46,-0.0004922264765102,-0.0419265491057253,-0.029622087518965733,-0.545821409272229,0.4865772342342975,497.0,0.8552172255918655,0.9873462979598139,False
LMO2,21,46,0.0496397195391244,0.02539263789804045,-0.029556669280870994,-0.5457558835340797,0.4866425449723377,484.0,0.9946079443777285,0.9991579976644447,False
SCN3A,21,46,0.0948449436245577,0.1200989713850492,-0.029547356422005226,-0.5457465553909637,0.48665184254695326,449.0,0.6507032808621614,0.9658732585074911,False
CPT1A,21,46,-0.1754055427723656,-0.1721818288393276,-0.029503347409209898,-0.5457024742157969,0.48669577939737707,477.0,0.9407415199817296,0.9947666259981585,False
MTTP,21,46,0.0617257126258182,0.08089408569775156,-0.029477274681037897,-0.5456763587864362,0.4867218094243604,455.0,0.7101240406880398,0.9724767957520303,False
RPS6KA1,21,46,-0.2295601463429118,-0.16508704426194384,-0.029260388658969985,-0.5454591190175548,0.4869383416996149,455.0,0.7101240406880398,0.9724767957520303,False
SLC29A1,21,46,0.0140474332881287,0.0036750462395174002,-0.029242244665415553,-0.5454409455490715,0.4869564562182404,489.0,0.9407415199817296,0.9947666259981585,False
TRAF3,21,46,0.054224414098714,0.0310338752082781,-0.029218381318125042,-0.5454170434635914,0.48698028082734135,509.0,0.7303518425003936,0.9733829029338006,False
AXIN2,21,46,-0.006434273694462,-0.021926392594354048,-0.02921400128749726,-0.5454126563261447,0.48698465375115013,490.0,0.9299928110493452,0.9947666259981585,False
NR2F2,21,46,-0.011966443428946,-0.0553556739343645,-0.029184470607979775,-0.5453830777594251,0.4870141365434655,522.0,0.6028089868292963,0.9540140091407325,False
LBR,21,46,0.0314039185379423,0.061543549641579195,-0.02913251383951638,-0.5453310368549763,0.4870660091759435,467.0,0.834059714770874,0.9867912828674695,False
FOXR1,21,46,-0.004280420640732,-0.00469818711757575,-0.02888075350532691,-0.5450788709567537,0.4873173639460998,464.0,0.8025520334535251,0.9840072391974806,False
FCRL4,21,46,-0.1340907902461232,-0.1208370482314102,-0.028844785014961925,-0.5450428448116245,0.48735327478170065,451.0,0.6702875232173219,0.9685617763856238,False
RSPRY1,21,46,-0.0590647447392661,-0.023136259798840847,-0.02883074228375439,-0.5450287795904827,0.48736729502297393,482.0,0.9946079443777285,0.9991579976644447,False
CHRNA7,21,46,0.0071240507409879,0.0146181790246378,-0.028814650249156224,-0.5450126617973822,0.48738336129906973,454.0,0.7000851792345271,0.9706458089519473,False
PANK2,21,46,0.0099516629062259,-0.0151113018106,-0.028777147155144192,-0.5449750987280165,0.4874208044177281,494.0,0.8871449258970601,0.9895056623146051,False
AIRE,21,46,0.11862115277506,0.1340468843923211,-0.028686127677397862,-0.5448839340157399,0.48751167866094414,435.0,0.5208672464604209,0.9325280033006046,False
MSGN1,21,46,0.0393616659017099,0.04503744921069225,-0.02866404378034651,-0.5448618149500398,0.48753372738934686,475.0,0.919256857703593,0.9940917879361508,False
CDA,21,46,0.0218605363959976,0.019281639947799953,-0.0286512788760781,-0.5448490297299879,0.48754647197783174,486.0,0.9730446462002829,0.9962897261089356,False
TRIM49B,19,45,-0.0554367812906059,-0.0365215160861632,-0.02864159580844893,-0.5648993830201391,0.5076161914032412,415.0,0.8600328045734926,0.9873462979598139,False
CPNE4,21,46,0.0428039985617951,0.0307060501395998,-0.028614322689989598,-0.5448120147778797,0.4875833693979004,504.0,0.7817204981434152,0.9821616515135216,False
SEC63,21,46,-0.5557552298671514,-0.5033870984267337,-0.028580845670366912,-0.5447784845901151,0.48761679324938134,455.0,0.7101240406880398,0.9724767957520303,False
MAMDC4,21,46,0.0697029492183393,0.0460931176795729,-0.0285491703672983,-0.5447467590376882,0.4876484183030916,495.0,0.8764793452875775,0.9884566392740388,False
PPM1A,21,46,0.1498644747587192,0.1196012727920663,-0.028544113572939126,-0.5447416942264426,0.4876534670805643,494.0,0.8871449258970601,0.9895056623146051,False
CEP152,21,46,-0.2751982199883487,-0.24883025236521422,-0.028529606173633225,-0.5447271638354317,0.48766795148816533,487.0,0.9622693964502669,0.995978222558097,False
BLOC1S4,21,46,0.0237833905776027,0.02792377989945935,-0.028415759105327402,-0.5446131367450553,0.48778161853440044,470.0,0.8658361474997007,0.9873462979598139,False
TXNDC11,21,46,-0.0838135788371743,-0.07563691040594905,-0.028301946205202624,-0.5444991445963143,0.48789525218590907,446.0,0.6217770735108381,0.9582003817828173,False
RIMS1,21,46,-0.0276375466752669,-0.035493556889955355,-0.028295701271435072,-0.5444928898479613,0.48790148730509114,520.0,0.6217770735108381,0.9582003817828173,False
PIP4P1,21,46,0.0086664575747954,-0.028304631718876802,-0.02825752823335918,-0.544454656863926,0.4879396003972077,521.0,0.6122605452577335,0.9569664603250709,False
PHF3,21,46,0.0169691576128866,-0.01306015235431695,-0.028197749301935627,-0.5443947842197838,0.48799928561591255,498.0,0.8446244594462016,0.9873462979598139,False
ETV7,21,46,-0.0524249289886969,-0.06154941097338105,-0.02817640052544997,-0.5443734020238795,0.48802060097297956,475.0,0.919256857703593,0.9940917879361508,False
CAND1,21,46,-0.3876307173503837,-0.3974944155626754,-0.028103367025064736,-0.544300254388093,0.48809352033796355,484.0,0.9946079443777285,0.9991579976644447,False
SUPT4H1,21,46,-0.676310729242246,-0.6938166420268423,-0.02805667520942623,-0.5442534897585659,0.48814013933971345,452.0,0.6801653904015104,0.9690885773046832,False
FAM170B,21,46,0.0544063977590976,0.0516440572405343,-0.028055319534031137,-0.5442521319708616,0.48814149290279935,490.0,0.9299928110493452,0.9947666259981585,False
NAV1,21,46,-0.2312114423118977,-0.1523422557212229,-0.02801886381566574,-0.5442156194882714,0.4881778918569398,449.0,0.6507032808621614,0.9658732585074911,False
MAN1A2,21,46,-0.0094049354303979,-0.04373829137779155,-0.02793889083212297,-0.5441355222394643,0.4882577405752183,488.0,0.9515010339392408,0.9950231577798386,False
ADCY2,21,46,0.1298393038976826,0.1343884506429407,-0.02793189211439975,-0.5441285126637505,0.48826472843495106,471.0,0.8764793452875775,0.9884566392740388,False
STMN3,21,46,-0.07809989601715,-0.108905969547855,-0.02778812878204275,-0.5439845268950607,0.48840826933097525,521.0,0.6122605452577335,0.9569664603250709,False
SSH1,21,46,-0.091799847093659,-0.12153874965608205,-0.02778122266580381,-0.5439776101222963,0.48841516479068864,539.0,0.45317219805080855,0.9149346068932727,False
SMC2,21,46,-1.464465635873692,-1.418529566610243,-0.027781139300812906,-0.5439775266286847,0.4884152480270589,474.0,0.9085356035340653,0.9928194863955532,False
KIF27,21,46,-0.1902616332248059,-0.18577000574647065,-0.02775824165886309,-0.5439545936734402,0.48843811035571405,463.0,0.7921177140846853,0.98245574091237,False
DYRK1B,21,46,-0.0554420414389503,-0.047173517482816854,-0.027657656025118233,-0.5438538532589794,0.4885385412087429,472.0,0.8871449258970601,0.9895056623146051,False
RITA1,21,46,-0.1572257666298736,-0.18930916158641242,-0.027642812002223845,-0.5438389864417452,0.4885533624372975,458.0,0.7405375619595973,0.9749050118107732,False
