gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
HSPH1,41,17,0.0296159595276183,0.0735554544151043,-0.38482280270208213,-0.9545300861654962,0.1848844807613319,272.0,0.1941978587452612,0.6553210611842081,False
ZNF705G,34,14,0.14460544273447107,0.1860624916811358,-0.38471754261738583,-1.0118511419085565,0.2424160566737849,178.0,0.1771433240510788,0.6411788135633901,False
ANP32E,41,17,-0.2548198660554113,-0.2152213424879418,-0.38459899319532365,-0.9543012716902448,0.18510328529959752,281.0,0.2524084365158902,0.7060212077855227,False
ADAMTS6,41,17,-0.0615117740544771,0.0024398464461111,-0.38450862440841355,-0.9542088828326045,0.18519163401577748,250.0,0.09411632016743036,0.5279239945815465,False
AGMO,41,17,0.03379397792852,0.0634919011772392,-0.38450232508736476,-0.9542024427162741,0.18519779254154461,283.0,0.2668463762172788,0.7154652538101806,False
FOCAD,41,17,0.0079289130047773,0.0326154455311178,-0.38449498425233336,-0.9541949378100878,0.18520496930542102,283.0,0.2668463762172788,0.7154652538101806,False
SLC5A4,41,17,0.0150477673283332,0.0545528970206785,-0.3844341628177898,-0.9541327571062257,0.18526443147064614,269.0,0.17717399610187567,0.6411788135633901,False
NAP1L2,41,17,0.1564549667309814,0.1748324478609877,-0.38432445847529617,-0.954020601569073,0.18537168461848064,288.0,0.3053903455357527,0.7410611290647249,False
CX3CL1,41,17,0.03656271595593,0.0905415194355084,-0.38427343221013877,-0.9539684354260456,0.18542157100576806,208.0,0.016778204295591518,0.3304916055433957,False
FRYL,41,17,0.0263381799684796,0.197294074681404,-0.38427148988379084,-0.9539664497129334,0.1854234699453517,265.0,0.15623834476343068,0.615312397824112,False
TMEM41B,41,17,-0.3344563554338936,-0.3746564996278064,-0.3842557376037594,-0.9539503455739246,0.18543887036640572,299.0,0.40257214722169965,0.7972111759777746,False
CHI3L2,41,17,-0.1144304661072083,-0.0928148650088818,-0.3842236170421415,-0.9539175075787331,0.1854702734944501,297.0,0.3836443713014279,0.7878862062508369,False
USP4,41,17,-0.120402814131408,-0.0647358973788043,-0.3841587368270781,-0.9538511784021539,0.18553370474799774,302.0,0.43199099022852405,0.8156059593668142,False
HMGCLL1,41,17,-0.0641264677402956,-0.0690769991833048,-0.38388109718634744,-0.9535673409933441,0.18580514662064918,273.0,0.20013113190042287,0.6610459504387783,False
TFEB,41,17,0.0171911340797301,0.0474386175801033,-0.38384538640625776,-0.9535308333594914,0.18584006054697588,277.0,0.22518772565221912,0.6867993957777814,False
GOLT1B,41,17,-0.2114709573053369,-0.0572931711877547,-0.3837850111409675,-0.9534691110408346,0.1858990887588996,238.0,0.06023614418190142,0.47012737892210643,False
IL36G,41,17,-0.1262524472336619,-0.1186761729867109,-0.3837189097822339,-0.9534015351112305,0.18596371554676272,288.0,0.3053903455357527,0.7410611290647249,False
CYB5R1,41,17,0.0205844472633629,0.0282601884445683,-0.3836350846187984,-0.9533158403589739,0.186045671121377,292.0,0.3387626506977215,0.7594619697454464,False
C16orf87,41,17,-0.1167939840491278,-0.0205107462207269,-0.38348788032105746,-0.953165353873838,0.18618959323172318,269.0,0.17717399610187567,0.6411788135633901,False
ZBED3,41,17,-0.0207452370043387,0.0343370671608998,-0.3833700026414558,-0.95304484879169,0.1863048435087784,239.0,0.06260608205622588,0.47466938684317544,False
RIF1,41,17,-0.3557086294842816,-0.3353156381907824,-0.38328722161201007,-0.9529602231125174,0.1863857798884973,294.0,0.3562948377047547,0.7703192267235288,False
RNF7,41,17,0.0374126794117653,0.1379650589690472,-0.38319409534144994,-0.9528650221332244,0.18647683145032462,267.0,0.1664588187533017,0.627953978613993,False
GRM4,41,17,0.0559862889694749,0.0616115514171955,-0.38304918969773366,-0.9527168892042539,0.18661850980878653,298.0,0.39303922132692193,0.7923595862792655,False
VPS28,41,17,-1.6381398895880854,-1.4916009093682114,-0.3830403151386476,-0.9527078170333219,0.1866271867560267,292.0,0.3387626506977215,0.7594619697454464,False
STOX1,41,17,-0.1351461955264944,-0.0947756459508239,-0.38302403771851984,-0.9526911771718625,0.18664310173482285,252.0,0.10102431553665595,0.5363938807314923,False
KIFC1,41,17,-0.1666575646851661,-0.1117441375875962,-0.3826264326394733,-0.9522847235271377,0.18703185824819096,232.0,0.04752902379725234,0.4419230247160101,False
EEF2KMT,41,17,-0.9972211265963024,-0.9225296381121296,-0.3824682173691264,-0.9521229897476904,0.1871865550094376,295.0,0.3652716137764658,0.7749387159162686,False
TUFM,41,17,-0.3346920747461432,-0.2707121069141122,-0.38229701593269383,-0.9519479826209134,0.18735395075552574,275.0,0.2123926179552893,0.6729297284593393,False
TMEM247,41,17,-0.0357465451237935,0.0090604329944086,-0.38229595153000995,-0.9519468945625391,0.18735499150251922,248.0,0.08759229996224924,0.518298150175824,False
CHP2,41,17,-0.0369300546129809,-0.0123366902818857,-0.38219801504089046,-0.9518467817732321,0.1874507516914512,284.0,0.27427441853634116,0.7200766173440443,False
CASP14,41,17,-0.0757987889583413,-0.0101221854654398,-0.3821644227260924,-0.9518124431117828,0.187483597659598,258.0,0.12419204155111309,0.5778194724220896,False
LGALS14,41,17,-0.1185402090119866,-0.0899025888082191,-0.3820397291171392,-0.9516849796528462,0.18760552141856773,263.0,0.14650110556136037,0.6044572406912356,False
RBM15B,41,17,-0.0522390837371605,-0.0086251525140432,-0.3818289575807956,-0.9514695282208594,0.1878116130592682,263.0,0.14650110556136037,0.6044572406912356,False
MAPKAPK3,41,17,0.0837834352831091,0.0826860275288306,-0.3817840509241006,-0.9514236248016305,0.18785552295342922,328.0,0.7326161997636194,0.9316539890752483,False
CPEB4,41,17,0.0055996790927684,0.0852547202923801,-0.38175845483778525,-0.9513974606280605,0.18788055095249,265.0,0.15623834476343068,0.615312397824112,False
SNX32,41,17,-0.2478623155371093,-0.213048498695169,-0.3817153781670605,-0.9513534279854305,0.18792267165130944,290.0,0.32179414215610536,0.7505576195293268,False
RGS14,41,17,-0.0316871411627151,-0.0212480397809936,-0.3816690520984153,-0.9513060739517515,0.18796796975492092,299.0,0.40257214722169965,0.7972111759777746,False
C8orf88,41,17,-0.0382660906180572,0.0032863041831128,-0.38155154010318476,-0.9511859549431214,0.18808287473675195,273.0,0.20013113190042287,0.6610459504387783,False
SPSB1,41,17,-0.0512550228464864,-0.0514229006928165,-0.38146600803336045,-0.9510985258345186,0.18816650976779775,294.0,0.3562948377047547,0.7703192267235288,False
SHROOM1,41,17,-0.1186281679666936,-0.0815536068891655,-0.38139446466153143,-0.951025396004811,0.18823646668174815,290.0,0.32179414215610536,0.7505576195293268,False
BCAP29,41,17,-0.0624613306056672,-0.0153001602766174,-0.3813873829274251,-0.9510181572508183,0.18824339139596807,272.0,0.1941978587452612,0.6553210611842081,False
CASD1,41,17,0.0884569548919406,0.1617453430560847,-0.3812788693818758,-0.9509072380457877,0.1883494992820361,264.0,0.15131006021168297,0.6102839095204546,False
SAP18,41,17,-1.2433950455275966,-1.1492430140114995,-0.38127726647025295,-0.9509055996039365,0.1883510666634306,258.0,0.12419204155111309,0.5778194724220896,False
ZNF879,41,17,0.0771996072782071,0.1196590545224626,-0.3811242601962941,-0.9507492024618245,0.1885006820692363,295.0,0.3652716137764658,0.7749387159162686,False
RFC4,41,17,-0.8442545066474793,-0.7413995183581225,-0.38106762214740636,-0.9506913095615903,0.18855606526677754,276.0,0.21872296915795586,0.6781288918271852,False
OCLN,41,17,-0.123910886889758,-0.0476123748843645,-0.3810461864518234,-0.9506693989927106,0.1885770260890638,260.0,0.1327748669289091,0.5892381631897471,False
CCDC63,41,17,-0.0641491112218793,-0.0241086410654233,-0.38103025700242166,-0.9506531166690696,0.18859260266422628,263.0,0.14650110556136037,0.6044572406912356,False
NPAS2,41,17,0.0934482640040432,0.1494202503021036,-0.3809097502515843,-0.9505299408851335,0.18871044038196488,270.0,0.18272051292795932,0.6470335981384855,False
SLC25A45,41,17,-0.0842808328198583,-0.0503965428901104,-0.3808811972700592,-0.9505007556223116,0.18873836108219322,288.0,0.3053903455357527,0.7410611290647249,False
EPHB2,41,17,0.0550616940160369,0.0949825771734836,-0.3808524929654811,-0.9504714157325853,0.188766429801623,263.0,0.14650110556136037,0.6044572406912356,False
PTAFR,41,17,0.0499345923488688,0.0573833202177225,-0.3808417685205918,-0.9504604538337533,0.1887769167925697,305.0,0.4626184201795367,0.8293281434925841,False
SCNN1G,41,17,0.0314884455979901,0.0148587679012605,-0.38082350373055757,-0.9504417846513398,0.18879477719022458,304.0,0.45227692971820543,0.8225613240181718,False
TMX3,41,17,0.1162092109655281,0.1757871647913705,-0.38071031965546204,-0.9503260950453796,0.18890545573445544,272.0,0.1941978587452612,0.6553210611842081,False
CEACAM4,41,17,-0.0151515190102022,0.0028118798305407,-0.38054655488599926,-0.9501587063502921,0.18906559657829364,301.0,0.42204896297669636,0.8085067209980072,False
ZNF425,41,17,-0.247988515020902,-0.192288159145548,-0.3802400501995223,-0.9498454231964018,0.18936532279735713,269.0,0.17717399610187567,0.6411788135633901,False
SSTR5,41,17,0.0152788649093738,0.0423035445061572,-0.38021436545748666,-0.9498191706709144,0.18939043975594105,273.0,0.20013113190042287,0.6610459504387783,False
GCSAM,41,17,0.0288635182874136,0.0874729306363178,-0.380038631067276,-0.9496395525336868,0.18956229039913486,271.0,0.18839471848541955,0.6514340703149607,False
IL36B,41,17,-0.1487401803837386,-0.0942400219175922,-0.3800276466342697,-0.9496283254023911,0.18957303213385168,273.0,0.20013113190042287,0.6610459504387783,False
SMARCE1,41,17,-0.7846654402241924,-0.6160443194554086,-0.3799923880673717,-0.9495922878530081,0.18960751171826473,284.0,0.27427441853634116,0.7200766173440443,False
POLR3GL,41,17,-0.035422009506929,-0.0596545529769818,-0.3799745334847502,-0.9495740388286745,0.18962497185917415,308.0,0.4944204761739953,0.8429269634531635,False
BMPR1A,41,17,-0.2056430074323318,-0.124168754579511,-0.37987743076405894,-0.9494747912437842,0.18971992971566637,283.0,0.2668463762172788,0.7154652538101806,False
BBS10,41,17,0.071207710603847,0.0738777555573164,-0.37967094136350893,-0.9492637425747452,0.1899218598477273,296.0,0.3743882985601794,0.7827958935570603,False
LSM8,41,17,-1.8436941120463075,-1.689582783934129,-0.3795707424778907,-0.949161332186378,0.19001984723059662,280.0,0.24539739784584713,0.7023143226844865,False
CDKL4,41,17,0.009641866511942,0.0451027926749837,-0.3795441691520998,-0.949134172453717,0.1900458341495173,256.0,0.11604835545161038,0.5653662279972045,False
KCNG4,41,17,-0.0585256318764058,-0.0664530763569459,-0.37946023064879386,-0.9490483819031744,0.1901279206055867,312.0,0.5385775263960011,0.8613269611585751,False
CDC42EP2,41,17,-0.2265452602382779,-0.1933025329601601,-0.3794218679736146,-0.9490091729154739,0.19016543696824467,290.0,0.32179414215610536,0.7505576195293268,False
NRG2,41,17,-0.0693116405342697,-0.0342940341754492,-0.379305472550868,-0.9488902102288458,0.1902792651271098,280.0,0.24539739784584713,0.7023143226844865,False
TOM1L2,41,17,0.117961804301344,0.1216731315176328,-0.3792329691801979,-0.9488161080871997,0.19035016972680396,291.0,0.330207840350927,0.7540643030327305,False
GAS2,41,17,0.0062960478074151,0.0189778134391189,-0.37912687904767345,-0.9487076791051199,0.19045392100977293,303.0,0.44206736716913775,0.8200930600581406,False
PIWIL4,41,17,0.0387168695915962,0.1080950071586976,-0.37907551890614793,-0.9486551869160866,0.19050414910379082,273.0,0.20013113190042287,0.6610459504387783,False
KRT28,41,17,-0.1561493231542736,-0.0573258879071166,-0.3787468317044375,-0.9483192585787221,0.19082559516984715,240.0,0.06505261032379259,0.4797225455345352,False
TAAR8,41,17,0.0867933483334974,0.0912404750098435,-0.37872657592764825,-0.948298556759985,0.1908454049046885,315.0,0.5729458306547286,0.8744626299858982,False
KDM3B,41,17,-0.0289810870681121,-0.0165531988892933,-0.3785454970913813,-0.948113491524986,0.19102249734222343,285.0,0.28184248464387474,0.7263303787830483,False
FUT9,41,17,0.1238515393987231,0.1456889467816851,-0.3784894111134156,-0.9480561712113101,0.19107734898447892,285.0,0.28184248464387474,0.7263303787830483,False
TMEM25,41,17,0.0877415058545701,0.116226532698606,-0.37847644539854525,-0.9480429201736724,0.19109002937658187,289.0,0.3135216427300871,0.7471341719239093,False
LILRB4,41,17,0.0285020165229874,0.0523929569087927,-0.3783546785523909,-0.9479184742033536,0.1912091170985718,290.0,0.32179414215610536,0.7505576195293268,False
ZNF568,41,17,0.0669961478420414,0.0970243330523197,-0.3781692477075419,-0.9477289651256289,0.19139046971054507,278.0,0.23178781492606892,0.6919788291523981,False
WSB1,41,17,0.0097025364825625,0.050564130283449,-0.3779728036627383,-0.9475282027805638,0.19158259545508732,269.0,0.17717399610187567,0.6411788135633901,False
PI4KA,41,17,-0.8743438676256763,-0.9081906780209338,-0.3778746297426144,-0.9474278715963109,0.19167861211108222,328.0,0.7326161997636194,0.9316539890752483,False
CSPG5,41,17,-0.0439692211165183,0.001121120901284,-0.37776571514117707,-0.947316564362221,0.19178513407986686,292.0,0.3387626506977215,0.7594619697454464,False
HAUS2,41,17,-0.3345037836128287,-0.3066181936016443,-0.37769162139341883,-0.9472408433137319,0.19185760052689427,282.0,0.25955789406950813,0.7112550087527871,False
APOBEC3A,41,17,-0.0196812599661222,0.0317086876260186,-0.37756886434607156,-0.9471153908791989,0.19197766218705575,280.0,0.24539739784584713,0.7023143226844865,False
TRAF3IP2,41,17,0.0277209411913598,0.0493042733473485,-0.37756679028050255,-0.947113271280609,0.19197969071960386,275.0,0.2123926179552893,0.6729297284593393,False
GINS2,41,17,-2.509387845457685,-2.292039822322727,-0.3775030981029932,-0.9470481809561953,0.19204198475020884,272.0,0.1941978587452612,0.6553210611842081,False
ARHGAP21,41,17,-0.1153121438927896,-0.06292738961477,-0.37738874706189235,-0.9469313203070138,0.19215382618322913,265.0,0.15623834476343068,0.615312397824112,False
SLC25A31,41,17,-0.0982300977851549,-0.0680456307173587,-0.37730774627064456,-0.9468485422831496,0.1922330497418605,281.0,0.2524084365158902,0.7060212077855227,False
SERPING1,41,17,-0.0027833170782054,0.0687018472074607,-0.37715743117858547,-0.9466949301344874,0.19238006777731642,256.0,0.11604835545161038,0.5653662279972045,False
IGSF6,41,17,-0.0402319436419956,-0.0068709548814599,-0.37714634102251,-0.9466835967748655,0.19239091472984549,258.0,0.12419204155111309,0.5778194724220896,False
KCNJ15,41,17,0.1443259080785703,0.1435569685711122,-0.37701944506249707,-0.9465539185290387,0.19251502840404455,324.0,0.6818228357226237,0.9174357197214849,False
KISS1,41,17,-0.126068175011168,-0.0209518444000937,-0.3769790239051837,-0.946512611302351,0.19255456349198363,254.0,0.10833035318591382,0.5529044453709753,False
DUSP19,41,17,-0.0505645170450181,-0.0157270007832107,-0.3769680354272448,-0.9465013819629378,0.1925653111084482,300.0,0.4122423561006241,0.8018979426904856,False
KRT32,41,17,-0.0820456937455928,-0.0205269653701563,-0.37672193080653193,-0.9462498846752985,0.1928060230622346,244.0,0.07563952489797868,0.49792754602529493,False
UPF1,41,17,-1.2663779745961972,-1.1903530200323835,-0.3767034376059834,-0.9462309863902507,0.19282411117828385,290.0,0.32179414215610536,0.7505576195293268,False
ARMH1,41,17,-0.2878545618587829,-0.220099014628295,-0.3765318728651106,-0.9460556645420389,0.19299191881181776,273.0,0.20013113190042287,0.6610459504387783,False
PRPSAP2,41,17,0.0049600549138328,0.0350678083961982,-0.37637705318271386,-0.945897455901256,0.19314334953582823,248.0,0.08759229996224924,0.518298150175824,False
ANKS4B,41,17,0.0512541355719607,0.0747959925495279,-0.37617655835709657,-0.9456925743426985,0.1933394576285054,300.0,0.4122423561006241,0.8018979426904856,False
TSG101,41,17,-1.1362733905732758,-1.1256118423836905,-0.3761092362908143,-0.9456237798177415,0.19340530723611293,312.0,0.5385775263960011,0.8613269611585751,False
OSTF1,41,17,0.0293981278589848,0.0532126876815667,-0.3760347642714074,-0.9455476792594777,0.1934781507166629,287.0,0.29740017228634263,0.7379822634566374,False
C1orf162,41,17,-0.1357407427391216,-0.1307846688600741,-0.3759654816820569,-0.9454768818980506,0.19354591853393677,275.0,0.2123926179552893,0.6729297284593393,False
CTSG,41,17,-0.0349150097951394,-0.0222486632294857,-0.37593991290209716,-0.9454507541600672,0.19357092835587286,283.0,0.2668463762172788,0.7154652538101806,False
TMEM170A,41,17,0.0502012502247861,0.0639538115475136,-0.3759394315463661,-0.945450262281798,0.19357139918906574,304.0,0.45227692971820543,0.8225613240181718,False
CCDC172,41,17,0.1392963387570513,0.156276502733429,-0.37587456074796444,-0.9453839735155027,0.19363485201957387,297.0,0.3836443713014279,0.7878862062508369,False
RNF32,41,17,0.0577920306172505,0.0898305727140496,-0.3758094006375633,-0.9453173893561154,0.19369858808098883,299.0,0.40257214722169965,0.7972111759777746,False
GDF15,41,17,0.0826358465140786,0.133184013992588,-0.37574788184054037,-0.9452545263129122,0.1937587626318315,258.0,0.12419204155111309,0.5778194724220896,False
MATN2,41,17,-0.0465783995140255,0.0279643295616881,-0.37572926254012917,-0.9452355002052434,0.19377697512498504,260.0,0.1327748669289091,0.5892381631897471,False
HS3ST2,41,17,0.0271003683872096,0.0781857115404679,-0.3754577435774051,-0.9449580511672488,0.19404256401243863,274.0,0.20619568622681306,0.6678082066490029,False
BICD1,41,17,-0.1007101808850115,-0.0809272415125613,-0.37542858851723004,-0.9449282596009032,0.19407108256644312,293.0,0.34745840209529044,0.7634641875316777,False
VSTM4,41,17,-0.0101185928601301,0.0496871745112035,-0.3753016654925024,-0.9447985661913023,0.1941952352062975,224.0,0.03415691535012625,0.4028839876211509,False
MED28,41,17,-0.953060798274609,-0.9110769405804584,-0.3752804901742458,-0.9447769287632336,0.194215948414742,271.0,0.18839471848541955,0.6514340703149607,False
INHBA,41,17,0.0050229256531076,0.0360629460530517,-0.3751956057112282,-0.9446901921211974,0.19429898069874113,285.0,0.28184248464387474,0.7263303787830483,False
CERS5,41,17,-0.0315335973903763,0.0139968241306229,-0.37515871101877557,-0.9446524925152959,0.19433507047774484,284.0,0.27427441853634116,0.7200766173440443,False
TAFA2,41,17,0.0420902239708573,0.085333582581169,-0.3750814210676542,-0.9445735166200457,0.19441067448473737,241.0,0.06757746733043361,0.4846775852445253,False
CDC42SE2,41,17,0.0506044265976328,0.1085394362320283,-0.37478141049198926,-0.9442669650860502,0.19470414410207176,266.0,0.161287446736204,0.6204195101853073,False
DAGLB,41,17,-0.1390505326966981,-0.1241515248445864,-0.37476253591548436,-0.9442476791704785,0.19472260733950975,292.0,0.3387626506977215,0.7594619697454464,False
TBCCD1,41,17,0.0096833975062853,0.0266638367458081,-0.37454234774320183,-0.9440226938826712,0.19493799839626758,292.0,0.3387626506977215,0.7594619697454464,False
TBX15,41,17,-0.1054621270178194,-0.0897474133898964,-0.37438209255164234,-0.9438589490489242,0.19509476394563952,281.0,0.2524084365158902,0.7060212077855227,False
RBM12B,41,17,-0.0772448687227272,-0.0389055309827492,-0.37422246103251344,-0.9436958429318852,0.19525092086685836,264.0,0.15131006021168297,0.6102839095204546,False
TRO,41,17,0.128155381736595,0.1683643435346991,-0.3741479324279486,-0.9436196926106766,0.19532382775477936,267.0,0.1664588187533017,0.627953978613993,False
ALPL,41,17,0.0320649358194017,0.1004463883359572,-0.3740944398680358,-0.9435650362674435,0.19537615653137186,264.0,0.15131006021168297,0.6102839095204546,False
TXNDC12,41,17,-0.1001204876712001,-0.0214862388859183,-0.37400956170276267,-0.9434783118307065,0.19545918842518117,257.0,0.12006614014906168,0.5722444895046517,False
LAD1,41,17,-0.0132621958531868,0.0215010453213481,-0.3739985408705957,-0.9434670513034801,0.19546996956228868,264.0,0.15131006021168297,0.6102839095204546,False
VSTM2B,41,17,-0.0550083357787367,-0.0342592523420128,-0.3738313313595155,-0.9432962059616734,0.19563354324264237,281.0,0.2524084365158902,0.7060212077855227,False
MAP3K7,41,17,-0.2408518360646301,-0.1518415395654359,-0.3737943030228747,-0.9432583726916295,0.19566976664588015,276.0,0.21872296915795586,0.6781288918271852,False
FCRL4,41,17,-0.0873181468383616,-0.053470831082219,-0.3737917337852212,-0.9432557476060113,0.19567228003556897,298.0,0.39303922132692193,0.7923595862792655,False
FAM220A,41,17,-0.058095458051192,-0.0507851245143266,-0.3737273819971198,-0.943189997115357,0.19573523312111746,311.0,0.5273556163857409,0.8581952743507021,False
TMEM131,41,17,-0.074960823629019,-0.0405220403160502,-0.3735426185365248,-0.9430012190929843,0.19591598201993465,262.0,0.14180996052270886,0.600565182813672,False
MED14,41,17,-1.166085693332788,-1.138570546607485,-0.3734662905183642,-0.9429232331820432,0.19599065214531475,284.0,0.27427441853634116,0.7200766173440443,False
TEX12,41,17,0.1273912465904886,0.1548784963914138,-0.3733661616189234,-0.9428209299260677,0.19608860668822087,279.0,0.23852410408810576,0.6976859462942177,False
PDK3,41,17,-0.1021936797878833,-0.0852369484370209,-0.37335570606964724,-0.9428102473616771,0.19609883522238264,297.0,0.3836443713014279,0.7878862062508369,False
ADO,41,17,-0.0690060508146368,-0.0607052248847571,-0.3730974827615599,-0.9425464193933306,0.19635145387021086,293.0,0.34745840209529044,0.7634641875316777,False
TBC1D17,41,17,-0.0462611233478638,-0.0167423684095016,-0.37304634606057585,-0.9424941732388787,0.19640148111772704,281.0,0.2524084365158902,0.7060212077855227,False
GARRE1,41,17,-0.0262102782697487,0.0297401620382704,-0.3730250952386779,-0.942472461406732,0.19642227092937625,274.0,0.20619568622681306,0.6678082066490029,False
DEPDC7,41,17,0.0810122694381348,0.110691277431645,-0.3730184801658507,-0.9424657028333805,0.19642874250167908,274.0,0.20619568622681306,0.6678082066490029,False
CDC123,41,17,-2.371752397868895,-2.2471133838286903,-0.37289129301971946,-0.9423357571091115,0.19655317106967263,262.0,0.14180996052270886,0.600565182813672,False
EPM2A,41,17,0.0031564293083603,0.0019892176361089,-0.372747692775528,-0.9421890434156442,0.19669365786458826,302.0,0.43199099022852405,0.8156059593668142,False
PRDX5,41,17,-0.0879427230689322,-0.0567091135735588,-0.37271748716158076,-0.942158183053251,0.19672320873008958,286.0,0.2895509644203832,0.7332350518430176,False
IQCF2,41,17,-0.1052076357583211,-0.0817199506869949,-0.37271311510277,-0.942153716228354,0.19672748602281404,299.0,0.40257214722169965,0.7972111759777746,False
BANF1,41,17,-1.9614281863249217,-1.9715748310920176,-0.3726685200023127,-0.9421081545742329,0.19677111456960744,303.0,0.44206736716913775,0.8200930600581406,False
ZNF579,41,17,-0.0779338767839908,-0.0742358336001298,-0.3726479519213141,-0.9420871407393168,0.1967912368966886,288.0,0.3053903455357527,0.7410611290647249,False
VASH2,41,17,0.0453983826437696,0.0441317653219376,-0.3725746323028689,-0.9420122323266372,0.1968629677208994,298.0,0.39303922132692193,0.7923595862792655,False
SLC35A5,41,17,-0.0626625099720989,-0.0328264166701532,-0.3724256963257696,-0.941860069940909,0.19700867728936977,292.0,0.3387626506977215,0.7594619697454464,False
RAB23,41,17,-0.1530360332276076,-0.0873096260640312,-0.3724217792566567,-0.9418560680332662,0.1970125095199527,264.0,0.15131006021168297,0.6102839095204546,False
PILRA,41,17,-0.1219759008579196,-0.1057354257671155,-0.37231762094706444,-0.941749654115311,0.1971144122211821,278.0,0.23178781492606892,0.6919788291523981,False
OPN1LW,41,17,-0.0304380857844889,0.0446078462376596,-0.37227863102003184,-0.941709819998882,0.1971525579588183,257.0,0.12006614014906168,0.5722444895046517,False
OR5B3,34,14,-0.11707660651234936,-0.09705030692864165,-0.37214468079704704,-0.9989746176933068,0.2546852560992127,194.0,0.323797266633263,0.7540643030327305,False
TNK1,41,17,0.0046278708465493,0.0019474091084328,-0.3721214522405144,-0.9415492389509835,0.19730633446995471,293.0,0.34745840209529044,0.7634641875316777,False
ABTB1,41,17,0.0422910524394314,0.0746930557270259,-0.3721051917460954,-0.9415326265651782,0.19732224307298735,274.0,0.20619568622681306,0.6678082066490029,False
CST4,41,17,-0.080771337858394,-0.0213267983856905,-0.3718482473586071,-0.9412701236877904,0.19757362897057618,270.0,0.18272051292795932,0.6470335981384855,False
TAS2R40,41,17,0.0905883096932361,0.1131660014080726,-0.3718002365648919,-0.9412210746940678,0.19762060156428396,279.0,0.23852410408810576,0.6976859462942177,False
PAK4,41,17,-0.0826856964675701,-0.0606072985344037,-0.37179641122127727,-0.9412171666357438,0.1976243441931893,295.0,0.3652716137764658,0.7749387159162686,False
SLC22A25,41,17,-0.2645588323580984,-0.2304590786910841,-0.37171125807700633,-0.9411301724577336,0.1977076563037209,275.0,0.2123926179552893,0.6729297284593393,False
SLITRK3,41,17,0.0102176155063846,0.0449095705661834,-0.3716929200559108,-0.941111438018128,0.1977255979063064,265.0,0.15623834476343068,0.615312397824112,False
CDH6,41,17,0.0197209033941515,0.0663668655819993,-0.37168267432122204,-0.9411009708067108,0.19773562216426677,299.0,0.40257214722169965,0.7972111759777746,False
GSS,41,17,0.0544228195515055,0.1027811835225837,-0.3715952598323303,-0.9410116669689303,0.1978211473042697,263.0,0.14650110556136037,0.6044572406912356,False
GNPDA1,41,17,0.0064164520012908,0.030892686843397,-0.3715487768008366,-0.9409641794464494,0.19786662584477616,297.0,0.3836443713014279,0.7878862062508369,False
KCNB2,41,17,0.0546772848069136,0.0811997624212884,-0.37150276721937814,-0.9409171757271865,0.1979116412884302,273.0,0.20013113190042287,0.6610459504387783,False
SIM2,41,17,-0.0388583979319568,-0.016060444713967,-0.37146738002602875,-0.9408810239985775,0.19794626394652004,307.0,0.4836916853907064,0.8380502637876968,False
RAN,41,17,-4.508951865928249,-4.3296749670510195,-0.3713345773446565,-0.9407453527745973,0.19807619808528415,279.0,0.23852410408810576,0.6976859462942177,False
H2BC26,41,17,-0.1360326587361666,-0.0706862508337163,-0.3711844999103891,-0.9405920348795891,0.19822303505881095,268.0,0.17175387640467554,0.6363228909831209,False
HSP90AA1,41,17,-0.2266764810959309,-0.1847191370921546,-0.37117274237811343,-0.9405800235341082,0.19823453877788139,269.0,0.17717399610187567,0.6411788135633901,False
ATOSA,41,17,-0.1141528710724031,-0.06922715612082,-0.3711725691675365,-0.9405798465844444,0.1982347082493714,282.0,0.25955789406950813,0.7112550087527871,False
OR1E1,34,14,0.0170298543471796,0.07621479070650584,-0.37116715672577555,-0.9979739008976096,0.2556395874460586,168.0,0.1149273910180087,0.5653662279972045,False
RXFP2,41,17,0.072456987190538,0.1145708506041354,-0.3709809350346718,-0.9403840767102383,0.19842220664089472,286.0,0.2895509644203832,0.7332350518430176,False
EPS15,41,17,-0.1162588039250494,-0.0936710819251774,-0.3708846330357765,-0.9402856971701345,0.19851643109858147,293.0,0.34745840209529044,0.7634641875316777,False
DISP1,41,17,0.0187487347780795,0.051438150249096,-0.37082300198137164,-0.9402227368164264,0.19857673285368316,247.0,0.08446985877560693,0.5154255156232318,False
SARAF,41,17,0.0560549479199532,0.0895505479623252,-0.37065893942814665,-0.9400551367152942,0.19873725785900087,290.0,0.32179414215610536,0.7505576195293268,False
GPX2,41,17,-0.1511952287147569,-0.1567070731881457,-0.37035692199348935,-0.9397466111593911,0.19903276717241236,313.0,0.5499179418405875,0.8645386628529724,False
SLC6A2,41,17,-0.0857465486242088,-0.0179738931872842,-0.3703465980510955,-0.9397360648406128,0.1990428687384218,287.0,0.29740017228634263,0.7379822634566374,False
NME1,41,17,-0.1375358850793768,-0.1222461081727086,-0.37027989569439757,-0.9396679258710927,0.19910813448229758,311.0,0.5273556163857409,0.8581952743507021,False
MEP1B,41,17,0.0725694382481009,0.1052665095556642,-0.37021793516098045,-0.9396046310812237,0.19916876075926282,279.0,0.23852410408810576,0.6976859462942177,False
