gene,n_structural,n_contact,median_structural,median_contact,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
MYH14,68,142,-0.09313673976912845,-0.06733839621271814,-0.11398689452660526,-0.4032331680903254,0.17525937903711486,4158.0,0.10420403453662136,,0.8747571264856457,False
LAMA1,68,142,0.041906304065397804,0.0533412507613266,-0.11396041365128204,-0.4032065917781734,0.17528576447560937,4517.0,0.4511191675376911,,0.9573935132108343,False
GTSF1L,68,142,0.06397346761908625,0.06392364630380254,-0.11395920125112038,-0.40320537500906295,0.17528697250682215,4588.0,0.5610779994571953,,0.9699158901008881,False
CLBA1,68,142,0.0649467972141623,0.06796826945354024,-0.11394772388123643,-0.4031938562821622,0.17529840851968936,4516.0,0.449662740243584,,0.9573935132108343,False
SLC39A11,68,142,-0.0630475623423084,-0.02991477232443445,-0.11394309456300845,-0.40318921028404303,0.17530302115802615,4358.0,0.25452525612868526,,0.9142008971523761,False
HSD17B7,68,142,-0.104408666587474,-0.11118585383950144,-0.1139042517215124,-0.4031502275146095,0.17534172407158466,4514.0,0.4467578981759728,,0.9566457836793197,False
PORCN,68,142,0.016452670929509652,0.0278988624424768,-0.11379591214304144,-0.40304149790404153,0.17544967361795863,4491.0,0.4141286134560386,,0.9488887979235613,False
PAX4,68,142,0.0173680442692162,0.027472374085826652,-0.11379277495070264,-0.4030383494230534,0.17545279952164813,4579.0,0.5464534072670049,,0.9699158901008881,False
MTMR10,68,142,0.016503027082664698,0.0132634916162216,-0.11377855128289621,-0.40302407457771333,0.1754669720119209,4569.0,0.5304284984277469,,0.9699158901008881,False
SDHC,68,142,-0.972688539573628,-0.9505051775489681,-0.1136976520609122,-0.4029428843974066,0.1755475802755822,4472.0,0.3882690315430535,,0.9427811108505699,False
TRAF2,68,142,-0.38207151944220574,-0.3081182527640492,-0.11365579948707151,-0.40290088137968677,0.17558928240554378,4412.0,0.3132747764232028,,0.931100615953,False
FIG4,68,142,-0.1518369085036885,-0.1058746239693189,-0.113548266070849,-0.40279296167588496,0.17569642953418696,4424.0,0.32745566066979304,,0.9336754982909935,False
PIANP,68,142,0.0386770754335476,0.0368973230370525,-0.11353868697397045,-0.40278334818614836,0.17570597423820744,4682.0,0.7240036946361089,,0.9867955889782478,False
MET,68,142,-0.020235468530771,-0.0034463603534074,-0.1134928513751435,-0.4027373480589612,0.17575164530867418,4640.0,0.6490786046772713,,0.9787764859709739,False
TCP11,68,142,-0.0555771613033018,-0.04939079809961925,-0.11338434328518973,-0.402628450740137,0.17585976416975754,4672.0,0.7058897555593896,,0.9853880270093744,False
RASGRF1,68,142,0.02493749345742855,0.04808323221162575,-0.11338297315965641,-0.40262707570220957,0.17586112938289677,4406.0,0.3063382372766237,,0.9275499717337283,False
MMD2,68,142,0.014536116383778101,0.012952216500837999,-0.11335758468765679,-0.4026015962141091,0.17588642683879557,4690.0,0.7386075393846577,,0.9874807212226971,False
RBP2,68,142,0.08288380996751304,0.08231247598959615,-0.11335114588458194,-0.40259513433155936,0.17589284256239546,4616.0,0.6077498541834162,,0.9733516984786648,False
RAD23A,68,142,-0.13154579138646644,-0.13456154681405041,-0.11331378617867552,-0.4025576407380278,0.17593006838067674,4535.0,0.47778697100104817,,0.9588774658832415,False
ME1,68,142,-0.20989306115523876,-0.18571004908990824,-0.11329343963934885,-0.4025372213004488,0.17595034202175108,4332.0,0.2291598518885456,,0.9077498716772963,False
PDZD4,68,142,-0.1855759262564451,-0.17049119793693213,-0.11327867076148876,-0.40252239951635405,0.17596505799337656,4481.0,0.4003934864271249,,0.9447895256118932,False
KIF13B,68,142,-0.007355233069448949,0.0025112521742273,-0.11326337613019023,-0.40250705010268545,0.175980297842305,4711.0,0.7773814223450983,,0.9877566562589103,False
CNN1,68,142,-0.0749667830324296,-0.05929063735485775,-0.11322895318017678,-0.4024725038834362,0.17601459752308263,4594.0,0.5709318184108602,,0.9699546146014512,False
TOP1,68,142,-0.8633146279342867,-0.837149200102795,-0.11322308429753278,-0.4024666139879458,0.17602044539288023,4410.0,0.3109511980115872,,0.9300526991736064,False
STX7,68,142,0.08573903540525099,0.08995072934046866,-0.11322216267100059,-0.4024656890617367,0.17602136371973548,4516.0,0.449662740243584,,0.9573935132108343,False
MAP1LC3B,56,127,-0.245416913066053,-0.2562738763745297,-0.11312244256852491,-0.4277325147514466,0.20148762961439673,3446.0,0.7401997180840707,,0.9874807212226971,False
SLC25A41,68,142,-0.2005015539616684,-0.1824449313274447,-0.11310209912296337,-0.40234519588245593,0.17614099763652918,4594.0,0.5709318184108602,,0.9699546146014512,False
RPL6,34,50,-2.312996926896505,-2.383330468144103,-0.11307886789025082,-0.5490899237336374,0.3229321879531357,801.0,0.6585067565628004,,0.9812556783375721,False
LARP1,68,142,-0.2875324523628686,-0.2754124279845478,-0.11303508787358062,-0.4022779450402671,0.17620776929310583,4687.0,0.7331197111457386,,0.9869046201617296,False
C1orf185,68,142,0.06624691366147155,0.08745554276162855,-0.11301186116467635,-0.40225463531940775,0.17623091299005508,4444.0,0.35200164955695756,,0.9341041258259296,False
CSNK2A1,68,142,-0.09660202352739014,-0.0871555841841202,-0.11300859407591968,-0.4022513565554851,0.17623416840364575,4679.0,0.7185527186338352,,0.9864009185288087,False
ORMDL1,68,142,0.04533233099582435,0.06510840250034455,-0.11299021776283356,-0.40223291457966187,0.17625247905399472,4452.0,0.36213805826071166,,0.9393168700524839,False
LPIN1,68,142,0.10320407434823245,0.09967451284999525,-0.11298737656642463,-0.4022300632319652,0.1762553100991159,4695.0,0.7477834562020254,,0.9874807212226971,False
PITPNM3,68,142,-0.0984701686247539,-0.09207472064167571,-0.11293618508134323,-0.40217868888891084,0.17630631872622438,4484.0,0.4044849997744384,,0.94548566431436,False
KRCC1,68,142,-0.0590480416485229,-0.06553812050501105,-0.112878213259656,-0.40212051008954264,0.17636408357023062,4669.0,0.7004873615043438,,0.9844375640045762,False
SECTM1,68,142,-0.03267059011685705,0.0070613989954166,-0.11286678349258189,-0.40210903952712085,0.17637547254195707,4286.0,0.18879136478561165,,0.9052934661469995,False
SGIP1,68,142,-0.1033823059847987,-0.08900031012725726,-0.11285375380154802,-0.4020959633352914,0.17638845573219533,4731.0,0.8148334033641584,,0.9911056805411732,False
WDR62,68,142,-0.12061307768918636,-0.1506545423557354,-0.1127602771391972,-0.4020021532275041,0.17648159894910972,4841.0,0.9757989486540533,,0.9994837242316453,False
DNAAF5,68,142,-0.16070477211127646,-0.13886341660661575,-0.11274117631500681,-0.40198298430172713,0.17650063167171354,4589.0,0.5627145727912296,,0.9699158901008881,False
TCF25,68,142,-0.051804169124493954,-0.03890020644335515,-0.11272489893117921,-0.40196664889202677,0.17651685102966835,4598.0,0.5775464777748874,,0.9702066603879994,False
NUDT11,56,127,-0.10336205345294394,-0.0681932194815688,-0.11272097171331205,-0.4273295314673021,0.20188758804067805,3199.0,0.2803397265655976,,0.922756201489505,False
HAUS7,68,142,-1.337172051596488,-1.369250120594024,-0.11271336536798986,-0.40195507421887516,0.17652834348289542,4603.0,0.5858651807122616,,0.971619363240063,False
FADS6,68,142,-0.1138144265872289,-0.07720991367306795,-0.11266568319054092,-0.4019072221287714,0.17657585574768953,4205.0,0.13085435721358774,,0.8891055245156656,False
GRB2,68,142,-1.1358499138830902,-0.9330863596073048,-0.11264468091880929,-0.401886145039447,0.17659678320182837,4328.0,0.225423034994236,,0.9077498716772963,False
SASS6,68,142,-0.8915758631984532,-0.8494152070024726,-0.11263225154968143,-0.40187367139902797,0.1766091682996651,4589.0,0.5627145727912296,,0.9699158901008881,False
CDKL1,68,142,-0.011823260919599699,-0.00492258119312515,-0.1126110847753185,-0.4018524292434559,0.17663025969281887,4547.0,0.4960336781164778,,0.96416042084624,False
NFE2L2,68,142,-0.19755278198691584,-0.18336760137237978,-0.11260081812754803,-0.40184212603817987,0.17664048978308383,4418.0,0.3203139164919143,,0.9320281313891438,False
PPP2CB,68,142,0.0406132226536806,0.039458642420221304,-0.11257260003150274,-0.40181380748021267,0.17666860741720716,4762.0,0.8736991735802192,,0.9932982425479907,False
HOXA10,68,142,-0.09044932825793466,-0.0849711514209137,-0.11257190157143684,-0.40181310653381164,0.17666930339093792,4626.0,0.6248281784342128,,0.9750908674938092,False
LGALS4,68,142,-0.07286601393746744,-0.05960525189486405,-0.11255930451987246,-0.4018004646426841,0.1766818556029392,4468.0,0.3829529487592733,,0.9416798305269515,False
MYL12A,68,142,-0.0652961016209925,-0.04921942398508445,-0.11252123364409466,-0.40176225828299833,0.176719790994809,4624.0,0.621395957139592,,0.9748251012659688,False
IFIT5,68,142,-0.02695657577107955,-0.01998103326927935,-0.11247623856742023,-0.4017171031400778,0.17676462600523735,4531.0,0.471787323303806,,0.9588774658832415,False
XRCC6,68,142,-1.8821617653344618,-1.8535235472601828,-0.11245255872011935,-0.4016933390793643,0.1767882216391256,4468.0,0.3829529487592733,,0.9416798305269515,False
FARSA,68,142,-1.0161363297474515,-0.9855744021628736,-0.11242381338451186,-0.4016644915395769,0.1768168647705532,4490.0,0.4127426845370398,,0.9488887979235613,False
COX19,68,142,-0.2320257059468745,-0.2131115207045591,-0.1124020193018549,-0.40164261998534456,0.17683858138163477,4556.0,0.5099589207391807,,0.9678316477322447,False
LPP,68,142,0.06459460876831641,0.0554317921335854,-0.11238532404812125,-0.40162586539502365,0.17685521729878118,4779.0,0.9063019216451542,,0.995521916014412,False
FAM117B,68,142,-0.09890081558699859,-0.0761310464912821,-0.11236936551159496,-0.4016098501485039,0.17687111912531403,4478.0,0.396326946572765,,0.9446011872637892,False
GPR171,68,142,-0.05584951155363755,-0.0524920503295137,-0.11236221688242332,-0.40160267611868916,0.17687824235384253,4585.0,0.5561821464905391,,0.9699158901008881,False
KLK15,68,142,0.13118086417572575,0.1376220605112422,-0.11232001295877601,-0.4015603222681561,0.17692029635060402,4544.0,0.4914374262564267,,0.962004857009169,False
GABBR1,68,142,-0.0416239014344013,-0.042590475632612104,-0.11230483952862734,-0.4015450949490608,0.1769354158918061,4430.0,0.3346999683676649,,0.9336754982909935,False
PELI3,68,142,-0.0513959500042515,-0.03021533608037815,-0.11226785105853979,-0.40150797514364356,0.17697227302656396,4446.0,0.3545187549660376,,0.9359357766925824,False
HNRNPK,68,142,-2.6250519705635735,-2.593974720440274,-0.1122623005445914,-0.40150240492515793,0.1769778038359751,4528.0,0.4673149798001115,,0.9588774658832415,False
CMBL,68,142,0.0783280969823037,0.09229730042479606,-0.11224266556240968,-0.401482700245845,0.1769973691210256,4452.0,0.36213805826071166,,0.9393168700524839,False
ARL14EP,68,142,0.054284761754635646,0.0751138230315121,-0.11222833819381907,-0.4014683220279271,0.17701164564028898,4318.0,0.2162718831383158,,0.9064916167725902,False
KDELR3,68,142,-0.045099400437784404,-0.0283459270577753,-0.112199667582751,-0.40143954968133105,0.17704021451582902,4491.0,0.4141286134560386,,0.9488887979235613,False
GARIN1B,68,142,0.07549389229456055,0.09564038192013435,-0.11218743459401322,-0.40142727329264427,0.17705240410461787,4428.0,0.3322738075138919,,0.9336754982909935,False
TIE1,68,142,-0.1651831027928773,-0.14932727213435945,-0.11207036194066483,-0.4013097855303346,0.17716906164900492,4427.0,0.3310649983423656,,0.9336754982909935,False
AADAC,68,142,0.1144347778785927,0.11958029106229195,-0.11202645449710126,-0.40126572251407994,0.17721281351987744,4651.0,0.6683986869229327,,0.9812556783375721,False
PMS1,68,142,0.02997986171714365,0.0332118996014281,-0.11200083990259073,-0.40124001719015057,0.17723833738496908,4560.0,0.5162129354331402,,0.969342278427615,False
SEC11C,68,142,0.1701732669022638,0.17141197807893693,-0.11199322517485599,-0.4012323754942947,0.1772459251445827,4589.0,0.5627145727912296,,0.9699158901008881,False
VAMP4,68,142,-0.055066301779360505,-0.041571866009592395,-0.11197702975636069,-0.4012161227246163,0.17726206321189492,4286.0,0.18879136478561165,,0.9052934661469995,False
FABP2,68,142,0.035471343006191,0.04429120137254295,-0.1118601788200615,-0.4010988582414898,0.17737850060136678,4566.0,0.5256679824049073,,0.9699158901008881,False
PHF12,68,142,-0.5154722479281988,-0.5305583045775244,-0.11183705782846716,-0.4010756554735567,0.17740153981662243,4803.0,0.9525866026741974,,0.9993737785142749,False
ADPRS,68,142,-0.210799525290533,-0.21646415598715324,-0.11182569560877452,-0.40106425307316135,0.17741286185561228,4625.0,0.6231110443959179,,0.9750908674938092,False
TUB,68,142,-0.05982068676609685,-0.06505735037170375,-0.11178192352804357,-0.4010203262374572,0.17745647918137009,4589.0,0.5627145727912296,,0.9699158901008881,False
KRTAP24-1,68,142,0.0348942720812061,0.04984483169377235,-0.11161096996705089,-0.40084876885450976,0.177626828920408,4405.0,0.3051921198805735,,0.9275499717337283,False
TNFAIP8L1,68,142,-0.04973396115768035,-0.0319615937395897,-0.11151291866591512,-0.40075037164463095,0.17772453431280072,4505.0,0.43381901990965865,,0.9521185858017245,False
ARL14,68,142,0.03520905314481635,0.06576112584149575,-0.11146544369354586,-0.40070272929751405,0.1777718419104223,4369.0,0.265824066066891,,0.9224237213384258,False
NAPA,68,142,-1.3730861611082066,-1.3197697626749347,-0.11143995892824521,-0.4006771547141019,0.1777972368576115,4308.0,0.20739125197920893,,0.9052934661469995,False
SFXN3,68,142,0.079234024719102,0.0590001256219928,-0.11143650780568244,-0.40067369143003306,0.1778006758186682,4620.0,0.6145562284282553,,0.9740124926272851,False
