gene,n_R175H,n_other_mut,median_R175H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
C3orf22,29,766,-0.1511580606657878,-0.08978569895114549,-0.5793334553053942,-0.9512070036735683,-0.20745990693722005,7846.0,0.007231455908100657,,0.9106342311398871,False
C1S,29,766,-0.0977396070717996,-0.039023872409551796,-0.5770977773510337,-0.948962927103008,-0.20523262759905947,7424.0,0.002416258223773451,,0.9106342311398871,False
PRPS1,29,766,0.0130710950603804,0.028034964095234198,-0.5761093005960533,-0.9479707472986314,-0.20424785389347516,10056.0,0.386819421752459,,0.9749337809332346,False
TSPAN18,29,766,-0.058108747857405,-0.0158787659610132,-0.5755120528207969,-0.9473712651617595,-0.20365284047983423,7951.0,0.009336119572266962,,0.9193225141646324,False
TOR1A,29,766,-0.0827093312374003,-0.042242271626382694,-0.5737725276878958,-0.9456252454260289,-0.20191980994976266,8147.0,0.014767547381652438,,0.9238806447272142,False
HYAL4,29,766,-0.0339760029479175,-0.02012081798028635,-0.5707012273555362,-0.9425425259668773,-0.1988599287441951,9220.0,0.1201617988941591,,0.9641225477761958,False
MAPK8IP1,29,766,-0.1211966421954996,-0.06470860485792795,-0.5701339002378716,-0.9419730961890097,-0.19829470428673346,8253.0,0.018737759850012442,,0.9238806447272142,False
ARAP1,29,766,-0.0881296130873965,-0.026121706793166798,-0.5685512370903082,-0.9403845782766096,-0.19671789590400685,7845.0,0.007213646125024078,,0.9106342311398871,False
DDI1,29,766,0.0288194777813778,0.05815831127847605,-0.5682634610587305,-0.940095739410508,-0.19643118270695303,8534.0,0.03407186032840818,,0.9238806447272142,False
CDKL1,29,766,-0.0293880183593439,-0.0025660841094995,-0.5651065535627395,-0.936927207734217,-0.19328589939126212,8363.0,0.023815686257795017,,0.9238806447272142,False
TCP11L1,29,766,-0.0160593652528257,0.0177237694205064,-0.563621598132609,-0.9354368067571276,-0.19180638950809048,7908.0,0.00841576773015781,,0.9193225141646324,False
MTSS1,29,766,-0.0785213773327569,-0.06846657722446735,-0.5603521517253054,-0.9321554210385178,-0.188548882412093,9784.0,0.2759454497644449,,0.9703041375622421,False
CBLN4,29,766,-0.1345088318412052,-0.05707335568830815,-0.5579151188885492,-0.9297095336205736,-0.18612070415652465,7966.0,0.00967769782183071,,0.9193225141646324,False
CFAP77,29,766,-0.2233762964421694,-0.1391498360785134,-0.5573377688045981,-0.9291300914483145,-0.18554544616088164,7530.0,0.0032158643010479085,,0.9106342311398871,False
STMN2,29,766,-0.0570603397528304,-0.03056563875151485,-0.5565567915587812,-0.9283462876779658,-0.1847672954395967,8394.0,0.025446779571789334,,0.9238806447272142,False
EDF1,29,766,-0.0346908119314678,-0.053027331291571306,-0.556269227448735,-0.9280576838045649,-0.184480771092905,10277.0,0.4943917730995516,,0.9804894932204153,False
KIAA0408,29,766,0.0972731474722127,0.14265435858149683,-0.5562673111317785,-0.9280557605604554,-0.18447886170310168,7769.0,0.0059699805236764145,,0.9106342311398871,False
GAGE12H,24,666,-0.311032155099762,-0.0844237899768311,-0.5550267665107091,-0.9632990552489917,-0.1467544777724265,5425.0,0.0074693084964097415,,0.9106342311398871,False
HIKESHI,29,766,-0.3221611836193743,-0.26823558031023875,-0.5529156430549599,-0.9246920131100345,-0.1811392729998853,7649.0,0.004395603887996797,,0.9106342311398871,False
UCMA,29,766,-0.0913172681696916,-0.0312217507482766,-0.5527886333866735,-0.9245645471282488,-0.18101271964509824,7622.0,0.004097921562585717,,0.9106342311398871,False
ZNRF2,29,766,-0.0125809283020407,0.01670459829436695,-0.5498172392331908,-0.9215825072656303,-0.17805197120075134,9018.0,0.08534122814997144,,0.9606111500044808,False
KRTAP6-2,29,766,0.0131969119355335,0.031838497236117896,-0.5497016978637878,-0.9214665530952528,-0.17793684263232273,7938.0,0.009048829761207976,,0.9193225141646324,False
MYOC,29,766,-0.0023802087687141,0.0518159121043921,-0.5495949578571575,-0.9213594318094473,-0.17783048390486772,8678.0,0.04543623463363522,,0.9238806447272142,False
EN1,29,766,-0.0446131975493398,0.0002593000502262,-0.5491046284839735,-0.92086735190823,-0.17734190505971692,7819.0,0.006764195425873843,,0.9106342311398871,False
RNF215,29,766,-0.1436163723358098,-0.02720532713152235,-0.5484604853843899,-0.9202209115112722,-0.17670005925750754,7684.0,0.004810625365660839,,0.9106342311398871,False
MMP20,29,766,-0.0255839660525361,-0.008155397434745248,-0.5471829351948115,-0.9189388129518927,-0.1754270574377303,9714.0,0.2513243258031662,,0.9690040735316359,False
SMAD7,29,766,-0.1102083388959558,-0.05939495288581285,-0.5470106279259669,-0.9187658930374317,-0.17525536281450205,8766.0,0.05384280150242256,,0.9238806447272142,False
MAPKAP1,29,766,-0.3889383976839835,-0.2621810099166286,-0.5457460821572329,-0.9174968569972959,-0.17399530731716983,7825.0,0.00686562041099765,,0.9106342311398871,False
NFKBID,29,766,-0.0972830585090982,-0.04832188000141005,-0.5447889694013749,-0.9165363525065846,-0.17304158629616512,8193.0,0.016389012021279344,,0.9238806447272142,False
ANTKMT,29,766,-0.1295025379865449,-0.09505145512577101,-0.5405006674167732,-0.9122329267196194,-0.1687684081139269,8217.0,0.017295536119697832,,0.9238806447272142,False
PARL,29,766,-0.3922002632684275,-0.26885936317907355,-0.5386928067596711,-0.9104187258067367,-0.16696688771260565,7635.0,0.004238887784503334,,0.9106342311398871,False
VPS29,29,766,-0.530475565700289,-0.3495711296554726,-0.5383388743247053,-0.9100635545872097,-0.1666141940622009,7597.0,0.0038387286234306244,,0.9106342311398871,False
THOC6,29,766,-0.4939033213805894,-0.4341892832652179,-0.5365966009374271,-0.9083151949480808,-0.1648780069267734,8157.0,0.015107488183692806,,0.9238806447272142,False
GSTT2B,24,677,-0.1917837529171725,-0.1011827997865323,-0.5355701626891378,-0.9436399439830343,-0.12750038139524134,5843.0,0.019329311356143568,,0.9238806447272142,False
PIM2,29,766,-0.2075748028619592,-0.1457792908065093,-0.5351463372132212,-0.9068598800148373,-0.16343279441160524,8065.0,0.012225023577127686,,0.9193225141646324,False
GIMAP8,29,766,-0.0236558447929903,0.01795864691144685,-0.5351450829677185,-0.9068586214067357,-0.16343154452870123,8690.0,0.04651302737616987,,0.9238806447272142,False
USP46,29,766,-0.0294844324112017,0.0314950993495901,-0.5349816155635694,-0.9066945855066295,-0.1632686456205093,8052.0,0.011859727392899205,,0.9193225141646324,False
SLC39A12,29,766,0.0521188107720734,0.1229618200832279,-0.5333329295825026,-0.905040175497194,-0.16162568366781122,7445.0,0.0025584942268891903,,0.9106342311398871,False
SLC25A22,29,766,-0.2001200863476993,-0.16766773992206374,-0.5333304003575617,-0.9050376375046101,-0.1616231632105134,8794.0,0.05677581372773166,,0.9372329450170687,False
DCANP1,29,766,-0.1132638949527609,-0.0614753404628528,-0.5325646217633248,-0.9042692062157859,-0.16086003731086362,8663.0,0.04411985983781144,,0.9238806447272142,False
DYRK1A,29,766,-0.1671374542642004,-0.04576681255016035,-0.5324021995793932,-0.9041062218809724,-0.16069817727781388,8540.0,0.034491578789301744,,0.9238806447272142,False
IRF2,29,766,-0.054883861424342,0.0332657121542941,-0.5323718869901739,-0.904075804397337,-0.16066796958301077,8873.0,0.06577517970817996,,0.9417335126189837,False
PRRX1,29,766,-0.0575451971915205,-0.01845029202402285,-0.5301505854193597,-0.9018468323551603,-0.15845433848355905,8544.0,0.03477383845695685,,0.9238806447272142,False
AZIN2,29,766,-0.0691085197563771,-0.017427457594428652,-0.5296138862255537,-0.9013082846493949,-0.1579194878017125,8097.0,0.013167009329799213,,0.9238806447272142,False
GSDMB,29,766,-0.249126788402942,-0.13973149210025482,-0.5295707633200032,-0.9012650132997837,-0.15787651334022262,7625.0,0.004130069250618094,,0.9106342311398871,False
SAMD4A,29,766,-0.2118231487311183,-0.17018039879217695,-0.5287944822690578,-0.9004860620762416,-0.15710290246187403,8197.0,0.01653713735573559,,0.9238806447272142,False
C19orf44,29,766,-0.1944335841793338,-0.1278164024599327,-0.5284017406546865,-0.9000919710340751,-0.1567115102752979,7781.0,0.006152521394577311,,0.9106342311398871,False
YJU2,29,766,-1.707365098776698,-1.517732516858903,-0.5281394144430914,-0.8998287440470156,-0.15645008483916728,8656.0,0.04351665560928339,,0.9238806447272142,False
TTC7B,29,766,-0.060268440230042,0.0141313115805271,-0.5272802518602892,-0.8989666343889477,-0.15559386933163055,7647.0,0.004372898966612714,,0.9106342311398871,False
FASTKD3,29,766,-0.0280047073206337,0.03149362195105915,-0.5253209311504399,-0.8970006107332525,-0.1536412515676272,8049.0,0.011776815569138906,,0.9193225141646324,False
PODNL1,29,766,-0.1222733586135471,-0.06819733464632949,-0.5249514413074226,-0.8966298596278997,-0.1532730229869455,8448.0,0.02851938950810696,,0.9238806447272142,False
TSPAN6,29,766,0.0416392409426073,0.09285782736074519,-0.5247578092183602,-0.8964355669237939,-0.15308005151292658,8290.0,0.020328605158695653,,0.9238806447272142,False
KNCN,29,766,-0.1254484276800186,-0.06690626698130844,-0.5216888614526506,-0.8933561812087325,-0.15002154169656867,7576.0,0.003632616710653002,,0.9106342311398871,False
MLST8,29,766,-0.9581628132068676,-0.7213328536761952,-0.5185396635155008,-0.8901963357231513,-0.14688299130785043,7748.0,0.0056622426209681186,,0.9106342311398871,False
RABL2A,24,666,-0.42100222981895297,-0.33494536698768734,-0.5184983440037376,-0.926636926574286,-0.11035976143318932,5604.0,0.012825306075189266,,0.9238806447272142,False
CETP,29,766,-0.0658713008541918,-0.02504960489883795,-0.5180479935555515,-0.889703009200786,-0.14639297791031708,8298.0,0.020687667875521815,,0.9238806447272142,False
GNMT,29,766,-0.113864966615005,-0.06497543444706795,-0.5180220012594394,-0.889676929373479,-0.14636707314539993,8900.0,0.06910844246534897,,0.9452200471748073,False
CYP4F2,29,766,-0.2661683912030497,-0.19824767202632881,-0.5177576432815831,-0.8894116813967035,-0.14610360516646276,7947.0,0.00924686782408134,,0.9193225141646324,False
KCNIP3,29,766,-0.1751686160560307,-0.12838478750338533,-0.5176295652940691,-0.8892831723789416,-0.14597595820919668,9499.0,0.18541830372348822,,0.9641225477761958,False
ZNF484,29,766,-0.0749385858613637,-0.02640860048945015,-0.5169274301106814,-0.8885786761343413,-0.14527618408702164,8540.0,0.034491578789301744,,0.9238806447272142,False
PRR14L,29,766,-0.1007340026294891,-0.0212064563259416,-0.5166134947747165,-0.8882636861638991,-0.14496330338553404,7796.0,0.006387758160780954,,0.9106342311398871,False
FFAR1,29,766,-0.1043239684888435,-0.0370332974911953,-0.51653542270743,-0.8881853519202954,-0.14488549349456475,8555.0,0.035560243768844965,,0.9238806447272142,False
RGS13,29,766,-0.198207770709998,-0.13803460007401375,-0.5153021849272782,-0.8869479779966436,-0.14365639185791274,8064.0,0.012196574015882491,,0.9193225141646324,False
DMTN,29,766,0.0242207205164281,0.051652036356070755,-0.5152847664115859,-0.8869305011316503,-0.1436390316915216,8206.0,0.0168747254433475,,0.9238806447272142,False
FBLN7,29,766,-0.1651078736175378,-0.1170696335058037,-0.5148985419789681,-0.8865429834120162,-0.14325410054592008,8337.0,0.022518379354790376,,0.9238806447272142,False
LY6G5B,29,766,-0.0580636577187735,-0.0110157273385026,-0.5145251025610638,-0.8861682944360316,-0.14288191068609596,8245.0,0.018408476213247676,,0.9238806447272142,False
PTCRA,29,766,-0.0791943209199876,-0.023021162142991602,-0.5137641144637585,-0.8854047628049303,-0.14212346612258664,8050.0,0.011804395542601853,,0.9193225141646324,False
MCCC1,29,766,-0.0274130661197237,0.01289636000336495,-0.5122547146758645,-0.8838903290726899,-0.140619100279039,7884.0,0.00793815838242331,,0.9106342311398871,False
TMEM216,29,766,-0.1484837520036333,-0.0971526332788488,-0.5116129245783456,-0.8832464030314165,-0.1399794461252747,8041.0,0.011558225449197468,,0.9193225141646324,False
TASOR,29,766,-0.0038849099768486,0.031563411016549595,-0.5099485532327965,-0.8815765049055919,-0.1383206015600011,8641.0,0.042247504846447785,,0.9238806447272142,False
SLC16A11,29,766,-0.113567460194458,-0.027088358441887,-0.5092410543273166,-0.8808666620799275,-0.1376154465747057,7990.0,0.010247429802603649,,0.9193225141646324,False
PLA2G5,29,766,-0.0961806876158273,-0.0384317366849588,-0.5087119121780674,-0.8803357690178607,-0.13708805533827417,7891.0,0.008074889451298983,,0.9106342311398871,False
CYSLTR2,29,766,-0.0055080042107689,0.03980584446546975,-0.5083830237320399,-0.8800057932046546,-0.13676025425942523,8536.0,0.03421127877443315,,0.9238806447272142,False
KRTAP19-1,29,766,0.0197653623448295,0.05380039177871525,-0.5075965567323163,-0.8792167288353624,-0.1359763846292702,8103.0,0.013350608874330157,,0.9238806447272142,False
DKK3,29,766,-0.0829549599775208,-0.052559337510384954,-0.5061851427615903,-0.8778006635966877,-0.13456962192649297,8025.0,0.011131818498844908,,0.9193225141646324,False
PAM,29,766,0.0207696569244226,0.04966101721270415,-0.5060602164221852,-0.8776753261877712,-0.1344451066565992,8438.0,0.027927391018696988,,0.9238806447272142,False
SSX5,29,766,-0.2810591230660095,-0.24316902057760334,-0.5054773570928426,-0.87709055029768,-0.13386416388800515,8742.0,0.05143049081376194,,0.9238806447272142,False
DHX32,29,766,-0.0670201177749282,-0.018048474222118152,-0.505385473538192,-0.876998364811734,-0.13377258226464994,7842.0,0.007160452734662985,,0.9106342311398871,False
RFPL3,29,766,0.0121656545360716,0.04307889538275285,-0.5047637741068435,-0.8763746238986512,-0.13315292431503584,8311.0,0.02128294165500394,,0.9238806447272142,False
EMC2,29,766,-0.3277685270537204,-0.2215381568074051,-0.5036969920464622,-0.875304344662742,-0.13208963943018243,7868.0,0.007633386668721417,,0.9106342311398871,False
HP,16,256,0.23483171514751267,0.38565152934638136,-0.5033772652910096,-1.0102166680877211,0.003462137505702012,1334.0,0.019421117545294894,,0.9238806447272142,False
KPNA4,29,766,-0.1790714877582685,-0.14962856483906856,-0.5032291181621034,-0.8748349392957875,-0.1316232970284193,9528.0,0.19347587936695632,,0.9641225477761958,False
C22orf31,29,766,0.0085141602234358,0.044923585729030255,-0.5032202885157898,-0.8748260807611845,-0.13161449627039512,8573.0,0.03687981012712654,,0.9238806447272142,False
PICK1,29,766,-0.1084583213708987,-0.076656008677624,-0.5030493098136818,-0.8746545427610563,-0.13144407686630732,8578.0,0.03725367474059472,,0.9238806447272142,False
BEX1,29,766,0.0031283393301323,0.0339481444321587,-0.5021934905767094,-0.8737959268497884,-0.13059105430363044,8713.0,0.04863696646370262,,0.9238806447272142,False
MBNL3,29,766,0.0429137883851701,0.11471653588964945,-0.5017281458539079,-0.8733290634479286,-0.1301272282598872,8084.0,0.012776851042016204,,0.9238806447272142,False
FAM209A,29,766,0.0082954647584067,0.04877194431331635,-0.5009259556526097,-0.8725242585440243,-0.129327652761195,8136.0,0.014401415246234714,,0.9238806447272142,False
SGPP2,29,766,-0.0281290024626158,-0.010841834298529151,-0.5007166805190911,-0.8723143019727873,-0.12911905906539495,8624.0,0.040847129036147865,,0.9238806447272142,False
MPP7,29,766,0.0019000831862697,0.0340599572267443,-0.49808808235356344,-0.869677168760018,-0.12649899594710884,7663.0,0.004557553502224312,,0.9106342311398871,False
CDS1,29,766,-0.1025463014319626,-0.05626862759829425,-0.4975911718616798,-0.8691786498288315,-0.12600369389452803,7761.0,0.005851012901944962,,0.9106342311398871,False
NASP,29,766,-0.5516566969336996,-0.4384745048655649,-0.4975251801352876,-0.8691124446154224,-0.12593791565515294,7830.0,0.0069511827460166705,,0.9106342311398871,False
OSBPL11,29,766,-0.0460978463737524,-0.019391765772698952,-0.4974169225212276,-0.8690038368428357,-0.12583000819961954,8170.0,0.015559703464970548,,0.9238806447272142,False
BGLAP,29,766,-0.1931342044497226,-0.1513081476224456,-0.49733819049697664,-0.8689248502080336,-0.12575153078591966,8383.0,0.02485726643518364,,0.9238806447272142,False
C2CD4D,29,766,-0.1607928510268256,-0.07206580389186171,-0.49718521507757496,-0.8687713801979864,-0.12559904995716353,8117.0,0.013787833609930442,,0.9238806447272142,False
ZPBP,29,766,0.0208676802663074,0.08740999903208019,-0.49678638396139785,-0.8683712603181286,-0.12520150760466714,7875.0,0.00776540970101679,,0.9106342311398871,False
ZNF782,29,766,-0.0898155304267664,-0.0571927029757342,-0.4938960481076137,-0.8654716155454987,-0.12232048066972873,8671.0,0.0448178633843436,,0.9238806447272142,False
DSG3,29,766,0.00228577392606,0.03578842301324515,-0.4926171077880782,-0.8641885733977326,-0.1210456421784239,8646.0,0.042667030404680374,,0.9238806447272142,False
PDGFC,29,766,0.0675540025397967,0.10469923648923529,-0.4915923017079126,-0.8631604881936479,-0.12002411522217737,8672.0,0.04490576518861993,,0.9238806447272142,False
GPAT2,29,766,-0.4548583113815092,-0.3870331985603625,-0.4914542545795987,-0.8630219998686293,-0.11988650929056816,9138.0,0.10487911178395813,,0.9641225477761958,False
VPS39,29,766,-0.3439950295060121,-0.25837043934826076,-0.491372636065999,-0.8629401205614357,-0.11980515157056237,8982.0,0.08009092642917992,,0.952067267587898,False
NOXRED1,29,766,-0.0204160596054726,0.0336460388892022,-0.4895045705862389,-0.8610660978899314,-0.11794304328254651,7297.0,0.0016995504797623832,,0.9106342311398871,False
PLAAT1,16,256,0.1047907378042361,0.17070188998625416,-0.4893044521368572,-0.9960465287797777,0.0174376245060634,1343.0,0.021006669320513836,,0.9238806447272142,False
HSF1,29,766,-0.5127840475428288,-0.46308350394792797,-0.48772361900379846,-0.8592794879585179,-0.11616775004907903,8906.0,0.06986770668707516,,0.9462219400347015,False
GATA2,29,766,0.0073085609254397,0.0543720103911883,-0.4877037602402704,-0.8592595662165179,-0.11614795426402297,9167.0,0.11009726404749504,,0.9641225477761958,False
AIMP1,29,766,-0.0683006859831488,-0.022967378764600803,-0.48438871965813035,-0.8559340483781246,-0.11284339093813606,7650.0,0.004406996371368474,,0.9106342311398871,False
LAMTOR4,29,766,-0.6209860615427462,-0.49566610272816514,-0.484014222602098,-0.8555583721900154,-0.11247007301418055,8684.0,0.04597197564024979,,0.9238806447272142,False
UBE3D,29,766,-0.2739198453258672,-0.15382122256753383,-0.4830574200379423,-0.8545985611857354,-0.11151627889014915,8516.0,0.03283880419184577,,0.9238806447272142,False
CRIP3,29,766,-0.157959746790458,-0.10454604741855239,-0.48253722587135445,-0.8540767338790849,-0.11099771786362395,8022.0,0.011053441214411286,,0.9193225141646324,False
LYRM1,29,766,0.095499566017859,0.13138972731748128,-0.48145629840292214,-0.8529924184628532,-0.10992017834299106,8375.0,0.02443599262552256,,0.9238806447272142,False
TAGLN2,29,766,-0.1676957583706501,-0.10709640049450925,-0.48127834139206105,-0.8528139044072918,-0.10974277837683027,8080.0,0.012658878376142184,,0.9238806447272142,False
INVS,29,766,0.0578124940532017,0.08814982491665854,-0.48106394630234234,-0.8525988384860406,-0.10952905411864411,8574.0,0.03695432635335983,,0.9238806447272142,False
JAGN1,29,766,0.1099231733425985,0.10856777506905066,-0.4807628630873067,-0.8522968136992346,-0.1092289124753788,10808.0,0.8057567894666944,,0.9939153294673192,False
HAPLN2,29,766,-0.496154726835313,-0.3979899391548385,-0.48063168390427397,-0.8521652244656767,-0.10909814334287127,7482.0,0.0028278608580264786,,0.9106342311398871,False
SUGP2,29,766,-0.3459091322076439,-0.23583667460621946,-0.48005875270025655,-0.8515905036531938,-0.10852700174731933,7838.0,0.007090075991251484,,0.9106342311398871,False
TEAD4,29,766,-0.2251441532710195,-0.2076093996003351,-0.4796337390513379,-0.8511641638047223,-0.10810331429795356,9225.0,0.12114731553212793,,0.9641225477761958,False
ATOH8,29,766,-0.0919395842418067,-0.0513768989016348,-0.4768642196731753,-0.8483860311544438,-0.10534240819190693,8262.0,0.01911435228036414,,0.9238806447272142,False
SLC7A9,29,766,-0.1299951877582408,-0.07926747613653595,-0.4766245629408686,-0.8481456314194192,-0.10510349446231793,7964.0,0.00963151951936616,,0.9193225141646324,False
TPD52L1,29,766,-0.0355552379910669,-0.0051778534627063,-0.47660949013800696,-0.848130511899099,-0.10508846837691488,9268.0,0.12988576244980568,,0.9641225477761958,False
PDE2A,29,766,-0.0914150662767259,-0.03847203947152415,-0.476511568101698,-0.8480322863937799,-0.10499084980961604,8248.0,0.018531359253015373,,0.9238806447272142,False
TPRA1,29,766,-0.0886206504553287,-0.0732170513441623,-0.4752616420636299,-0.8467784921810402,-0.1037447919462196,8989.0,0.0810907323580932,,0.952067267587898,False
CNRIP1,29,766,-0.0282838460789715,0.044466109385410096,-0.47497984593531534,-0.8464958253697258,-0.10346386650090489,8208.0,0.0169505613239902,,0.9238806447272142,False
ARL1,29,766,-0.0742140610061144,-0.051280409164773805,-0.47344947644328705,-0.8449607363820015,-0.10193821650457252,8810.0,0.05851070460488344,,0.9372329450170687,False
KRT33B,24,677,-0.08592886289647075,-0.0280270697048929,-0.4723924920018958,-0.88024842509561,-0.06453655890818161,5777.0,0.01609232897867359,,0.9238806447272142,False
EVX2,29,766,-0.0477108155861146,-0.0027789936467854,-0.4716155737271507,-0.8431211980890817,-0.10010994936521966,8671.0,0.0448178633843436,,0.9238806447272142,False
TMPRSS6,29,766,-0.0588696069141059,-0.019791338034530252,-0.47127976982918246,-0.8427843646267668,-0.09977517503159822,8016.0,0.010898156005858578,,0.9193225141646324,False
SPATA18,29,766,0.0045119919647674,0.0545180327066608,-0.4705685986930407,-0.8420710154736645,-0.0990661819124169,8765.0,0.053740435291490536,,0.9238806447272142,False
KRTAP4-3,24,676,-0.284636702986639,-0.2831645457775098,-0.4703528483258094,-0.8782136742727267,-0.06249202237889212,7510.0,0.536669319479584,,0.9833519290347225,False
TRH,29,766,0.0400898623107475,0.10437803922467939,-0.46977522382352654,-0.8412752146982411,-0.09827523294881202,7805.0,0.006532755068422217,,0.9106342311398871,False
GNPNAT1,29,766,-0.3674452924870814,-0.27883396837952923,-0.4692985046286885,-0.8407970397981965,-0.09779996945918046,8583.0,0.03763076081238677,,0.9238806447272142,False
ADORA2A,29,766,-0.0984728520712455,-0.08729534909273885,-0.4682330817922633,-0.839728368918812,-0.0967377946657147,10496.0,0.6150144395470593,,0.986212119076938,False
CAMK2G,29,766,-0.1281277431724935,-0.08956675742233805,-0.4671632751846202,-0.8386553083032486,-0.09567124206599181,8571.0,0.03673116153157571,,0.9238806447272142,False
RPS20,29,766,-3.1965881150698072,-2.9934962032983186,-0.4669529423669245,-0.8384443365929161,-0.09546154814093288,7614.0,0.004013301583793377,,0.9106342311398871,False
OR6Y1,24,677,-0.0059329378039896,0.0059358851722801,-0.4662027921820246,-0.8740392102227863,-0.058366374141262944,6968.0,0.23593792820817894,,0.9664802925210778,False
CALCOCO2,29,766,-0.0622809937343828,0.01103051805596605,-0.4657042461043993,-0.8371918532774891,-0.09421663893130944,7567.0,0.003547405119068126,,0.9106342311398871,False
ATP6V1B1,29,766,-0.0643957819114253,-0.03002201318625985,-0.464238556988494,-0.8357217318995975,-0.09275538207739037,8145.0,0.0147003739576078,,0.9238806447272142,False
ARHGEF16,29,766,-0.1228450968549712,-0.0928079142462952,-0.46406254366130006,-0.8355451872420316,-0.09257990008056849,8293.0,0.02046261151020011,,0.9238806447272142,False
UTY,16,256,0.3800606256765834,0.44376949078479516,-0.4640190380097637,-0.9705931326811654,0.042555056661638,1501.0,0.07340988229980255,,0.9472134443530683,False
KRTCAP2,29,766,-0.2505514921206453,-0.17333505791262835,-0.46326987632100064,-0.834750129569104,-0.09178962307289734,8620.0,0.040523406725479355,,0.9238806447272142,False
FAM91A1,29,766,-0.2724990611716725,-0.20410009949955238,-0.4631732241149921,-0.8346531861814327,-0.09169326204855155,8297.0,0.020642484736616905,,0.9238806447272142,False
SLC5A1,29,766,-0.0948277857570452,-0.0476726143020162,-0.4631579664339852,-0.8346378825395269,-0.09167805032844356,7767.0,0.005940036018198149,,0.9106342311398871,False
PEX16,29,766,-0.0658746293204831,-0.0036879866028787503,-0.4629089974236067,-0.8343881637698747,-0.09142983107733871,7882.0,0.007899475081792996,,0.9106342311398871,False
RNF10,29,766,-0.0107696600943807,0.02627389206099465,-0.4628380735237257,-0.8343170263592765,-0.09135912068817487,8669.0,0.044642495097058914,,0.9238806447272142,False
MMP25,29,766,-0.2086350320926617,-0.15117863138413806,-0.46182885041067256,-0.8333047685925541,-0.0903529322287911,8389.0,0.025177335904257005,,0.9238806447272142,False
SLC22A10,29,766,-0.0979134500873782,-0.04497151065492175,-0.4609717771871816,-0.8324451234001854,-0.08949843097417776,8328.0,0.022083850117348095,,0.9238806447272142,False
LSR,29,766,0.1329946614494984,0.17135780766805506,-0.45974696388049496,-0.83121664284426,-0.08827728491672993,8789.0,0.05624251950020975,,0.9372329450170687,False
MLIP,29,766,-0.0608312258065847,-0.017317683230530102,-0.45879540284482767,-0.830262239421673,-0.0873285662679823,7596.0,0.003828677755643043,,0.9106342311398871,False
PTPN23,29,766,-1.1022272624094929,-1.0968637119208589,-0.45852100947495184,-0.8299870275073431,-0.08705499144256063,9391.0,0.15758946681678765,,0.9641225477761958,False
SRSF7,29,766,-2.1591860153522204,-2.071596502842474,-0.45783873378076284,-0.8293027186273811,-0.0863747489341446,8971.0,0.07854006087061396,,0.952067267587898,False
DNASE1L2,29,766,0.0343177516747305,0.06618771896379416,-0.45775280577604094,-0.8292165347705528,-0.08628907678152908,8811.0,0.05862058156656492,,0.9372329450170687,False
STAM2,29,766,-0.0554530172990326,-0.017475418741298,-0.4566177117857813,-0.8280780655092017,-0.08515735806236097,8833.0,0.06108155533673766,,0.9372329450170687,False
ADAP2,29,766,-0.1960146377727754,-0.13650567891265705,-0.4564519258896108,-0.8279117873373696,-0.08499206444185209,8008.0,0.010694126190415858,,0.9193225141646324,False
SYMPK,29,766,-1.2369922673516454,-1.1422355158948885,-0.45563527616582056,-0.8270927152977502,-0.08417783703389092,8120.0,0.013883153265762262,,0.9238806447272142,False
ZDHHC15,29,766,-0.1556441659524372,-0.07782327139842235,-0.45546025603020773,-0.8269171765863471,-0.08400333547406835,8262.0,0.01911435228036414,,0.9238806447272142,False
IFI6,29,766,-0.0230139872571378,0.00155150976061045,-0.4553877390926877,-0.8268444448429817,-0.08393103334239366,8711.0,0.04844909890067379,,0.9238806447272142,False
AQP3,29,766,-0.0635615999773244,-0.023853620513945198,-0.4552918764216273,-0.8267482982648783,-0.08383545457837627,8426.0,0.027231003512959765,,0.9238806447272142,False
GRB14,29,766,-0.0898252045947876,-0.03072412010978805,-0.45488703867243996,-0.8263422622043659,-0.08343181514051401,8468.0,0.029735873677326472,,0.9238806447272142,False
ZFHX4,29,766,-0.1248070755652394,-0.08186972091925579,-0.45463686563148176,-0.8260913491873807,-0.08318238207558276,8775.0,0.0547714426748871,,0.9317900745762814,False
CHCHD7,29,766,0.0498908363987979,0.0839906135060782,-0.45451288811699175,-0.8259670051154646,-0.08305877111851889,9040.0,0.08868444566917813,,0.9641225477761958,False
TUBG1,29,766,-1.5467227043386558,-1.4628579658470189,-0.4543180226730711,-0.825771563725044,-0.08286448162109816,8872.0,0.0656543160584095,,0.9417335126189837,False
CLTC,29,766,-1.686373933727256,-1.5263597197005248,-0.45417713757689154,-0.8256302623805638,-0.08272401277321922,8523.0,0.03331370988748658,,0.9238806447272142,False
MS4A6A,29,766,-0.1161490155047509,-0.07046076155067729,-0.4533391075567159,-0.8247897590394387,-0.08188845607399309,8953.0,0.07605506556511003,,0.9515791115671461,False
OAZ1,29,766,-0.1322926646727773,-0.1062661201391657,-0.45333364549739824,-0.8247842808745947,-0.08188301012020177,9259.0,0.12801742290337556,,0.9641225477761958,False
TXK,29,766,-0.1471368491538109,-0.09402730039583845,-0.4523120929163835,-0.8237597195249758,-0.0808644663077912,8124.0,0.014011150953777415,,0.9238806447272142,False
