drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K61845293-300-03-9,DDR1-IN-1,49,116,-0.3284,-0.1901,-0.3488,2370.0,0.09267006712913795,0.9201975065173962
BRD:BRD-K34411947-001-12-5,,40,70,0.2779,0.2234,0.3032,1671.0,0.09280075498256012,0.9201975065173962
BRD:BRD-K11630072-001-13-2,,38,63,-1.4179,-0.7365,-0.3397,957.0,0.09316463772031379,0.9201975065173962
BRD:BRD-K68003372-001-01-6,,31,64,-1.5831,-1.0994,-0.2848,780.0,0.09319435682262361,0.9201975065173962
BRD:BRD-K00091090-001-01-9,S55746,49,112,0.0059,0.1747,-0.3061,2287.0,0.09351697389968351,0.9201975065173962
BRD:BRD-K00084848-001-01-9,Sarolaner,49,112,-0.1723,-0.1129,-0.1881,2287.0,0.09351697389968351,0.9201975065173962
BRD:BRD-K50813454-001-01-9,,38,69,-0.0125,0.0526,-0.3571,1053.0,0.09368859625335196,0.9201975065173962
BRD:BRD-K47886988-001-21-4,,40,69,0.1937,0.3622,-0.153,1113.0,0.09384182794573465,0.9201975065173962
BRD:BRD-K15337272-001-01-3,,40,70,-0.1597,-0.0014,-0.3506,1130.0,0.09401440433515716,0.9201975065173962
BRD:BRD-K92731339-227-04-9,,40,70,0.401,0.2781,0.291,1670.0,0.09401440433515716,0.9201975065173962
BRD:BRD-A04553218-050-16-2,,40,71,0.0842,0.1388,-0.3169,1147.0,0.09418098668877196,0.9201975065173962
BRD:BRD-K82484347-001-01-2,,31,64,0.2239,0.168,0.431,1203.0,0.09475221433828765,0.9201975065173962
BRD:BRD-K00005335-001-01-9,CycLuc1,49,115,-0.1253,-0.197,0.3,3283.0,0.09481427196500664,0.9201975065173962
BRD:BRD-K27983781-001-01-4,MK-2894,49,115,0.0527,0.0182,0.3072,3283.0,0.09481427196500664,0.9201975065173962
BRD:BRD-K11433652-001-17-0,,38,69,-1.0368,-0.7918,-0.3171,1054.0,0.09497011598374899,0.9201975065173962
BRD:BRD-K84971356-001-01-4,,38,69,-0.0187,0.1037,-0.3388,1054.0,0.09497011598374899,0.9201975065173962
BRD:BRD-K53319039-001-01-8,,38,70,0.0119,-0.0892,0.3756,1590.0,0.0950278498809792,0.9201975065173962
BRD:BRD-K93073858-001-01-1,,31,65,-0.0385,0.0551,-0.2523,794.0,0.09512461726232305,0.9201975065173962
BRD:BRD-K02407574-001-09-7,,40,70,-2.4277,-1.6331,-0.2528,1131.0,0.09524074809111299,0.9201975065173962
BRD:BRD-K73383190-001-03-1,,40,70,0.1403,0.2362,-0.299,1131.0,0.09524074809111299,0.9201975065173962
BRD:BRD-K00004742-001-01-9,lusaperidone,49,114,0.1462,0.009,0.2011,3254.0,0.0955813777886518,0.9201975065173962
BRD:BRD-K10995081-001-27-9,,39,70,0.0638,0.0084,0.3482,1629.0,0.09577563486062737,0.9201975065173962
BRD:BRD-K52644305-300-02-9,ML786,49,116,-0.9391,-0.5804,-0.1337,2375.0,0.09618298493012997,0.9201975065173962
BRD:BRD-K25279140-001-01-5,,38,69,0.2073,-0.1037,0.2576,1567.0,0.09626564120588528,0.9201975065173962
BRD:BRD-K62309135-001-05-2,,38,69,0.0191,-0.0817,0.2933,1567.0,0.09626564120588528,0.9201975065173962
BRD:BRD-K88743730-050-04-1,,31,64,0.084,0.03,0.3844,1202.0,0.09633087020714973,0.9201975065173962
BRD:BRD-K96424892-001-02-9,,40,70,0.459,0.2692,0.3765,1668.0,0.0964798711866684,0.9201975065173962
BRD:BRD-K61691541-001-01-1,,40,71,-0.0753,0.0231,-0.3324,1149.0,0.09662123342715648,0.9201975065173962
BRD:BRD-K41705163-001-01-1,,31,65,-3.4026,-3.0919,-0.3977,795.0,0.09668774757590173,0.9201975065173962
BRD:BRD-K00004660-001-01-9,MK-1903,49,116,-0.2579,-0.1341,-0.2804,2376.0,0.09689819654843158,0.9201975065173962
BRD:BRD-K18574842-323-10-8,,38,63,0.0474,0.2178,-0.3743,960.0,0.09733666757453234,0.9201975065173962
BRD:BRD-K74190368-001-04-3,,38,69,0.1334,0.2416,-0.3213,1056.0,0.09757526948477879,0.9201975065173962
BRD:BRD-K09090949-001-01-9,,38,69,-0.428,-0.3226,-0.3759,1056.0,0.09757526948477879,0.9201975065173962
BRD:BRD-K59522102-001-14-6,,38,69,-0.2973,-0.13,-0.3415,1056.0,0.09757526948477879,0.9201975065173962
BRD:BRD-K83794243-001-01-8,,38,69,0.148,-0.1654,0.2957,1566.0,0.09757526948477879,0.9201975065173962
BRD:BRD-K33226500-001-01-0,,38,69,-0.0626,0.0747,-0.3187,1056.0,0.09757526948477879,0.9201975065173962
BRD:BRD-K47983010-001-15-3,BX-795,49,116,-1.0352,-1.3364,0.2255,3307.0,0.09761765493994891,0.9201975065173962
BRD:BRD-K62374253-001-07-8,,40,70,0.2014,0.1172,0.2801,1667.0,0.09773185845121661,0.9201975065173962
BRD:BRD-K36270037-001-01-7,,40,70,0.3273,0.2234,0.3344,1667.0,0.09773185845121661,0.9201975065173962
BRD:BRD-K60038276-001-09-0,,40,70,0.2944,0.1994,0.3229,1667.0,0.09773185845121661,0.9201975065173962
BRD:BRD-K88625236-001-04-2,,40,70,-0.89,-0.5536,-0.3226,1133.0,0.09773185845121661,0.9201975065173962
BRD:BRD-K00003207-001-01-9,ethynylcytidine,49,114,-5.7473,-6.3451,0.1941,3251.0,0.09776120521283187,0.9201975065173962
BRD:BRD-K27316855-001-19-0,,40,71,0.0257,0.2116,-0.3924,1150.0,0.09786018454226014,0.9201975065173962
BRD:BRD-K41312087-001-02-7,,40,71,-0.8367,-1.0482,0.4072,1690.0,0.09786018454226014,0.9201975065173962
BRD:BRD-K00010938-001-01-9,BTS-71321,49,114,0.1496,0.2728,-0.3223,2336.0,0.09849657952809628,0.9201975065173962
BRD:BRD-K37203094-001-02-5,,38,63,-0.3126,-0.2046,-0.4527,961.0,0.09876007646346381,0.9201975065173962
BRD:BRD-A31990649-304-02-3,,38,63,-0.0431,-0.1408,0.3029,1433.0,0.09876007646346381,0.9201975065173962
BRD:BRD-K67117832-001-01-9,,38,69,-0.1609,-0.0114,-0.3456,1057.0,0.09889909824578628,0.9201975065173962
BRD:BRD-K73028949-001-02-8,,38,69,-0.1234,-0.004,-0.3054,1057.0,0.09889909824578628,0.9201975065173962
BRD:BRD-K83186168-001-01-8,,38,69,-0.1099,-0.0581,-0.3561,1057.0,0.09889909824578628,0.9201975065173962
BRD:BRD-K42348709-003-13-1,,39,69,-0.1694,-0.0628,-0.2754,1087.0,0.09889920245603688,0.9201975065173962
BRD:BRD-K41256143-001-12-7,,39,69,0.0219,0.1766,-0.4111,1087.0,0.09889920245603688,0.9201975065173962
BRD:BRD-K69837166-003-02-0,,39,69,-0.2056,-0.0935,-0.2092,1087.0,0.09889920245603688,0.9201975065173962
BRD:BRD-K79095980-001-09-6,,40,70,0.2011,0.0535,0.3008,1666.0,0.09899679459631595,0.9201975065173962
BRD:BRD-K17203476-001-01-9,,40,70,-1.7469,-1.1093,-0.3276,1134.0,0.09899679459631595,0.9201975065173962
BRD:BRD-K96671969-001-03-1,,40,70,-0.3402,-0.2275,-0.3549,1134.0,0.09899679459631595,0.9201975065173962
BRD:BRD-K24790130-001-07-1,,40,70,-0.0056,0.0618,-0.3938,1134.0,0.09899679459631595,0.9201975065173962
BRD:BRD-A13598753-001-01-2,,40,71,0.2019,0.0694,0.1594,1689.0,0.09911179660209844,0.9201975065173962
BRD:BRD-A15931911-001-03-8,,40,71,-0.1676,-0.0481,-0.2728,1151.0,0.09911179660209844,0.9201975065173962
BRD:BRD-K14646328-004-02-9,BC-11,49,115,-0.0862,0.0578,-0.2527,2358.0,0.09915251934229416,0.9201975065173962
BRD:BRD-K00003492-001-01-9,apararenone,49,114,0.2666,0.166,0.3022,3249.0,0.09923636430801544,0.9201975065173962
BRD:BRD-K10115470-001-01-8,,31,64,-0.2873,-0.0679,-0.3188,784.0,0.09955128423384395,0.9201975065173962
BRD:BRD-K18878288-001-06-4,,39,70,0.0477,-0.0215,0.2308,1626.0,0.09961489063784454,0.9201975065173962
BRD:BRD-K89223384-001-05-2,,31,65,0.1799,0.0544,0.3097,1218.0,0.09987561271506991,0.9201975065173962
BRD:BRD-K24282351-001-01-4,,31,65,0.3758,0.2373,0.3102,1218.0,0.09987561271506991,0.9201975065173962
BRD:BRD-K77220725-003-01-5,,31,65,0.067,0.1742,-0.3392,797.0,0.09987561271506991,0.9201975065173962
BRD:BRD-K30284967-001-02-9,6-aminopenicillanic-acid,49,115,0.0566,-0.0157,0.223,3276.0,0.09989072592722598,0.9201975065173962
BRD:BRD-K33586289-003-02-8,EPZ020411,49,115,0.0276,-0.0921,0.135,3276.0,0.09989072592722598,0.9201975065173962
BRD:BRD-K73589401-001-23-6,,40,69,0.1792,0.2789,-0.2924,1118.0,0.10016868084612075,0.9201975065173962
BRD:BRD-K48213016-001-01-8,,38,69,-0.0504,0.0908,-0.3431,1058.0,0.10023722476063335,0.9201975065173962
BRD:BRD-K31309378-001-01-5,,38,69,-0.4309,-0.347,-0.3852,1058.0,0.10023722476063335,0.9201975065173962
BRD:BRD-K06182768-001-02-3,,38,69,-0.1038,0.0004,-0.338,1058.0,0.10023722476063335,0.9201975065173962
BRD:BRD-K25630527-001-03-8,,40,71,-0.9471,-0.6529,-0.3479,1152.0,0.10037615128967345,0.9201975065173962
BRD:BRD-A38592941-001-02-7,,40,71,0.0379,0.1705,-0.2831,1152.0,0.10037615128967345,0.9201975065173962
BRD:BRD-K00004631-001-01-9,T-1095,49,115,0.0521,-0.0038,0.3141,3275.0,0.1006333090482951,0.9201975065173962
BRD:BRD-K00005340-001-01-9,SBI-115,49,115,-1.2358,-1.5969,0.1547,3275.0,0.1006333090482951,0.9201975065173962
BRD:BRD-K32847255-001-01-1,,31,64,0.1623,0.0947,0.3168,1199.0,0.1011933951929551,0.9201975065173962
BRD:BRD-K32322923-001-01-7,,31,64,-1.062,-0.7989,-0.3511,785.0,0.1011933951929551,0.9201975065173962
BRD:BRD-K60102752-001-02-2,,40,69,0.1263,0.2489,-0.3122,1119.0,0.10147396669003296,0.9201975065173962
BRD:BRD-K49027941-001-01-1,,40,69,0.2532,0.1998,0.3441,1641.0,0.10147396669003296,0.9201975065173962
BRD:BRD-K61642990-001-01-0,,40,69,0.0687,-0.0783,0.4105,1641.0,0.10147396669003296,0.9201975065173962
BRD:BRD-K00003475-001-01-9,S-3304,49,114,0.2826,0.196,0.2864,3246.0,0.10148234838967737,0.9201975065173962
BRD:BRD-K31792052-004-02-7,,31,65,0.1886,0.1373,0.3991,1217.0,0.10150068677254762,0.9201975065173962
BRD:BRD-K45861246-001-13-4,,39,69,-0.4515,-0.3693,-0.2974,1089.0,0.10154242737102591,0.9201975065173962
BRD:BRD-A64698388-003-01-7,,39,69,-0.0718,0.045,-0.3662,1089.0,0.10154242737102591,0.9201975065173962
BRD:BRD-A91822151-001-05-0,,39,69,-0.2078,0.0142,-0.2943,1089.0,0.10154242737102591,0.9201975065173962
BRD:BRD-K56851771-001-06-8,,40,70,-0.1737,-0.0481,-0.3327,1136.0,0.10156585171862798,0.9201975065173962
BRD:BRD-K09619578-001-01-3,,40,71,0.1006,0.0627,0.2862,1687.0,0.10165333015326086,0.9201975065173962
BRD:BRD-K74763371-002-04-0,,40,71,0.1254,-0.0136,0.2997,1687.0,0.10165333015326086,0.9201975065173962
BRD:BRD-K59983611-001-21-9,,33,59,0.365,0.4738,-0.3383,772.0,0.10177736780479595,0.9201975065173962
BRD:BRD-K00004732-001-01-9,camobucol,49,115,-0.0863,-0.1777,0.1758,3273.0,0.10213167010548141,0.9221729255534824
BRD:BRD-K00091108-001-01-9,PRI-724,49,112,-1.5415,-1.8169,0.2749,3189.0,0.10245978779428493,0.9239069842273502
BRD:BRD-K77554836-001-11-6,,38,63,-0.4211,-0.2234,-0.3387,964.0,0.10313020083600159,0.9252265394586773
BRD:BRD-K40575944-001-01-5,,31,65,-0.37,-0.2125,-0.4254,799.0,0.103146747377305,0.9252265394586773
BRD:BRD-K24554037-001-08-3,,31,65,0.1602,0.2924,-0.2873,799.0,0.103146747377305,0.9252265394586773
BRD:BRD-K04394237-001-03-7,,38,62,0.3187,0.1839,0.3621,1408.0,0.10315117678501012,0.9252265394586773
BRD:BRD-A92341659-001-04-0,,39,70,0.1033,-0.1135,0.3874,1623.0,0.1035759296795872,0.9260106649643398
BRD:BRD-K00003531-001-01-9,acelarin,49,115,-3.8011,-4.3167,0.287,3271.0,0.10364773275005866,0.9260106649643398
BRD:BRD-A08641215-065-05-5,polymyxin-B-sulfate,49,115,0.0537,-0.0281,0.3278,3271.0,0.10364773275005866,0.9260106649643398
BRD:BRD-K00077023-001-02-9,Oteseconazole,49,112,-0.3866,-0.2994,-0.3162,2301.0,0.10401433959061027,0.9280648696718051
BRD:BRD-A05334458-001-02-8,,40,71,0.3969,0.3192,0.2953,1685.0,0.10424648586398524,0.9281279915613465
BRD:BRD-K82467063-001-02-7,,38,69,-0.1515,-0.0394,-0.3391,1061.0,0.10433836094414205,0.9281279915613465
BRD:BRD-K00073067-001-02-9,Artelinic acid,49,112,-0.6282,-0.8775,0.3186,3186.0,0.10479861211595257,0.9281279915613465
BRD:BRD-K00004612-001-01-9,verdiperstat,49,114,0.0492,0.004,0.3127,3241.0,0.1053154200854782,0.9281279915613465
BRD:BRD-A71033472-003-23-9,,40,70,-0.5801,-0.3898,-0.3467,1139.0,0.10551866378170677,0.9281279915613465
BRD:BRD-K62965247-001-04-9,,40,71,-0.3126,0.0404,-0.3122,1156.0,0.10556262503780545,0.9281279915613465
BRD:BRD-K73191876-001-11-2,,39,69,-0.4102,-0.2241,-0.2889,1092.0,0.10561239917231378,0.9281279915613465
BRD:BRD-K23204545-001-16-4,,39,69,0.165,0.0385,0.3194,1599.0,0.10561239917231378,0.9281279915613465
BRD:BRD-K37872686-003-01-9,,39,69,0.1024,0.1721,-0.3725,1092.0,0.10561239917231378,0.9281279915613465
BRD:BRD-K72264770-001-03-2,,38,69,-0.0585,0.0424,-0.3204,1062.0,0.1057346476230702,0.9281279915613465
BRD:BRD-K33882852-003-02-8,,38,69,-0.4141,-0.3173,-0.3709,1062.0,0.1057346476230702,0.9281279915613465
BRD:BRD-K46625559-001-01-8,,38,69,0.0112,0.1669,-0.2325,1062.0,0.1057346476230702,0.9281279915613465
BRD:BRD-K41895652-001-02-9,JNJ-27141491,49,115,-0.1583,-0.0327,-0.1294,2367.0,0.10595530134125421,0.9281279915613465
BRD:BRD-K48875051-001-01-0,ligustilide,49,115,-0.1614,-0.0817,-0.2006,2367.0,0.10595530134125421,0.9281279915613465
BRD:BRD-A08545410-003-07-8,,38,63,-0.019,0.2907,-0.3005,966.0,0.10612807478556238,0.9281279915613465
BRD:BRD-K92606079-001-02-0,,31,64,0.1155,0.0569,0.4684,1196.0,0.10624945255000386,0.9281279915613465
BRD:BRD-K00652956-001-01-5,,31,65,-3.0014,-2.466,-0.3435,801.0,0.1065025024340512,0.9281279915613465
BRD:BRD-A00827783-001-24-6,,40,70,0.2679,0.2098,0.3319,1660.0,0.10686306414570283,0.9281279915613465
BRD:BRD-K85872723-001-15-9,,40,70,-0.1152,-0.1935,0.2879,1660.0,0.10686306414570283,0.9281279915613465
BRD:BRD-K25394294-001-14-9,,40,71,-0.0183,0.1295,-0.345,1157.0,0.10689191301928909,0.9281279915613465
BRD:BRD-K88366685-300-06-0,,40,71,0.0726,-0.013,0.2611,1683.0,0.10689191301928909,0.9281279915613465
BRD:BRD-K28346421-001-06-8,,31,64,-1.2638,-0.9548,-0.3829,789.0,0.10797862963086234,0.9314471270498637
BRD:BRD-K70404782-001-01-6,,31,65,0.1873,0.1014,0.2696,1213.0,0.10821253283534335,0.9314471270498637
BRD:BRD-K57416838-001-01-1,,31,65,0.1134,0.2004,-0.3283,802.0,0.10821253283534335,0.9314471270498637
BRD:BRD-K01742705-001-01-7,,31,65,0.3744,0.3326,0.3673,1213.0,0.10821253283534335,0.9314471270498637
BRD:BRD-K02213468-001-02-3,,31,65,0.247,0.1681,0.335,1213.0,0.10821253283534335,0.9314471270498637
BRD:BRD-K15858023-001-01-0,,31,65,-1.4561,-1.3596,-0.4212,802.0,0.10821253283534335,0.9314471270498637
BRD:BRD-A18795974-004-07-3,,40,71,0.0412,-0.0604,0.2484,1682.0,0.10823443052169991,0.9314471270498637
BRD:BRD-K48996094-001-01-3,,38,69,0.046,0.0269,0.3686,1558.0,0.1085716609617495,0.9323138196554336
BRD:BRD-K00075715-003-02-9,ABT-418 (hydrochloride),49,112,0.1266,0.0215,0.2855,3181.0,0.10879063340352911,0.9323138196554336
BRD:BRD-K14681867-001-01-6,,39,70,0.0761,-0.013,0.325,1619.0,0.10905089059580142,0.9323138196554336
BRD:BRD-K83896451-001-06-7,,38,63,0.0658,0.1715,-0.3915,968.0,0.10919463860830515,0.9323138196554336
BRD:BRD-K81548480-001-01-2,,40,69,-0.1291,-0.0302,-0.3759,1125.0,0.10959241827653846,0.9323138196554336
BRD:BRD-A43082555-001-01-1,,39,69,0.0081,0.1261,-0.202,1095.0,0.10981072836784342,0.9323138196554336
BRD:BRD-K00005344-001-01-9,DCP-LA,49,115,-0.1134,0.0232,-0.2504,2372.0,0.1098915929312946,0.9323138196554336
BRD:BRD-K96159438-001-06-3,,38,69,-0.4551,-0.352,-0.3624,1065.0,0.11001257946601954,0.9323138196554336
BRD:BRD-K34608650-001-02-4,,38,69,-0.0727,-0.144,0.3554,1557.0,0.11001257946601954,0.9323138196554336
BRD:BRD-K23848629-401-03-7,,39,70,-0.0935,0.0725,-0.3512,1112.0,0.1104547850378901,0.9323138196554336
BRD:BRD-K00003260-001-01-9,glecaprevir,49,115,-0.0611,0.0385,-0.399,2373.0,0.11069254783920146,0.9323138196554336
BRD:BRD-K00005245-001-01-9,KM-0118,49,115,-0.1151,-0.226,0.2007,3262.0,0.11069254783920146,0.9323138196554336
BRD:BRD-K62779383-001-05-5,,38,63,0.1313,0.2806,-0.2503,969.0,0.11075397861700625,0.9323138196554336
BRD:BRD-K62996583-001-10-3,,40,71,0.2853,0.2403,0.3287,1680.0,0.11095947593190209,0.9323138196554336
BRD:BRD-K89056082-001-07-7,,40,70,0.233,0.1258,0.3819,1657.0,0.11097782418074903,0.9323138196554336
BRD:BRD-K49555808-001-03-9,,39,69,-0.7801,-0.5724,-0.319,1096.0,0.11123912000498788,0.9323138196554336
BRD:BRD-K24610819-003-01-8,,38,69,-0.148,-0.0083,-0.3939,1066.0,0.11146856665027909,0.9323138196554336
BRD:BRD-A82396632-008-29-0,,38,69,-0.235,-0.3247,0.3475,1556.0,0.11146856665027909,0.9323138196554336
BRD:BRD-K36154108-001-01-7,AVE-0991,49,115,0.1378,-0.0313,0.206,3261.0,0.11149810572499887,0.9323138196554336
BRD:BRD-K79511609-001-20-0,,31,64,0.1863,0.1373,0.3284,1193.0,0.11150376493115269,0.9323138196554336
BRD:BRD-K49372556-001-04-1,,39,70,0.0765,-0.0425,0.3558,1617.0,0.11187291630462426,0.9323138196554336
BRD:BRD-K69075588-001-02-9,GNF-7,49,115,-4.2234,-2.8467,-0.2532,2375.0,0.11230828258488773,0.9323138196554336
BRD:BRD-K50785021-001-02-1,,40,71,0.4365,0.3186,0.2198,1679.0,0.11234216422225761,0.9323138196554336
BRD:BRD-K88052444-001-08-8,,40,70,0.2918,0.2075,0.2827,1656.0,0.11237687429883231,0.9323138196554336
BRD:BRD-A53813595-001-01-8,,40,70,-0.0037,0.0773,-0.3713,1144.0,0.11237687429883231,0.9323138196554336
BRD:BRD-K78096648-001-05-7,,38,69,-0.411,-0.1561,-0.4465,1067.0,0.11293971775482692,0.9323138196554336
BRD:BRD-K29220403-001-10-8,,38,69,-0.051,-0.1918,0.3437,1555.0,0.11293971775482692,0.9323138196554336
BRD:BRD-K27798832-001-01-5,,38,69,-0.0344,0.0507,-0.3795,1067.0,0.11293971775482692,0.9323138196554336
BRD:BRD-K36636143-001-01-0,,39,70,0.0714,-0.0526,0.3928,1616.0,0.11330537152902277,0.9323138196554336
BRD:BRD-K00003290-003-01-9,emixustat,49,116,-0.0966,0.0598,-0.2336,2398.0,0.11373549660392088,0.9323138196554336
BRD:BRD-K92446736-003-02-2,,40,71,0.3688,0.2825,0.3704,1678.0,0.11373840277614948,0.9323138196554336
BRD:BRD-K47323024-003-24-4,,40,70,-0.3579,-0.1277,-0.2254,1145.0,0.11378979411149769,0.9323138196554336
BRD:BRD-K64990126-004-01-1,,40,70,-0.0668,0.0718,-0.2724,1145.0,0.11378979411149769,0.9323138196554336
BRD:BRD-K13238168-001-02-0,,40,70,0.4185,0.1337,0.2605,1655.0,0.11378979411149769,0.9323138196554336
BRD:BRD-A48720949-001-04-0,,40,70,0.0041,0.1122,-0.2307,1145.0,0.11378979411149769,0.9323138196554336
BRD:BRD-K16803204-001-01-6,,40,70,-0.2911,-0.1276,-0.3021,1145.0,0.11378979411149769,0.9323138196554336
BRD:BRD-K90999434-004-02-9,CCT-031374,49,115,-0.1509,-0.2012,0.165,3258.0,0.11394255707172038,0.9323138196554336
BRD:BRD-K00004594-001-01-9,parsaclisib,49,115,-0.1125,-0.035,-0.2645,2377.0,0.11394255707172038,0.9323138196554336
BRD:BRD-K88219015-001-10-8,,39,69,-0.0102,0.1354,-0.253,1098.0,0.11413986881645011,0.9323138196554336
BRD:BRD-K27141178-003-07-3,,38,69,-0.0919,-0.0208,-0.3512,1068.0,0.11442612772002993,0.9323138196554336
BRD:BRD-K76022557-003-02-7,,38,69,-0.0798,0.053,-0.3336,1068.0,0.11442612772002993,0.9323138196554336
BRD:BRD-K35304636-001-01-0,,39,70,0.0897,0.0104,0.2838,1615.0,0.11475223757367305,0.9323138196554336
BRD:BRD-K34277641-001-01-2,,39,70,-0.0127,-0.1693,0.3126,1615.0,0.11475223757367305,0.9323138196554336
BRD:BRD-K00003306-001-01-9,vaborbactam,49,114,0.1887,0.0554,0.1243,3229.0,0.11498384122760166,0.9323138196554336
BRD:BRD-K00004677-001-01-9,2-fluorofucose,49,114,-0.1268,0.0049,-0.227,2357.0,0.11498384122760166,0.9323138196554336
BRD:BRD-K45238818-001-02-6,,40,71,0.2307,0.1762,0.3034,1677.0,0.1151482711953226,0.9323138196554336
BRD:BRD-K46386702-001-02-1,,40,71,-0.1089,0.1793,-0.302,1163.0,0.1151482711953226,0.9323138196554336
BRD:BRD-K60866521-001-07-1,,40,70,-0.057,-0.0791,0.3706,1654.0,0.11521666602559061,0.9323138196554336
BRD:BRD-A64125466-236-04-6,,40,70,0.3898,0.3488,0.2989,1654.0,0.11521666602559061,0.9323138196554336
BRD:BRD-K35772771-001-02-1,,31,65,0.1286,0.0335,0.3484,1209.0,0.11527090167573792,0.9323138196554336
BRD:BRD-K00005329-074-01-9,levamlodipine,49,115,-0.0309,-0.2624,0.1435,3256.0,0.11559549869827965,0.9323138196554336
BRD:BRD-A29623586-001-01-3,,39,69,-0.1157,-0.039,-0.3403,1099.0,0.11561240591308912,0.9323138196554336
BRD:BRD-K83335125-001-07-0,,39,69,0.1606,0.2389,-0.3246,1099.0,0.11561240591308912,0.9323138196554336
BRD:BRD-K99383816-001-02-7,,40,71,0.1258,0.0276,0.3491,1676.0,0.11657184882517453,0.9385129325776481
BRD:BRD-K72915123-001-18-1,,40,70,0.1031,0.2217,-0.3212,1147.0,0.11665757217901841,0.9385129325776481
BRD:BRD-K71512533-066-02-8,,39,69,-1.3587,-1.0977,-0.3085,1100.0,0.11709983758571336,0.9400761764345645
BRD:BRD-K00004574-001-01-9,aripiprazole-lauroxil,49,115,-0.0941,0.0679,-0.322,2381.0,0.11726723437998177,0.9400761764345645
BRD:BRD-K00003159-300-01-9,banoxantrone,49,115,-1.9031,-2.3042,0.2767,3254.0,0.11726723437998177,0.9400761764345645
BRD:BRD-K42260897-001-09-2,,38,69,0.0924,-0.0572,0.3052,1552.0,0.11744510240260873,0.9403917987190016
BRD:BRD-A77218119-001-03-5,,40,71,0.1895,0.0819,0.2216,1675.0,0.11800921474323459,0.9423832982394161
BRD:BRD-K48535733-003-01-2,,40,71,0.0356,0.148,-0.2895,1165.0,0.11800921474323459,0.9423832982394161
BRD:BRD-K18423410-003-02-5,dexmedetomidine,49,115,-0.01,-0.1487,0.0898,3253.0,0.11811018951424788,0.9423832982394161
BRD:BRD-K83492904-001-01-9,,31,65,0.1086,0.022,0.2113,1207.0,0.11893335225492117,0.9474124381317616
BRD:BRD-K24820488-001-01-7,,40,71,0.1573,0.0583,0.2977,1674.0,0.11946044774757074,0.9474124381317616
BRD:BRD-A88369366-001-01-7,,40,71,-0.0896,0.0294,-0.3316,1166.0,0.11946044774757074,0.9474124381317616
BRD:BRD-K67901620-001-02-0,,40,70,0.0403,-0.0929,0.2891,1651.0,0.11958181433747747,0.9474124381317616
BRD:BRD-A68304895-003-02-2,,40,70,-0.3698,-0.1406,-0.2139,1149.0,0.11958181433747747,0.9474124381317616
BRD:BRD-A22380646-236-05-8,,39,69,-0.0564,-0.1422,0.2221,1589.0,0.12011974108824543,0.9474124381317616
BRD:BRD-K53814070-310-01-3,,39,69,0.1889,0.0212,0.3254,1589.0,0.12011974108824543,0.9474124381317616
BRD:BRD-K68202742-001-16-5,,38,63,-3.48,-3.2033,-0.2321,975.0,0.12048231087688498,0.9474124381317616
BRD:BRD-K31385749-003-01-3,,38,69,0.0422,-0.188,0.1847,1550.0,0.12052624364024415,0.9474124381317616
BRD:BRD-K57155378-001-01-1,,39,70,0.0877,0.0149,0.3654,1611.0,0.1206855370002834,0.9474124381317616
BRD:BRD-A16035238-001-01-7,,31,64,0.3074,0.2301,0.157,1188.0,0.12071420238856936,0.9474124381317616
BRD:BRD-K43873574-001-01-8,,40,70,-0.2133,-0.072,-0.304,1150.0,0.12106531316335468,0.9474124381317616
BRD:BRD-A94008949-001-01-9,,40,70,-0.0752,-0.1395,0.3003,1650.0,0.12106531316335468,0.9474124381317616
BRD:BRD-K57764956-001-02-8,,40,70,-0.1801,-0.0351,-0.2375,1150.0,0.12106531316335468,0.9474124381317616
BRD:BRD-A56987319-001-12-9,,40,70,-0.0146,-0.1507,0.1385,1650.0,0.12106531316335468,0.9474124381317616
BRD:BRD-A09487507-001-03-9,P7C3,49,115,-0.1231,-0.0112,-0.2985,2386.0,0.12152962580110492,0.9474124381317616
BRD:BRD-A72212290-300-01-4,,39,69,-0.1515,-0.2718,0.2766,1588.0,0.12165239028430341,0.9474124381317616
BRD:BRD-K33211335-004-01-7,,38,69,-0.355,-0.5026,0.2559,1549.0,0.12209036044336857,0.9474124381317616
BRD:BRD-K35626314-003-01-1,,39,70,-0.0478,-0.0876,0.3593,1610.0,0.12220574969166746,0.9474124381317616
BRD:BRD-K14116214-001-09-6,,40,70,0.0729,-0.0322,0.3129,1649.0,0.12256317184546124,0.9474124381317616
BRD:BRD-A46186775-369-02-0,,40,70,0.3033,0.196,0.3232,1649.0,0.12256317184546124,0.9474124381317616
BRD:BRD-K73799155-001-01-5,,31,65,-0.0653,0.0627,-0.2782,810.0,0.12268639636160353,0.9474124381317616
BRD:BRD-K50677762-001-01-5,,39,69,-2.017,-1.3803,-0.2718,1104.0,0.12320028875993139,0.9474124381317616
BRD:BRD-K77554836-001-14-0,,39,69,-0.0485,0.0512,-0.3042,1104.0,0.12320028875993139,0.9474124381317616
BRD:BRD-K72420232-001-12-3,,39,69,-0.2986,-0.2014,-0.3156,1104.0,0.12320028875993139,0.9474124381317616
BRD:BRD-A19777893-236-01-9,,38,69,0.1116,0.0357,0.3078,1548.0,0.12367029858962936,0.9474124381317616
