gene,n_R248W,n_other_mut,median_R248W,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
NUTM2G,68,716,-0.024755252971987447,-0.0481945788064274,0.07336350861558466,-0.17537409076909874,0.32210110800026803,25592.0,0.48454377707484086,,0.9669109002141754,False
ZNF567,69,726,0.10898343273887,0.08310015028085155,0.07339338107701092,-0.17354303968041285,0.32032980183443466,27284.0,0.21985914904862625,,0.9220010837166663,False
ZMAT5,69,726,-0.9649977809108116,-0.9759902561279039,0.0733958048279956,-0.17354061766989584,0.32033222732588706,25995.0,0.6032161803234048,,0.9813551749863859,False
GRIP1,69,726,-0.0018187441126464,-0.0014000303301456999,0.07343275797659223,-0.17350369106404717,0.32036920701723165,25740.0,0.7040250255408569,,0.982517665309694,False
PSME2,69,726,-0.2443152105078011,-0.27823938214227784,0.07349907797947722,-0.17343741873106464,0.32043557469001904,26264.0,0.504548907766698,,0.9701361101359871,False
ALPI,69,726,0.0725651525608898,0.051110976620526646,0.07356240772706964,-0.17337413454417822,0.3204989499983175,26865.0,0.31874167261551567,,0.9460537800805741,False
ZNF367,69,726,-0.0919612485565548,-0.1217122007517169,0.07359647239108827,-0.1733400944031971,0.3205330391853736,26439.0,0.4452539210524378,,0.965086619004918,False
LIPA,69,726,0.0111554519401809,0.0011210757626397999,0.07359732086757848,-0.17333924653766716,0.32053388827282414,25376.0,0.8569884505807885,,0.9860487986838807,False
FAM135A,69,726,0.0272305024404201,0.018232523018964053,0.0736028525093886,-0.17333371887918464,0.3205394238979618,26031.0,0.589521202894466,,0.979131594025627,False
ARFGEF2,69,726,0.010792204764904,-0.0022637327733457,0.0736146620760012,-0.17332191781762615,0.3205512419696286,26292.0,0.4947902385442777,,0.9678284899462685,False
SCARA5,69,726,0.0903907973845735,0.0854006949052824,0.07361568013443022,-0.1733209004924498,0.3205522607613102,26256.0,0.5073556228299606,,0.9701821730358519,False
LIX1,69,726,-0.0375544765973867,-0.039288463017171496,0.07363234621866199,-0.17330424641334277,0.32056893885066673,26088.0,0.5681357989543405,,0.9759765291291704,False
ANG,69,726,-0.1301256460465326,-0.14019915917838982,0.07367840697058708,-0.17325821885461254,0.32061503279578674,26188.0,0.5315397398098821,,0.9734751296580632,False
CCIN,69,726,-0.1541955337204442,-0.15582892871380424,0.07368388210543897,-0.17325274766673882,0.32062051187761675,25442.0,0.8286639324310979,,0.9855497901217778,False
HNRNPH2,69,726,-0.0601047552447429,-0.0774451172279352,0.07368928873991547,-0.17324734493014693,0.3206259224099779,26052.0,0.5815992535822002,,0.9778393076401718,False
SLC30A3,69,726,0.0652666805022249,0.05395725433098705,0.07369209653717766,-0.17324453915726418,0.32062873223161953,26990.0,0.2865955677159815,,0.9417161672558666,False
CAPZA2,69,726,-0.0427569842697629,-0.04844402975820275,0.07369817704075463,-0.17323846303790286,0.3206348171194121,26111.0,0.5596129347227862,,0.9757108970025951,False
NELL1,69,726,0.1947354576303398,0.1931533529278364,0.07370641264512662,-0.17323023337221194,0.3206430586624652,25514.0,0.7980177734840097,,0.9855497901217778,False
GSTO1,69,726,-0.0773889332883908,-0.0695370024037045,0.07373864898157574,-0.17319802028771425,0.32067531825086576,25773.0,0.6906331728167201,,0.982517665309694,False
ZSCAN30,69,726,-0.0006824485390985,-0.01682932974156405,0.07374491424592816,-0.17319175954365387,0.32068158803551017,26470.0,0.43518058238544466,,0.9646931805781737,False
CCDC28A,26,246,0.04617434915201735,0.06016488345804145,0.07378305045186445,-0.33044775594927145,0.47801385685300035,3277.0,0.8369547820212111,,0.9855497901217778,False
ENTPD3,69,726,0.1059547193123472,0.09193035490579929,0.07380075586783835,-0.173135958227579,0.3207374699632557,26966.0,0.29259140034571307,,0.9451933050332998,False
DOCK6,69,726,-0.238801829192258,-0.2479846240537355,0.07381349063029688,-0.17312323266119561,0.3207502139217894,26066.0,0.5763457594008283,,0.9771611017224141,False
FGF4,69,726,0.0537172074949369,0.0334510090792045,0.07385861207940406,-0.17307814380812903,0.32079536796693714,26573.0,0.40267057837684905,,0.9624157182516353,False
RRP36,69,726,-0.2607220421938013,-0.2587630967818286,0.07386733347011558,-0.1730694287201059,0.3208040956603371,25357.0,0.8651784343996785,,0.9864255425205465,False
GALNT1,69,726,0.0378958679247386,0.0307692154569182,0.07388406436041327,-0.17305270992280547,0.320820838643632,26254.0,0.5080585805991578,,0.9701821730358519,False
IGSF23,69,726,-0.0505751972610825,-0.0619083991093815,0.07390909236820871,-0.17302770001023066,0.32084588474664805,27530.0,0.1732440252844204,,0.9101098814974471,False
KRT6B,69,726,0.0036296768886222,0.0125694206403924,0.0739098143623114,-0.17302697853821974,0.32084660726284253,25625.0,0.7513909086973282,,0.9846141703822358,False
GPR137B,69,726,0.0119267572879108,0.0207683648705952,0.07393023939669131,-0.1730065682758009,0.32086704706918356,26319.0,0.4854764897481618,,0.9669109002141754,False
CEACAM16,69,726,-0.0350060955156603,-0.051774070040743206,0.07393954143506058,-0.1729972729662806,0.3208763558364018,26191.0,0.5304606014483815,,0.9733615477456946,False
TESK1,69,726,-0.1396578544711823,-0.1558006444397638,0.07395302027756188,-0.17298380387551998,0.3208898444306437,25926.0,0.6298564326273877,,0.9813551749863859,False
POGZ,69,726,-0.3322948131132242,-0.34493202154041447,0.0739553865082113,-0.17298143935698634,0.3208922123734089,25396.0,0.8483840347771616,,0.9855497901217778,False
CDC42BPA,69,726,-0.0037169541412134,0.00141134756586135,0.07397811739104991,-0.1729587249241527,0.3209149597062525,25086.0,0.9831496185091763,,0.9990284375772436,False
ZNF730,69,726,-0.1961163378906298,-0.2031689158606379,0.07399100942381391,-0.17294584222340897,0.3209278610710368,25999.0,0.6016874667946763,,0.9813551749863859,False
RPAP1,69,726,-1.6574595663957756,-1.6988597636521314,0.07399129236149118,-0.17294555949055707,0.32092814421353943,26498.0,0.4261961920713001,,0.9646931805781737,False
RAB9A,69,726,0.0810198697535286,0.08050436045725695,0.07399693403573165,-0.1729399219006231,0.32093378997208644,26209.0,0.5240092165144457,,0.9733525298159795,False
TDG,69,726,-0.2464458781694339,-0.24931002302506675,0.0740218302286473,-0.17291504373509714,0.32095870419239175,25864.0,0.6542131906894186,,0.9813551749863859,False
SOX10,69,726,-0.3022412820984948,-0.29689931291339444,0.074044397426091,-0.17289249288385095,0.3209812877360329,24859.0,0.9180748392570242,,0.9933288210660062,False
SENP2,69,726,-0.0615014624101759,-0.0531773931364416,0.07407209584286119,-0.17286481453680647,0.3210090062225288,25097.0,0.9783362755558755,,0.9985999093263804,False
PFDN5,69,726,-0.680272888708288,-0.704331551569877,0.07407832910945823,-0.1728585857877457,0.3210152440066622,26622.0,0.38772978833237304,,0.9582450604945506,False
HPS3,69,726,0.0458964431169158,0.032631524089894004,0.0740880620838329,-0.17284885986806733,0.3210249840357331,26474.0,0.4338904457560514,,0.9646931805781737,False
PSMD9,69,726,-0.2939704195404593,-0.3058244400641136,0.07410795383500844,-0.17282898253779838,0.3210448902078153,26114.0,0.558505846024981,,0.9757108970025951,False
ANKRD11,69,726,-0.2394969572146825,-0.26833916025365767,0.07414173773499894,-0.1727952231389634,0.32107869860896127,27006.0,0.28264476176881403,,0.9413366814923659,False
RIPOR1,69,726,0.0999881419044648,0.09617955084427604,0.07416746231874803,-0.17276951721898526,0.3211044418564813,25337.0,0.8738151253361122,,0.9871710567289458,False
ZNF512B,69,726,0.0102395036996738,-0.0193379678522045,0.07423463333026036,-0.172702394972089,0.32117166163260974,26275.0,0.5007030830406932,,0.9701361101359871,False
MAGEA10,69,726,0.0871694700271871,0.07666066960030325,0.0742459735908142,-0.17269106294865919,0.3211830101302876,26156.0,0.5431193623704311,,0.974549513325748,False
UBE2D2,69,726,0.0121574447378232,0.013103101024165249,0.0742579095881211,-0.1726791356225551,0.32119495479879734,25162.0,0.949915738138973,,0.9955466642585467,False
TMEM98,69,726,0.0211307534730582,-0.0027307717206061,0.0743038249217997,-0.17263325365820686,0.32124090350180623,26156.0,0.5431193623704311,,0.974549513325748,False
KCNAB1,69,726,0.0743455735187968,0.07359312935974716,0.07433383787473309,-0.1726032625285689,0.3212709382780351,25631.0,0.7488945260418887,,0.9846141703822358,False
SNX24,69,726,0.071115501011395,0.07510588727423935,0.07443820113909437,-0.17249897521837743,0.3213753774965662,26139.0,0.5493217273600937,,0.974937906968663,False
OR6K3,61,640,-0.1163605043982162,-0.1238194075506553,0.07445149107274142,-0.18821217595463652,0.3371151581001193,20358.0,0.5794546777936688,,0.9778393076401718,False
ZNF226,69,726,-0.0524519242244081,-0.046717067036275,0.07446679094514722,-0.17247040623818882,0.32140398812848325,25160.0,0.950789452413018,,0.9957408019746476,False
SEM1,69,726,-1.0008039080907507,-1.003346385487966,0.07447044827193651,-0.17246675157610747,0.32140764811998046,25802.0,0.6789438182081049,,0.9822617193046083,False
KHDRBS3,69,726,0.0330728333195426,0.0210647944455699,0.07448333101993071,-0.17245387821545377,0.3214205402553152,26212.0,0.5229379095471958,,0.9732018324951498,False
SST,69,726,0.0995424944936301,0.09583352355379104,0.07448411114661116,-0.1724530986572845,0.3214213209505068,25685.0,0.7265482666569272,,0.9838032569467552,False
TRARG1,69,726,0.0687413774286433,0.06848273435163524,0.0745067776085932,-0.17243044871590787,0.32144400393309425,25372.0,0.8587114093554594,,0.9861377149450969,False
ACYP1,69,726,-0.0219795947244831,-0.01492819896571885,0.07451985945237019,-0.1724173764092092,0.3214570953139496,25532.0,0.7904026525607906,,0.9855497901217778,False
MAGEB17,69,726,0.1247991051594116,0.11104164683345155,0.07453040690090261,-0.17240683665131962,0.32146765045312486,26482.0,0.431316815350818,,0.9646931805781737,False
SLC25A40,69,726,0.0151561499164571,0.011560811010332,0.07453664787828615,-0.1724006002250399,0.3214738959816122,25357.0,0.8651784343996785,,0.9864255425205465,False
C10orf105,69,726,-0.0072105642806712,-0.031947979977794,0.0746037308956433,-0.17233356615064432,0.3215410279419309,26586.0,0.39867343736457095,,0.9624157182516353,False
SAMHD1,69,726,-0.1303766016528484,-0.15920215195056545,0.0746316923084745,-0.17230562515112108,0.32156900976807007,26390.0,0.46144423624630104,,0.965086619004918,False
TSGA10,69,726,-0.1840013955345174,-0.17838438590487235,0.07466716230912492,-0.17227018105644826,0.3216045056746981,25154.0,0.9534109460204987,,0.9961316672353783,False
CEP57,69,726,-0.0519199106169641,-0.06874327854112125,0.07468358615892844,-0.17225376920618618,0.321620941524043,26884.0,0.3137089190027118,,0.9460537800805741,False
RASA2,69,726,0.0079252871687158,0.01566341099231875,0.07469131001257716,-0.17224605099662726,0.32162867102178155,26139.0,0.5493217273600937,,0.974937906968663,False
NIPAL1,69,726,0.0514214567375694,0.02958189053325225,0.07470670498716875,-0.1722306672734224,0.3216440772477599,26644.0,0.3811330513858652,,0.9560851628987056,False
APOL5,69,726,-0.0450425726358434,-0.0461981422667637,0.07470940008300998,-0.1722279741475251,0.32164677431354505,26200.0,0.5272298744664055,,0.9733615477456946,False
CNPPD1,69,726,0.1031146781419456,0.09995451331098905,0.07474369278665165,-0.1721937065158758,0.3216810920891791,26443.0,0.44394671384703555,,0.965086619004918,False
FCHSD1,69,726,0.0553318518197942,0.05180535475631405,0.07475164634076518,-0.1721857587783875,0.32168905145991783,25794.0,0.6821609091306375,,0.982517665309694,False
ZNF76,69,726,-0.0488312065373867,-0.050690778872077,0.07477059497994666,-0.17216682399929417,0.3217080139591875,26133.0,0.5515191075364092,,0.974937906968663,False
ZER1,69,726,-0.0734700596343232,-0.0725865657897413,0.07478760800204651,-0.17214982342445695,0.32172503942854996,25743.0,0.7028037090152246,,0.982517665309694,False
MYRF,69,726,-0.1348916416668619,-0.13737688765457284,0.07479749000805548,-0.17213994864973453,0.32173492866584547,25159.0,0.9512263318015965,,0.9957408019746476,False
SCNN1G,69,726,0.0155739582887985,0.02657326232128855,0.07481335193289865,-0.17212409833405862,0.3217508021998559,25389.0,0.8513935805409149,,0.9855497901217778,False
RAP1GDS1,69,726,0.042159538621312,0.019739136782578902,0.07481977042992624,-0.1721176845353574,0.3217572253952099,26854.0,0.3216794020463839,,0.9460537800805741,False
LPAR3,69,726,0.0320336901139517,0.024669804957052698,0.07482215625984855,-0.17211530045196033,0.32175961297165745,26221.0,0.5197307497829583,,0.972583184550013,False
WAC,69,726,-0.415848951659901,-0.43460987720233796,0.07482818010706889,-0.17210928101469064,0.32176564122882845,26496.0,0.4268343239396094,,0.9646931805781737,False
FABP1,69,726,-0.0464105128484098,-0.04861133527102435,0.0748379517774069,-0.17209951649877242,0.3217754200535862,24932.0,0.949915738138973,,0.9955466642585467,False
