gene,n_G245S,n_other_mut,median_G245S,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
ALLC,17,778,-0.0229819921348365,-0.04666911883201215,0.24184567636289384,-0.23882789746691246,0.7225192501927001,7472.0,0.35937410560871974,,0.9937562086874244,False
ZNF681,17,778,0.0034347948321226,-0.0588567023711067,0.24186268369169642,-0.23881091081277614,0.722536278196169,7730.0,0.2332587678746446,,0.9915320609368711,False
MAD2L1,17,778,-1.1587874173020265,-1.2619376006527068,0.24186496934079102,-0.23880862794230226,0.7225385666238843,7566.0,0.3091936877360605,,0.9915320609368711,False
PLK2,17,778,0.0487453028082079,0.041120322153092706,0.24202281517820803,-0.23865097405859068,0.7226966044150067,6990.0,0.6877121205894342,,0.9989860638479046,False
CFAP65,17,778,0.0117714005136873,0.0288432319552309,0.24202590956986456,-0.2386478834312233,0.7226997025709524,7612.0,0.28641177559835096,,0.9915320609368711,False
C15orf62,17,778,0.0366238035354468,0.0329974087026073,0.24205995411143108,-0.2386138803075963,0.7227337885304584,7403.0,0.3992888129523814,,0.9962623131056418,False
CRHR1,17,778,-0.0443242390279979,-0.07359015263801574,0.2421197075786366,-0.23855419954939566,0.7227936147066689,7595.0,0.29469547394579354,,0.9915320609368711,False
EPHA3,17,778,-0.0670086292682152,-0.06628914339972006,0.24217288468979506,-0.23850108716010646,0.7228468565396966,7312.0,0.4558257338417423,,0.9966596513898347,False
SPANXN5,13,688,0.1159481622158046,0.1118702812909788,0.24217630873285517,-0.3066779947590777,0.7910306122247881,4871.0,0.581692031121267,,0.9989860638479046,False
ZNF428,17,778,-0.1030171374684438,-0.12780608927505893,0.24227577374318857,-0.23839832337332414,0.7229498708597013,7632.0,0.2768694344650763,,0.9915320609368711,False
EFHB,17,778,0.0508061967296402,0.041412547598448,0.24246401522732838,-0.23821031120935002,0.7231383416640068,7212.0,0.5228390825245416,,0.9989860638479046,False
CFAP73,17,778,0.0358284844698184,0.0244392569953914,0.24255899828873095,-0.23811544392609385,0.7232334405035558,7145.0,0.5704124827868038,,0.9989860638479046,False
XAGE2,17,778,-0.0445912454641688,-0.0947074267896828,0.24265157478234023,-0.23802298032079244,0.723326129885473,7693.0,0.2491139885603325,,0.9915320609368711,False
MLN,17,778,0.0590443691300998,0.03420304874395675,0.24278616744637102,-0.23788855185662203,0.723460886749364,7522.0,0.3320765208238041,,0.9926382494219832,False
B3GNT4,17,778,-0.1983712238220251,-0.21486756892739095,0.24279820353623235,-0.2378765304549377,0.7234729375274024,7103.0,0.6012500267161545,,0.9989860638479046,False
POPDC3,17,778,0.1222987320067972,0.09326471669107911,0.24292491044709266,-0.2377499782143215,0.7235997991085068,7471.0,0.35993405841095427,,0.9939570141484765,False
EVA1B,17,778,-0.0284879760356394,-0.04477983416219755,0.24295940673178956,-0.23771552405296592,0.723634337516545,7843.0,0.18930150390128542,,0.9915320609368711,False
RHOT1,17,778,-0.1138810357658833,-0.1415169920681521,0.2430400354524728,-0.23763499381115918,0.7237150647161048,7549.0,0.31790820255823304,,0.9915320609368711,False
FOXRED2,17,778,-0.1189652354188934,-0.1266034732880312,0.2430411934520391,-0.23763383722619644,0.7237162241302746,6979.0,0.6963754105880395,,0.9989860638479046,False
MAD2L1BP,17,778,-0.3379294989863856,-0.40188629786590785,0.24305028668850856,-0.23762475509819034,0.7237253284752074,7645.0,0.2707844005263691,,0.9915320609368711,False
OR2B11,13,688,-0.073043858303313,-0.12314096037075026,0.24311420608446577,-0.3057412335106118,0.7919696456795433,5554.0,0.1348771584236452,,0.9915320609368711,False
CIT,17,778,-0.4230971380202331,-0.4981931769441909,0.24315539419101276,-0.2375197760270744,0.7238305644090999,7535.0,0.32520455580679153,,0.9926382494219832,False
TMEM254,17,778,-0.0775394471656421,-0.07516936195695084,0.2431579804533466,-0.2375171929256071,0.7238331538323003,7490.0,0.3493886997138995,,0.9926382494219832,False
UBOX5,17,778,0.0022229788018722,-0.011542958061473499,0.2431685400285391,-0.2375066462564177,0.7238437263134959,7303.0,0.46165201696074054,,0.9966596513898347,False
ALX3,17,778,-0.1945140205208606,-0.2406036423724065,0.2433695724405603,-0.23730585965476458,0.7240450045358852,7179.0,0.5460142151483389,,0.9989860638479046,False
TMX4,17,778,0.1006388679541919,0.10168888646294325,0.24338835443429976,-0.23728710063688904,0.7240638095054885,7258.0,0.4913985962111561,,0.9974249105425649,False
CPA6,17,778,0.02014794542718,-0.00359541281705725,0.24357838237908236,-0.23709730525144262,0.7242540700096074,7693.0,0.2491139885603325,,0.9915320609368711,False
SMAD9,17,778,0.02889647040487,-0.03752410273053735,0.24358436277054574,-0.23709133218182515,0.7242600577229166,8062.0,0.12199382411817714,,0.9915320609368711,False
ERMAP,17,778,-0.0596596565777921,-0.07527609025868015,0.24363783138603848,-0.23703792903641244,0.7243135918084894,7557.0,0.31378739786434595,,0.9915320609368711,False
ERP27,17,778,0.1249883938774356,0.0955846815812566,0.24364758681930274,-0.2370281855498166,0.7243233591884221,7567.0,0.3086860329928488,,0.9915320609368711,False
SLC25A31,17,778,-0.0579315460529187,-0.0648034715318542,0.24370378846590685,-0.2369720527380092,0.7243796296698228,7140.0,0.5740438143396388,,0.9989860638479046,False
RPL21,10,262,-3.2352800829524755,-3.3921984730923156,0.2437394968064152,-0.38810498974946545,0.8755839833622958,1464.0,0.5295231322989447,,0.9989860638479046,False
SREBF2,17,778,-0.0362310822700651,-0.0375951669456768,0.24384814155286957,-0.23682787652490198,0.7245241596306411,7473.0,0.35881470047638175,,0.9937562086874244,False
FAM228A,17,778,0.0642518740821481,-0.012265605619562098,0.24396564297725276,-0.2367105191506777,0.7246418051051833,7776.0,0.21456245940842478,,0.9915320609368711,False
WLS,17,778,0.0629926323441829,0.060789288650342846,0.24396621044505484,-0.2367099523787276,0.7246423732688373,7463.0,0.3644333843382348,,0.99424219792962,False
STH,17,778,-0.0730213990296477,-0.10411021183491864,0.2440017440337794,-0.23667446236594974,0.7246779504335086,7701.0,0.2456235529296682,,0.9915320609368711,False
ZKSCAN1,17,778,-0.0739400119079589,-0.0898128591976252,0.24400727472767825,-0.23666893845508347,0.72468348791044,7349.0,0.43231276886027226,,0.9966596513898347,False
BZW1,17,778,-0.005374660829014,-0.01090269478376695,0.2441389786792028,-0.2365373960751953,0.7248153534336009,7113.0,0.5938397478670504,,0.9989860638479046,False
PRKACB,17,778,0.0025203317768593,0.0146186136110478,0.24414339978359353,-0.23653298039603396,0.724819779963221,7182.0,0.5438865216737133,,0.9989860638479046,False
RBSN,17,778,-0.2517347553253996,-0.300897977073903,0.24434252150037247,-0.23633410312745803,0.725019146128203,7306.0,0.45970531527120995,,0.9966596513898347,False
PDF,17,778,-0.0471140018973951,-0.0902212876404307,0.24435324992111426,-0.23632338788292392,0.7250298877251524,7460.0,0.36612965511225126,,0.9953837482535802,False
TRIM54,17,778,-0.1333167887203785,-0.1862178280966768,0.24448473942231838,-0.23619205991871547,0.7251615387633522,7932.0,0.15922966465099198,,0.9915320609368711,False
TMEM38A,17,778,-0.1094711683138098,-0.1375302266965166,0.24450380959659587,-0.23617301317966918,0.7251806323728609,7803.0,0.20410488494775803,,0.9915320609368711,False
GPR108,17,778,0.0078876945807653,-0.03909993564451175,0.2445170576761199,-0.23615978138171176,0.7251938967339515,7750.0,0.22499264346945336,,0.9915320609368711,False
OPA1,17,778,-0.4048533065083164,-0.5249283734111105,0.24458828602800925,-0.23608864058284207,0.7252652126388606,7756.0,0.22255411014479953,,0.9915320609368711,False
PER2,17,778,-0.0851909046975244,-0.126884800398617,0.24467516772922937,-0.23600186571004833,0.7253522011685071,7515.0,0.33581539125005466,,0.9926382494219832,False
CLCN1,17,778,-0.0179869952652784,-0.031440821937074204,0.24480662420295374,-0.2358705709453034,0.7254838193512109,7614.0,0.285447665461815,,0.9915320609368711,False
STK10,17,778,0.0354577691130197,0.0299678161164889,0.24486150050699934,-0.23581576217210548,0.7255387631861041,6915.0,0.7475362192250201,,0.9989860638479046,False
PRAMEF2,13,688,0.0467446505340294,0.0282419592275332,0.24491949348626532,-0.303938145262055,0.7937771322345856,5001.0,0.4650014178016766,,0.9966596513898347,False
CYP11A1,17,778,-0.0829937560704356,-0.09678613958805224,0.24492180806342861,-0.2357555288476762,0.7255991449745334,7666.0,0.2611495908266528,,0.9915320609368711,False
ADCYAP1,17,778,0.182648340200191,0.1798164643396961,0.24507508334847314,-0.235602442309949,0.7257526090068953,7194.0,0.5354172060702894,,0.9989860638479046,False
BSND,17,778,-0.0593943154931981,-0.10500355101121485,0.24511087972928755,-0.23556669002676114,0.7257884494853363,7734.0,0.23158854786489136,,0.9915320609368711,False
ST8SIA3,17,778,0.0254515259272443,-0.01283653394033265,0.24517321920061622,-0.2355044273669055,0.725850865768138,7675.0,0.257093835217166,,0.9915320609368711,False
DCSTAMP,17,778,0.1066086906878196,0.0798662416535924,0.24518154136665402,-0.23549611545648733,0.7258591981897954,7718.0,0.23832062184571567,,0.9915320609368711,False
DCAF11,17,778,0.044984412371555,0.01496509855956415,0.24523996239028314,-0.23543776643638362,0.7259176912169499,7497.0,0.3455535216904667,,0.9926382494219832,False
SRRM4,17,778,0.0447180567432581,0.0008774579484686501,0.245259742070348,-0.23541801113852856,0.7259374952792246,7843.0,0.18930150390128542,,0.9915320609368711,False
REPS1,17,778,-0.0278154644125004,-0.03333035167678715,0.2452908539081893,-0.23538693765590887,0.7259686454722875,7323.0,0.4487612371111662,,0.9966596513898347,False
NUDT15,17,778,0.0266228551910098,0.014301802163324748,0.24545421195274486,-0.23522378108181496,0.7261322049873047,7564.0,0.31021065160184824,,0.9915320609368711,False
ZMYM5,17,778,-0.0172475751266347,-0.015104671305939201,0.24547653312528026,-0.23520148744852562,0.7261545536990861,7316.0,0.4532496133289249,,0.9966596513898347,False
RNASE7,17,778,0.0443818354796113,0.02843535045574555,0.2455045351712348,-0.23517351995426097,0.7261825902967306,7268.0,0.4847005772806223,,0.9966596513898347,False
ATP6V1E2,17,778,0.0174209019754717,-0.026846704956779398,0.2455059849630601,-0.2351720719514393,0.7261840418775595,7699.0,0.24649292949542811,,0.9915320609368711,False
SPINK4,17,778,0.0516124630739881,0.02184172843830195,0.2455774250230159,-0.2351007200596477,0.7262555701056795,7756.0,0.22255411014479953,,0.9915320609368711,False
SLC31A1,17,778,-0.1699835670398028,-0.24292861810564484,0.24558812018771678,-0.2350900380966526,0.7262662784720861,8244.0,0.08172443705810085,,0.9915320609368711,False
SLC25A38,17,778,-0.2657931085732603,-0.2974731325951727,0.24560054552166433,-0.23507762810078775,0.7262787191441165,7600.0,0.29224259435057387,,0.9915320609368711,False
VSX2,17,778,-0.0357748225612031,-0.03835004855742255,0.24560895386821502,-0.2350692301341094,0.7262871378705394,7362.0,0.4242212236442553,,0.9966596513898347,False
CCNG2,17,778,0.1747653837055497,0.1545864992693351,0.24562970505949355,-0.23504850456112514,0.7263079146801122,7512.0,0.33742602748844774,,0.9926382494219832,False
LTBP2,17,778,-0.0287354979632729,-0.0819423755549584,0.2457249217270387,-0.23495340547064136,0.7264032489247187,7793.0,0.2079339580285351,,0.9915320609368711,False
PXMP2,17,778,-0.0716548828543055,-0.10234543260903615,0.24580212965112913,-0.2348762929191851,0.7264805522214434,7677.0,0.25619852500865337,,0.9915320609368711,False
RASA4,12,678,-0.318796792352818,-0.4119095495280275,0.24583847167669604,-0.3250868054199513,0.8167637487733433,4962.0,0.19175966767571095,,0.9915320609368711,False
MCM7,17,778,-2.012445689698142,-2.0315848606706837,0.24584082475029598,-0.23483764563017825,0.7265192951307702,7418.0,0.390392114994468,,0.9962623131056418,False
SH2D4A,17,778,0.1527946177332508,0.14489305226559696,0.24587795479824767,-0.23480056146574105,0.7265564710622364,7145.0,0.5704124827868038,,0.9989860638479046,False
CRB3,17,778,0.0530577229956756,0.02900257921902195,0.2458863355178225,-0.2347921911036114,0.7265648621392564,7248.0,0.4981460008167907,,0.9978887804664471,False
ZFAND1,17,778,0.1175628913673926,0.0693306442409411,0.24593876965772124,-0.2347398217732847,0.7266173610887272,7593.0,0.2956804779544415,,0.9915320609368711,False
CYP21A2,17,778,-0.1098471175912862,-0.1361404511087606,0.24595917230463937,-0.23471944434814984,0.7266377889574286,7403.0,0.3992888129523814,,0.9962623131056418,False
GARIN5A,17,778,0.0915228630051571,0.09719872915543121,0.24596485219784422,-0.2347137714768098,0.7266434758724982,7006.0,0.67518407168119,,0.9989860638479046,False
BCOR,17,778,0.0431794078301686,0.0180488012019364,0.2459732426539174,-0.23470539139387736,0.7266518767017122,7382.0,0.4119471525308329,,0.9962623131056418,False
OR10G9,12,678,-0.0637252889734647,-0.08945576565749261,0.246023957949685,-0.32490154156149953,0.8169494574608696,4795.0,0.2885051985369659,,0.9915320609368711,False
GOLGA7B,17,778,-0.0233236187499103,-0.0404740444522319,0.2461609855002133,-0.2345178807469894,0.7268398517474159,7518.0,0.3342097124180323,,0.9926382494219832,False
CLPX,17,778,-0.178755900069799,-0.1887607072273608,0.24616415332880404,-0.234514716837872,0.7268430234954801,7500.0,0.3439181195586901,,0.9926382494219832,False
COX7B,17,778,-0.5717674741638481,-0.6115930844333042,0.24616607214912697,-0.2345128003916809,0.7268449446899349,7580.0,0.30213669264273624,,0.9915320609368711,False
RBP4,17,778,-0.0311004728250334,-0.049024447732953155,0.24621248747110497,-0.23446644250442228,0.7268914174466322,7862.0,0.18255373494093075,,0.9915320609368711,False
AMIGO2,17,778,0.1210349173748496,0.10451111638254615,0.24636177140377666,-0.23431734337034896,0.7270408861779023,7681.0,0.2544144073277136,,0.9915320609368711,False
TMEM61,17,778,-0.1236428884876033,-0.11608825915498525,0.24637141776935065,-0.2343077089498625,0.7270505444885638,6848.0,0.8023099701710704,,0.9989860638479046,False
MAGEB16,17,778,0.0272815976501551,-0.029839128246942098,0.24640994258809032,-0.23426923184103896,0.7270891170172196,7589.0,0.2976570920722318,,0.9915320609368711,False
ETF1,17,778,-2.214058018936748,-2.256980450338996,0.24643327758174055,-0.23424592574954306,0.7271124809130242,7513.0,0.33688859799548276,,0.9926382494219832,False
FAHD2B,16,768,-0.18311250700386872,-0.25886625649146416,0.24649637977012795,-0.24872269646643258,0.7417154560066885,7254.0,0.2159043769725033,,0.9915320609368711,False
SPSB2,17,778,0.0884070663110641,0.03760546288117725,0.24651296667983336,-0.2341663353730441,0.7271922687327108,7727.0,0.23451702597686974,,0.9915320609368711,False
OR8B8,13,688,0.0414999237378206,0.056716080982146505,0.2465606713336637,-0.3022989807647758,0.7954203234321031,4973.0,0.48898319801947476,,0.9971344826786175,False
SCX,13,688,0.1143866939438897,0.09351888325298086,0.24656140248678782,-0.3022982505116044,0.79542105548518,4861.0,0.5912053382513898,,0.9989860638479046,False
DNAH3,17,778,0.0064766209017679,-0.015483045567722599,0.24661589408506399,-0.2340635355250282,0.7272953236951561,7695.0,0.2482381459655364,,0.9915320609368711,False
LNX1,17,778,0.019131425173898,0.011282980508942799,0.24663924349881675,-0.23404021505544612,0.7273187020530796,7612.0,0.28641177559835096,,0.9915320609368711,False
GDF11,17,778,-0.0591184590935618,-0.09979115247867776,0.2467328567398644,-0.23394671788582305,0.7274124313655519,7582.0,0.3011373694738001,,0.9915320609368711,False
MLANA,17,778,0.1177525907699655,0.08929704356808771,0.2467347768837734,-0.23394480012316873,0.7274143538907155,7378.0,0.4143849730678134,,0.9963925885764252,False
GSDME,17,778,0.022421463697141,0.00229107986854025,0.246835473381549,-0.23384422852948789,0.7275151752925859,7141.0,0.573316672761186,,0.9989860638479046,False
MRPL21,17,778,-0.9365293704925022,-0.990832038547347,0.24685404587070442,-0.2338256790832407,0.7275337708246495,7455.0,0.36896769841735144,,0.9954328526369686,False
SP6,17,778,-0.0614664925342952,-0.08658253777794994,0.24688303393787747,-0.2337967269850577,0.7275627948608127,7627.0,0.27923445863453655,,0.9915320609368711,False
NAIF1,17,778,-0.0273266849364985,-0.02652440794764305,0.2469639380684807,-0.2337159232642936,0.727643799401255,7445.0,0.37468469925777104,,0.9958853773615881,False
ABT1,17,778,-0.7586800630448901,-0.8009888337303885,0.24702475565474566,-0.23365518118017356,0.7277046924896649,7896.0,0.1709266052400671,,0.9915320609368711,False
RAI2,17,778,0.1778579167665065,0.1358500692254745,0.24706650574867198,-0.23361348292776082,0.7277464944251048,7917.0,0.16402759308970383,,0.9915320609368711,False
TRPV5,17,778,0.0729256418785956,0.05152324017958525,0.24708051758879393,-0.23359948848824466,0.7277605236658325,7710.0,0.2417379769689556,,0.9915320609368711,False
CDK20,17,778,-0.0018665267709898,-0.01478983764119215,0.2471435160176766,-0.23353656830615527,0.7278236003415084,7340.0,0.4379665850289265,,0.9966596513898347,False
ONECUT1,17,778,0.0913791328731499,0.08345486282226064,0.24720399877169902,-0.23347616069310556,0.7278841582365037,7256.0,0.49274413921221205,,0.9974249105425649,False
ARG1,17,778,0.1613620781812187,0.1438291554561862,0.24721872497862066,-0.23346145278412303,0.7278989027413644,7768.0,0.21773393199918079,,0.9915320609368711,False
SPTA1,17,778,-0.0076798533327909,-0.016589290036646852,0.24724728937300444,-0.23343292388532122,0.7279275026313301,7589.0,0.2976570920722318,,0.9915320609368711,False
CD52,13,688,-0.0449837888555466,-0.04573012926732645,0.24731993871017544,-0.30154064938258196,0.7961805268029328,5226.0,0.2975543885579901,,0.9915320609368711,False
RHOB,17,778,0.009860955545412,-0.033409066612617305,0.24732919916130636,-0.23335111590505098,0.7280095142276637,7472.0,0.35937410560871974,,0.9937562086874244,False
USH2A,17,778,0.0824422926945123,0.062031560505076244,0.24736393449042404,-0.23331642375964884,0.7280442927404969,7464.0,0.36386905398727265,,0.99424219792962,False
ACTN1,17,778,-0.1085516162659004,-0.11190306000626565,0.2474236636628836,-0.2332567688579642,0.7281040961837314,7005.0,0.6759644880869778,,0.9989860638479046,False
AP3M2,17,778,-0.1294216662921869,-0.13839271875861792,0.24745098425810022,-0.23322948224075965,0.7281314507569601,7493.0,0.3477417547504238,,0.9926382494219832,False
RAB7A,17,778,-0.4148313012898254,-0.4692981677064264,0.2475029319909739,-0.23317759912445912,0.7281834631064069,7497.0,0.3455535216904667,,0.9926382494219832,False
LRTM1,17,778,-0.0576358738725408,-0.0540963342287502,0.24752952479771348,-0.23315103940113716,0.7282100889965641,7263.0,0.4880433884304838,,0.9971344826786175,False
MLEC,17,778,0.0746082783882206,0.01389462867234615,0.2475708217053132,-0.23310979387698488,0.7282514372876112,7548.0,0.3184257853765924,,0.9915320609368711,False
CORO1A,17,778,-0.028702411938945,-0.062443252622315204,0.24759157947772722,-0.23308906193554876,0.7282722208910032,8139.0,0.1033837347208443,,0.9915320609368711,False
LYST,17,778,0.0151929847600372,-0.0350101994961812,0.24760634571746934,-0.23307431407223703,0.7282870055071757,7795.0,0.20716400556170345,,0.9915320609368711,False
MLXIPL,17,778,-0.0677695965550947,-0.06639207749634715,0.2476685714026856,-0.23301216583826523,0.7283493086436365,7566.0,0.3091936877360605,,0.9915320609368711,False
PRR30,17,778,-0.1077937699341907,-0.13633915456337098,0.24771246275538286,-0.23296832912808038,0.7283932546388461,7390.0,0.40709710605700256,,0.9962623131056418,False
DNAH12,17,778,0.0579543981138509,0.0222595993666229,0.24774006025388068,-0.2329407659920263,0.7284208864997876,7629.0,0.2782868056086799,,0.9915320609368711,False
ABHD5,17,778,-0.0331708842633656,-0.05540391126964685,0.2477949958163701,-0.232885898842782,0.7284758904755222,7879.0,0.1766688963462184,,0.9915320609368711,False
SIGLEC10,17,778,-0.0345021226863582,-0.08449599876861119,0.2478598667488898,-0.23282110871590275,0.7285408422136823,7702.0,0.2451896719675528,,0.9915320609368711,False
TSGA10,17,778,-0.195375043537543,-0.17838438590487235,0.2478730094145437,-0.23280798242381584,0.7285540012529033,6870.0,0.7842025848423372,,0.9989860638479046,False
ATP6V1A,17,778,-1.8507584892759303,-1.9513772574427573,0.2479165488251102,-0.23276449726228352,0.7285975949125039,7143.0,0.5718637013779018,,0.9989860638479046,False
OXNAD1,17,778,0.0612410026357475,0.02872672405211095,0.24794878650808674,-0.23273229975280188,0.7286298727689754,7576.0,0.30414195193975735,,0.9915320609368711,False
NCKAP1L,17,778,-0.1200380780638338,-0.12845339647338244,0.24797933243424425,-0.23270179189674656,0.728660456765235,7293.0,0.468174158298157,,0.9966596513898347,False
MARCHF6,13,688,-0.1078878137870483,-0.1858764918319498,0.24800382440746438,-0.3008576092142321,0.7968652580291609,5163.0,0.33978176903089674,,0.9926382494219832,False
SATB1,17,778,-0.0247745192773705,-0.04800623868502335,0.24814878671870083,-0.2325325488922444,0.7288301223296461,7712.0,0.24088042246002772,,0.9915320609368711,False
GON4L,17,778,-0.3235585613809935,-0.34923038265487655,0.24815766396916647,-0.23252368271413856,0.7288390106524715,7339.0,0.43859740136900616,,0.9966596513898347,False
C11orf87,17,778,0.1508439971019871,0.12947776357444055,0.2481715260864156,-0.23250983788753352,0.7288528900603647,7355.0,0.4285671557253571,,0.9966596513898347,False
TMEM101,17,778,-0.1006914517946009,-0.10331268574104024,0.24818831185767082,-0.23249307305497768,0.7288696967703193,7298.0,0.46490672682931955,,0.9966596513898347,False
MARCKSL1,17,778,-0.1123480058276175,-0.15879227116933695,0.2483321862904987,-0.23234937815027035,0.7290137507312677,7520.0,0.33314201455640846,,0.9926382494219832,False
TBC1D10B,17,778,-0.1430275670551577,-0.15619631696970035,0.2485655899641911,-0.23211626594143975,0.7292474458698219,7261.0,0.4893839867265619,,0.9971344826786175,False
CFAP184,17,778,-0.0274209085419723,-0.04547215221473075,0.24867402272785907,-0.23200796867721732,0.7293560141329355,7565.0,0.30970189393268255,,0.9915320609368711,False
ZC4H2,17,778,0.1324136252855062,0.0998397506390866,0.24883621441669995,-0.23184597977613558,0.7295184086095354,7230.0,0.5104144613851513,,0.9989860638479046,False
IDO1,17,778,0.0853666845132214,0.0695730039615997,0.24889662835255622,-0.23178564140940922,0.7295788981145217,7428.0,0.3845284652298149,,0.9962623131056418,False
VAT1,17,778,-0.1626113069647625,-0.15934783996341573,0.24889752518891772,-0.23178474569499885,0.7295797960728343,7491.0,0.34883916866806797,,0.9926382494219832,False
SENP6,17,778,-1.1754370043029068,-1.165622201422189,0.24892007948627462,-0.23176221961461982,0.729602378587169,7249.0,0.49746904959103133,,0.9978887804664471,False
ADCK1,17,778,0.1406672540055043,0.1016332601008937,0.248961113822824,-0.23172123662140215,0.7296434642670502,7712.0,0.24088042246002772,,0.9915320609368711,False
TMEM42,17,778,0.0092725171558268,3.597750924854608e-05,0.24897731734163406,-0.231705053379226,0.7296596880624941,7162.0,0.5581485231200767,,0.9989860638479046,False
PSG6,17,778,-0.0664018685460659,-0.080187548526258,0.24904078935994245,-0.2316416608007416,0.7297232395206266,7588.0,0.2981526221671513,,0.9915320609368711,False
CRH,17,778,-0.0140399896149842,-0.0583617377748191,0.249084215723883,-0.2315982887996968,0.7297667202474628,7735.0,0.23117232320332515,,0.9915320609368711,False
GSPT1,17,778,-1.6650221760084662,-1.7445454008002645,0.24926588517302,-0.23141684687449665,0.7299486172205367,7477.0,0.35658255865270405,,0.9937562086874244,False
ZNF57,17,778,0.0440038608990633,0.0201099626471079,0.249281747519809,-0.23140100440167768,0.7299644994412957,7037.0,0.6511678931110455,,0.9989860638479046,False
KRT6A,16,768,-0.1272216296834838,-0.1853350288888242,0.24935432111125552,-0.24586826042752133,0.7445769026500324,7201.0,0.238645869793094,,0.9915320609368711,False
GABRG1,17,778,0.1168015722982863,0.10904535975798829,0.24937730466463706,-0.23130556700735125,0.7300601763366253,7225.0,0.5138501916336281,,0.9989860638479046,False
LRRTM2,17,778,0.0852365106530499,0.0146009950180097,0.24940958043032674,-0.23127333169943487,0.7300924925600883,7981.0,0.14429533186055576,,0.9915320609368711,False
PRG4,17,778,-0.1416095989572361,-0.13012558530256355,0.24941233027389334,-0.2312705853030477,0.7300952458508344,7248.0,0.4981460008167907,,0.9978887804664471,False
SLC22A17,17,778,-0.130750487717473,-0.1827077985985216,0.24952912389099222,-0.23115393813245214,0.7302121859144366,7689.0,0.25087214907269395,,0.9915320609368711,False
SETD1A,17,778,-0.8520854384427142,-0.9182728675855407,0.24961515729675476,-0.2310680126470555,0.730298327240565,7613.0,0.28592944593735736,,0.9915320609368711,False
DHX15,17,778,-1.4159774535917038,-1.3581832430452119,0.24970147774960982,-0.23098180051200318,0.7303847560112229,6613.0,1.0,,1.0,False
TMEM196,17,778,-0.0249184836663331,-0.0237619706784857,0.24974241425117744,-0.23094091539201572,0.7304257438943706,7084.0,0.6154432664054295,,0.9989860638479046,False
JCHAIN,17,778,0.0471268982274019,0.056120325079619046,0.24980579337104025,-0.23087761583926109,0.7304892025813416,7291.0,0.4694846831647792,,0.9966596513898347,False
SOD3,17,778,0.1346766809260177,0.11431174922086065,0.24983158452433685,-0.23085185707034533,0.730515026119019,7582.0,0.3011373694738001,,0.9915320609368711,False
ZNF362,17,778,0.0176097860857188,0.0250464994418419,0.24990371022289803,-0.230779821953369,0.7305872423991651,7134.0,0.578415810455698,,0.9989860638479046,False
EVI5L,17,778,-0.1023222685632027,-0.1156973321648766,0.25000285625815755,-0.23068080047677753,0.7306865129930926,7612.0,0.28641177559835096,,0.9915320609368711,False
CISD3,17,778,-0.0560732030593261,-0.0765004362800852,0.250042959192789,-0.2306407479380958,0.7307266663236738,7181.0,0.5445952943826964,,0.9989860638479046,False
EIF3I,17,778,-1.670815041416706,-1.6980261054286092,0.25006743042341234,-0.23061630746357736,0.730751168310402,7549.0,0.31790820255823304,,0.9915320609368711,False
NBL1,17,778,-0.1379622708004078,-0.15239783979004323,0.25007168709063676,-0.23061205614655467,0.7307554303278282,7424.0,0.38686743207974583,,0.9962623131056418,False
MAPK12,17,778,0.0375456191281952,0.00983405502346385,0.250097594033434,-0.2305861817681359,0.7307813698350039,7494.0,0.34719387202911967,,0.9926382494219832,False
HSPB9,17,778,-0.1618072769318857,-0.1796874338806814,0.2502397831011762,-0.23044417148851942,0.7309237376908719,7487.0,0.35104058826847484,,0.9930738408224232,False
NKD2,17,778,0.0558157579932891,0.03141446997739785,0.25024402103151266,-0.23043993888850295,0.7309279809515283,7554.0,0.3153285626065657,,0.9915320609368711,False
PDLIM4,17,778,0.0922523471044088,0.05034894487714725,0.2502798624013648,-0.23040414260227454,0.7309638674050041,7924.0,0.1617751751084897,,0.9915320609368711,False
ALKBH8,17,778,0.0321539361512914,0.018102255570834253,0.25037820236711394,-0.23030592636811836,0.7310623311023463,7556.0,0.31430056785393967,,0.9915320609368711,False
CCRL2,17,778,0.0218363433938099,-0.011222349587119151,0.2504154736970163,-0.23026870194579124,0.7310996493398239,7829.0,0.19438994187929137,,0.9915320609368711,False
SELENOP,17,778,0.0524234832079182,-0.0380011566186331,0.25047166513118174,-0.23021258124415733,0.7311559115065208,7788.0,0.20986791339173239,,0.9915320609368711,False
DYNAP,17,778,0.1584537742798397,0.14016019956476394,0.2505086519574412,-0.23017564098475018,0.7311929448996326,7655.0,0.2661664249772149,,0.9915320609368711,False
PPARG,17,778,0.0241944853660316,0.03036934108514075,0.2505827456870209,-0.23010164056072363,0.7312671319347654,6966.0,0.7066650663016885,,0.9989860638479046,False
KIFC3,17,778,0.0069317633824675,0.027548199112803998,0.2505952316799104,-0.23008917029404524,0.7312796336538661,6716.0,0.9128599819598394,,0.9990732419190087,False
GSTP1,17,778,-0.1259675405306859,-0.16962658090613025,0.25063377171612594,-0.2300506788042624,0.7313182222365142,7189.0,0.5389379968023681,,0.9989860638479046,False
DPP7,17,778,-0.1208544576285832,-0.13584045928114646,0.25063477791671607,-0.2300496738712191,0.7313192297046512,7624.0,0.280660048438491,,0.9915320609368711,False
