gene,d_unstratified,fdr_unstratified,cs_unstratified,d_tp53mut,fdr_tp53mut,n_lost_tp53mut,n_intact_tp53mut,d_tp53wt,fdr_tp53wt,n_lost_tp53wt,n_intact_tp53wt,confounding_class
DLAT,-0.064,0.9823944221865752,0.0005,0.0054,0.9999689672426924,52,376,-0.3021,0.9542145255227741,15,209,not significant
C10orf62,-0.064,0.9823944221865752,0.0005,0.007,0.9999689672426924,52,376,-0.1213,0.9263737337650229,15,209,not significant
TSHB,-0.064,0.9823944221865752,0.0005,0.0398,0.9999689672426924,52,376,-0.2169,0.9640694767018199,15,209,not significant
PBOV1,-0.064,0.9511841672980568,0.0014,-0.1745,0.9999689672426924,52,376,0.4154,0.9123905885441145,15,209,not significant
GJD2,-0.064,0.9367609238098936,0.0018,-0.0546,0.9999689672426924,52,376,0.0098,0.9798873187986321,15,209,not significant
REEP5,-0.064,0.9944547156000132,0.0002,-0.0841,0.9999689672426924,52,376,0.0066,0.9931994636270295,15,209,not significant
MYLK4,-0.0639,0.972036340047537,0.0008,0.0372,0.9999689672426924,52,376,-0.3234,0.9015952170117766,15,209,not significant
APOE,-0.0639,0.9823944221865752,0.0005,-0.1131,0.9999689672426924,52,376,0.1614,0.9365580507135584,15,209,not significant
METTL8,-0.0638,0.9984922868374604,0.0,-0.0094,0.9999689672426924,48,364,-0.1633,0.9702910503208957,13,206,not significant
TSPO2,-0.0638,0.9935679037459302,0.0002,-0.0352,0.9999689672426924,52,376,-0.0755,0.9788319120419409,15,209,not significant
CLEC6A,-0.0638,0.9949424194863864,0.0001,0.1321,0.9999689672426924,52,376,-0.6394,0.9015952170117766,15,209,not significant
SLC36A1,-0.0638,0.9823944221865752,0.0005,-0.1139,0.9999689672426924,52,376,0.3072,0.9388408184633097,15,209,not significant
CASP6,-0.0638,0.9949424194863864,0.0001,-0.1477,0.9999689672426924,52,376,0.1939,0.927055149008759,15,209,not significant
EFCAB2,-0.0638,0.991568324134546,0.0002,-0.101,0.9999689672426924,52,376,-0.0459,0.9939985105533439,15,209,not significant
RPL3L,-0.0638,0.97805330723024,0.0006,-0.0127,0.9999689672426924,52,376,-0.2257,0.9584887623100878,15,209,not significant
FNBP1,-0.0638,0.980777793381442,0.0005,-0.0758,0.9999689672426924,52,376,-0.0388,0.9902834718631084,15,209,not significant
MATCAP1,-0.0638,0.9823944221865752,0.0005,-0.1613,0.9999689672426924,52,376,0.2015,0.9640694767018199,15,209,not significant
TLR3,-0.0637,0.9793628981094148,0.0006,0.0842,0.9999689672426924,52,376,-0.4773,0.8565507742402518,15,209,not significant
PATE1,-0.0637,0.9750777047167088,0.0007,-0.1861,0.9999689672426924,52,376,0.3006,0.9354363477753087,15,209,not significant
BTC,-0.0637,0.9656114473409808,0.001,-0.1248,0.9999689672426924,52,376,0.0555,0.9851186467217348,15,209,not significant
STK40,-0.0637,0.988903223701504,0.0003,-0.068,0.9999689672426924,52,376,-0.0274,0.9944362529877536,15,209,not significant
TCEAL4,-0.0636,0.9886201045012536,0.0003,0.0129,0.9999689672426924,52,376,-0.2658,0.9788319120419409,15,209,not significant
TEX46,-0.0636,0.9823944221865752,0.0005,0.0892,0.9999689672426924,52,376,-0.5986,0.8565507742402518,15,209,not significant
C3orf33,-0.0636,0.9823944221865752,0.0005,-0.0388,0.9999689672426924,52,376,0.0564,0.9863389484109085,15,209,not significant
DYNLT5,-0.0635,0.9773106863644524,0.0006,-0.0065,0.9999689672426924,52,376,-0.2001,0.9503931024834732,15,209,not significant
PTX3,-0.0635,0.993417928363018,0.0002,-0.0724,0.9999689672426924,52,376,-0.0637,0.9991485592656075,15,209,not significant
PCDH20,-0.0635,0.9970947017753858,0.0001,-0.1055,0.9999689672426924,52,376,0.0935,0.9614980034240307,15,209,not significant
ACKR1,-0.0635,0.9823944221865752,0.0005,-0.013,0.9999689672426924,52,376,-0.1215,0.9503931024834732,15,209,not significant
GJB6,-0.0635,0.987121351851376,0.0004,0.0039,0.9999689672426924,52,376,-0.3003,0.9677476630852331,15,209,not significant
H1-8,-0.0635,0.980777793381442,0.0005,-0.0371,0.9999689672426924,52,376,-0.0821,0.9944738366464662,15,209,not significant
CCNF,-0.0635,0.9658239653851955,0.001,-0.1429,0.9999689672426924,52,376,0.0413,0.9895599511201467,15,209,not significant
POU2F2,-0.0635,0.9817394891142552,0.0005,-0.0274,0.9999689672426924,52,376,-0.0258,0.9773453243544568,15,209,not significant
PON2,-0.0634,0.9393476063473823,0.0017,-0.1057,0.9999689672426924,52,376,-0.097,0.9748828564363415,15,209,not significant
OR10P1,-0.0634,0.9865870096025348,0.0004,0.056,0.9999689672426924,48,364,-0.5521,0.9015952170117766,13,206,not significant
POLH,-0.0634,0.9851360850459384,0.0004,-0.0859,0.9999689672426924,52,376,0.025,0.9640694767018199,15,209,not significant
DNAJB8,-0.0634,0.9975610407095122,0.0001,-0.008,0.9999689672426924,52,376,-0.2916,0.9902834718631084,15,209,not significant
CNGA2,-0.0634,0.9823944221865752,0.0005,0.0864,0.9999689672426924,52,376,-0.4684,0.8801446036990509,15,209,not significant
NSG2,-0.0634,0.9975610407095122,0.0001,0.0102,0.9999689672426924,52,376,-0.2897,0.9679531740719629,15,209,not significant
MYL9,-0.0634,0.9773106863644524,0.0006,-0.0671,0.9999689672426924,52,376,-0.0748,0.9851186467217348,15,209,not significant
IFT43,-0.0634,0.9944547156000132,0.0002,-0.0565,0.9999689672426924,52,376,-0.0623,0.995780583463989,15,209,not significant
TMEM150B,-0.0633,0.9992276762239096,0.0,-0.047,0.9999689672426924,52,376,-0.1116,0.9859589713801973,15,209,not significant
DNAJB1,-0.0633,0.9833025576676492,0.0005,0.0281,0.9999689672426924,52,376,-0.3956,0.9265343850402622,15,209,not significant
FANCE,-0.0633,0.942520063980189,0.0016,-0.2301,0.9999689672426924,52,376,0.2681,0.9925228893539219,15,209,not significant
TACC1,-0.0633,0.9823944221865752,0.0005,-0.1394,0.9999689672426924,52,376,0.1673,0.9893604767335314,15,209,not significant
SLC19A3,-0.0633,0.9851360850459384,0.0004,-0.0775,0.9999689672426924,52,376,-0.0308,0.9963652522252087,15,209,not significant
TICAM2,-0.0633,0.9393476063473823,0.0017,0.0155,0.9999689672426924,52,376,-0.3012,0.8801446036990509,15,209,not significant
MMACHC,-0.0632,0.9851360850459384,0.0004,-0.0763,0.9999689672426924,52,376,-0.0302,0.996174931068703,15,209,not significant
IL2RB,-0.0632,0.9589413673375512,0.0012,-0.0636,0.9999689672426924,52,376,0.0166,0.9970141945316197,15,209,not significant
ACHE,-0.0632,0.9823944221865752,0.0005,0.0552,0.9999689672426924,52,376,-0.3955,0.8801446036990509,15,209,not significant
HROB,-0.0632,0.997386053864627,0.0001,-0.1295,0.9999689672426924,52,376,0.1076,0.9677476630852331,15,209,not significant
OMG,-0.0632,0.988903223701504,0.0003,0.0887,0.9999689672426924,52,376,-0.5142,0.9015952170117766,15,209,not significant
SLC9A6,-0.0631,0.9851360850459384,0.0004,0.0142,0.9999689672426924,52,376,-0.162,0.9816482460222147,15,209,not significant
ZCCHC17,-0.0631,0.9949424194863864,0.0001,-0.0325,0.9999689672426924,52,376,-0.3087,0.960869578440195,15,209,not significant
RPLP2,-0.0631,0.9824449032682376,0.0005,-0.1392,0.9999689672426924,52,376,0.2488,0.9503931024834732,15,209,not significant
TMED6,-0.0631,0.9592146218729038,0.0011,-0.1171,0.9999689672426924,52,376,0.169,0.9677476630852331,15,209,not significant
QSOX2,-0.0631,0.9851360850459384,0.0004,-0.0237,0.9999689672426924,52,376,-0.2026,0.995780583463989,15,209,not significant
CRLF1,-0.0631,0.9935679037459302,0.0002,0.1198,0.9999689672426924,52,376,-0.5746,0.8565507742402518,15,209,not significant
RELL1,-0.0631,0.9664143319927032,0.0009,-0.2218,0.9999689672426924,52,376,0.3091,0.909876237785162,15,209,not significant
GTF2H5,-0.063,0.9914128545815925,0.0002,-0.1255,0.9999689672426924,52,376,-0.0168,0.9944362529877536,15,209,not significant
SDC3,-0.063,0.9773106863644524,0.0006,0.0164,0.9999689672426924,52,376,-0.3199,0.9157113964247774,15,209,not significant
BRSK2,-0.063,0.9793104017325636,0.0006,-0.0329,0.9999689672426924,52,376,-0.1235,0.9702889291388456,15,209,not significant
OR7D2,-0.063,0.9449408456218972,0.0015,-0.1496,0.9999689672426924,48,364,0.4204,0.9616142835391615,13,206,not significant
SLC17A9,-0.0629,0.9975610407095122,0.0001,-0.1227,0.9999689672426924,52,376,-0.0138,0.9693043212715023,15,209,not significant
VMAC,-0.0629,0.9935679037459302,0.0002,0.0133,0.9999689672426924,52,376,-0.3308,0.9347749785936933,15,209,not significant
SOST,-0.0629,0.9868289567495748,0.0004,-0.1696,0.9999689672426924,52,376,0.3577,0.9015952170117766,15,209,not significant
C12orf75,-0.0629,0.9773106863644524,0.0006,-0.0683,0.9999689672426924,52,376,0.0416,0.9921949201184026,15,209,not significant
FAM174A,-0.0628,0.9290925117922416,0.002,-0.1428,0.9999689672426924,52,376,0.0778,0.996174931068703,15,209,not significant
OR13C4,-0.0628,0.9658317839680748,0.0009,-0.1133,0.9999689672426924,48,364,-0.0605,0.9851186467217348,13,206,not significant
PPARGC1B,-0.0628,0.9975894567911704,0.0001,-0.0189,0.9999689672426924,52,376,-0.2182,0.9863389484109085,15,209,not significant
YPEL2,-0.0628,0.9823944221865752,0.0005,-0.0026,0.9999689672426924,52,376,-0.2324,0.9640694767018199,15,209,not significant
PDGFD,-0.0628,0.9851360850459384,0.0004,-0.024,0.9999689672426924,52,376,-0.0596,0.9941566136505036,15,209,not significant
SYS1,-0.0628,0.9897944216833248,0.0003,-0.1562,0.9999689672426924,52,376,0.3137,0.9283903501386669,15,209,not significant
ANAPC11,-0.0627,0.9914128545815925,0.0002,-0.0628,0.9999689672426924,52,376,0.0087,0.995780583463989,15,209,not significant
PNO1,-0.0627,0.9973870603956084,0.0001,-0.0833,0.9999689672426924,52,376,-0.0876,0.9816482460222147,15,209,not significant
SLC10A2,-0.0627,0.9919839149032108,0.0002,-0.0385,0.9999689672426924,52,376,-0.0857,0.9702910503208957,15,209,not significant
TMEM200C,-0.0627,0.9919488452605149,0.0002,-0.0456,0.9999689672426924,52,376,-0.1543,0.9677476630852331,15,209,not significant
NPAP1,-0.0627,0.9793104017325636,0.0006,-0.0326,0.9999689672426924,52,376,-0.1059,0.9880730097451718,15,209,not significant
APMAP,-0.0627,0.9750777047167088,0.0007,-0.067,0.9999689672426924,52,376,-0.15,0.9616142835391615,15,209,not significant
AGK,-0.0626,0.9773106863644524,0.0006,0.0424,0.9999689672426924,52,376,-0.3711,0.927055149008759,15,209,not significant
BTBD17,-0.0626,0.9851360850459384,0.0004,-0.2309,0.9999689672426924,52,376,0.463,0.8565507742402518,15,209,not significant
POGLUT1,-0.0626,0.942520063980189,0.0016,-0.1505,0.9999689672426924,52,376,0.2286,0.9640694767018199,15,209,not significant
ZNF277,-0.0626,0.9877703493329556,0.0003,0.0175,0.9999689672426924,52,376,-0.4249,0.9944362529877536,15,209,not significant
GTPBP8,-0.0626,0.988903223701504,0.0003,-0.0505,0.9999689672426924,52,376,-0.0159,0.9842698268024307,15,209,not significant
ATG2B,-0.0625,0.9773106863644524,0.0006,-0.05,0.9999689672426924,52,376,-0.0794,0.9902834718631084,15,209,not significant
CAVIN4,-0.0625,0.9719058526153224,0.0008,-0.0513,0.9999689672426924,52,376,0.0675,0.997822714719088,15,209,not significant
PRKD2,-0.0625,0.9603915689894706,0.0011,-0.0425,0.9999689672426924,52,376,-0.0379,0.9741810326774484,15,209,not significant
TUBB,-0.0625,0.9839588188603888,0.0004,-0.1073,0.9999689672426924,52,376,0.1587,0.9876957163692404,15,209,not significant
ST3GAL5,-0.0625,0.9951664807975446,0.0001,-0.1426,0.9999689672426924,52,376,0.2734,0.8869813634776859,15,209,not significant
CCDC184,-0.0625,0.942520063980189,0.0016,-0.1643,0.9999689672426924,52,376,0.2431,0.9503931024834732,15,209,not significant
PLPPR2,-0.0625,0.988903223701504,0.0003,-0.0709,0.9999689672426924,52,376,-0.0741,0.9894254811684868,15,209,not significant
PRKCA,-0.0624,0.9851360850459384,0.0004,-0.0467,0.9999689672426924,52,376,-0.0519,0.9941566136505036,15,209,not significant
ELOC,-0.0624,0.9793628981094148,0.0006,-0.0224,0.9999689672426924,52,376,-0.2433,0.9640694767018199,15,209,not significant
REG3G,-0.0623,0.9914128545815925,0.0002,-0.0379,0.9999689672426924,52,376,-0.2541,0.9677476630852331,15,209,not significant
TXNRD2,-0.0623,0.978185255550805,0.0006,-0.0587,0.9999689672426924,52,376,-0.1339,0.9640694767018199,15,209,not significant
TMEM237,-0.0623,0.984435320665948,0.0004,-0.0948,0.9999689672426924,52,376,0.0635,0.9895599511201467,15,209,not significant
PTPMT1,-0.0623,0.9851360850459384,0.0004,-0.1464,0.9999689672426924,52,376,0.2536,0.9616142835391615,15,209,not significant
SNUPN,-0.0622,0.9823944221865752,0.0005,-0.0656,0.9999689672426924,52,376,-0.1135,0.9679531740719629,15,209,not significant
GP2,-0.0622,0.9538817707074796,0.0013,0.0069,0.9999689672426924,52,376,-0.1259,0.9741047635699424,15,209,not significant
PKD1L2,-0.0622,0.993302184314158,0.0002,0.1223,0.9999689672426924,18,86,-0.6686,0.9614980034240307,5,21,not significant
LZTS1,-0.0622,0.9919488452605149,0.0002,-0.1806,0.9999689672426924,52,376,0.2959,0.9106963475350999,15,209,not significant
HES5,-0.0622,0.988903223701504,0.0003,-0.0722,0.9999689672426924,52,376,0.0195,0.9992136344379525,15,209,not significant
SLC41A1,-0.0622,0.9975610407095122,0.0001,-0.0334,0.9999689672426924,52,376,-0.1642,0.9967766352539102,15,209,not significant
FIGNL1,-0.0622,0.9676768812179056,0.0009,-0.0232,0.9999689672426924,52,376,-0.0677,0.9876957163692404,15,209,not significant
CREBZF,-0.0621,0.9367609238098936,0.0018,0.055,0.9999689672426924,52,376,-0.4851,0.9015952170117766,15,209,not significant
CENPF,-0.0621,0.9949424194863864,0.0001,-0.1552,0.9999689672426924,52,376,-0.083,0.996174931068703,15,209,not significant
ARMT1,-0.0621,0.9796454175630602,0.0006,-0.1963,0.9999689672426924,52,376,0.2736,0.9503931024834732,15,209,not significant
STOM,-0.0621,0.9589413673375512,0.0011,-0.022,0.9999689672426924,52,376,-0.2076,0.927055149008759,15,209,not significant
FBF1,-0.0621,0.9886201045012536,0.0003,0.051,0.9999689672426924,52,376,-0.4081,0.9015952170117766,15,209,not significant
CGN,-0.062,0.8313232527729405,0.005,0.1309,0.9999689672426924,52,376,-0.5381,0.8565507742402518,15,209,not significant
CLDN20,-0.062,0.992265324626336,0.0002,-0.0104,0.9999689672426924,52,376,-0.2113,0.9677476630852331,15,209,not significant
MYOZ3,-0.062,0.9990578414908796,0.0,0.0992,0.9999689672426924,52,376,-0.4642,0.9492797224876868,15,209,not significant
SLFN14,-0.0619,0.9354612676893624,0.0018,-0.2032,0.9999689672426924,52,376,0.359,0.9745285607498043,15,209,not significant
DNAH2,-0.0619,0.9773106863644524,0.0006,-0.056,0.9999689672426924,52,376,0.0036,0.996174931068703,15,209,not significant
RTL3,-0.0619,0.9949424194863864,0.0001,-0.2084,0.9999689672426924,52,376,0.3631,0.9015952170117766,15,209,not significant
ZKSCAN2,-0.0619,0.9750777047167088,0.0007,-0.2271,0.9999689672426924,52,376,0.3459,0.9157113964247774,15,209,not significant
DOK2,-0.0619,0.9028174327539216,0.0027,-0.1949,0.9999689672426924,52,376,0.1823,0.9931994636270295,15,209,not significant
ARSK,-0.0619,0.978185255550805,0.0006,-0.0508,0.9999689672426924,52,376,-0.1195,0.9616142835391615,15,209,not significant
FITM2,-0.0619,0.9926514543365824,0.0002,-0.0067,0.9999689672426924,52,376,-0.2573,0.9200234123462353,15,209,not significant
ABCC4,-0.0618,0.9823944221865752,0.0005,-0.0235,0.9999689672426924,52,376,-0.249,0.9563633211883463,15,209,not significant
DMTF1,-0.0618,0.9883985705044088,0.0003,-0.0972,0.9999689672426924,52,376,0.0574,0.9960326303077046,15,209,not significant
ESRP2,-0.0618,0.9935679037459302,0.0002,0.0299,0.9999689672426924,52,376,-0.2984,0.9616142835391615,15,209,not significant
LINS1,-0.0618,0.9839588188603888,0.0004,0.0782,0.9999689672426924,52,376,-0.5026,0.8801446036990509,15,209,not significant
CCDC174,-0.0617,0.9983658360500032,0.0,-0.0785,0.9999689672426924,52,376,0.0515,0.9942393472199389,15,209,not significant
ALG14,-0.0617,0.9823944221865752,0.0005,-0.0881,0.9999689672426924,52,376,0.06,0.9895599511201467,15,209,not significant
PMPCB,-0.0617,0.9851360850459384,0.0004,-0.1094,0.9999689672426924,52,376,0.1758,0.9758989096408398,15,209,not significant
DKK3,-0.0617,0.9823944221865752,0.0005,-0.0992,0.9999689672426924,52,376,0.1199,0.9912718853729139,15,209,not significant
SH3RF2,-0.0617,0.9823944221865752,0.0005,-0.1588,0.9999689672426924,52,376,0.188,0.9677476630852331,15,209,not significant
CAPN14,-0.0617,0.9604607430076788,0.0011,-0.0006,0.9999689672426924,52,376,-0.2882,0.9157113964247774,15,209,not significant
PSMB10,-0.0617,0.9823944221865752,0.0005,-0.1078,0.9999689672426924,52,376,-0.0591,0.9745285607498043,15,209,not significant
ANKFN1,-0.0617,0.9868289567495748,0.0004,-0.0816,0.9999689672426924,52,376,-0.0612,0.9677476630852331,15,209,not significant
C20orf96,-0.0616,0.978185255550805,0.0006,-0.0606,0.9999689672426924,52,376,-0.1007,0.9679531740719629,15,209,not significant
TUBA4A,-0.0616,0.9975610407095122,0.0001,0.0362,0.9999689672426924,52,376,-0.4485,0.8801446036990509,15,209,not significant
PAFAH1B2,-0.0616,0.9823944221865752,0.0005,-0.0317,0.9999689672426924,52,376,-0.2082,0.9768361464513886,15,209,not significant
ARFGEF3,-0.0616,0.9585615486792392,0.0011,-0.0258,0.9999689672426924,52,376,-0.0914,0.9691458535004552,15,209,not significant
FOXA2,-0.0615,0.9024949901071614,0.0027,-0.0846,0.9999689672426924,52,376,0.1308,0.9876257993011279,15,209,not significant
EIF4B,-0.0615,0.9823944221865752,0.0005,-0.1212,0.9999689672426924,52,376,0.0049,0.996174931068703,15,209,not significant
KDELR3,-0.0615,0.9683164606042688,0.0009,0.122,0.9999689672426924,52,376,-0.6104,0.8565507742402518,15,209,not significant
ABCC1,-0.0615,0.988903223701504,0.0003,0.0494,0.9999689672426924,52,376,-0.3051,0.9388408184633097,15,209,not significant
MGAT2,-0.0615,0.9655907065126528,0.0009,-0.1664,0.9999689672426924,52,376,0.0387,0.996174931068703,15,209,not significant
DPPA3,-0.0615,0.9823944221865752,0.0005,-0.0709,0.9999689672426924,18,104,-0.0163,0.9903985865032239,5,30,not significant
OR2T2,-0.0615,0.9919488452605149,0.0002,-0.0808,0.9999689672426924,48,354,-0.169,0.9640694767018199,13,198,not significant
FAM185A,-0.0615,0.988903223701504,0.0003,-0.0944,0.9999689672426924,52,376,0.0073,0.996174931068703,15,209,not significant
ATP5MJ,-0.0614,0.9793104017325636,0.0006,-0.0123,0.9999689672426924,52,375,-0.1362,0.9842698268024307,15,209,not significant
EPHB3,-0.0614,0.9868289567495748,0.0004,-0.043,0.9999689672426924,52,376,-0.1558,0.996174931068703,15,209,not significant
RNF208,-0.0613,0.9904953902992824,0.0003,0.0125,0.9999689672426924,52,376,-0.2835,0.9677476630852331,15,209,not significant
NUDT13,-0.0613,0.9983658360500032,0.0,-0.0046,0.9999689672426924,52,376,-0.1603,0.9851186467217348,15,209,not significant
GCNT1,-0.0613,0.9538817707074796,0.0013,-0.003,0.9999689672426924,52,376,-0.0966,0.9729507880859175,15,209,not significant
CSNK1A1,-0.0613,0.9851360850459384,0.0004,-0.1312,0.9999689672426924,52,376,0.0072,0.9842698268024307,15,209,not significant
IGHMBP2,-0.0613,0.978185255550805,0.0006,-0.0135,0.9999689672426924,52,376,-0.2389,0.9503931024834732,15,209,not significant
SLCO1B1,-0.0613,0.9778416477502156,0.0006,-0.0215,0.9999689672426924,52,376,-0.1572,0.9677476630852331,15,209,not significant
TEX14,-0.0612,0.9851360850459384,0.0004,-0.1495,0.9999689672426924,52,376,0.1547,0.9741810326774484,15,209,not significant
DNAH3,-0.0612,0.9475862089125578,0.0014,0.09,0.9999689672426924,52,376,-0.3764,0.9263737337650229,15,209,not significant
FRAT1,-0.0612,0.9851360850459384,0.0004,-0.1066,0.9999689672426924,52,376,-0.0063,0.9894254811684868,15,209,not significant
PYGO2,-0.0612,0.9975610407095122,0.0001,-0.0867,0.9999689672426924,52,376,-0.069,0.9894254811684868,15,209,not significant
LRRC4,-0.0611,0.9793104017325636,0.0006,-0.132,0.9999689672426924,52,376,0.1893,0.9616142835391615,15,209,not significant
FRZB,-0.0611,0.9979043044209654,0.0001,-0.0414,0.9999689672426924,52,376,-0.0791,0.9944362529877536,15,209,not significant
SNX27,-0.0611,0.9823944221865752,0.0005,-0.1116,0.9999689672426924,52,376,0.1052,0.9897559850645851,15,209,not significant
SPATA16,-0.0611,0.9823944221865752,0.0005,-0.0591,0.9999689672426924,52,376,-0.038,0.9788319120419409,15,209,not significant
ZNF729,-0.061,0.9793104017325636,0.0006,-0.0494,0.9999689672426924,52,376,0.0238,0.996174931068703,15,209,not significant
