cancer_type,gene,cohens_d,p_value,n_lost,n_intact,median_dep_lost,median_dep_intact,fdr,composite_score,gene_set
Pan-cancer (RAS-excluded),ANAPC13,-0.3162,0.02276184122572733,67,585,-0.5158,-0.4883,0.711128243547715,0.0468,
Pan-cancer (RAS-excluded),SLC25A42,-0.3161,0.0199443184347321,67,585,-0.2138,-0.1781,0.6967120484934631,0.0496,
Pan-cancer (RAS-excluded),FEZF2,-0.3161,0.006725131899846334,67,585,-0.0086,0.0298,0.5910446511533526,0.0722,
Pan-cancer (RAS-excluded),OR10R2,-0.3161,0.0072676063150628155,61,570,-0.0319,-0.0019,0.6021036362878708,0.0696,
Pan-cancer (RAS-excluded),PPIL3,-0.316,0.01492427334964562,67,585,-0.107,-0.0696,0.6780490098953341,0.0533,
Pan-cancer (RAS-excluded),GP1BA,-0.3159,0.033099315264567795,67,585,-0.0248,-0.0127,0.7309160369568536,0.043,
Pan-cancer (RAS-excluded),GHR,-0.3157,0.0026236885993264282,67,585,0.0997,0.1414,0.535812381260182,0.0856,
Pan-cancer (RAS-excluded),RFXAP,-0.3156,0.01165102022421589,67,585,-0.1181,-0.0889,0.6780490098953341,0.0533,
Pan-cancer (RAS-excluded),DDX19A,-0.3154,0.05823027820494583,67,585,-0.3673,-0.3244,0.8004009429878707,0.0305,
Pan-cancer (RAS-excluded),CAMTA1,-0.3151,0.002738253605955275,67,585,-0.0346,0.0054,0.5455513934264893,0.0829,
Pan-cancer (RAS-excluded),TRNP1,-0.3149,0.03554294791432775,67,585,-0.2689,-0.24,0.743185830011085,0.0406,
Pan-cancer (RAS-excluded),NAV2,-0.3146,0.027950533352196938,67,585,-0.0485,-0.0257,0.7265651525977933,0.0436,
Pan-cancer (RAS-excluded),CBLL1,-0.3141,0.04915712617468184,67,585,-0.4824,-0.4219,0.7808896751988128,0.0337,
Pan-cancer (RAS-excluded),ZNF462,-0.3132,0.04069198338742119,67,585,0.0076,0.0283,0.7570605260118588,0.0379,
Pan-cancer (RAS-excluded),TMT1B,-0.3129,0.008869748122592959,67,585,-0.1682,-0.1198,0.6451632751223236,0.0596,
Pan-cancer (RAS-excluded),GINS3,-0.3126,0.032428114617970384,67,585,-1.266,-1.2105,0.7297637036844843,0.0428,
Pan-cancer (RAS-excluded),PSMB5,-0.3119,0.0036290171267281354,67,585,-2.125,-1.9355,0.5559311675252981,0.0795,
Pan-cancer (RAS-excluded),CD5L,-0.3119,0.004962731645821551,67,585,-0.1466,-0.1075,0.5616487887061005,0.0781,
Pan-cancer (RAS-excluded),LRRC8E,-0.3113,0.008520202800779487,67,585,-0.1481,-0.1051,0.6451632751223236,0.0592,
Pan-cancer (RAS-excluded),OR7G2,-0.3112,0.023995636777114908,61,570,-0.3244,-0.2853,0.7119858820355325,0.0459,
Pan-cancer (RAS-excluded),POM121,-0.311,0.04555105501704529,67,567,-0.2622,-0.2468,0.7699766263888559,0.0353,
Pan-cancer (RAS-excluded),OR5B3,-0.3104,0.03620437658150367,61,570,-0.1754,-0.122,0.7453279867772012,0.0396,
Pan-cancer (RAS-excluded),WRN,-0.3102,0.11246696189126631,67,585,-0.1485,-0.125,0.8695492064204181,0.0188,
Pan-cancer (RAS-excluded),BEX4,-0.3098,0.003352944533737039,67,585,0.0284,0.0684,0.5559311675252981,0.079,
Pan-cancer (RAS-excluded),MYDGF,-0.3095,0.0075596884848163565,67,585,-0.1025,-0.0521,0.6133609693268873,0.0657,
Pan-cancer (RAS-excluded),RBM27,-0.3095,0.015411110977213375,67,585,-0.2089,-0.1515,0.6780490098953341,0.0522,
Pan-cancer (RAS-excluded),CCNA1,-0.3092,0.005058567255580486,67,585,-0.0009,0.0257,0.5616487887061005,0.0775,
Pan-cancer (RAS-excluded),TMC6,-0.309,0.012206832703026435,67,585,-0.1127,-0.0863,0.6780490098953341,0.0521,
Pan-cancer (RAS-excluded),CLHC1,-0.3089,0.021101294583093885,67,585,-0.1373,-0.0853,0.6967120484934631,0.0485,
Pan-cancer (RAS-excluded),BPTF,-0.3084,0.024102137660786806,67,585,-0.6339,-0.5626,0.7119858820355325,0.0455,
Pan-cancer (RAS-excluded),PCGF1,-0.3082,0.0022900691757974196,67,585,-0.1081,-0.0399,0.5233633374815786,0.0867,
Pan-cancer (RAS-excluded),MACF1,-0.3082,0.08974235237166035,67,585,-0.0966,-0.0703,0.8388826991670802,0.0235,
Pan-cancer (RAS-excluded),HOXC11,-0.3079,0.013752849103805847,67,585,-0.1958,-0.17,0.6780490098953341,0.052,
Pan-cancer (RAS-excluded),HMGB3,-0.3066,0.12689057407247598,23,134,-0.0269,0.0056,0.8808652279107885,0.0169,
Pan-cancer (RAS-excluded),COTL1,-0.3065,0.022076510073463906,67,585,-0.0116,0.0143,0.7018898282449533,0.0471,
Pan-cancer (RAS-excluded),CFAP97D1,-0.3064,0.012984407288934742,67,585,-0.2695,-0.2135,0.6780490098953341,0.0517,
Pan-cancer (RAS-excluded),WDSUB1,-0.3059,0.010075962968704477,67,585,-0.0338,0.0187,0.6780490098953341,0.0516,
Pan-cancer (RAS-excluded),ROCK1,-0.3058,0.017994145948288975,67,585,-0.0683,-0.0331,0.6956303534759828,0.0482,
Pan-cancer (RAS-excluded),NBN,-0.3058,0.011787826629023956,67,585,-0.0951,-0.0505,0.6780490098953341,0.0516,
Pan-cancer (RAS-excluded),KCNC3,-0.3052,0.036146942151018685,67,585,-0.0356,-0.0205,0.7450009421953058,0.039,
Pan-cancer (RAS-excluded),COPB1,-0.305,0.02591899562214861,67,585,-2.5304,-2.4239,0.7219270726160641,0.0432,
Pan-cancer (RAS-excluded),ACADM,-0.305,0.012786013192855784,67,585,-0.0041,0.0201,0.6780490098953341,0.0515,
Pan-cancer (RAS-excluded),WHR1,-0.305,0.01731879620385936,61,570,-0.1743,-0.1475,0.6889998584401925,0.0493,
Pan-cancer (RAS-excluded),CIC,-0.3043,0.02094879454346072,67,585,-0.0656,-0.0125,0.6967120484934631,0.0478,
Pan-cancer (RAS-excluded),GNAI2,-0.3038,0.04586108064153132,67,585,-0.1435,-0.1167,0.7699766263888559,0.0345,
Pan-cancer (RAS-excluded),GUCY1A2,-0.3036,0.06082190853098578,67,585,0.1257,0.1444,0.8020157274075624,0.0291,
Pan-cancer (RAS-excluded),NRXN3,-0.303,0.02091081993759471,67,585,0.0484,0.0719,0.6967120484934631,0.0476,
Pan-cancer (RAS-excluded),SPDL1,-0.3028,0.09477330742266067,67,585,-1.2133,-1.1396,0.8408141093132098,0.0228,
Pan-cancer (RAS-excluded),TCIM,-0.3025,0.014205897089254889,67,585,-0.0095,0.0118,0.6780490098953341,0.051,
Pan-cancer (RAS-excluded),CSTA,-0.302,0.035006735748896144,67,585,-0.1215,-0.089,0.7418511611040706,0.0392,
Pan-cancer (RAS-excluded),KRTAP16-1,-0.3018,0.012301718131907809,67,585,-0.0109,0.0174,0.6780490098953341,0.0509,
Pan-cancer (RAS-excluded),COL10A1,-0.3017,0.014044516032244181,67,585,0.1146,0.147,0.6780490098953341,0.0509,
Pan-cancer (RAS-excluded),DEGS2,-0.3014,0.02713152091930912,67,585,0.0922,0.1164,0.7248447529296369,0.0421,
Pan-cancer (RAS-excluded),NAA50,-0.3013,0.02140919852322225,67,585,-1.6685,-1.6037,0.6967120484934631,0.0473,
Pan-cancer (RAS-excluded),PLLP,-0.3011,0.033897377965892005,67,585,0.012,0.0529,0.7376382091097203,0.0398,
Pan-cancer (RAS-excluded),TFCP2L1,-0.3009,0.031768608118060565,67,585,-0.0392,-0.0005,0.7297637036844843,0.0412,
Pan-cancer (RAS-excluded),RMDN2,-0.3008,0.015094528833130677,67,585,-0.0399,-0.0081,0.6780490098953341,0.0508,
Pan-cancer (RAS-excluded),ECEL1,-0.3004,0.003917082753296658,67,585,-0.0874,-0.0447,0.5559311675252981,0.0766,
Pan-cancer (RAS-excluded),ITPRIP,-0.3,0.015094528833130677,67,585,-0.0448,-0.0284,0.6780490098953341,0.0506,
Pan-cancer (RAS-excluded),EXOC3L4,-0.2997,0.04446512046134108,67,585,-0.0572,-0.0354,0.7657630191124716,0.0347,
Pan-cancer (RAS-excluded),SPECC1,-0.2996,0.004440461401444511,67,585,0.0683,0.1016,0.5598093086198781,0.0755,
Pan-cancer (RAS-excluded),NANOG,-0.2994,0.18917610974806165,23,134,0.1458,0.2432,0.8995271344185874,0.0138,
Pan-cancer (RAS-excluded),CDH23,-0.2984,0.019618966848253917,67,585,-0.1239,-0.085,0.6967120484934631,0.0468,
Pan-cancer (RAS-excluded),LLCFC1,-0.2982,0.040624752487823754,67,585,-0.0285,0.004,0.7570605260118588,0.036,
Pan-cancer (RAS-excluded),GPN1,-0.2982,0.02045978323531518,67,585,-1.9345,-1.8373,0.6967120484934631,0.0468,
Pan-cancer (RAS-excluded),MT4,-0.2982,0.019654886630245044,67,585,0.0687,0.098,0.6967120484934631,0.0468,
Pan-cancer (RAS-excluded),OPN4,-0.2981,0.017598680227851663,67,585,-0.1655,-0.1261,0.6889998584401925,0.0482,
Pan-cancer (RAS-excluded),HEPH,-0.2978,0.011515624295141884,67,585,0.0292,0.0487,0.6780490098953341,0.0503,
Pan-cancer (RAS-excluded),TMEM179,-0.2976,0.030747915257631216,67,585,-0.0081,0.008,0.7292061268402719,0.0408,
Pan-cancer (RAS-excluded),CHSY3,-0.2975,0.011337269249380593,67,585,0.0082,0.0402,0.6780490098953341,0.0502,
Pan-cancer (RAS-excluded),CD34,-0.2972,0.004847830624829304,67,585,0.0689,0.1117,0.560815812476221,0.0747,
Pan-cancer (RAS-excluded),OR5AN1,-0.297,0.030400919106082874,61,570,-0.0734,-0.0555,0.7292061268402719,0.0407,
Pan-cancer (RAS-excluded),FAM43B,-0.2967,0.02605646822541427,67,585,0.0303,0.0608,0.7219270726160641,0.042,
Pan-cancer (RAS-excluded),TMTC2,-0.2964,0.024665875559496318,67,585,-0.023,0.0148,0.7145134324027924,0.0433,
Pan-cancer (RAS-excluded),TGM4,-0.2962,0.013991083075843446,67,585,-0.0211,0.0009,0.6780490098953341,0.05,
Pan-cancer (RAS-excluded),L1CAM,-0.2961,0.02280272432078886,67,585,-0.0064,0.0191,0.711128243547715,0.0438,
Pan-cancer (RAS-excluded),DIDO1,-0.296,0.028244641887591636,67,585,-0.4006,-0.3519,0.7265651525977933,0.0411,
Pan-cancer (RAS-excluded),LYRM4,-0.2959,0.029193643905024557,67,585,-1.6616,-1.505,0.7265651525977933,0.041,
Pan-cancer (RAS-excluded),RRN3,-0.2958,0.26936521419012993,23,134,-2.3599,-2.3544,0.9317321247622332,0.0091,
Pan-cancer (RAS-excluded),PF4V1,-0.2956,0.02058131454624314,61,570,-0.0053,0.0196,0.6967120484934631,0.0464,
Pan-cancer (RAS-excluded),CDKN1A,-0.2955,0.02737022902178035,67,585,0.1404,0.1813,0.7248447529296369,0.0413,
Pan-cancer (RAS-excluded),CCN2,-0.2953,0.010816830627656503,67,585,0.1098,0.1438,0.6780490098953341,0.0498,
Pan-cancer (RAS-excluded),CPLX4,-0.2952,0.012019005301907276,67,585,0.1912,0.216,0.6780490098953341,0.0498,
Pan-cancer (RAS-excluded),AFMID,-0.2947,0.020237463838797428,67,585,-0.0942,-0.0666,0.6967120484934631,0.0463,
Pan-cancer (RAS-excluded),ANKRD2,-0.2941,0.1514275825775466,67,585,0.0282,0.0294,0.8922470905174421,0.0146,
Pan-cancer (RAS-excluded),ISL1,-0.2939,0.6503395199238798,67,585,-0.0415,-0.0508,0.9851360850459383,0.0019,
Pan-cancer (RAS-excluded),STX8,-0.2936,0.01107433422554439,67,585,0.0158,0.0358,0.6780490098953341,0.0495,
Pan-cancer (RAS-excluded),DNAH5,-0.2935,0.04541631619434202,67,585,-0.1488,-0.1328,0.7689895804350773,0.0335,
Pan-cancer (RAS-excluded),TSGA10,-0.2933,0.02605646822541427,67,585,-0.199,-0.171,0.7219270726160641,0.0415,
Pan-cancer (RAS-excluded),ECHS1,-0.293,0.09396424627595382,67,585,-0.0645,-0.0389,0.8408141093132098,0.0221,
Pan-cancer (RAS-excluded),STK38,-0.293,0.031174196807012704,67,585,0.029,0.0414,0.7297448080242098,0.0401,
Pan-cancer (RAS-excluded),WSB2,-0.293,0.8420623956797878,67,585,-0.1609,-0.1754,0.9949424194863865,0.0006,
Pan-cancer (RAS-excluded),PDE9A,-0.2929,0.04374491924338914,67,585,0.0479,0.0557,0.7645918294910587,0.0341,
Pan-cancer (RAS-excluded),RBFOX1,-0.2928,0.041437768167029654,67,585,-0.0689,-0.0202,0.7578885384409507,0.0353,
Pan-cancer (RAS-excluded),SGPP1,-0.2926,0.03584386008600665,67,585,-0.3086,-0.2654,0.74474652978237,0.0375,
Pan-cancer (RAS-excluded),CDHR5,-0.2925,0.054172105167814066,67,585,-0.0145,0.0026,0.7900593135135635,0.0299,
Pan-cancer (RAS-excluded),SLC16A2,-0.2922,0.01535311956346177,67,585,-0.0093,0.0155,0.6780490098953341,0.0493,
Pan-cancer (RAS-excluded),CD68,-0.2921,0.021721007457152906,67,585,-0.0904,-0.0717,0.6992448558603389,0.0454,
Pan-cancer (RAS-excluded),ANKRD9,-0.2919,0.1303898652806343,67,585,-0.0241,-0.019,0.8852978388547172,0.0154,
Pan-cancer (RAS-excluded),LRBA,-0.2919,0.032539164959778745,67,585,0.0191,0.0401,0.7297637036844843,0.0399,
Pan-cancer (RAS-excluded),IGF1R,-0.2919,0.17107018187405554,67,585,-0.2075,-0.1716,0.8943774342954771,0.0142,
Pan-cancer (RAS-excluded),TRIM9,-0.2917,0.019051999072375,67,585,-0.2613,-0.2306,0.6967120484934631,0.0458,
Pan-cancer (RAS-excluded),CACNG4,-0.2915,0.009380627139323392,67,585,-0.0964,-0.0517,0.662362604915881,0.0522,
Pan-cancer (RAS-excluded),LYSMD3,-0.2915,0.02949897374882545,67,585,0.1025,0.1227,0.7265651525977933,0.0404,
Pan-cancer (RAS-excluded),HKDC1,-0.2914,0.05850348975205871,67,585,-0.0606,-0.0349,0.8004009429878707,0.0282,
Pan-cancer (RAS-excluded),TMCO4,-0.2909,0.0180608082396629,67,585,-0.1276,-0.1055,0.6956303534759828,0.0459,
Pan-cancer (RAS-excluded),OR5AS1,-0.2906,0.03613868487510697,61,570,-0.0915,-0.0485,0.7450009421953058,0.0372,
Pan-cancer (RAS-excluded),BCCIP,-0.2906,0.09117606105513171,67,585,-0.4717,-0.4577,0.8391304353595854,0.0221,
Pan-cancer (RAS-excluded),MT1X,-0.2904,0.04330802268592941,61,570,-0.3019,-0.2664,0.7644949895520278,0.0339,
Pan-cancer (RAS-excluded),RBM4,-0.2904,0.20290911833541736,23,134,-0.0331,-0.0028,0.9024949901071614,0.0129,
Pan-cancer (RAS-excluded),TACR1,-0.2901,0.04571241988934779,67,585,-0.1987,-0.1634,0.7699766263888559,0.0329,
Pan-cancer (RAS-excluded),ZDHHC3,-0.2899,0.014451036597049093,67,585,-0.0085,0.024,0.6780490098953341,0.0489,
Pan-cancer (RAS-excluded),METTL22,-0.2899,0.028591135396580418,67,585,0.0396,0.0658,0.7265651525977933,0.0402,
Pan-cancer (RAS-excluded),FOXM1,-0.2897,0.017210853746066193,67,585,-0.2856,-0.2253,0.6889998584401925,0.0469,
Pan-cancer (RAS-excluded),MBL2,-0.2896,0.04116524526582803,67,585,0.1219,0.1481,0.7570605260118588,0.035,
Pan-cancer (RAS-excluded),NTRK3,-0.2895,0.011696465030887133,67,585,-0.0027,0.0282,0.6780490098953341,0.0488,
Pan-cancer (RAS-excluded),CD33,-0.2895,0.02195745089243145,67,585,-0.0163,0.0108,0.7018898282449533,0.0445,
Pan-cancer (RAS-excluded),SOX3,-0.2892,0.18954014619792714,67,585,-0.07,-0.0543,0.8996402825756117,0.0133,
Pan-cancer (RAS-excluded),TAF1C,-0.289,0.032539164959778745,67,585,-1.4786,-1.3382,0.7297637036844843,0.0395,
Pan-cancer (RAS-excluded),CEACAM3,-0.2887,0.05503363902841148,67,585,-0.0274,-0.007,0.7900593135135635,0.0295,
Pan-cancer (RAS-excluded),RNF19A,-0.2881,0.0048375053636260145,67,585,-0.1242,-0.0865,0.560815812476221,0.0724,
Pan-cancer (RAS-excluded),TMEM178A,-0.2879,0.010277087266275513,67,585,-0.1206,-0.0729,0.6780490098953341,0.0486,
Pan-cancer (RAS-excluded),MUC15,-0.2875,0.05759690508678367,67,585,0.0245,0.0519,0.8004009429878707,0.0278,
Pan-cancer (RAS-excluded),PGRMC1,-0.2874,0.013109781962333752,67,585,-0.095,-0.0681,0.6780490098953341,0.0485,
Pan-cancer (RAS-excluded),DLG2,-0.2874,0.04512183069763295,67,585,0.0427,0.0642,0.7676276529784217,0.033,
Pan-cancer (RAS-excluded),FGL1,-0.2874,0.029143020899873754,67,585,0.0208,0.0383,0.7265651525977933,0.0399,
Pan-cancer (RAS-excluded),BPIFB1,-0.2873,0.0065467986667985065,67,585,-0.091,-0.0408,0.5910446511533526,0.0656,
Pan-cancer (RAS-excluded),NHLRC2,-0.2871,0.06896635203566412,67,585,-0.913,-0.8394,0.818258030768385,0.025,
Pan-cancer (RAS-excluded),UTP6,-0.2869,0.13551334022112616,67,585,-0.6989,-0.7065,0.887094148871769,0.0149,
Pan-cancer (RAS-excluded),FAM83D,-0.2863,0.00417133072770027,67,585,-0.1676,-0.1158,0.5581800841671161,0.0725,
Pan-cancer (RAS-excluded),OPN3,-0.2863,0.029193643905024557,67,585,-0.0047,0.0268,0.7265651525977933,0.0397,
Pan-cancer (RAS-excluded),TEKT3,-0.2857,0.010648131971359933,67,585,-0.0065,0.0213,0.6780490098953341,0.0482,
Pan-cancer (RAS-excluded),PTPRH,-0.2857,0.04775395512078062,67,585,0.022,0.0388,0.7770201173055511,0.0313,
Pan-cancer (RAS-excluded),IGF2BP3,-0.2855,0.010502444206034751,67,585,-0.1474,-0.0989,0.6780490098953341,0.0482,
Pan-cancer (RAS-excluded),PCSK7,-0.2854,0.05027225803047078,67,585,-0.0319,-0.0146,0.783853790212497,0.0302,
Pan-cancer (RAS-excluded),OR6Q1,-0.2852,0.023402093339974377,61,570,-0.0123,0.0133,0.7119858820355325,0.0421,
Pan-cancer (RAS-excluded),HSD11B2,-0.2851,0.04556416535118371,67,585,-0.2063,-0.1689,0.7699766263888559,0.0324,
Pan-cancer (RAS-excluded),SMG7,-0.2851,0.026194570698854124,67,585,-0.5814,-0.4886,0.7219270726160641,0.0403,
Pan-cancer (RAS-excluded),ZNF830,-0.2851,0.01349235278827281,67,585,-1.0316,-0.9696,0.6780490098953341,0.0481,
Pan-cancer (RAS-excluded),GRN,-0.2849,0.00895911205874539,67,585,-0.1999,-0.1618,0.6451632751223236,0.0542,
Pan-cancer (RAS-excluded),PAQR9,-0.2848,0.00417133072770027,67,585,-0.0617,-0.0279,0.5581800841671161,0.0721,
Pan-cancer (RAS-excluded),OR5M3,-0.2846,0.050937916329395046,61,570,-0.0634,-0.0368,0.7842930981194082,0.03,
Pan-cancer (RAS-excluded),SKA1,-0.2845,0.034888519913787636,67,585,-0.5146,-0.464,0.7413103877068196,0.037,
Pan-cancer (RAS-excluded),SESN2,-0.2843,0.04947359679430892,67,585,-0.0174,0.0054,0.7808896751988128,0.0305,
Pan-cancer (RAS-excluded),CPEB1,-0.2843,0.04971206985423308,67,585,-0.0963,-0.07,0.7808896751988128,0.0305,
Pan-cancer (RAS-excluded),TMEM210,-0.2841,0.019835348392713704,67,585,-0.0369,-0.0154,0.6967120484934631,0.0446,
Pan-cancer (RAS-excluded),KPNA2,-0.2841,0.06025865780580969,67,585,-0.3323,-0.2935,0.8020157274075624,0.0272,
Pan-cancer (RAS-excluded),NIPAL3,-0.2835,0.05290092799699573,67,585,0.0785,0.0928,0.7900220456989416,0.029,
Pan-cancer (RAS-excluded),GOLGB1,-0.2834,0.009761448674718494,67,585,-0.126,-0.0886,0.6655229512790012,0.0501,
Pan-cancer (RAS-excluded),ZNF772,-0.283,0.020721845476318012,67,585,0.0681,0.101,0.6967120484934631,0.0444,
Pan-cancer (RAS-excluded),PAFAH1B3,-0.283,0.015094528833130677,67,585,-0.1038,-0.0474,0.6780490098953341,0.0478,
Pan-cancer (RAS-excluded),SUPT5H,-0.2826,0.03897432898837038,67,585,-1.5478,-1.4498,0.7525121861001081,0.0349,
Pan-cancer (RAS-excluded),BRD3,-0.2825,0.004507738012488142,67,585,0.0438,0.0798,0.5598093086198781,0.0712,
Pan-cancer (RAS-excluded),OR14J1,-0.2823,0.10905232195451264,61,570,-0.0272,-0.0158,0.8659653106558459,0.0176,
Pan-cancer (RAS-excluded),ALKBH3,-0.282,0.07581500262162072,67,585,-0.0942,-0.0626,0.8228039115189821,0.0239,
Pan-cancer (RAS-excluded),KRT28,-0.2817,0.003891601252420029,67,585,-0.1645,-0.1116,0.5559311675252981,0.0718,
Pan-cancer (RAS-excluded),SLC38A6,-0.2816,0.01407129998912179,67,585,0.0317,0.0629,0.6780490098953341,0.0475,
Pan-cancer (RAS-excluded),LENG1,-0.2816,0.04226452057001357,67,585,-0.4712,-0.4105,0.7586037220629763,0.0338,
Pan-cancer (RAS-excluded),LIG1,-0.2815,0.08296533824231588,67,585,-0.3716,-0.3139,0.8273583178811125,0.0232,
Pan-cancer (RAS-excluded),CDC25B,-0.2815,0.09834394734313309,67,585,-0.2802,-0.2342,0.8497881174843471,0.0199,
Pan-cancer (RAS-excluded),VGLL1,-0.2813,0.07001821263498732,67,585,0.1212,0.1424,0.818258030768385,0.0245,
Pan-cancer (RAS-excluded),WBP4,-0.2812,0.05035271516617851,67,585,-0.2475,-0.2133,0.7839078168533321,0.0297,
Pan-cancer (RAS-excluded),OTUD7A,-0.2807,0.061294609919102135,67,585,-0.0484,-0.0247,0.8020157274075624,0.0269,
Pan-cancer (RAS-excluded),SYNPR,-0.2807,0.020872905338966238,67,585,-0.0609,-0.0395,0.6967120484934631,0.0441,
Pan-cancer (RAS-excluded),CLEC4E,-0.2804,0.025782150593732383,67,585,-0.0405,-0.0223,0.7219270726160641,0.0397,
Pan-cancer (RAS-excluded),SYT11,-0.2802,0.022558379704159984,67,585,-0.1326,-0.101,0.7096702000985856,0.0417,
Pan-cancer (RAS-excluded),NAA60,-0.2799,0.03916932349899296,67,585,-0.0025,0.0295,0.7525121861001081,0.0346,
Pan-cancer (RAS-excluded),FN3K,-0.2798,0.03663641697094013,67,585,-0.0439,-0.0203,0.7464751303267179,0.0355,
Pan-cancer (RAS-excluded),ETV1,-0.2798,0.015266492619571406,67,585,0.0589,0.1087,0.6780490098953341,0.0472,
Pan-cancer (RAS-excluded),CALB1,-0.2794,0.007513550363921608,67,585,0.099,0.1452,0.6133609693268873,0.0593,
Pan-cancer (RAS-excluded),IFFO2,-0.2793,0.0682378016325411,67,585,-0.0266,-0.0017,0.818258030768385,0.0243,
Pan-cancer (RAS-excluded),ASCL1,-0.2791,0.029910350105419124,67,585,-0.0955,-0.0622,0.7265651525977933,0.0387,
Pan-cancer (RAS-excluded),QPCT,-0.279,0.02016382722388892,67,585,-0.1191,-0.0827,0.6967120484934631,0.0438,
Pan-cancer (RAS-excluded),FRS2,-0.2789,0.08592432855604909,67,585,-0.1482,-0.0817,0.8296764326001703,0.0226,
Pan-cancer (RAS-excluded),SPACA9,-0.2788,0.014451036597049093,67,585,-0.084,-0.0596,0.6780490098953341,0.047,
Pan-cancer (RAS-excluded),TNRC18,-0.2786,0.04205653508086706,67,585,-0.084,-0.0704,0.7586037220629763,0.0334,
Pan-cancer (RAS-excluded),DIO2,-0.2785,0.016767882127019924,67,585,-0.0221,0.0029,0.6889998584401925,0.0451,
Pan-cancer (RAS-excluded),CACNG1,-0.2781,0.02079725585518867,67,585,-0.1005,-0.0605,0.6967120484934631,0.0436,
Pan-cancer (RAS-excluded),CCDC71L,-0.278,0.02519635168450238,67,585,-0.1057,-0.0736,0.7219270726160641,0.0393,
Pan-cancer (RAS-excluded),MYL11,-0.2779,0.029601358914428423,67,585,-0.1007,-0.0727,0.7265651525977933,0.0386,
Pan-cancer (RAS-excluded),ETNK1,-0.2776,0.09781352445095769,23,134,-0.0602,0.0304,0.8493434900388,0.0197,
Pan-cancer (RAS-excluded),SLU7,-0.2773,0.028840866565849894,67,585,-1.3789,-1.2876,0.7265651525977933,0.0385,
Pan-cancer (RAS-excluded),SMAD9,-0.2773,0.02924434256193689,67,585,-0.0418,-0.0142,0.7265651525977933,0.0385,
Pan-cancer (RAS-excluded),GJB5,-0.2771,0.02376080306487309,67,585,-0.0246,0.003,0.7119858820355325,0.0409,
Pan-cancer (RAS-excluded),CCM2,-0.277,0.06215313819330699,67,585,-0.046,-0.0287,0.8020157274075624,0.0265,
Pan-cancer (RAS-excluded),PLCXD2,-0.277,0.05051395319504082,67,585,-0.1211,-0.109,0.7839078168533321,0.0293,
Pan-cancer (RAS-excluded),AREG,-0.2769,0.024102137660786806,67,585,0.024,0.0613,0.7119858820355325,0.0409,
Pan-cancer (RAS-excluded),ACSM1,-0.2768,0.013622050885804367,67,585,0.0189,0.0563,0.6780490098953341,0.0467,
Pan-cancer (RAS-excluded),CYP26C1,-0.2768,0.024841615775380226,67,585,-0.1328,-0.0773,0.7172866545383942,0.0399,
Pan-cancer (RAS-excluded),SHISAL2B,-0.2766,0.018704964356563974,67,585,-0.0268,0.0073,0.6967120484934631,0.0434,
Pan-cancer (RAS-excluded),MAGEB5,-0.2763,0.12900327915740725,67,585,0.0778,0.0947,0.8849111700732476,0.0147,
Pan-cancer (RAS-excluded),IVD,-0.276,0.03763232284505855,67,585,-0.0293,-0.0045,0.7508127998614137,0.0344,
Pan-cancer (RAS-excluded),GCFC2,-0.2753,0.012860094405316429,67,585,-0.0989,-0.0528,0.6780490098953341,0.0465,
Pan-cancer (RAS-excluded),ESCO2,-0.2753,0.04783101613689065,67,585,-0.3123,-0.2288,0.7775684046696159,0.0301,
Pan-cancer (RAS-excluded),RCOR3,-0.2752,0.025645930850035012,67,585,0.0409,0.0648,0.7219270726160641,0.0389,
Pan-cancer (RAS-excluded),KCNG4,-0.2751,0.030642130256177354,67,585,-0.0578,-0.0329,0.7292061268402719,0.0377,
Pan-cancer (RAS-excluded),TMPRSS2,-0.275,0.030694983624331703,67,585,-0.0254,0.0089,0.7292061268402719,0.0377,
Pan-cancer (RAS-excluded),CSGALNACT1,-0.275,0.04790818164047175,67,585,-0.0119,0.0073,0.7781173958290752,0.03,
Pan-cancer (RAS-excluded),TRHDE,-0.2749,0.04002390058246551,67,585,-0.0484,-0.0308,0.7545748047716607,0.0336,
Pan-cancer (RAS-excluded),MOCS1,-0.2748,0.2100418480978179,23,134,-0.0247,0.0115,0.9046678217623437,0.012,
Pan-cancer (RAS-excluded),PNRC1,-0.2747,0.03897432898837038,67,585,-0.0064,0.0156,0.7525121861001081,0.0339,
Pan-cancer (RAS-excluded),SIGMAR1,-0.2746,0.05019190867150697,67,585,-0.2283,-0.197,0.7832820838892876,0.0291,
Pan-cancer (RAS-excluded),CCKBR,-0.2744,0.14852022128397416,67,585,0.0044,0.0279,0.8922470905174421,0.0136,
Pan-cancer (RAS-excluded),EPDR1,-0.2744,0.07033632610281085,67,585,0.0562,0.0774,0.818258030768385,0.0239,
Pan-cancer (RAS-excluded),USP49,-0.2739,0.018739417202511665,67,585,0.0115,0.0301,0.6967120484934631,0.043,
Pan-cancer (RAS-excluded),IGFBPL1,-0.2739,0.04150613712280484,67,585,-0.0412,-0.0076,0.7578885384409507,0.033,
