treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-A20239487-001-24-9,,-0.1961,0.05902126138859982,83,455,-0.1078,-0.0068,0.4894243990022293
BRD:BRD-A20348246-001-15-8,,0.0525,0.5593178699425934,84,471,0.1203,0.0704,0.8902410541280377
BRD:BRD-A20550616-001-02-9,,0.1296,0.35797887191244293,77,447,-0.176,-0.1858,0.80914665122686
BRD:BRD-A20589515-001-03-9,dihydroxyphenylglycine,0.0479,0.4486787329329338,118,754,-0.1564,-0.1231,0.8447487165460761
BRD:BRD-A20644369-001-08-6,,0.0939,0.46234830718194875,85,469,0.0739,0.0844,0.8514154774702221
BRD:BRD-A20758144-001-04-5,,0.1233,0.7384852920156131,84,458,-0.0559,-0.0741,0.9503985145974204
BRD:BRD-A20781140-001-01-7,,-0.1858,0.1491095158869825,84,458,-0.2193,-0.1948,0.6424198051222153
BRD:BRD-A20830788-001-01-9,,0.3113,0.004968279623951812,75,393,-0.1368,-0.258,0.14549280690219263
BRD:BRD-A20839672-003-01-5,,-0.0609,0.7287657912527028,84,471,-0.0882,-0.1299,0.9495267508976097
BRD:BRD-A21276153-001-01-1,,-0.1016,0.3512012636260673,77,447,-0.0581,0.0096,0.8026499607395439
BRD:BRD-A21280314-001-06-8,,-0.1328,0.289267468826348,85,451,0.001,0.0285,0.7755867175586002
BRD:BRD-A21446384-001-01-1,,-0.0241,0.6806888028495794,85,451,-0.0398,-0.0289,0.9347421017913686
BRD:BRD-A21474126-001-01-6,,-0.1807,0.1307999071569016,85,451,-0.2358,-0.1568,0.6184758841193327
BRD:BRD-A21544762-303-01-5,,0.09,0.5347833476273142,85,451,0.0112,-0.0122,0.8784578834508685
BRD:BRD-A21607826-003-05-1,,0.3018,0.005782476679423196,85,465,0.6206,0.4405,0.16211330676209423
BRD:BRD-A21858158-001-23-5,,0.0015,0.9237139085740701,85,465,0.2261,0.2001,0.9874082870305315
BRD:BRD-A22032524-074-06-5,,-0.1144,0.9661948594460259,85,473,0.1558,0.1,0.9932737385005423
BRD:BRD-A22081593-001-11-1,,-0.1245,0.28699701304712333,78,457,-0.5608,-0.4999,0.7755867175586002
BRD:BRD-A22106989-001-05-0,,0.0153,0.7000498397527947,85,465,0.1451,0.1876,0.9420487752080615
BRD:BRD-A22143024-231-03-8,,-0.0753,0.6649874786520465,85,469,0.0465,0.0641,0.9333667631889834
BRD:BRD-A22152765-003-10-0,,0.2413,0.028317549079927867,85,473,0.1891,0.0776,0.3470776411772589
BRD:BRD-A22256192-003-22-7,,-0.0548,0.6871458579261829,85,471,-0.1012,-0.0619,0.9365459992492084
BRD:BRD-A22267103-003-13-1,,0.0334,0.7942072911785223,85,468,0.2841,0.2596,0.9624083049344082
BRD:BRD-A22305049-003-13-6,,-0.0111,0.9810491765713459,85,465,-0.0326,-0.043,0.9966124873825765
BRD:BRD-A22380646-236-05-8,,0.0386,0.6819900400993284,85,465,-0.0771,-0.0588,0.9347421017913686
BRD:BRD-A22642447-001-01-9,,0.0514,0.9084004598298091,85,465,0.0593,0.1427,0.9806410182677795
BRD:BRD-A22707317-001-10-8,,0.2749,0.007952833761691251,85,471,0.1523,-0.0259,0.19636269542503126
BRD:BRD-A22769835-300-05-7,,-0.0018,0.959686632281889,85,468,0.2387,0.2125,0.9929870443460241
BRD:BRD-A22844106-001-26-0,,-0.1806,0.32294193292187856,85,468,0.172,0.2152,0.7898036744717699
BRD:BRD-A22971209-001-01-0,DMPS,-0.0916,0.09251882224119022,118,756,0.0161,0.1168,0.5617004299427754
BRD:BRD-A23067620-300-01-3,,0.1126,0.23967415096057398,85,465,0.1834,0.1371,0.7424847216701868
BRD:BRD-A23072235-050-18-5,,-0.1816,0.26504255053929937,74,449,-0.3338,-0.2648,0.7617190363552904
BRD:BRD-A23124853-001-01-4,,0.0976,0.7204562005598547,84,451,0.0062,0.0313,0.9461795866674007
BRD:BRD-A23127772-001-02-3,,-0.1837,0.24292486956721637,85,460,0.1461,0.1655,0.7458834444308982
BRD:BRD-A23359898-003-10-0,,-0.2161,0.13723332911906436,85,469,0.0675,0.1157,0.6262546490142553
BRD:BRD-A23418262-001-01-5,,0.2659,0.11021447414672607,85,451,0.0583,0.0363,0.5901863402651972
BRD:BRD-A23603052-001-03-2,,-0.0291,0.8440990964060985,85,468,0.1499,0.1549,0.9679115859198323
BRD:BRD-A24122750-001-03-7,,-0.1115,0.20647978859059346,85,472,-0.2097,-0.1204,0.7095421049477286
BRD:BRD-A24191444-046-02-1,,0.004,0.9213560081076536,85,465,-0.0008,0.0013,0.985934946006929
BRD:BRD-A24191444-046-03-9,,-0.024,0.9687980017272975,77,447,0.1174,0.123,0.9933763865491317
BRD:BRD-A24208517-003-01-8,,0.0082,0.8339540600232578,75,393,0.2175,0.2037,0.967647768490656
BRD:BRD-A24228527-213-01-9,,-0.2338,0.1293237916399939,85,468,0.3551,0.3673,0.6167819891412526
BRD:BRD-A24284985-001-09-9,,-0.0924,0.5375489073904494,85,468,-0.1864,-0.1329,0.8790446158864786
BRD:BRD-A24297246-001-03-9,,-0.016,0.5756783388609941,85,469,-0.0663,0.0044,0.8962117462612373
BRD:BRD-A24397426-001-10-4,,-0.0299,0.6413719501835056,80,424,0.0067,0.0713,0.9243932408882788
BRD:BRD-A24514565-001-09-7,,-0.0951,0.5261308404144229,85,465,-0.2022,-0.1362,0.8761720906002012
BRD:BRD-A24543851-001-05-7,,-0.1163,0.35960649150381896,85,468,-0.1387,-0.1094,0.8104509205988879
BRD:BRD-A24560335-300-01-2,,-0.0401,0.5531162962572612,85,465,-0.1389,-0.065,0.8886219408579118
BRD:BRD-A24587114-066-22-5,,0.037,0.7297944204257829,85,469,-0.2782,-0.3,0.9495267508976097
BRD:BRD-A24857382-001-03-4,,-0.0051,0.772251447787967,84,451,-0.0843,-0.0543,0.9583533458244655
BRD:BRD-A25004090-001-08-4,,0.0382,0.9938001590311678,84,470,0.2139,0.2478,0.9982932721234337
BRD:BRD-A25043798-001-02-9,casin,0.0968,0.2765149744233808,118,754,-0.1653,-0.2192,0.7718873898335675
BRD:BRD-A25143711-001-02-2,,0.1196,0.3619331347087157,85,468,0.3409,0.2923,0.8126739367302181
BRD:BRD-A25182582-001-01-8,,-0.041,0.563303851141403,74,393,-0.0312,0.0327,0.891985342642287
BRD:BRD-A25234499-001-18-3,,-0.0779,0.4532359318603437,84,470,-0.1261,-0.1122,0.8473189043733554
BRD:BRD-A25492003-003-14-1,,-0.1325,0.2938484809322949,84,451,-0.0003,0.0489,0.7770073646444867
BRD:BRD-A25569250-001-03-3,,-0.2915,0.006188953285305324,85,465,-0.5444,-0.2818,0.16742228210049065
BRD:BRD-A25608658-001-01-1,,-0.0673,0.5847551592359161,85,469,-1.8747,-1.719,0.90114160558527
BRD:BRD-A25619068-003-03-4,,-0.0896,0.5023535439006436,85,473,-0.2087,-0.1913,0.8649181530171517
BRD:BRD-A25625670-001-02-7,GGsTop,-0.1128,0.31800581424399843,118,754,-0.0967,-0.0819,0.7869673870564223
BRD:BRD-A25687296-300-04-3,,-0.0982,0.3320551676065008,85,468,-3.3547,-3.2978,0.7928190262223274
BRD:BRD-A25800195-001-02-2,,0.0383,0.8735103048899672,76,446,0.1315,0.1224,0.9715720059499116
BRD:BRD-A25988899-001-01-6,tenofovir-alafenamide,-0.0117,0.7219048434329727,118,754,-0.2852,-0.2698,0.9471986756627907
BRD:BRD-A26032986-050-02-1,,0.0362,0.6541860104628456,84,471,-0.1606,-0.142,0.9292725964524522
BRD:BRD-A26105646-001-06-1,,-0.1081,0.2494620897095159,74,393,-0.0591,-0.026,0.7505342958482261
BRD:BRD-A26334849-001-06-2,,-0.0517,0.7055964449793362,85,473,-0.1626,-0.199,0.9427014260778493
BRD:BRD-A26384407-001-25-1,,-0.1288,0.26139488764888774,85,473,0.0663,0.1017,0.7611596524397584
BRD:BRD-A26387268-050-04-4,,-0.416,0.0018017017297795904,85,469,-0.2776,-0.1137,0.0790829383541394
BRD:BRD-A26458246-004-02-1,,0.154,0.10699557488693023,75,393,0.1779,0.1321,0.584685804835069
BRD:BRD-A26503646-001-16-6,,-0.2403,0.10873453112770605,85,473,-0.1427,-0.1277,0.5873567751448879
BRD:BRD-A26690767-066-01-9,,-0.1047,0.27813008051339627,84,470,-0.079,-0.0488,0.7724280995022482
BRD:BRD-A26711594-003-10-6,,-0.0338,0.9011406156036851,85,473,0.0919,0.078,0.9781733910077185
BRD:BRD-A26835809-300-01-3,,0.0123,0.7905971714587082,75,393,0.0621,0.0649,0.9613457726011155
BRD:BRD-A26845397-051-01-9,,0.1142,0.21948261449716544,84,471,0.0644,0.0388,0.7205285957607813
BRD:BRD-A27143604-001-02-0,,0.085,0.32424447274390833,85,465,0.3316,0.2836,0.7908498029441151
BRD:BRD-A27274504-001-01-6,,-0.1757,0.0731456368446449,85,451,0.0322,0.0886,0.526870267143054
BRD:BRD-A27290375-330-01-1,,-0.1638,0.36622308236775825,85,468,0.318,0.3115,0.8143903167427606
BRD:BRD-A27370296-001-03-0,,-0.0824,0.8683905666971008,85,469,-0.0296,-0.0066,0.9715720059499116
BRD:BRD-A27376179-001-01-3,,-0.119,0.24667339979133007,84,458,-3.2892,-3.063,0.7476558055605527
BRD:BRD-A27732521-003-08-3,,0.0987,0.31654665168860985,84,458,-0.3774,-0.4927,0.7869673870564223
BRD:BRD-A27883417-300-01-6,,-0.4206,0.0005351474549856548,84,458,-1.538,-1.0189,0.039131999324136996
BRD:BRD-A27887842-001-04-0,,0.094,0.34099731221920804,78,457,-0.142,-0.1943,0.7976764816038115
BRD:BRD-A27911617-001-01-7,,0.1983,0.1328816524443395,74,393,0.4028,0.3704,0.6193771913160343
BRD:BRD-A27924917-001-03-3,,0.0145,0.593859354501309,85,470,-0.0441,-0.0648,0.9054260689908847
BRD:BRD-A28044053-001-01-7,,-0.0838,0.36090741016649575,85,462,-0.1382,-0.0363,0.8117404102507725
BRD:BRD-A28301258-001-03-0,,-0.043,0.9958541361906762,85,465,-1.7952,-1.8044,0.9985011200139827
BRD:BRD-A28301258-001-04-8,,-0.2208,0.07018123296958281,77,447,-0.8426,-0.5637,0.5185316342366347
BRD:BRD-A28318179-003-08-5,,0.126,0.27878647443097415,84,470,0.0996,0.0518,0.7735840463368674
BRD:BRD-A28329383-001-02-1,,0.083,0.3961886460791093,85,465,-0.2896,-0.3134,0.8269510021665024
BRD:BRD-A28422330-001-11-9,ML141,0.1492,0.1431015642741524,118,754,0.1455,0.1008,0.6363193329544826
BRD:BRD-A28467416-002-01-0,,-0.1732,0.09902605789642151,84,458,-3.3292,-3.1767,0.5707868702179134
BRD:BRD-A28545468-003-16-6,,0.0896,0.5092989308277063,84,471,0.0683,0.0456,0.8669661426528859
BRD:BRD-A28856712-003-26-0,,0.1069,0.2618658244623381,85,468,0.3423,0.2854,0.7611596524397584
BRD:BRD-A28887267-001-19-3,,-0.1372,0.25766107663928306,85,469,0.1301,0.1848,0.7591167130866954
BRD:BRD-A28940325-001-24-0,,-0.0005,0.7267887712518832,85,468,0.1395,0.1471,0.949000750736016
BRD:BRD-A28958257-001-01-2,,-0.0163,0.9487294218188773,85,473,-0.0189,-0.0015,0.9919596997194671
BRD:BRD-A28970875-300-04-9,,-0.382,0.0036179021629951778,78,457,-3.2759,-2.8215,0.1228277784336863
BRD:BRD-A29014990-001-02-3,,0.1104,0.4427160846808602,74,393,0.0497,0.0594,0.843677409104494
BRD:BRD-A29111201-001-04-8,,-0.0411,0.5399859800150559,85,468,0.2523,0.3023,0.8798907617715934
BRD:BRD-A29148886-003-02-9,RP-001,-0.142,0.18815832191680804,118,756,-0.2323,-0.1598,0.6878228401070947
BRD:BRD-A29260609-003-26-0,,0.1385,0.18247169755892356,84,470,0.0869,0.0299,0.6807771139331147
BRD:BRD-A29281099-003-03-2,,0.1724,0.1287038563262936,84,458,-0.0218,-0.1227,0.6167819891412526
BRD:BRD-A29289453-001-04-7,,0.1081,0.2652095809877313,84,471,0.1639,0.1002,0.7617190363552904
BRD:BRD-A29349577-001-23-0,,0.055,0.561170318902835,85,468,0.2515,0.1968,0.8908876909302011
BRD:BRD-A29426959-050-13-2,,0.1487,0.15926045651652931,85,468,0.2859,0.218,0.6544544365756112
BRD:BRD-A29485665-001-12-8,,-0.0575,0.9615174518245805,85,465,-0.14,-0.2256,0.9929870443460241
BRD:BRD-A29520968-001-02-7,,0.0568,0.3896101590100063,85,465,0.1818,0.1878,0.8232422104085182
BRD:BRD-A29623586-001-01-3,,-0.0668,0.4338953390873004,84,458,-0.0877,-0.0393,0.8423389885479904
BRD:BRD-A29644307-050-17-0,,0.165,0.10523599137795447,85,473,0.0461,-0.0258,0.5823572791004978
BRD:BRD-A29700858-304-01-8,,0.2437,0.02101620512160971,77,442,-0.1378,-0.2413,0.30556752200370435
BRD:BRD-A29700858-304-02-6,,0.13,0.26796745385275766,85,473,0.3463,0.2676,0.7639115523237877
BRD:BRD-A29731977-001-04-5,,0.1204,0.30095172881245813,84,471,0.0016,-0.0635,0.7820368307066937
BRD:BRD-A29734509-011-13-6,,-0.0682,0.7947615373470882,85,473,-0.0027,0.0342,0.9624083049344082
BRD:BRD-A29844814-300-01-5,,0.2134,0.01600680694541886,85,465,0.6627,0.5252,0.2700744356282187
BRD:BRD-A29854054-236-12-6,,0.1396,0.5570972472692041,85,465,0.246,0.2547,0.8894797877652789
BRD:BRD-A29944538-003-08-3,,-0.09,0.4421704825419156,85,468,-0.3824,-0.3629,0.843663064115509
BRD:BRD-A30000356-001-02-9,A12B4C3,-0.0413,0.8690435993173414,118,756,0.1675,0.1264,0.9715720059499116
BRD:BRD-A30051119-002-01-8,,-0.0364,0.9664506989807268,84,467,-0.0265,-0.0616,0.9932737385005423
BRD:BRD-A30205217-001-11-2,,-0.0342,0.682955705123468,85,468,0.1672,0.1994,0.9350952670613646
BRD:BRD-A30370660-001-04-1,,-0.1094,0.3156468422316484,75,393,0.0622,0.0904,0.7869673870564223
BRD:BRD-A30403214-001-03-3,,0.0792,0.4443445423801672,84,468,0.2096,0.1902,0.843677409104494
BRD:BRD-A30582499-003-05-1,,0.031,0.743736769238464,78,457,-0.2276,-0.2771,0.9505272498731265
BRD:BRD-A30590053-003-02-9,,-0.0991,0.5647510521859429,85,473,0.1089,0.114,0.8926116490555289
BRD:BRD-A30655177-001-14-0,,0.0757,0.9851941267220511,85,465,-0.1502,-0.1038,0.9980111025919424
BRD:BRD-A30693873-003-12-8,,-0.0994,0.6782936137882616,84,470,-0.0066,-0.0239,0.9347421017913686
BRD:BRD-A30703952-201-01-2,,-0.0998,0.5658881323602926,84,458,0.0357,0.0501,0.8929164494130424
BRD:BRD-A30774155-001-01-2,,-0.0542,0.8161152859796883,84,451,0.1702,0.1436,0.9650209892770366
BRD:BRD-A30815329-001-10-5,,-0.0185,0.9455535828802079,85,465,0.5367,0.5112,0.9914003748852086
BRD:BRD-A30886737-001-02-9,,0.0135,0.7540962319353641,85,468,-0.1151,-0.1693,0.9558163179908821
BRD:BRD-A30984645-001-01-5,,-0.023,0.8405493932659058,85,464,0.4198,0.4092,0.9679115859198323
BRD:BRD-A31095847-001-02-3,,-0.3304,0.009135159410359632,85,465,0.1694,0.3734,0.20367495468178762
BRD:BRD-A31159102-003-30-4,,-0.0146,0.6661032230709392,85,463,0.0118,0.0823,0.9335258359058137
BRD:BRD-A31204924-001-14-2,mitotane,0.0947,0.3823515020175491,118,754,0.0696,0.0276,0.8209597219056928
BRD:BRD-A31362467-065-01-3,,0.0908,0.4015352383455114,85,450,-0.2674,-0.2668,0.8273441915113636
BRD:BRD-A31454688-001-01-6,,0.0798,0.48302421310086485,84,458,0.1413,0.1018,0.859348192580606
BRD:BRD-A31521121-001-26-4,,-0.1196,0.38380540256323903,80,420,0.0894,0.1113,0.8209597219056928
BRD:BRD-A31564021-001-01-8,,-0.0863,0.6033676148439695,76,446,-0.0666,-0.0217,0.9097737138601663
BRD:BRD-A31575449-066-07-8,,-0.1543,0.24682066015332482,75,393,0.0866,0.156,0.7476558055605527
BRD:BRD-A31800922-003-25-1,,0.0936,0.5940608449711917,78,457,-0.0754,-0.1039,0.9054260689908847
BRD:BRD-A31811760-001-06-7,,-0.1858,0.11705164130785874,85,463,-0.1284,-0.1062,0.6016507528238916
BRD:BRD-A31990649-304-02-3,,-0.0818,0.44512082753858184,77,447,-0.202,-0.1277,0.843677409104494
BRD:BRD-A32172948-001-07-6,,0.062,0.6973022714257495,85,465,-0.0778,-0.0837,0.9410767881450084
BRD:BRD-A32269193-001-01-5,,-0.0359,0.85794420513106,85,471,-0.0633,-0.062,0.969682772770056
BRD:BRD-A32505112-001-04-4,,-0.0065,0.9412921914355431,85,469,-0.0587,-0.0304,0.9909725696531283
BRD:BRD-A32597168-001-03-6,,-0.2011,0.48685336406790247,85,463,-0.0116,-0.0066,0.8602060590027776
BRD:BRD-A32673558-003-03-9,,0.0609,0.5115855235998492,85,468,0.0637,0.0329,0.8677436577086703
BRD:BRD-A32796301-001-01-6,,-0.1004,0.31753200362290146,74,393,0.2319,0.2579,0.7869673870564223
BRD:BRD-A32988684-003-08-7,,-0.0168,0.8545072298348875,85,468,-0.0752,-0.1086,0.9686519762270875
BRD:BRD-A33084557-001-06-6,,0.0811,0.4223070204331315,85,465,-0.0334,-0.0577,0.8389305642893398
BRD:BRD-A33168282-003-18-0,,0.1737,0.223887789209403,85,463,0.1939,0.147,0.724939479605077
BRD:BRD-A33352494-316-01-6,,-0.0954,0.2351009441039691,84,451,-0.009,0.0771,0.740072049358345
BRD:BRD-A33447119-001-10-8,,-0.2233,0.09085879304354975,85,471,-0.1594,-0.1289,0.559999564989723
BRD:BRD-A33479817-003-03-7,,0.1243,0.13197117304935518,85,451,-0.0465,-0.1024,0.6192644360533549
BRD:BRD-A33514596-003-01-2,,0.2375,0.12787019011103248,85,463,0.1116,0.0618,0.6167819891412526
BRD:BRD-A33603104-003-02-9,RU-SKI-43,0.1298,0.4472677556891824,118,754,-0.2044,-0.2231,0.8442231989485504
BRD:BRD-A33692381-001-01-9,,-0.0882,0.36396714977448363,85,465,0.1813,0.2229,0.8138368889168844
BRD:BRD-A33697453-008-02-4,,-0.1142,0.3916587637103255,85,465,-0.0478,-0.0214,0.8232422104085182
BRD:BRD-A33711280-003-03-1,,-0.0191,0.7585641006647832,85,471,0.0891,0.1215,0.9571920170068534
BRD:BRD-A33894669-065-01-9,,0.0099,0.8738696920848744,84,451,-0.0673,-0.0441,0.9715720059499116
BRD:BRD-A34006693-001-15-4,,-0.0632,0.7575968602413055,84,462,0.1229,0.1083,0.9571284304174765
BRD:BRD-A34205397-001-04-5,,0.0028,0.47636860271022996,85,469,0.0914,0.0276,0.8570408995833286
BRD:BRD-A34255068-001-34-5,,0.1579,0.14022648570159627,85,465,0.0577,0.0014,0.6330703709533502
BRD:BRD-A34358106-003-01-6,,-0.112,0.3127221222551464,85,465,-0.235,-0.2107,0.7869673870564223
BRD:BRD-A34603619-001-01-9,,-0.2706,0.012646490399825511,85,451,-0.3194,-0.2161,0.23728600114410736
BRD:BRD-A34716233-004-03-5,,-0.022,0.9861646704067427,85,468,0.1002,0.0875,0.9980111025919424
BRD:BRD-A34751532-001-06-9,,0.1934,0.05348628647894149,85,466,0.0639,-0.0228,0.4697345447501288
BRD:BRD-A34788695-003-10-2,,-0.038,0.5398291772798035,84,451,0.0993,0.1344,0.8798530342205345
BRD:BRD-A35379661-001-04-6,,0.0765,0.49492345107202584,84,458,0.1231,0.0673,0.8627805475684353
BRD:BRD-A35425966-001-02-3,,-0.1977,0.2051012195129409,74,393,-0.149,-0.1231,0.7083607733941346
BRD:BRD-A35588707-001-05-5,,-0.195,0.06789840397210237,85,469,-3.0104,-2.7312,0.5129869708145837
BRD:BRD-A35623999-001-05-7,,0.0133,0.9679208493476116,85,468,0.0274,0.0529,0.9932737385005423
BRD:BRD-A35667010-001-01-8,,-0.1578,0.11862237080825601,85,451,-0.0749,-0.0045,0.6051434243336276
BRD:BRD-A35868371-005-01-6,,-0.101,0.19911635664158045,85,463,-0.1507,-0.0328,0.7012365384607441
BRD:BRD-A35912562-001-02-8,,0.036,0.6238925166133368,85,468,0.3546,0.2938,0.9167475241478339
BRD:BRD-A35989968-001-04-2,,-0.0031,0.9343324603360925,85,465,0.2281,0.2483,0.9892215514773666
BRD:BRD-A36010170-001-04-0,,0.1389,0.22241405883980547,85,468,0.3247,0.2142,0.7233872183332388
BRD:BRD-A36013532-001-01-3,,-0.0072,0.6373254847678713,75,393,-1.3409,-1.3715,0.9231304560727309
BRD:BRD-A36057565-001-01-0,,-0.2227,0.06478480774960581,85,463,-3.7459,-3.5428,0.5044596841970452
BRD:BRD-A36074203-003-07-6,,0.1627,0.3334525824015092,84,471,0.1397,0.0776,0.7937816036806736
BRD:BRD-A36217750-001-16-3,,-0.0004,0.9902855855754862,85,468,0.244,0.2437,0.9980111025919424
BRD:BRD-A36267905-003-18-4,,-0.1339,0.2920489699146901,78,457,-1.6708,-1.6221,0.7768025686724
BRD:BRD-A36318220-001-08-8,,0.0989,0.30895983465949994,84,471,0.1417,0.0977,0.7859276126159611
BRD:BRD-A36331462-001-02-1,,-0.2982,0.005825573910154785,85,463,-4.3584,-3.8786,0.16211330676209423
BRD:BRD-A36456202-001-01-3,,-0.028,0.8987842490724366,78,457,-0.2173,-0.1989,0.9773296625488614
BRD:BRD-A37288617-003-02-2,,0.1377,0.2479874346714772,85,473,0.0587,-0.0058,0.7496391916706847
BRD:BRD-A37347161-003-02-6,,0.1889,0.15498152418251585,84,471,-0.1583,-0.2075,0.6540089682348814
BRD:BRD-A37390343-003-03-5,,0.1142,0.389333847147897,84,471,-0.1012,-0.1088,0.8232422104085182
BRD:BRD-A37441042-003-04-8,,-0.0285,0.7116044371590351,85,469,-0.1736,-0.1712,0.9453558469915748
BRD:BRD-A37492983-001-10-3,,-0.122,0.46540321878906765,85,473,0.0419,0.0555,0.8541655384348487
BRD:BRD-A37704979-001-10-7,,0.2371,0.12509220710454266,85,468,0.041,-0.034,0.6158203096972255
BRD:BRD-A37752546-001-01-9,1E-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,-0.1524,0.09334781474006855,75,393,0.0689,0.1254,0.5617004299427754
BRD:BRD-A37752546-001-02-9,1E-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,0.056,0.5123525182753366,117,757,0.0113,0.011,0.8680194378655484
BRD:BRD-A37873789-003-02-9,octodrine,0.0584,0.29081759662580664,118,751,-0.0009,-0.0609,0.7768025686724
BRD:BRD-A38076815-003-10-3,,-0.0404,0.8797731119086669,85,473,0.1207,0.1136,0.9733944444629217
BRD:BRD-A38218502-001-01-2,,-0.0828,0.9473606802858308,85,471,0.0731,0.0278,0.9919596997194671
BRD:BRD-A38350138-001-04-9,,-0.0808,0.4661235072844817,82,456,-0.049,-0.0251,0.8546938453636086
BRD:BRD-A38592941-001-02-7,,0.0188,0.9708553971716304,85,473,0.0902,0.1107,0.994708763600908
BRD:BRD-A38706605-001-01-2,,-0.0478,0.8888085284490809,84,450,-0.2006,-0.1882,0.9751863794854195
BRD:BRD-A38747044-001-02-3,,-0.0763,0.6640996541287137,85,468,0.3098,0.2784,0.9333667631889834
BRD:BRD-A39052811-048-11-0,,0.1414,0.3175530269494905,85,468,0.3568,0.3124,0.7869673870564223
BRD:BRD-A39189014-003-22-7,,-0.1655,0.15708542024639793,85,468,0.1288,0.2107,0.6541874287971853
BRD:BRD-A39230911-001-10-2,,0.0781,0.4538706839072769,85,471,0.139,0.068,0.8475785317258576
BRD:BRD-A39255369-001-03-1,,-0.0916,0.52668586542521,85,471,-0.1788,-0.1491,0.8761720906002012
BRD:BRD-A39390670-236-10-7,,-0.0037,0.7719989466135339,85,471,-0.0062,-0.0063,0.9583533458244655
BRD:BRD-A39791822-001-05-1,,0.0585,0.4446027756962113,85,469,0.3879,0.3324,0.843677409104494
BRD:BRD-A39794701-003-01-6,,-0.0987,0.40996577079877505,73,390,-0.019,0.003,0.8306975779539488
BRD:BRD-A39935389-001-05-9,,-0.0533,0.944039479399392,85,470,-0.0421,-0.1517,0.9912317890935721
BRD:BRD-A40084411-003-07-7,,-0.0139,0.8547701207107964,84,458,0.16,0.1306,0.9687680052789697
BRD:BRD-A40257118-001-02-0,BQU57,0.024,0.6166811181490657,118,754,0.027,-0.0086,0.9138129982639395
BRD:BRD-A40302156-001-01-9,,0.0556,0.8955213771556466,85,451,0.0033,0.0031,0.9767828928388076
BRD:BRD-A40413915-003-01-2,,0.0866,0.3291210226540916,85,468,0.3139,0.2693,0.7928190262223274
BRD:BRD-A40504327-003-02-9,"4-phenyl-1,2,3,4-tetrahydroisoquinoline",0.1335,0.11512408979333337,118,754,0.0339,-0.0499,0.5985935396592
BRD:BRD-A40546373-001-01-8,,0.0252,0.7191419668054209,85,451,-0.0364,-0.0231,0.9461795866674007
BRD:BRD-A40639672-234-18-0,,-0.1231,0.15125721842177706,84,458,0.1017,0.1615,0.647155962875782
BRD:BRD-A40777960-001-04-2,,0.0609,0.809039364124185,85,468,0.2764,0.2572,0.9643568505156457
BRD:BRD-A40787240-066-04-6,,0.0234,0.9362693622492623,84,458,-0.0744,-0.0927,0.9892215514773666
BRD:BRD-A40940854-001-01-1,,-0.1347,0.38855120045571623,85,468,0.3529,0.4232,0.8232422104085182
BRD:BRD-A41250306-001-11-7,,-0.1304,0.08906309160779474,85,473,-0.7111,-0.6175,0.5558257279567338
BRD:BRD-A41304429-001-14-8,,-0.0764,0.4509960429518095,85,470,-0.0882,-0.0924,0.8456954243697283
BRD:BRD-A41385909-001-01-3,,-0.1748,0.3453380225850903,77,447,-0.101,-0.0534,0.8010822954534935
BRD:BRD-A41387824-001-06-0,beta-hydroxybutyrate,-0.0542,0.5508641154665604,118,754,0.0147,0.0008,0.8867632394542307
BRD:BRD-A41450521-075-10-8,,-0.0023,0.7718897395850354,85,463,-0.0546,-0.0039,0.9583533458244655
BRD:BRD-A41451487-001-11-2,,-0.1574,0.2289051120626795,84,458,0.0624,0.0775,0.7314403045002529
BRD:BRD-A41692738-001-07-6,,-0.1297,0.36750803745781635,85,465,-0.069,-0.0195,0.8143903167427606
BRD:BRD-A41698174-003-12-0,,-0.1123,0.23846386216726256,85,451,-0.0379,-0.0182,0.7424847216701868
BRD:BRD-A41714661-001-02-0,,-0.2448,0.14755402920578295,85,465,0.065,0.1177,0.6389616443286137
BRD:BRD-A41774846-001-01-4,,-0.0207,0.5821656292678847,85,473,0.3378,0.3049,0.898782822245519
BRD:BRD-A41995253-001-04-5,,0.1461,0.36857636743225175,85,468,-0.0089,-0.0508,0.8149838130596253
