gene,spearman_r,pvalue,fdr
GCSAML,0.0409,0.7922182114786684,0.9631486159071092
TTYH2,0.0409,0.7922182114786684,0.9631486159071092
RPRD1B,0.0409,0.7922182114786684,0.9631486159071092
USP29,0.0409,0.7922182114786684,0.9631486159071092
CRCP,0.0409,0.7922182114786684,0.9631486159071092
ZNF398,0.041,0.7915176377016564,0.9631486159071092
PGAP1,0.041,0.7915176377016564,0.9631486159071092
BRD1,0.041,0.7915176377016564,0.9631486159071092
CRISPLD2,0.041,0.7915176377016564,0.9631486159071092
ZC3HAV1L,0.0412,0.790817226173981,0.9630095670537544
THAP4,0.0412,0.790817226173981,0.9630095670537544
CDKN2A,0.0412,0.790817226173981,0.9630095670537544
CEP78,0.0412,0.790817226173981,0.9630095670537544
LIMS1,0.0412,0.8554817672242457,0.9746401314764569
TCERG1L,0.0412,0.790817226173981,0.9630095670537544
OASL,0.0413,0.7901169774173183,0.9627453214469941
PGLS,0.0413,0.7901169774173183,0.9627453214469941
PYCARD,0.0413,0.7901169774173183,0.9627453214469941
PTCHD1,0.0413,0.7901169774173183,0.9627453214469941
KRTAP19-3,0.0413,0.8057573760459124,0.9657884719903208
DTX3,0.0413,0.7901169774173183,0.9627453214469941
NNT,0.0413,0.7901169774173183,0.9627453214469941
DMBT1,0.0414,0.789416891952982,0.9627453214469941
ACTL9,0.0414,0.789416891952982,0.9627453214469941
TMEM61,0.0414,0.789416891952982,0.9627453214469941
NEDD8,0.0414,0.789416891952982,0.9627453214469941
DND1,0.0414,0.789416891952982,0.9627453214469941
FYB2,0.0414,0.789416891952982,0.9627453214469941
SLC6A14,0.0416,0.788716970301924,0.9626094396238172
EVL,0.0416,0.788716970301924,0.9626094396238172
CAND2,0.0416,0.788716970301924,0.9626094396238172
SLC2A4,0.0416,0.788716970301924,0.9626094396238172
SMURF2,0.0417,0.7880172129847313,0.9625416328643799
PIH1D2,0.0417,0.7880172129847313,0.9625416328643799
HNRNPA1L2,0.0417,0.7880172129847313,0.9625416328643799
SYNPR,0.0419,0.7873176205216268,0.9622115013259334
CPNE8,0.0419,0.7873176205216268,0.9622115013259334
SUGP1,0.0419,0.7873176205216268,0.9622115013259334
COL21A1,0.0419,0.7873176205216268,0.9622115013259334
GGTLC1,0.0419,0.7873176205216268,0.9622115013259334
FBXO44,0.0419,0.7873176205216268,0.9622115013259334
PRKRA,0.042,0.786618193432466,0.9621436802131192
DEFB118,0.042,0.786618193432466,0.9621436802131192
CNDP2,0.042,0.786618193432466,0.9621436802131192
ABCB5,0.0421,0.7859189322367379,0.9619446006556563
COPB1,0.0421,0.7859189322367379,0.9619446006556563
MBTD1,0.0421,0.7859189322367379,0.9619446006556563
HUNK,0.0421,0.7859189322367379,0.9619446006556563
GINM1,0.0421,0.7859189322367379,0.9619446006556563
FICD,0.0423,0.7852198374535636,0.9616797599414205
GARIN1B,0.0423,0.7852198374535636,0.9616797599414205
AADAC,0.0423,0.7852198374535636,0.9616797599414205
TSC22D4,0.0423,0.7852198374535636,0.9616797599414205
PEX7,0.0423,0.7852198374535636,0.9616797599414205
SLC6A3,0.0424,0.7845209096016936,0.9614805132712485
ABCA7,0.0424,0.7845209096016936,0.9614805132712485
EFCAB11,0.0424,0.7845209096016936,0.9614805132712485
TUBB2B,0.0424,0.7845209096016936,0.9614805132712485
LRR1,0.0426,0.783822149199509,0.9614784932029279
TEAD1,0.0426,0.783822149199509,0.9614784932029279
DHX16,0.0427,0.783123556765018,0.9608845119275148
HAMP,0.0427,0.783123556765018,0.9608845119275148
NECTIN4,0.0427,0.783123556765018,0.9608845119275148
C4orf33,0.0427,0.783123556765018,0.9608845119275148
TXNDC11,0.0427,0.783123556765018,0.9608845119275148
MOB3B,0.0427,0.783123556765018,0.9608845119275148
RNF122,0.0427,0.783123556765018,0.9608845119275148
RNASEH2C,0.0427,0.783123556765018,0.9608845119275148
PCGF6,0.0428,0.782425132815857,0.9608845119275148
C3orf20,0.0428,0.782425132815857,0.9608845119275148
SH2D1B,0.0428,0.782425132815857,0.9608845119275148
PKM,0.0428,0.782425132815857,0.9608845119275148
ARHGEF19,0.043,0.7817268778692881,0.9608145681516544
PAX1,0.043,0.7817268778692881,0.9608145681516544
ZNF75D,0.043,0.7817268778692881,0.9608145681516544
TMEM182,0.0431,0.7810287924421984,0.9606150534016064
KRT83,0.0431,0.7810287924421984,0.9606150534016064
ZNF276,0.0431,0.7810287924421984,0.9606150534016064
KLHDC9,0.0433,0.7803308770510992,0.9601518408952928
LANCL1,0.0433,0.7803308770510992,0.9601518408952928
PTK7,0.0433,0.7803308770510992,0.9601518408952928
LRRC4C,0.0433,0.7803308770510992,0.9601518408952928
CCDC137,0.0434,0.7796331322121243,0.9598861539904819
LRP2,0.0434,0.7796331322121243,0.9598861539904819
EIF5AL1,0.0434,0.7796331322121243,0.9598861539904819
ATXN3L,0.0436,0.7789355584410292,0.9597522376888162
NRARP,0.0436,0.7789355584410292,0.9597522376888162
MX2,0.0436,0.7789355584410292,0.9597522376888162
MAB21L3,0.0436,0.7789355584410292,0.9597522376888162
NECTIN1,0.0436,0.7789355584410292,0.9597522376888162
ZNF526,0.0436,0.7789355584410292,0.9597522376888162
SLC9A8,0.0437,0.7782381562531908,0.9594863605596996
ESPN,0.0437,0.7782381562531908,0.9594863605596996
CAV2,0.0437,0.7782381562531908,0.9594863605596996
INO80,0.0437,0.7782381562531908,0.9594863605596996
ARHGEF38,0.0438,0.7775409261636049,0.9594062462231077
FCGR3A,0.0438,0.7775409261636049,0.9594062462231077
NR1H2,0.0438,0.7775409261636049,0.9594062462231077
FNBP4,0.0438,0.7775409261636049,0.9594062462231077
FKBP1B,0.0438,0.7775409261636049,0.9594062462231077
SMARCAD1,0.0438,0.7775409261636049,0.9594062462231077
AMPD3,0.044,0.7768438686868857,0.9594062462231077
FTSJ1,0.044,0.7768438686868857,0.9594062462231077
AMIGO2,0.044,0.7768438686868857,0.9594062462231077
KDM5B,0.044,0.7768438686868857,0.9594062462231077
ZNF793,0.0441,0.7761469843372649,0.9588862005903094
NMRK1,0.0441,0.7761469843372649,0.9588862005903094
IFI27,0.0441,0.7761469843372649,0.9588862005903094
REM1,0.0441,0.7761469843372649,0.9588862005903094
ENO2,0.0441,0.7761469843372649,0.9588862005903094
POLR3GL,0.0441,0.7761469843372649,0.9588862005903094
FOCAD,0.0443,0.7754502736285908,0.9588843728386643
ANKIB1,0.0443,0.7754502736285908,0.9588843728386643
CTPS2,0.0443,0.7754502736285908,0.9588843728386643
AADACL2,0.0443,0.7754502736285908,0.9588843728386643
TRAF6,0.0443,0.7754502736285908,0.9588843728386643
RHOBTB2,0.0444,0.774753737074327,0.9588165727321013
PIGA,0.0444,0.774753737074327,0.9588165727321013
VWA1,0.0444,0.774753737074327,0.9588165727321013
AK2,0.0444,0.774753737074327,0.9588165727321013
PLTP,0.0445,0.7740573751875502,0.9586164343909915
DCD,0.0445,0.7740573751875502,0.9586164343909915
UBE2T,0.0445,0.7740573751875502,0.9586164343909915
UCP1,0.0445,0.7740573751875502,0.9586164343909915
KCNMA1,0.0447,0.7733611884809517,0.9585487425316925
HTR2B,0.0447,0.7733611884809517,0.9585487425316925
DYNC1H1,0.0447,0.7733611884809517,0.9585487425316925
RRAGB,0.0447,0.7733611884809517,0.9585487425316925
HFE,0.0447,0.7733611884809517,0.9585487425316925
YARS1,0.0448,0.7726651774668335,0.95814970827722
RD3L,0.0448,0.7726651774668335,0.95814970827722
NPHS2,0.0448,0.7726651774668335,0.95814970827722
OR51L1,0.0448,0.7896266267342594,0.9627453214469941
TUBGCP2,0.0448,0.7726651774668335,0.95814970827722
ATP5F1D,0.045,0.7719693426571088,0.9578167818034712
IRGC,0.045,0.7719693426571088,0.9578167818034712
NCAN,0.045,0.7719693426571088,0.9578167818034712
DHX37,0.045,0.7719693426571088,0.9578167818034712
TTC7A,0.045,0.7719693426571088,0.9578167818034712
ZNF335,0.045,0.7719693426571088,0.9578167818034712
CTTNBP2,0.045,0.7719693426571088,0.9578167818034712
PTOV1,0.0451,0.7712736845633017,0.957682629101108
GTF3C5,0.0451,0.7712736845633017,0.957682629101108
ORAI3,0.0451,0.7712736845633017,0.957682629101108
M6PR,0.0451,0.7712736845633017,0.957682629101108
ATP6AP1,0.0451,0.7712736845633017,0.957682629101108
PCBD1,0.0452,0.7705782036965432,0.9573559228266398
ULBP3,0.0452,0.7705782036965432,0.9573559228266398
TMTC4,0.0452,0.7705782036965432,0.9573559228266398
HLA-F,0.0452,0.7705782036965432,0.9573559228266398
ZDHHC16,0.0452,0.7705782036965432,0.9573559228266398
ELOVL7,0.0454,0.7698829005675731,0.9570161125330413
TRMT9B,0.0454,0.7698829005675731,0.9570161125330413
YWHAH,0.0455,0.7691877756867377,0.9565499249593014
CNNM4,0.0455,0.7691877756867377,0.9565499249593014
VASH2,0.0455,0.7691877756867377,0.9565499249593014
TMEM270,0.0455,0.7691877756867377,0.9565499249593014
VPS13D,0.0455,0.7691877756867377,0.9565499249593014
FEZF1,0.0455,0.7691877756867377,0.9565499249593014
ADGRF5,0.0455,0.7691877756867377,0.9565499249593014
OR6C75,0.0456,0.7856071132867767,0.9619446006556563
KIF2B,0.0457,0.7684928295639886,0.9565499249593014
ZNF710,0.0457,0.7684928295639886,0.9565499249593014
ACTG1,0.0457,0.7684928295639886,0.9565499249593014
MKI67,0.0458,0.767798062708882,0.956413732414218
GNAO1,0.0458,0.767798062708882,0.956413732414218
TRIM38,0.0458,0.767798062708882,0.956413732414218
PSKH2,0.0458,0.767798062708882,0.956413732414218
LY96,0.0458,0.767798062708882,0.956413732414218
USH1G,0.0458,0.767798062708882,0.956413732414218
ZMPSTE24,0.0458,0.767798062708882,0.956413732414218
ZKSCAN3,0.0458,0.767798062708882,0.956413732414218
MFAP4,0.0459,0.7671034756305772,0.9561463550960202
RASL10B,0.0459,0.7671034756305772,0.9561463550960202
MBTPS1,0.0459,0.7671034756305772,0.9561463550960202
CYP27A1,0.0459,0.7671034756305772,0.9561463550960202
SLC25A21,0.0459,0.7671034756305772,0.9561463550960202
RRAGD,0.0459,0.7671034756305772,0.9561463550960202
STAMBPL1,0.0459,0.7671034756305772,0.9561463550960202
THEM6,0.0461,0.7664090688378367,0.9561449070597281
UFC1,0.0461,0.7664090688378367,0.9561449070597281
AK9,0.0461,0.7664090688378367,0.9561449070597281
PPBP,0.0461,0.7664090688378367,0.9561449070597281
ADH4,0.0462,0.7657148428390227,0.9558774024997337
PTPRG,0.0462,0.7657148428390227,0.9558774024997337
DNAH7,0.0462,0.7657148428390227,0.9558774024997337
CELF4,0.0462,0.7657148428390227,0.9558774024997337
LCN9,0.0462,0.7657148428390227,0.9558774024997337
RPS3,0.0462,0.7657148428390227,0.9558774024997337
SPANXN5,0.0463,0.7825960600836089,0.9608845119275148
QARS1,0.0464,0.7650207981420988,0.9558095540859753
SIPA1,0.0464,0.7650207981420988,0.9558095540859753
CNIH2,0.0464,0.7650207981420988,0.9558095540859753
CENPK,0.0465,0.7643269352546275,0.9554086690682843
ETV5,0.0465,0.7643269352546275,0.9554086690682843
MAF1,0.0465,0.7643269352546275,0.9554086690682843
NLGN1,0.0465,0.7643269352546275,0.9554086690682843
RASL10A,0.0465,0.7643269352546275,0.9554086690682843
ABHD8,0.0465,0.7643269352546275,0.9554086690682843
DTNB,0.0465,0.7643269352546275,0.9554086690682843
MTSS2,0.0465,0.7643269352546275,0.9554086690682843
C19orf33,0.0465,0.7643269352546275,0.9554086690682843
RAB3C,0.0465,0.7643269352546275,0.9554086690682843
DNAJB4,0.0467,0.7636332546837691,0.9554086690682843
TMEM71,0.0467,0.7636332546837691,0.9554086690682843
SORCS1,0.0467,0.7636332546837691,0.9554086690682843
OTUB1,0.0467,0.7636332546837691,0.9554086690682843
TMEM35A,0.0467,0.7636332546837691,0.9554086690682843
PRG3,0.0468,0.7629397569362807,0.9554086690682843
HMGA2,0.0468,0.7629397569362807,0.9554086690682843
NR4A1,0.0468,0.7629397569362807,0.9554086690682843
KLF1,0.0468,0.7629397569362807,0.9554086690682843
CRYBB2,0.0469,0.762246442518516,0.9554057122933934
ETNPPL,0.0469,0.762246442518516,0.9554057122933934
CROT,0.0469,0.762246442518516,0.9554057122933934
CD163L1,0.0469,0.762246442518516,0.9554057122933934
CCL26,0.0471,0.7615533119364231,0.9553383392583829
LNPEP,0.0471,0.7615533119364231,0.9553383392583829
TMEM74,0.0471,0.7615533119364231,0.9553383392583829
OGT,0.0471,0.7615533119364231,0.9553383392583829
HES2,0.0471,0.7615533119364231,0.9553383392583829
TRAFD1,0.0472,0.7608603656955438,0.9551373210754814
ACTR1B,0.0472,0.7608603656955438,0.9551373210754814
OR6C3,0.0472,0.7785861767010027,0.9597522376888162
SSTR1,0.0472,0.7608603656955438,0.9551373210754814
THAP9,0.0472,0.7608603656955438,0.9551373210754814
CORO2A,0.0472,0.7608603656955438,0.9551373210754814
MCCC1,0.0472,0.7608603656955438,0.9551373210754814
RFX1,0.0472,0.7608603656955438,0.9551373210754814
TPO,0.0474,0.7601676043010129,0.9550700823430146
OR6K3,0.0474,0.7775845828284551,0.9594062462231077
SDHA,0.0474,0.7601676043010129,0.9550700823430146
AADACL4,0.0475,0.7594750282575571,0.954668203635586
KIFC2,0.0475,0.7594750282575571,0.954668203635586
HILPDA,0.0475,0.7594750282575571,0.954668203635586
SEC61G,0.0475,0.7594750282575571,0.954668203635586
EPS8L2,0.0475,0.7594750282575571,0.954668203635586
FNDC5,0.0476,0.7587826380694935,0.9544000491466866
ZDHHC7,0.0476,0.7587826380694935,0.9544000491466866
VSTM2L,0.0476,0.7587826380694935,0.9544000491466866
NAV2,0.0476,0.7587826380694935,0.9544000491466866
NOXO1,0.0476,0.7587826380694935,0.9544000491466866
MS4A14,0.0476,0.7587826380694935,0.9544000491466866
ERN2,0.0476,0.7587826380694935,0.9544000491466866
GPR179,0.0476,0.7587826380694935,0.9544000491466866
OR9G1,0.0478,0.7755824580786732,0.9588862005903094
OR4B1,0.0478,0.7755824580786732,0.9588862005903094
KDM3A,0.0478,0.7580904342407284,0.954399767303487
TBC1D26,0.0479,0.7573984172747575,0.9539974444493433
AZIN1,0.0479,0.7573984172747575,0.9539974444493433
WFIKKN2,0.0479,0.7573984172747575,0.9539974444493433
KRTCAP3,0.0479,0.7573984172747575,0.9539974444493433
DENND5A,0.0479,0.7573984172747575,0.9539974444493433
CCDC88A,0.0479,0.7573984172747575,0.9539974444493433
MND1,0.0479,0.7573984172747575,0.9539974444493433
DSG4,0.0481,0.7567065876746631,0.9537960714943206
ERCC1,0.0481,0.7567065876746631,0.9537960714943206
ST3GAL2,0.0481,0.7567065876746631,0.9537960714943206
DNAJC6,0.0481,0.7567065876746631,0.9537960714943206
FIBIN,0.0481,0.7567065876746631,0.9537960714943206
DCBLD1,0.0481,0.7567065876746631,0.9537960714943206
HMGXB3,0.0481,0.7567065876746631,0.9537960714943206
USP11,0.0481,0.7567065876746631,0.9537960714943206
NGDN,0.0481,0.7567065876746631,0.9537960714943206
MAML3,0.0482,0.7560149459431147,0.9537288384408673
HAT1,0.0482,0.7560149459431147,0.9537288384408673
SERPINA9,0.0482,0.7560149459431147,0.9537288384408673
KLHL8,0.0482,0.7560149459431147,0.9537288384408673
ENTR1,0.0482,0.7560149459431147,0.9537288384408673
NME3,0.0482,0.7560149459431147,0.9537288384408673
PRRC2C,0.0483,0.755323492582367,0.9536617295966369
OR2AG1,0.0483,0.7735817607535856,0.9586164343909915
SLC3A2,0.0483,0.755323492582367,0.9536617295966369
EPHA7,0.0483,0.755323492582367,0.9536617295966369
UBXN6,0.0485,0.7546322280942588,0.9533467165276649
CYP2U1,0.0485,0.7546322280942588,0.9533467165276649
SENP1,0.0486,0.7539411529802124,0.9531245063058033
CYBRD1,0.0486,0.7539411529802124,0.9531245063058033
NELFCD,0.0486,0.7539411529802124,0.9531245063058033
TP53INP1,0.0486,0.7539411529802124,0.9531245063058033
SNX7,0.0486,0.7539411529802124,0.9531245063058033
SLC25A27,0.0486,0.7539411529802124,0.9531245063058033
RSPH3,0.0487,0.7715825029478083,0.9578167818034712
OR52J3,0.0487,0.7715825029478083,0.9578167818034712
DNASE1L3,0.0488,0.7532502677412324,0.9531245063058033
MRPS30,0.0488,0.7532502677412324,0.9531245063058033
OSGEPL1,0.0488,0.7532502677412324,0.9531245063058033
ZNF763,0.0488,0.7532502677412324,0.9531245063058033
PLCH2,0.0488,0.7532502677412324,0.9531245063058033
CIB1,0.0488,0.7532502677412324,0.9531245063058033
LPIN2,0.0488,0.7532502677412324,0.9531245063058033
OR52E2,0.0489,0.7705834176371481,0.9573559228266398
PIANP,0.0489,0.7525595728779046,0.9529232444703976
SOX6,0.0489,0.7525595728779046,0.9529232444703976
FUT3,0.0489,0.7525595728779046,0.9529232444703976
CFAP52,0.0489,0.7525595728779046,0.9529232444703976
CCDC174,0.049,0.7518690688903948,0.9529232444703976
QNG1,0.049,0.7518690688903948,0.9529232444703976
SPINT3,0.049,0.7518690688903948,0.9529232444703976
SUMO2,0.0491,0.8281332040215276,0.9705055306023463
CD177,0.0491,0.8281332040215276,0.9705055306023463
ERCC8,0.0492,0.7511787562784491,0.9525875309479165
PEAK1,0.0492,0.7511787562784491,0.9525875309479165
LILRB2,0.0492,0.7511787562784491,0.9525875309479165
ARL14EP,0.0492,0.7511787562784491,0.9525875309479165
IMMT,0.0492,0.7511787562784491,0.9525875309479165
TMEM186,0.0492,0.7511787562784491,0.9525875309479165
ABI3,0.0492,0.7511787562784491,0.9525875309479165
SQOR,0.0492,0.7511787562784491,0.9525875309479165
CASQ2,0.0493,0.7504886355413898,0.9525875309479165
TTLL12,0.0493,0.7504886355413898,0.9525875309479165
SAMD4B,0.0493,0.7504886355413898,0.9525875309479165
NLRP13,0.0493,0.7504886355413898,0.9525875309479165
CCR8,0.0493,0.7504886355413898,0.9525875309479165
ANKRD23,0.0493,0.7504886355413898,0.9525875309479165
NUTM1,0.0493,0.7504886355413898,0.9525875309479165
SPMIP2,0.0495,0.7497987071781174,0.9525875309479165
KCNC3,0.0495,0.7497987071781174,0.9525875309479165
MKRN3,0.0496,0.7491089716871089,0.952185159673179
HSPA12B,0.0496,0.7491089716871089,0.952185159673179
SMCO3,0.0496,0.7491089716871089,0.952185159673179
OR5P2,0.0498,0.7665907354668622,0.9561463550960202
OR5AS1,0.0498,0.7665907354668622,0.9561463550960202
CPD,0.0498,0.7484194295664155,0.9518485155430437
PCDHB2,0.0498,0.7484194295664155,0.9518485155430437
TNFSF12,0.0499,0.7477300813136626,0.9515792716270829
MFF,0.0499,0.7477300813136626,0.9515792716270829
MRPL44,0.0499,0.7477300813136626,0.9515792716270829
G3BP1,0.0499,0.7477300813136626,0.9515792716270829
SYT6,0.0499,0.7477300813136626,0.9515792716270829
PDE7A,0.0499,0.7477300813136626,0.9515792716270829
CTDSP1,0.05,0.7470409274260489,0.9512423711916097
LIMD2,0.05,0.7470409274260489,0.9512423711916097
BMX,0.05,0.7470409274260489,0.9512423711916097
DHRS9,0.05,0.7470409274260489,0.9512423711916097
FAM81A,0.05,0.7470409274260489,0.9512423711916097
ANKMY2,0.0502,0.7463519684003449,0.9510404941665968
KCNIP1,0.0502,0.7463519684003449,0.9510404941665968
OR8I2,0.0502,0.7645966108477542,0.9556791378529267
GADD45G,0.0502,0.7463519684003449,0.9510404941665968
AHSA1,0.0503,0.7456632047328918,0.9508385791096473
RAB22A,0.0503,0.7456632047328918,0.9508385791096473
ISOC1,0.0505,0.7449746369196005,0.9502984661332127
INHA,0.0505,0.7449746369196005,0.9502984661332127
KLHL36,0.0505,0.7449746369196005,0.9502984661332127
BASP1,0.0505,0.7449746369196005,0.9502984661332127
PSMG3,0.0505,0.7449746369196005,0.9502984661332127
PRP4K,0.0505,0.7449746369196005,0.9502984661332127
COLQ,0.0505,0.7449746369196005,0.9502984661332127
ZDHHC22,0.0505,0.7449746369196005,0.9502984661332127
SPATA31E1,0.0505,0.7449746369196005,0.9502984661332127
HOXA13,0.0506,0.744286265455952,0.9502984661332127
MARVELD2,0.0506,0.744286265455952,0.9502984661332127
IVD,0.0506,0.744286265455952,0.9502984661332127
LARP4,0.0506,0.744286265455952,0.9502984661332127
ERCC6L,0.0506,0.744286265455952,0.9502984661332127
SRSF7,0.0507,0.7435980908369935,0.9502984661332127
OR51Q1,0.0507,0.7626039798500422,0.9554086690682843
GPRC5B,0.0507,0.7435980908369935,0.9502984661332127
OR9I1,0.0507,0.7626039798500422,0.9554086690682843
ATM,0.0507,0.7435980908369935,0.9502984661332127
POLR2F,0.0507,0.7435980908369935,0.9502984661332127
NXF1,0.0507,0.7435980908369935,0.9502984661332127
SP2,0.0509,0.7429101135573398,0.950166084320073
C9orf153,0.0509,0.7429101135573398,0.950166084320073
CD2,0.0509,0.7429101135573398,0.950166084320073
ZNF45,0.051,0.7422223341111723,0.9499640552939767
LEFTY2,0.051,0.7422223341111723,0.9499640552939767
RBM24,0.0512,0.7415347529922363,0.9494228878285345
DGKE,0.0512,0.7415347529922363,0.9494228878285345
BAK1,0.0512,0.7415347529922363,0.9494228878285345
CAVIN3,0.0512,0.7415347529922363,0.9494228878285345
CXorf38,0.0512,0.7415347529922363,0.9494228878285345
CLCA4,0.0512,0.7415347529922363,0.9494228878285345
LTO1,0.0512,0.7415347529922363,0.9494228878285345
AVL9,0.0513,0.7408473706938402,0.9494228878285345
FGF5,0.0513,0.7408473706938402,0.9494228878285345
STK33,0.0513,0.7408473706938402,0.9494228878285345
RNF215,0.0513,0.7408473706938402,0.9494228878285345
TP53I3,0.0513,0.7408473706938402,0.9494228878285345
OR2A14,0.0513,0.7596178600257967,0.9547808082903985
SNCA,0.0514,0.7401601877088568,0.9494228878285345
ATP8B2,0.0514,0.7401601877088568,0.9494228878285345
RPL38,0.0514,0.7401601877088568,0.9494228878285345
PLEKHG4B,0.0514,0.7401601877088568,0.9494228878285345
MRPL43,0.0514,0.7401601877088568,0.9494228878285345
SEPTIN11,0.0515,0.7586232464898769,0.9544000491466866
CPSF1,0.0516,0.7394732045297197,0.9494228878285345
DLG5,0.0516,0.7394732045297197,0.9494228878285345
EPN2,0.0516,0.7394732045297197,0.9494228878285345
NENF,0.0517,0.7387864216484236,0.9493959190645024
ABCG8,0.0517,0.7387864216484236,0.9493959190645024
