gene,nf1_cohens_d,nf1_fdr,kras_cohens_d,kras_pvalue,kras_mean_dep_mut,kras_mean_dep_wt,category
MRPS31,-0.0934,0.9935679037459302,,,,,neither
MRPS33,-0.0516,0.9949424194863864,,,,,neither
MRPS34,-0.0095,0.9949424194863864,,,,,neither
MRPS35,-0.0484,0.9823944221865752,,,,,neither
MRPS5,-0.1117,0.9677910102825864,,,,,neither
MRPS6,-0.0406,0.9886201045012536,,,,,neither
MRPS7,-0.1298,0.9354612676893624,,,,,neither
MRPS9,-0.0067,0.988903223701504,,,,,neither
MRRF,-0.1425,0.8990645357508448,,,,,neither
MRS2,-0.2516,0.7297637036844843,,,,,neither
MRTFA,0.2055,0.8943774342954771,,,,,neither
MRTFB,-0.0373,0.9951664807975446,,,,,neither
MRTO4,0.1165,0.9524668676619252,,,,,neither
MS4A1,-0.2134,0.8273583178811125,,,,,neither
MS4A10,-0.0402,0.9841370715577772,,,,,neither
MS4A12,-0.0353,0.9894731091062958,,,,,neither
MS4A13,0.0457,0.988903223701504,,,,,neither
MS4A14,-0.2071,0.8922470905174421,,,,,neither
MS4A15,-0.1394,0.8961263539309892,,,,,neither
MS4A2,-0.1215,0.9393476063473823,,,,,neither
MS4A3,0.0418,0.9975610407095122,,,,,neither
MS4A4A,0.0057,0.9886201045012536,,,,,neither
MS4A5,0.0391,0.9961234093825128,,,,,neither
MS4A6A,0.0691,0.9975610407095122,,,,,neither
MS4A6E,0.0507,0.985732799775182,,,,,neither
MS4A7,0.0031,0.9851360850459384,,,,,neither
MS4A8,-0.132,0.942520063980189,,,,,neither
MSANTD1,0.0133,0.9975610407095122,,,,,neither
MSANTD2,0.0168,0.987121351851376,,,,,neither
MSANTD3,-0.0341,0.992265324626336,,,,,neither
MSANTD4,-0.2133,0.8004009429878707,,,,,neither
MSC,-0.1252,0.8695492064204181,,,,,neither
MSGN1,-0.0045,0.988903223701504,,,,,neither
MSH2,-0.1653,0.942520063980189,,,,,neither
MSH3,0.1072,0.9719058526153224,,,,,neither
MSH4,-0.1044,0.9773106863644524,,,,,neither
MSH5,-0.1146,0.9175875627810612,,,,,neither
MSH6,-0.0981,0.9738275235317267,,,,,neither
MSI1,-0.0862,0.8974750085121491,,,,,neither
MSI2,-0.0519,0.988903223701504,,,,,neither
MSL1,0.136,0.942520063980189,,,,,neither
MSL2,0.1495,0.8943774342954771,,,,,neither
MSL3,0.09,0.9512956825004236,,,,,neither
MSLN,0.1147,0.9580342868454704,,,,,neither
MSMB,-0.0822,0.9823944221865752,,,,,neither
MSMO1,0.2023,0.8408141093132098,,,,,neither
MSMP,0.1102,0.8922470905174421,,,,,neither
MSN,0.1195,0.9833025576676492,,,,,neither
MSR1,0.1174,0.9175875627810612,,,,,neither
MSRA,0.0111,0.9877703493329556,,,,,neither
MSRB1,0.0278,0.9973870603956084,,,,,neither
MSRB2,0.2214,0.8581169617798209,,,,,neither
MSRB3,-0.0321,0.9975610407095122,,,,,neither
MSS51,0.1757,0.9603915689894706,,,,,neither
MST1,-0.2461,0.956639175620027,,,,,neither
MST1R,0.0155,0.9975610407095122,,,,,neither
MSTN,-0.0085,0.988903223701504,,,,,neither
MSTO1,0.0648,0.9839588188603888,,,,,neither
MSX1,-0.1289,0.9538817707074796,,,,,neither
MSX2,0.1161,0.9317321247622332,,,,,neither
MT1A,-0.1102,0.9993194113770466,,,,,neither
MT1B,-0.1687,0.9823944221865752,,,,,neither
MT1E,-0.3368,0.887094148871769,,,,,NF1_specific
MT1F,-0.1971,0.8922470905174421,,,,,neither
MT1G,-0.2073,0.942520063980189,,,,,neither
MT1H,0.0303,0.9962286166919968,,,,,neither
MT1HL1,-0.2336,0.9179596791089212,,,,,neither
MT1M,-0.0193,0.9919488452605149,,,,,neither
MT1X,-0.2904,0.7644949895520278,,,,,neither
MT2A,-0.2155,0.930514053240566,,,,,neither
MT3,0.1982,0.8725296869685283,,,,,neither
MT4,-0.2982,0.6967120484934631,,,,,neither
MTA1,-0.0587,0.9958888902424652,,,,,neither
MTA2,-0.066,0.93623214594866,,,,,neither
MTA3,-0.144,0.8943774342954771,,,,,neither
MTAP,0.0047,0.9944547156000132,,,,,neither
MTARC1,-0.0531,0.9851360850459384,,,,,neither
MTARC2,-0.1621,0.8943774342954771,,,,,neither
MTBP,0.0464,0.9851360850459384,,,,,neither
MTCH1,0.1865,0.818258030768385,,,,,neither
MTCH2,0.1094,0.8725296869685283,,,,,neither
MTCL1,-0.0151,0.9975610407095122,,,,,neither
MTCL2,-0.0704,0.987121351851376,,,,,neither
MTCP1,-0.0474,0.9975610407095122,,,,,neither
MTDH,0.0846,0.993302184314158,,,,,neither
MTERF1,-0.0295,0.9851360850459384,,,,,neither
MTERF2,-0.0432,0.988827606648798,,,,,neither
MTERF3,-0.0285,0.9944547156000132,,,,,neither
MTERF4,-0.0527,0.9914128545815925,,,,,neither
MTF1,-0.1382,0.9841370715577772,,,,,neither
MTF2,-0.1713,0.8020157274075624,,,,,neither
MTFMT,0.0461,0.9886201045012536,,,,,neither
MTFP1,-0.2299,0.818258030768385,,,,,neither
MTFR1,0.1072,0.9793104017325636,,,,,neither
MTFR1L,-0.2046,0.9317321247622332,,,,,neither
MTFR2,0.0735,0.9951664807975446,,,,,neither
MTG1,-0.0528,0.97805330723024,,,,,neither
MTG2,0.0001,0.9983658360500032,,,,,neither
MTHFD1,0.2452,0.8268466907915817,,,,,neither
MTHFD1L,0.015,0.9975610407095122,,,,,neither
MTHFD2,0.3186,0.6780490098953341,,,,,neither
MTHFD2L,-0.0323,0.9823944221865752,,,,,neither
MTHFR,-0.0168,0.9975610407095122,,,,,neither
MTHFS,0.0978,0.9823944221865752,,,,,neither
MTHFSD,0.0264,0.993417928363018,,,,,neither
MTIF2,-0.0156,0.9949424194863864,,,,,neither
MTIF3,-0.024,0.9914128545815925,,,,,neither
MTM1,-0.19,0.8990645357508448,,,,,neither
MTMR1,-0.0811,0.9433353528665482,,,,,neither
MTMR10,0.1529,0.9290925117922416,,,,,neither
MTMR11,-0.1648,0.9024949901071614,,,,,neither
MTMR12,0.0995,0.9838892170819103,,,,,neither
MTMR14,0.1262,0.9397862071751808,,,,,neither
MTMR2,0.1612,0.9643355147316582,,,,,neither
MTMR3,-0.05,0.9823944221865752,,,,,neither
MTMR4,-0.0533,0.9601966365350418,,,,,neither
MTMR6,0.0301,0.9949424194863864,,,,,neither
MTMR7,0.0274,0.9886201045012536,,,,,neither
MTMR8,-0.1574,0.9474917726075524,,,,,neither
MTMR9,0.2009,0.8599425860420109,,,,,neither
MTNAP1,-0.1852,0.9020296443327318,,,,,neither
MTNR1A,-0.0313,0.9949424194863864,,,,,neither
MTNR1B,0.0478,0.9823944221865752,,,,,neither
MTO1,0.1418,0.9317321247622332,,,,,neither
MTOR,0.0223,0.988903223701504,,,,,neither
MTPAP,-0.0555,0.9953303992568416,,,,,neither
MTPN,0.03,0.9949424194863864,,,,,neither
MTR,0.0467,0.9983658360500032,,,,,neither
MTRES1,-0.0715,0.9949424194863864,,,,,neither
MTREX,0.2093,0.8201729608776097,,,,,neither
MTRF1,0.0405,0.9970947017753858,,,,,neither
MTRF1L,-0.1585,0.9886201045012536,,,,,neither
MTRFR,-0.0963,0.972036340047537,,,,,neither
MTRR,-0.0154,0.9975610407095122,,,,,neither
MTSS1,-0.0339,0.9416247818593638,,,,,neither
MTSS2,-0.1067,0.9823343175790452,,,,,neither
MTTP,0.0316,0.9951664807975446,,,,,neither
MTURN,-0.0776,0.942520063980189,,,,,neither
MTUS1,0.0739,0.9919488452605149,,,,,neither
MTUS2,-0.2703,0.7265651525977933,,,,,neither
MTX1,-0.043,0.9951664807975446,,,,,neither
MTX2,0.0096,0.9773106863644524,,,,,neither
MTX3,-0.2421,0.7292061268402719,,,,,neither
MUC1,-0.0443,0.9851360850459384,,,,,neither
MUC12,0.1446,0.8745028821941596,,,,,neither
MUC15,-0.2875,0.8004009429878707,,,,,neither
MUC16,0.1254,0.9904953902992824,,,,,neither
MUC17,0.0777,0.9868289567495748,,,,,neither
MUC20,0.101,0.9020296443327318,,,,,neither
MUC21,0.061,0.9823944221865752,,,,,neither
MUC22,0.0195,0.9949424194863864,,,,,neither
MUC4,-0.0329,0.988827606648798,,,,,neither
MUC5B,-0.0491,0.9823944221865752,,,,,neither
MUC6,0.0548,0.9975894567911704,,,,,neither
MUC7,0.0217,0.9975610407095122,,,,,neither
MUCL1,-0.0775,0.9024949901071614,,,,,neither
MUCL3,-0.1478,0.9538817707074796,,,,,neither
MUL1,0.0096,0.9975610407095122,,,,,neither
MUS81,0.2084,0.9317321247622332,,,,,neither
MUSK,-0.0721,0.983003570777001,,,,,neither
MUSTN1,0.0224,0.9851360850459384,,,,,neither
MUTYH,-0.0011,0.9949424194863864,,,,,neither
MVB12A,0.1731,0.8922470905174421,,,,,neither
MVB12B,-0.0141,0.9993194113770466,,,,,neither
MVD,0.0531,0.9793104017325636,,,,,neither
MVK,0.0439,0.9975610407095122,,,,,neither
MVP,-0.0909,0.9458839233291124,,,,,neither
MX1,0.0026,0.9975894567911704,,,,,neither
MX2,0.0541,0.9984116089418864,,,,,neither
MXD1,-0.0252,0.9935679037459302,,,,,neither
MXD3,0.0554,0.9704507417972538,,,,,neither
MXD4,-0.1009,0.9349363763347682,,,,,neither
MXI1,-0.1738,0.9168563573261488,,,,,neither
MXRA5,-0.0658,0.988903223701504,,,,,neither
MXRA7,0.0583,0.988903223701504,,,,,neither
MXRA8,0.0274,0.9935679037459302,,,,,neither
MYADM,0.1178,0.942520063980189,,,,,neither
MYADML2,-0.1039,0.9359353593124092,,,,,neither
MYB,0.1169,0.9951664807975446,,,,,neither
MYBBP1A,-0.1936,0.8943774342954771,,,,,neither
MYBL1,0.147,0.9317321247622332,,,,,neither
MYBL2,-0.0116,0.9935679037459302,,,,,neither
MYBPC1,0.0276,0.9975610407095122,,,,,neither
MYBPC2,-0.0181,0.9914128545815925,,,,,neither
MYBPC3,0.0987,0.9949424194863864,,,,,neither
MYBPH,0.007,0.9919488452605149,,,,,neither
MYBPHL,-0.0576,0.9677910102825864,,,,,neither
MYC,0.1186,0.9215965608352348,,,,,neither
MYCBP,-0.0515,0.9949424194863864,,,,,neither
MYCBPAP,-0.0061,0.9823944221865752,,,,,neither
MYCL,-0.1518,0.9793104017325636,,,,,neither
MYCN,-0.1841,0.9477165051276428,,,,,neither
MYCT1,0.1124,0.8990645357508448,,,,,neither
MYD88,0.0111,0.9958888902424652,,,,,neither
MYDGF,-0.3095,0.6133609693268873,,,,,NF1_specific
MYEF2,-0.1295,0.9179596791089212,,,,,neither
MYEOV,0.1432,0.9773106863644524,,,,,neither
MYF5,0.1073,0.9935679037459302,,,,,neither
MYF6,0.1434,0.9175875627810612,,,,,neither
MYG1,0.0061,0.993716081591597,,,,,neither
MYH1,0.1703,0.9773106863644524,,,,,neither
MYH10,-0.1547,0.9024949901071614,,,,,neither
MYH11,0.0054,0.9975894567911704,,,,,neither
MYH13,-0.0002,0.9975610407095122,,,,,neither
MYH14,0.0796,0.988903223701504,,,,,neither
MYH15,0.0132,0.9851360850459384,,,,,neither
MYH2,-0.2282,0.8548700217577266,,,,,neither
MYH3,-0.0653,0.947632849266629,,,,,neither
MYH4,0.0952,0.9823944221865752,,,,,neither
MYH6,0.1441,0.8943774342954771,,,,,neither
MYH7,-0.175,0.8943774342954771,,,,,neither
MYH8,0.0074,0.9963396755150256,,,,,neither
MYH9,-0.0185,0.9793628981094148,,,,,neither
MYL1,0.0988,0.9713493735078146,,,,,neither
MYL10,-0.0916,0.9793104017325636,,,,,neither
MYL11,-0.2779,0.7265651525977933,,,,,neither
MYL12A,0.0552,0.9935679037459302,,,,,neither
MYL12B,0.1081,0.9677910102825864,,,,,neither
MYL2,-0.1011,0.9942142304627448,,,,,neither
MYL3,-0.1025,0.9773106863644524,,,,,neither
MYL4,-0.12,0.8408141093132098,,,,,neither
MYL5,-0.3675,0.5559311675252981,,,,,NF1_specific
MYL6,0.1171,0.9658239653851955,,,,,neither
MYL6B,0.0514,0.9825141634919008,,,,,neither
MYL7,0.1815,0.930514053240566,,,,,neither
MYL9,-0.0634,0.9773106863644524,,,,,neither
MYLIP,-0.0808,0.9975610407095122,,,,,neither
MYLK,0.039,0.9990578414908796,,,,,neither
MYLK2,0.0101,0.9935679037459302,,,,,neither
MYLK3,-0.2391,0.6967120484934631,,,,,neither
MYLK4,-0.0639,0.972036340047537,,,,,neither
MYMK,-0.0254,0.9975610407095122,,,,,neither
MYNN,-0.0659,0.9975894567911704,,,,,neither
MYO10,0.0155,0.9975610407095122,,,,,neither
MYO15A,0.1168,0.9773106863644524,,,,,neither
MYO16,0.0726,0.984435320665948,,,,,neither
MYO18A,0.0952,0.9839588188603888,,,,,neither
MYO18B,-0.0343,0.9823944221865752,,,,,neither
MYO19,0.1296,0.9781578860281378,,,,,neither
MYO1A,-0.1098,0.9851360850459384,,,,,neither
MYO1B,-0.1166,0.9773106863644524,,,,,neither
MYO1C,-0.1615,0.8222196011124172,,,,,neither
MYO1D,0.0488,1.0,,,,,neither
MYO1E,0.0693,0.9793104017325636,,,,,neither
MYO1F,-0.1763,0.8990645357508448,,,,,neither
MYO1G,0.1268,0.9823944221865752,,,,,neither
MYO1H,0.141,0.8943774342954771,,,,,neither
MYO3A,-0.1025,0.9773106863644524,,,,,neither
MYO3B,0.0505,0.9317321247622332,,,,,neither
MYO5A,-0.0565,0.9658239653851955,,,,,neither
MYO5B,-0.0831,0.984435320665948,,,,,neither
MYO5C,-0.047,0.9935679037459302,,,,,neither
MYO6,-0.0763,0.993302184314158,,,,,neither
MYO7A,-0.0121,0.9983658360500032,,,,,neither
MYO7B,0.2036,0.887094148871769,,,,,neither
MYO9A,-0.2352,0.8020157274075624,,,,,neither
MYO9B,-0.0581,0.988903223701504,,,,,neither
MYOC,-0.1275,0.9267035960239036,,,,,neither
MYOCD,0.0498,0.9935679037459302,,,,,neither
MYOD1,0.074,0.9961234093825128,,,,,neither
MYOF,-0.1498,0.8922470905174421,,,,,neither
MYOG,0.1597,0.9290925117922416,,,,,neither
MYOM1,-0.15,0.8963911510229313,,,,,neither
MYOM2,0.0828,0.9773106863644524,,,,,neither
MYOM3,0.0538,0.9823944221865752,,,,,neither
MYOT,-0.0142,0.9983658360500032,,,,,neither
MYOZ1,0.1128,0.9024949901071614,,,,,neither
MYOZ2,0.2293,0.8745028821941596,,,,,neither
MYOZ3,-0.062,0.9990578414908796,,,,,neither
MYPN,0.0182,0.99310965694267,,,,,neither
MYPOP,0.0667,0.9949424194863864,,,,,neither
MYRF,0.0778,0.9914128545815925,,,,,neither
MYRIP,0.138,0.980777793381442,,,,,neither
MYSM1,0.0966,0.9851360850459384,,,,,neither
MYT1,0.1069,0.8922470905174421,,,,,neither
MYT1L,0.3167,0.5581800841671161,,,,,neither
MYZAP,-0.236,0.9317321247622332,,,,,neither
MZB1,0.0246,0.9886201045012536,,,,,neither
MZF1,0.0061,0.9983658360500032,,,,,neither
MZT1,-0.162,0.9433353528665482,,,,,neither
MZT2A,-0.0138,0.99279695051533,,,,,neither
MZT2B,0.05,0.9970947017753858,,,,,neither
N4BP1,0.0503,0.9949424194863864,,,,,neither
N4BP2,0.0376,0.988903223701504,,,,,neither
N4BP2L1,-0.0327,0.9823944221865752,,,,,neither
N4BP2L2,-0.1986,0.8391304353595854,,,,,neither
N4BP3,0.1674,0.8797581511850812,,,,,neither
NAA10,0.2476,0.8745028821941596,,,,,neither
NAA11,0.1231,0.9323829101458284,,,,,neither
NAA15,0.1811,0.8164679574456161,,,,,neither
NAA16,-0.1012,0.9175875627810612,,,,,neither
NAA20,-0.0106,0.9809603233571884,,,,,neither
NAA25,-0.0056,0.9935679037459302,,,,,neither
NAA30,0.1595,0.942520063980189,,,,,neither
NAA35,-0.0176,0.9970947017753858,,,,,neither
NAA38,0.0512,0.9685901835143516,,,,,neither
NAA40,-0.2636,0.8199789326451948,,,,,neither
NAA50,-0.3013,0.6967120484934631,,,,,NF1_specific
NAA60,-0.2799,0.7525121861001081,,,,,neither
NAA80,-0.0283,0.9943890855295312,,,,,neither
NAAA,-0.1076,0.942520063980189,,,,,neither
NAALAD2,0.0635,0.9886201045012536,,,,,neither
NAALADL1,-0.0501,0.9823944221865752,,,,,neither
NAALADL2,0.1824,0.887094148871769,,,,,neither
NAB1,0.0187,0.9851360850459384,,,,,neither
NAB2,-0.083,0.9793104017325636,,,,,neither
NABP1,0.0094,0.9993194113770466,,,,,neither
NABP2,0.1554,0.9839588188603888,,,,,neither
NACA,0.0932,0.8943774342954771,,,,,neither
NACA2,0.2945,0.6967120484934631,,,,,neither
NACAD,0.0847,0.9951664807975446,,,,,neither
NACC1,-0.2296,0.823558355849413,,,,,neither
NACC2,0.0547,0.9823944221865752,,,,,neither
NADK,-0.0319,0.988903223701504,,,,,neither
NADK2,-0.0494,0.9823944221865752,,,,,neither
NADSYN1,0.1472,0.942520063980189,,,,,neither
NAE1,0.0052,0.9984922868374604,,,,,neither
NAF1,0.2351,0.8922470905174421,,,,,neither
NAGA,-0.1654,0.9168563573261488,,,,,neither
NAGK,-0.2283,0.8342328682108401,,,,,neither
NAGLU,0.0718,0.9823944221865752,,,,,neither
NAGPA,-0.1481,0.8508868687211766,,,,,neither
NAGS,-0.1096,0.9317321247622332,,,,,neither
NAIF1,0.1237,0.9944547156000132,,,,,neither
NALCN,0.0271,0.988903223701504,,,,,neither
NALF1,0.3391,0.7464751303267179,,,,,neither
NALF2,-0.0244,0.9773106863644524,,,,,neither
NAMPT,0.0628,0.9951664807975446,,,,,neither
NANOG,-0.2994,0.8995271344185874,,,,,neither
NANOGNB,-0.0357,0.9935679037459302,,,,,neither
NANOS1,-0.0458,0.9894731091062958,,,,,neither
NANOS2,-0.2426,0.7248447529296369,,,,,neither
NANOS3,-0.1239,0.8990645357508448,,,,,neither
NANP,-0.0157,0.9949424194863864,,,,,neither
NANS,0.0774,0.9944547156000132,,,,,neither
NAP1L1,0.0668,0.988903223701504,,,,,neither
NAP1L2,-0.0831,0.93623214594866,,,,,neither
NAP1L3,-0.02,0.9869979569858148,,,,,neither
NAP1L4,0.0953,0.9823944221865752,,,,,neither
NAP1L5,-0.1758,0.887094148871769,,,,,neither
NAPA,-0.0896,0.9397862071751808,,,,,neither
NAPB,0.0277,0.9975894567911704,,,,,neither
NAPEPLD,-0.0316,0.9975610407095122,,,,,neither
NAPG,-0.0852,0.9886201045012536,,,,,neither
NAPRT,-0.0136,0.988903223701504,,,,,neither
NAPSA,0.0804,0.9983658360500032,,,,,neither
NARF,-0.0873,0.9389280864437726,,,,,neither
NARS1,-0.1546,0.9179596791089212,,,,,neither
NARS2,-0.0313,0.9975610407095122,,,,,neither
NASP,-0.0797,0.9773106863644524,,,,,neither
NAT1,0.0735,0.988903223701504,,,,,neither
NAT10,-0.0459,0.9961234093825128,,,,,neither
NAT14,0.0004,0.9841370715577772,,,,,neither
NAT16,-0.0884,0.942520063980189,,,,,neither
NAT2,0.1177,0.9393476063473823,,,,,neither
NAT8,-0.0229,0.9975610407095122,,,,,neither
NAT8L,-0.1818,0.8961692211488933,,,,,neither
NAT9,-0.0089,0.9793104017325636,,,,,neither
NAV1,0.0181,0.9975610407095122,,,,,neither
NAV2,-0.3146,0.7265651525977933,,,,,NF1_specific
NAV3,0.0623,0.988903223701504,,,,,neither
NAXD,0.0897,0.9651016409936232,,,,,neither
NAXE,0.0381,0.9823944221865752,,,,,neither
NBAS,0.0463,0.988903223701504,,,,,neither
NBEA,0.0039,0.9919488452605149,,,,,neither
NBEAL1,-0.1933,0.8391304353595854,,,,,neither
NBEAL2,-0.0738,0.9651016409936232,,,,,neither
NBL1,0.1062,0.9623208477623189,,,,,neither
NBN,-0.3058,0.6780490098953341,,,,,NF1_specific
NBPF3,0.059,0.992898542535192,,,,,neither
NBR1,0.0801,0.9507420729631676,,,,,neither
NCALD,0.1762,0.8922470905174421,,,,,neither
NCAM2,0.0014,0.997844500398824,,,,,neither
NCAN,0.044,0.9865870096025348,,,,,neither
NCAPD2,0.0276,0.9975610407095122,,,,,neither
NCAPD3,-0.1474,0.8943774342954771,,,,,neither
NCAPG,-0.0902,0.9823944221865752,,,,,neither
NCAPG2,-0.2241,0.9175875627810612,,,,,neither
NCAPH,-0.0895,0.9949424194863864,,,,,neither
NCAPH2,-0.1337,0.9906705546442462,,,,,neither
NCBP1,0.0777,0.9979043044209654,,,,,neither
NCBP2,0.1462,0.9773106863644524,,,,,neither
NCBP3,0.3291,0.6780490098953341,,,,,neither
NCCRP1,0.0863,0.9604607430076788,,,,,neither
NCDN,0.2137,0.9175875627810612,,,,,neither
NCEH1,0.0776,0.9935679037459302,,,,,neither
NCF1,0.2335,0.7413103877068196,,,,,neither
NCF2,-0.0653,0.9793104017325636,,,,,neither
NCF4,-0.0804,0.968473759039206,,,,,neither
NCK1,0.0269,0.9949424194863864,,,,,neither
NCK2,0.0015,0.9970947017753858,,,,,neither
NCKAP1,0.0238,0.987900326088462,,,,,neither
NCKAP1L,0.0437,0.9823944221865752,,,,,neither
NCKAP5,0.0267,0.9951664807975446,,,,,neither
NCKAP5L,0.1111,0.9773106863644524,,,,,neither
NCKIPSD,0.2023,0.8230545124053384,,,,,neither
NCL,0.154,0.9317321247622332,,,,,neither
NCLN,-0.192,0.887094148871769,,,,,neither
NCMAP,0.0964,0.9507420729631676,,,,,neither
NCOA1,0.0526,0.9983658360500032,,,,,neither
NCOA2,0.1401,0.9658239653851955,,,,,neither
NCOA3,-0.003,0.9990578414908796,,,,,neither
NCOA4,0.0188,0.9873145795670764,,,,,neither
NCOA5,-0.1023,0.9354612676893624,,,,,neither
NCOA6,-0.0309,0.9951664807975446,,,,,neither
NCOA7,-0.0118,0.988903223701504,,,,,neither
NCOR1,0.191,0.9024949901071614,,,,,neither
NCOR2,-0.1417,0.8680541142708503,,,,,neither
NCR1,-0.1027,0.942520063980189,,,,,neither
NCR2,0.0642,0.9975610407095122,,,,,neither
NCR3,0.0217,0.984435320665948,,,,,neither
NCR3LG1,-0.0848,0.9823944221865752,,,,,neither
NCS1,0.1009,0.978185255550805,,,,,neither
NCSTN,0.0235,0.9983658360500032,,,,,neither
NDC1,-0.2305,0.7265651525977933,,,,,neither
NDC80,-0.0721,0.9571608485304828,,,,,neither
NDE1,-0.0136,0.9975610407095122,,,,,neither
NDEL1,0.1029,0.9796454175630602,,,,,neither
NDFIP1,-0.0245,0.9944547156000132,,,,,neither
NDFIP2,-0.2028,0.8268466907915817,,,,,neither
NDN,0.055,0.9823944221865752,,,,,neither
NDNF,-0.1268,0.9793104017325636,,,,,neither
NDOR1,-0.0301,0.9823944221865752,,,,,neither
NDP,-0.0217,0.9992276762239096,,,,,neither
NDRG1,0.1089,0.9477165051276428,,,,,neither
NDRG2,0.2547,0.8273583178811125,,,,,neither
NDRG3,-0.0124,0.9990578414908796,,,,,neither
NDRG4,-0.1105,0.8931453294192597,,,,,neither
NDST1,-0.0341,0.9996766705997132,,,,,neither
NDST2,-0.0573,0.9538817707074796,,,,,neither
NDST3,-0.0487,0.9823944221865752,,,,,neither
NDST4,0.0017,0.9944547156000132,,,,,neither
NDUFA1,0.0531,0.969188119038126,,,,,neither
NDUFA10,0.0571,0.9528311457353924,,,,,neither
NDUFA11,0.1019,0.9538817707074796,,,,,neither
NDUFA12,0.2549,0.7888960112466801,,,,,neither
NDUFA13,-0.0486,0.9677910102825864,,,,,neither
NDUFA2,-0.0975,0.9833025576676492,,,,,neither
NDUFA3,0.2025,0.8339025888483885,,,,,neither
NDUFA4,0.0945,0.9676768812179056,,,,,neither
NDUFA4L2,-0.1175,0.942520063980189,,,,,neither
NDUFA5,-0.0106,0.9975610407095122,,,,,neither
NDUFA6,-0.134,0.9823944221865752,,,,,neither
NDUFA7,0.0664,0.978185255550805,,,,,neither
NDUFA8,0.0059,0.988903223701504,,,,,neither
NDUFA9,-0.0742,0.9884311331492306,,,,,neither
NDUFAB1,0.0112,0.9992276762239096,,,,,neither
NDUFAF1,0.0076,0.980777793381442,,,,,neither
NDUFAF2,-0.1384,0.9123211084160816,,,,,neither
NDUFAF3,0.0877,0.9869979569858148,,,,,neither
NDUFAF4,-0.145,0.942520063980189,,,,,neither
NDUFAF5,0.1094,0.9604607430076788,,,,,neither
NDUFAF6,0.1209,0.9664143319927032,,,,,neither
NDUFAF7,-0.0179,0.9677910102825864,,,,,neither
NDUFAF8,0.0778,0.9823944221865752,,,,,neither
NDUFB1,0.0345,0.9983658360500032,,,,,neither
NDUFB10,-0.1223,0.9886201045012536,,,,,neither
NDUFB11,-0.1464,0.9603915689894706,,,,,neither
NDUFB2,-0.0122,0.987115774963054,,,,,neither
NDUFB3,0.0301,0.9393476063473823,,,,,neither
NDUFB4,-0.0342,0.993302184314158,,,,,neither
NDUFB5,-0.1587,0.9607561101881744,,,,,neither
NDUFB6,-0.1293,0.9951664807975446,,,,,neither
NDUFB7,0.0583,0.9851360850459384,,,,,neither
NDUFB8,-0.0112,0.9851360850459384,,,,,neither
NDUFB9,0.0422,0.9793104017325636,,,,,neither
NDUFC1,-0.0132,0.9951664807975446,,,,,neither
NDUFC2,-0.1123,0.9975610407095122,,,,,neither
NDUFS1,-0.0448,0.9944547156000132,,,,,neither
NDUFS2,0.0816,0.9306774976492062,,,,,neither
NDUFS3,0.099,0.9868289567495748,,,,,neither
NDUFS4,0.0217,0.9969412049342484,,,,,neither
NDUFS5,0.0011,0.9658239653851955,,,,,neither
NDUFS6,-0.0965,0.9823944221865752,,,,,neither
NDUFS7,-0.0101,0.9975610407095122,,,,,neither
NDUFS8,-0.0596,0.9975610407095122,,,,,neither
NDUFV1,0.0707,0.9823944221865752,,,,,neither
NDUFV2,-0.0134,0.9949424194863864,,,,,neither
NDUFV3,0.0232,0.988903223701504,,,,,neither
NEB,0.0397,0.988903223701504,,,,,neither
NEBL,-0.1495,0.8375408603523996,,,,,neither
NECAB1,-0.2608,0.8222196011124172,,,,,neither
NECAB2,0.0252,0.9975610407095122,,,,,neither
NECAB3,-0.0048,0.9993194113770466,,,,,neither
NECAP1,-0.0782,0.9979043044209654,,,,,neither
NECAP2,-0.1507,0.9020296443327318,,,,,neither
NECTIN1,0.0605,0.9851360850459384,,,,,neither
NECTIN2,0.1065,0.9175875627810612,,,,,neither
NECTIN3,0.0835,0.9860688110191762,,,,,neither
NECTIN4,-0.2043,0.9179596791089212,,,,,neither
NEDD1,-0.0352,0.9839588188603888,,,,,neither
NEDD4,-0.0345,0.9886201045012536,,,,,neither
NEDD4L,0.0896,0.9944547156000132,,,,,neither
NEDD8,0.0144,0.9983658360500032,,,,,neither
NEDD9,-0.2313,0.942520063980189,,,,,neither
NEFH,-0.1851,0.7508127998614137,,,,,neither
