gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
CD5L,144,1042,-0.13112586359473735,-0.10551269874892275,-0.20038579320620886,-0.3748233131227819,-0.025948273289635837,67269.0,0.04413404745201782,0.40293666235342745,False
CILK1,144,1042,-0.06754856092900195,-0.0497307404059078,-0.20026133421096,-0.37469862265460235,-0.02582404576731767,65659.0,0.015068897134111631,0.27101343481620427,False
SETD1A,144,1042,-0.9691804783429661,-0.9140391398041282,-0.20018572119962463,-0.37462286908577846,-0.025748573313470774,67240.0,0.043347830839136535,0.4002419952505444,False
ZNG1B,123,923,-0.711657193820647,-0.6458602778949679,-0.2001404712434006,-0.38846692560068397,-0.011814016886117246,50789.0,0.05763531979000129,0.4346732175463432,False
RETNLB,144,1042,-0.0797663994315568,-0.04603245363619975,-0.20010831425937733,-0.3745453183081645,-0.02567131021059013,68184.0,0.07584650432119164,0.47124174254445156,False
ZDHHC4,144,1042,0.014843399085393949,0.02563682442904615,-0.20005560859916383,-0.374492514742202,-0.02561870245612563,66792.0,0.03262817020671785,0.36543143034144765,False
AMBRA1,144,1042,-0.15986523808712025,-0.08480495671551805,-0.19988355284989076,-0.37432013956223503,-0.02544696613754649,65069.0,0.009770038228484256,0.23265146809422468,False
NOS2,144,1042,-0.02004627512302385,0.00988356608963375,-0.19972617424149922,-0.37416246901220784,-0.02528987947079059,65377.0,0.012282684862085703,0.25182952407243064,False
NCF1,123,943,-0.1085502802295907,-0.0454598470641546,-0.19963328639420466,-0.3877206016313482,-0.01154597115706113,49508.0,0.008231414779781308,0.2256507131053248,False
ABHD15,144,1042,-0.20192372403238662,-0.1707695914492845,-0.1994886531398344,-0.37392450773687513,-0.025052798542793686,66976.0,0.03671954365645248,0.37992968107550457,False
C12orf50,144,1042,-0.0058115673493351,0.013442272758571,-0.19931593673020537,-0.3737514715777329,-0.02488040188267779,68070.0,0.071090024751394,0.46420802396840716,False
PLEKHG4,144,1042,-0.06431769160519846,-0.05134004361165715,-0.19927870008969084,-0.373714166037322,-0.024843234142059717,68077.0,0.07137486807873283,0.46462155471263,False
PTAR1,144,1042,-0.3054013869008018,-0.24996635109710486,-0.19927366460884577,-0.3737091212401855,-0.024838207977505994,66391.0,0.025044500521711817,0.32967495706166955,False
HTR2C,144,1042,0.0146792158912738,0.033572639641053253,-0.19905100842593026,-0.3734860533493557,-0.024615963502504806,64400.0,0.005824265789938622,0.20414714615892937,False
