gene,n_kinase,n_helical,median_kinase,median_helical,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,pathway,fdr,significant
ZNF502,7,8,0.0230558998346673,0.1206443896542066,-1.6447100969268216,-2.8174602200802807,-0.47195997377336263,7.0,0.013986013986013986,,0.9112426035502958,False
OR6C4,5,7,-0.1962826196133488,0.0232285165477933,-1.6406987005384845,-2.9627947546593303,-0.3186026464176388,6.0,0.07323232323232323,,0.9436619400543729,False
APH1B,7,8,-0.0905907104838925,0.056351771784021204,-1.6365039285249392,-2.8077831390743606,-0.46522471797551757,5.0,0.005905205905205905,,0.9112426035502958,False
ZNF132,7,8,-0.2640164363941682,-0.0622339380434514,-1.628879007420992,-2.7987964393613867,-0.45896157548059713,8.0,0.020512820512820513,,0.9436619400543729,False
E2F5,7,8,-0.00804676972184,0.09501903719922375,-1.627767278945064,-2.797486560089708,-0.45804799780041994,5.0,0.005905205905205905,,0.9112426035502958,False
NDUFA4,7,8,-0.7087203928508785,-0.2988891887415792,-1.6268638776551596,-2.7964222144829805,-0.457305540827339,5.0,0.005905205905205905,,0.9112426035502958,False
ZNF669,7,8,-0.0360262102093389,0.14803431107010334,-1.6200612054180306,-2.7884097813929163,-0.45171262944314483,7.0,0.013986013986013986,,0.9112426035502958,False
CMPK2,7,8,-0.2249587196604058,-0.02722702609501705,-1.6186576899065,-2.7867571454923272,-0.4505582343206729,6.0,0.009324009324009324,,0.9112426035502958,False
PNCK,7,8,0.0640068623576106,0.15882551102639614,-1.6153269997674025,-2.7828359183791274,-0.44781808115567756,4.0,0.0037296037296037296,,0.9112426035502958,False
DPCD,7,8,-0.3186683132281389,-0.0784048021395645,-1.6141170271506418,-2.7814116429409843,-0.446822411360299,6.0,0.009324009324009324,,0.9112426035502958,False
HCFC1R1,7,8,-0.456318326943351,-0.2451754790492424,-1.6101360387090404,-2.776726422892886,-0.4435456545251948,3.0,0.0021756021756021756,,0.8999403697078115,False
ABHD12B,7,8,-0.1787811579906895,0.0015321097595112,-1.6061761743732792,-2.7720673685510144,-0.44028498019554374,7.0,0.013986013986013986,,0.9112426035502958,False
MMP19,7,8,-0.2202553418944214,-0.06295269616996535,-1.6028915044533305,-2.7682037162231,-0.4375792926835611,5.0,0.005905205905205905,,0.9112426035502958,False
GHR,7,8,0.0516402901097562,0.16076235333760563,-1.5967296725454665,-2.760958174438234,-0.4325011706526989,6.0,0.009324009324009324,,0.9112426035502958,False
ZNF280B,7,8,-0.0029673782267032,0.1763662670600747,-1.5951688257637597,-2.759123317184721,-0.43121433434279877,4.0,0.0037296037296037296,,0.9112426035502958,False
CEBPZ,7,8,-1.639841743098708,-0.8953274736175106,-1.5934992042127978,-2.757160814819189,-0.4298375936064067,8.0,0.020512820512820513,,0.9436619400543729,False
SDC1,7,8,-0.2995410811991448,-0.1014177477654606,-1.5877286747249324,-2.7503798296551167,-0.42507751979474784,6.0,0.009324009324009324,,0.9112426035502958,False
OR5AU1,5,7,-0.1935508790507341,-0.0680989782999532,-1.5868074261560963,-2.8983324533435635,-0.27528239896862927,3.0,0.01767676767676768,,0.9436619400543729,False
RPL22L1,7,8,-1.0273188723650466,-0.3269383348908482,-1.5813705442083232,-2.74291158364481,-0.41982950477183656,6.0,0.009324009324009324,,0.9112426035502958,False
HGF,7,8,0.0579213797141868,0.20937947925680062,-1.5787741382303258,-2.7398628277511117,-0.41768544870954005,6.0,0.009324009324009324,,0.9112426035502958,False
ERLIN1,7,8,-0.1636843827001519,0.0649132578823106,-1.5674795525312086,-2.7266070934173467,-0.4083520116450705,8.0,0.020512820512820513,,0.9436619400543729,False
NSMAF,7,8,-0.1812708815850491,-0.02527278492397435,-1.5624036280475764,-2.720653316590624,-0.4041539395045288,8.0,0.020512820512820513,,0.9436619400543729,False
CWH43,7,8,-0.1533778845957525,0.0145176657275162,-1.5607396266934714,-2.718702010896177,-0.4027772424907661,6.0,0.009324009324009324,,0.9112426035502958,False
DEF8,7,8,-0.2542114025021427,-0.13124013381785066,-1.558851727843459,-2.716488434372662,-0.40121502131425624,9.0,0.028904428904428903,,0.9436619400543729,False
ZNF438,7,8,0.0486519117406747,0.1202398351539869,-1.5546157225400334,-2.7115227861804123,-0.39770865889965457,7.0,0.013986013986013986,,0.9112426035502958,False
MT1X,5,7,-0.5066710316802221,-0.2033638065966095,-1.5533657673972077,-2.8584671036050233,-0.248264431189392,6.0,0.07323232323232323,,0.9436619400543729,False
CATSPERD,7,8,-0.2505271425766514,-0.0977842363374179,-1.5471546646253909,-2.702780291727614,-0.3915290375231679,6.0,0.009324009324009324,,0.9112426035502958,False
OR10A7,5,7,-0.2559819712467533,-0.0770442030873284,-1.5421960556995724,-2.845175391977659,-0.2392167194214858,3.0,0.01767676767676768,,0.9436619400543729,False
RIMS2,7,8,-0.1142442600345579,-0.0278948242442329,-1.5373768056091701,-2.6913302833700268,-0.38342332784831323,5.0,0.005905205905205905,,0.9112426035502958,False
DNAI3,7,8,-0.1834364266522177,-0.0656955708417109,-1.5232365529574188,-2.674786360842737,-0.37168674507210064,7.0,0.013986013986013986,,0.9112426035502958,False
RND1,7,8,-0.3253251572373483,-0.1905888471208923,-1.5214149953932832,-2.6726564128733754,-0.37017357791319117,8.0,0.020512820512820513,,0.9436619400543729,False
OR56B4,5,7,-0.1544455488697104,0.0733335822991112,-1.5212741626714503,-2.8203108363252083,-0.22223748901769236,6.0,0.07323232323232323,,0.9436619400543729,False
STK32A,7,8,0.0043607801826088,0.12390185104255605,-1.5192862679972885,-2.670167654189062,-0.368404881805515,8.0,0.020512820512820513,,0.9436619400543729,False
IL27,7,8,-0.0888059454847119,0.02569109466425365,-1.5107638304518818,-2.660207744929572,-0.36131991597419133,6.0,0.009324009324009324,,0.9112426035502958,False
DYNLRB1,7,8,-2.9359116239051826,-2.466351446618067,-1.505493727834906,-2.6540518905907144,-0.35693556507909774,3.0,0.0021756021756021756,,0.8999403697078115,False
RPL31,7,8,-3.297627458350248,-2.6260118276505313,-1.5053716842110787,-2.6539093635573177,-0.35683400486483974,7.0,0.013986013986013986,,0.9112426035502958,False
KRTAP19-8,7,8,-0.2464839795851007,-0.14529396361810948,-1.5012425725479748,-2.6490879987702476,-0.35339714632570196,8.0,0.020512820512820513,,0.9436619400543729,False
TMEM225,7,8,0.0163582820129302,0.13261625148529393,-1.500707786884934,-2.648463663903788,-0.3529519098660798,7.0,0.013986013986013986,,0.9112426035502958,False
FXYD5,7,8,-0.1396671197541807,-0.012625610053455,-1.4986688869846787,-2.646083581403236,-0.3512541925661212,8.0,0.020512820512820513,,0.9436619400543729,False
GRHL3,7,8,-0.0761050107061472,0.070919471092976,-1.4977078453903685,-2.644961848075127,-0.35045384270560986,9.0,0.028904428904428903,,0.9436619400543729,False
SLC17A2,7,8,-0.1091182532536959,0.0414124119479967,-1.4969734394590326,-2.6441046995300566,-0.34984217938800866,7.0,0.013986013986013986,,0.9112426035502958,False
OR9I1,5,7,-0.0907863675274697,0.04571625434496,-1.4939983438831361,-2.787958249028053,-0.20003843873821947,8.0,0.148989898989899,,0.9455377081819893,False
ACADSB,7,8,-0.1841336687990065,-0.017363791568887198,-1.492411497474677,-2.6387813668440874,-0.34604162810526673,8.0,0.020512820512820513,,0.9436619400543729,False
TMEM245,7,8,-0.0329323422566762,0.09182380549551045,-1.4923725011379474,-2.638735869837361,-0.34600913243853415,5.0,0.005905205905205905,,0.9112426035502958,False
GPR19,7,8,-0.0680421983867335,0.06545323346492445,-1.49193287350806,-2.6382229657015506,-0.34564278131456927,7.0,0.013986013986013986,,0.9112426035502958,False
NSUN3,7,8,-0.2127492969835034,-0.0440655707065242,-1.4911962261792033,-2.6373635729480105,-0.34502887941039617,6.0,0.009324009324009324,,0.9112426035502958,False
DENND11,7,8,-0.0924521079060839,0.05741007769164991,-1.4905490241721997,-2.6366085687182306,-0.3444894796261686,5.0,0.005905205905205905,,0.9112426035502958,False
SERTM1,7,8,-0.1227535261906444,-0.0156731767359202,-1.489389616031154,-2.635256133608123,-0.34352309845418527,8.0,0.020512820512820513,,0.9436619400543729,False
C22orf23,7,8,-0.2071170873678455,-0.0502118223940083,-1.4870820823485429,-2.632564774755005,-0.34159938994208083,7.0,0.013986013986013986,,0.9112426035502958,False
CASQ2,7,8,-0.1216024063960789,0.0541502847626645,-1.4858748297673843,-2.631156898956405,-0.34059276057836363,5.0,0.005905205905205905,,0.9112426035502958,False
PCNP,7,8,-0.4352596403051598,-0.27667255347407693,-1.4855898491086212,-2.630824578390204,-0.3403551198270385,7.0,0.013986013986013986,,0.9112426035502958,False
COG5,7,8,-0.2657427274789325,0.0025416199193156012,-1.4852604347663323,-2.6304404518620443,-0.34008041767062025,7.0,0.013986013986013986,,0.9112426035502958,False
TRNP1,7,8,-0.3918328695449267,-0.12371065240239325,-1.4755426654533499,-2.619112954082932,-0.33197237682376746,7.0,0.013986013986013986,,0.9112426035502958,False
KIAA0753,7,8,-0.0750201049096312,0.07524437269827085,-1.4684762679261623,-2.610881244969633,-0.3260712908826915,7.0,0.013986013986013986,,0.9112426035502958,False
GINM1,7,8,-0.0476149859125526,0.1027876277736087,-1.4656693711950617,-2.6076126898758067,-0.3237260525143164,9.0,0.028904428904428903,,0.9436619400543729,False
OR9G1,5,7,-0.1531713018966685,-0.0387737590362325,-1.4640860173993353,-2.7525616858209,-0.1756103489777705,3.0,0.01767676767676768,,0.9436619400543729,False
HEPH,7,8,-0.0421346544877047,0.06489580948660575,-1.4630200210436073,-2.6045282329905275,-0.3215118090966873,8.0,0.020512820512820513,,0.9436619400543729,False
APBB3,7,8,-0.1122617575332175,0.0025110016004841005,-1.458621843372913,-2.599409109204859,-0.3178345775409672,8.0,0.020512820512820513,,0.9436619400543729,False
PON2,7,8,-0.0710784249747968,0.06487663086164255,-1.454888108169951,-2.5950646899961143,-0.31471152634378785,4.0,0.0037296037296037296,,0.9112426035502958,False
ST3GAL6,7,8,-0.097235198692443,0.0294585707095886,-1.4545826941399342,-2.5947093777171926,-0.31445601056267614,9.0,0.028904428904428903,,0.9436619400543729,False
IFNA14,7,8,-0.193109176885998,-0.0707723632634823,-1.4523215619756944,-2.592079082003206,-0.31256404194818255,7.0,0.013986013986013986,,0.9112426035502958,False
SMIM15,7,8,-0.1970046912265564,-0.008601025476374799,-1.4520677004724627,-2.591783802223162,-0.3123515987217631,9.0,0.028904428904428903,,0.9436619400543729,False
CLCN7,7,8,-0.0550291196266146,0.030703215603731702,-1.4516950298971718,-2.591350339699737,-0.3120397200946068,8.0,0.020512820512820513,,0.9436619400543729,False
MAD2L1BP,7,8,-0.6729334338507308,-0.3566429240954241,-1.451188795150128,-2.590761545130123,-0.3116160451701333,10.0,0.04009324009324009,,0.9436619400543729,False
LIPH,7,8,0.0137316338668079,0.06538385095697916,-1.4506118437267863,-2.5900905288016807,-0.31113315865189173,7.0,0.013986013986013986,,0.9112426035502958,False
ARHGAP9,7,8,-0.3130825373769871,-0.15500884960966177,-1.444272865654731,-2.582720011212883,-0.30582572009657905,2.0,0.0012432012432012432,,0.8189933523266857,False
DAZAP2,7,8,-0.2084831216909271,-0.0871496008900796,-1.4432754920276238,-2.5815606617976314,-0.30499032225761646,4.0,0.0037296037296037296,,0.9112426035502958,False
OCIAD2,7,8,-0.1186315446191362,0.1810141771965338,-1.443257927379163,-2.581540245405737,-0.30497560935258927,9.0,0.028904428904428903,,0.9436619400543729,False
GALP,7,8,-0.4183957300237585,-0.13888532586738667,-1.4428063837453218,-2.581015399969425,-0.3045973675212186,8.0,0.020512820512820513,,0.9436619400543729,False
DMKN,7,8,-0.2834184215628075,-0.15456284398290102,-1.4396929006774555,-2.5773969824907383,-0.3019888188641726,8.0,0.020512820512820513,,0.9436619400543729,False
SPESP1,7,8,-0.1300421530603001,0.04066046765139955,-1.4378948396622884,-2.575307712873309,-0.3004819664512679,8.0,0.020512820512820513,,0.9436619400543729,False
TBC1D30,7,8,-0.2725898626583866,-0.09976953467238214,-1.4377183471795514,-2.5751026517927365,-0.3003340425663661,8.0,0.020512820512820513,,0.9436619400543729,False
IL19,7,8,0.0029814946847636,0.14081790220861046,-1.437369904753305,-2.574697815655192,-0.3000419938514183,9.0,0.028904428904428903,,0.9436619400543729,False
KBTBD4,7,8,-0.1696576730379163,0.053994188320154554,-1.4372456699989806,-2.574553476739908,-0.2999378632580536,8.0,0.020512820512820513,,0.9436619400543729,False
OR2B6,5,7,-0.1745379850909226,-0.1361432078611887,-1.4362578178417655,-2.7197105153007985,-0.1528051203827323,6.0,0.07323232323232323,,0.9436619400543729,False
TDRD3,7,8,0.0709433567529373,0.15700189382591695,-1.4361681450339787,-2.5733016404071583,-0.29903464966079896,9.0,0.028904428904428903,,0.9436619400543729,False
OR4D2,5,7,-0.3300408278960575,-0.1926731088927383,-1.435207803272492,-2.718472479957562,-0.15194312658742204,6.0,0.07323232323232323,,0.9436619400543729,False
ALOX15,7,8,-0.0837397203589738,0.0603505055295129,-1.4342629609614161,-2.571088509064237,-0.29743741285859526,8.0,0.020512820512820513,,0.9436619400543729,False
ZNF519,7,8,-0.0215895633427728,0.24976718258407124,-1.4341328734884042,-2.570937406577335,-0.2973283403994731,10.0,0.04009324009324009,,0.9436619400543729,False
FAM53C,7,8,-0.1310986512635908,-0.00016947950568580003,-1.4339541402563625,-2.5707298023150487,-0.2971784781976763,8.0,0.020512820512820513,,0.9436619400543729,False
STX8,7,8,-0.0850403675892084,0.0388791462106883,-1.4287113256616861,-2.564641384125043,-0.29278126719832964,10.0,0.04009324009324009,,0.9436619400543729,False
CBL,7,8,-0.0678458442741901,0.04113422635284,-1.4267490518315935,-2.562363254045544,-0.2911348496176427,6.0,0.009324009324009324,,0.9112426035502958,False
BCL11B,7,8,-0.0413601505034966,0.03984953187869885,-1.4258347398381435,-2.561301888654507,-0.2903675910217798,7.0,0.013986013986013986,,0.9112426035502958,False
ACTRT1,7,8,0.0157907253526456,0.1993713719952015,-1.424478983462178,-2.559728217666045,-0.28922974925831135,10.0,0.04009324009324009,,0.9436619400543729,False
C1D,7,8,-0.8391073029880047,-0.4169759130905042,-1.4242997617897437,-2.559520201564803,-0.28907932201468456,8.0,0.020512820512820513,,0.9436619400543729,False
GZMK,7,8,-0.1132456451031491,-0.027045355871411547,-1.420945382113337,-2.555627428602095,-0.2862633356245792,10.0,0.04009324009324009,,0.9436619400543729,False
POF1B,7,8,0.0623513175352739,0.2298283151405907,-1.4171497693089918,-2.5512238264485454,-0.2830757121694385,12.0,0.0721056721056721,,0.9436619400543729,False
SSC4D,7,8,-0.218661817555519,-0.02639946726850725,-1.4160121202664664,-2.5499041997534833,-0.2821200407794495,8.0,0.020512820512820513,,0.9436619400543729,False
ZGRF1,7,8,-0.2009368220439504,-0.10687173887019094,-1.4156536144256653,-2.549488371770919,-0.28181885708041166,7.0,0.013986013986013986,,0.9112426035502958,False
RIOK2,7,8,-1.280538309646306,-0.8905671508745397,-1.4149316120995545,-2.548650962458316,-0.28121226174079306,9.0,0.028904428904428903,,0.9436619400543729,False
SOS2,7,8,-0.0677660542668721,0.00863477225867815,-1.4133436470161103,-2.5468093381955077,-0.2798779558367126,9.0,0.028904428904428903,,0.9436619400543729,False
PCDH11X,5,7,-0.0123735030684597,0.1642017341147447,-1.4128933307053695,-2.6921883504005475,-0.13359831101019148,6.0,0.07323232323232323,,0.9436619400543729,False
TMEM89,7,8,-0.0975760846168584,-0.0643024089027409,-1.4116557076185625,-2.5448520200278635,-0.2784593952092618,6.0,0.009324009324009324,,0.9112426035502958,False
SAV1,7,8,-0.1077911803433928,0.0530092540068395,-1.4092487077904543,-2.5420613326219605,-0.2764360829589483,7.0,0.013986013986013986,,0.9112426035502958,False
CDKN3,7,8,-0.1925943165895765,0.0160995552330387,-1.408472061497633,-2.5411609971269185,-0.2757831258683474,8.0,0.020512820512820513,,0.9436619400543729,False
ACRBP,7,8,-0.1203223301041353,0.03168317398104075,-1.4076813963925139,-2.540244466351591,-0.2751183264334367,6.0,0.009324009324009324,,0.9112426035502958,False
RAET1G,5,7,-0.1674044865011936,-0.0718485702324307,-1.405295798149859,-2.6832506645534355,-0.1273409317462828,5.0,0.04797979797979798,,0.9436619400543729,False
FNDC9,7,8,-0.0079673643273653,0.052913270061153254,-1.4041022381594557,-2.5360962528452466,-0.2721082234736649,9.0,0.028904428904428903,,0.9436619400543729,False
SLC7A7,7,8,0.0120168881317179,0.11254721170681894,-1.4037293588547428,-2.5356641558456676,-0.271794561863818,8.0,0.020512820512820513,,0.9436619400543729,False
DDX23,7,8,-1.341517769351228,-0.8360081906021964,-1.4026673051625944,-2.5344335045513047,-0.27090110577388393,8.0,0.020512820512820513,,0.9436619400543729,False
MAL,7,8,-0.1063325760705989,0.06462014747011005,-1.4003613270971365,-2.531761812902027,-0.2689608412922462,9.0,0.028904428904428903,,0.9436619400543729,False
GLT8D1,7,8,-0.1606084130280832,-0.02100277712264345,-1.400245599198835,-2.5316277440330883,-0.2688634543645816,6.0,0.009324009324009324,,0.9112426035502958,False
ZNF692,7,8,-0.1196040040614697,-0.06570971075430244,-1.3995919078954013,-2.530870476278791,-0.26831333951201186,11.0,0.054079254079254076,,0.9436619400543729,False
RDM1,7,8,-0.5839098345167715,-0.2935271180540948,-1.3975715445933192,-2.5285302351822456,-0.26661285400439283,12.0,0.0721056721056721,,0.9436619400543729,False
RASL11B,7,8,-0.0096825715955316,0.1122248015477855,-1.3925974811154054,-2.522770228875847,-0.26242473335496364,10.0,0.04009324009324009,,0.9436619400543729,False
FOXO3,5,7,-0.4619247589891563,-0.2696172184759612,-1.3925929855127086,-2.6683201942490706,-0.11686577677634635,7.0,0.10606060606060606,,0.9436619400543729,False
PDE1A,7,8,0.0297493927302969,0.10607247344164164,-1.3906641004069775,-2.5205319673576847,-0.26079623345627057,10.0,0.04009324009324009,,0.9436619400543729,False
KIF11,7,8,-3.2800157646567456,-2.775572572480282,-1.3892901308565888,-2.518941539812679,-0.25963872190049897,11.0,0.054079254079254076,,0.9436619400543729,False
MARCHF9,5,7,-0.4455141823232488,-0.3392321625294737,-1.3890937128804652,-2.6642101383971983,-0.11397728736373214,4.0,0.030303030303030304,,0.9436619400543729,False
ARPC1A,7,8,-0.0194568738847491,0.07943561583232595,-1.387992922923268,-2.5174401254183216,-0.258545720428214,7.0,0.013986013986013986,,0.9112426035502958,False
CNPY3,7,8,-0.0408762787480853,0.06933148871329314,-1.3866312481624268,-2.51586426137669,-0.2573982349481634,7.0,0.013986013986013986,,0.9112426035502958,False
TMEM184B,7,8,-0.0318788824996128,0.1239548412716188,-1.3828789343781764,-2.5115225927912803,-0.25423527596507234,7.0,0.013986013986013986,,0.9112426035502958,False
CR2,7,8,-0.0762695504998532,0.042125103375393796,-1.382666708740488,-2.511277072602056,-0.2540563448789199,11.0,0.054079254079254076,,0.9436619400543729,False
CARMIL3,7,8,-0.1279045175537462,-0.0227416426545256,-1.3826382576815375,-2.511244158375199,-0.25403235698787574,7.0,0.013986013986013986,,0.9112426035502958,False
EGLN1,7,8,-0.1185790049062746,0.1408740146519735,-1.3807978783381654,-2.509115233124901,-0.2524805235514298,7.0,0.013986013986013986,,0.9112426035502958,False
ZNF674,7,8,-0.3304483664657902,-0.17035274936395084,-1.3800726729766308,-2.5082764109562414,-0.25186893499702023,8.0,0.020512820512820513,,0.9436619400543729,False
RLN1,7,8,-0.0725474792799411,0.10707967304254959,-1.3797283570376726,-2.507878168462341,-0.2515785456130044,11.0,0.054079254079254076,,0.9436619400543729,False
PLA2G2F,7,8,-0.0799449049861091,0.09006280105722095,-1.3792134564503706,-2.5072826447544987,-0.25114426814624236,9.0,0.028904428904428903,,0.9436619400543729,False
LRRC23,7,8,-0.0645438440500406,0.07740991321036245,-1.379075356409577,-2.507122925151216,-0.2510277876679381,8.0,0.020512820512820513,,0.9436619400543729,False
ARSK,7,8,-0.1570158329074396,-0.0244976017062446,-1.3786421515639489,-2.506621913442571,-0.25066238968532684,7.0,0.013986013986013986,,0.9112426035502958,False
LCE1D,5,7,0.0489567357422037,0.1861905169320128,-1.377800252600023,-2.6509539550703316,-0.10464655012971424,4.0,0.030303030303030304,,0.9436619400543729,False
NTRK2,7,8,0.031302054246929,0.19218059998675896,-1.3775161208263669,-2.5053197127112705,-0.24971252894146323,8.0,0.020512820512820513,,0.9436619400543729,False
PRR13,7,8,-0.5795915631747792,-0.3582549709574679,-1.376755843393031,-2.50444055405349,-0.2490711327325721,8.0,0.020512820512820513,,0.9436619400543729,False
ZNF792,7,8,-0.1246432169825129,0.019325182930381952,-1.3761697244808095,-2.5037628225673787,-0.24857662639424039,8.0,0.020512820512820513,,0.9436619400543729,False
PTPRR,7,8,-0.0571733306855568,0.03350011496941725,-1.3758579081781823,-2.5034022810778165,-0.24831353527854816,6.0,0.009324009324009324,,0.9112426035502958,False
CHCHD5,7,8,-0.2487728206992382,-0.07055754368560979,-1.3752164155039095,-2.502660575276427,-0.24777225573139194,10.0,0.04009324009324009,,0.9436619400543729,False
ALX1,7,8,-0.2313434073089355,-0.02343524659773315,-1.3746377107437373,-2.5019914984926133,-0.24728392299486135,12.0,0.0721056721056721,,0.9436619400543729,False
BPIFB2,7,8,-0.1155440315994733,-0.00466836403611005,-1.3722315803507874,-2.499209950892918,-0.2452532098086566,10.0,0.04009324009324009,,0.9436619400543729,False
ACOT12,7,8,-0.3368083180338123,-0.2270281743240778,-1.3716621884901998,-2.498551797456928,-0.24477257952347142,12.0,0.0721056721056721,,0.9436619400543729,False
TLR4,7,8,-0.0235808681953792,0.11374471712825679,-1.3712025092393854,-2.4980204813286364,-0.2443845371501343,8.0,0.020512820512820513,,0.9436619400543729,False
OR2M3,5,7,-0.2712670008118131,0.0152300408450677,-1.3711485506371548,-2.643152327580978,-0.0991447736933313,3.0,0.01767676767676768,,0.9436619400543729,False
CFAP70,7,8,-0.1141693662218713,0.037166342595943605,-1.368925628245978,-2.495389055878408,-0.24246220061354817,9.0,0.028904428904428903,,0.9436619400543729,False
MAT2A,7,8,-1.994325411108519,-1.524010142110003,-1.3687387077673694,-2.495173050302239,-0.24230436523249965,9.0,0.028904428904428903,,0.9436619400543729,False
PRMT9,7,8,-0.0563987870081989,0.13797794054708984,-1.3658378265479059,-2.4918212007757585,-0.2398544523200532,8.0,0.020512820512820513,,0.9436619400543729,False
HLA-C,7,8,-0.4349872241452664,-0.2692858815493969,-1.3653195912510114,-2.4912224828419385,-0.23941669966008416,3.0,0.0021756021756021756,,0.8999403697078115,False
NEDD1,7,8,-2.0172345352856103,-1.4182438508804056,-1.3626944231740734,-2.4881900036404296,-0.23719884270771718,10.0,0.04009324009324009,,0.9436619400543729,False
ZNF546,7,8,-0.0822719010619237,0.07528213126593145,-1.3611184941247827,-2.486369865294475,-0.23586712295509038,9.0,0.028904428904428903,,0.9436619400543729,False
MYO3A,7,8,0.0004818025496755,0.15452709156298775,-1.3609942485048239,-2.486226376075872,-0.2357621209337759,6.0,0.009324009324009324,,0.9112426035502958,False
IL9,7,8,-0.0942922636691451,0.09182644161409895,-1.3608715444823114,-2.486084668623901,-0.2356584203407217,11.0,0.054079254079254076,,0.9436619400543729,False
CEP112,7,8,-0.205062023123558,-0.0166776291558032,-1.3601999706292691,-2.485309111387245,-0.23509082987129326,11.0,0.054079254079254076,,0.9436619400543729,False
GMCL1,7,8,-0.0567650838241994,0.025308637246539402,-1.359562041379931,-2.484572446768863,-0.23455163599099937,8.0,0.020512820512820513,,0.9436619400543729,False
CCDC184,7,8,-0.2756141431614717,-0.13964774472111363,-1.3593340344256553,-2.4843091592193782,-0.2343589096319323,8.0,0.020512820512820513,,0.9436619400543729,False
ADAT1,7,8,-0.275039188542758,-0.01804606270157575,-1.3592590304659125,-2.484222550593541,-0.234295510338284,9.0,0.028904428904428903,,0.9436619400543729,False
CYB5R2,7,8,-0.1008522369235911,0.05804462091807175,-1.358709171016774,-2.4835876323985304,-0.23383070963501762,11.0,0.054079254079254076,,0.9436619400543729,False
SPRY4,7,8,-0.1127893740413225,0.014644678753804352,-1.35797317925739,-2.482737832554708,-0.23320852596007202,6.0,0.009324009324009324,,0.9112426035502958,False
DNAJB14,7,8,0.0603751769748616,0.14257941147340564,-1.3575878675595652,-2.4822929592322276,-0.23288277588690276,9.0,0.028904428904428903,,0.9436619400543729,False
PRKCSH,7,8,-0.2124429823651006,-0.0968552474869088,-1.3556625426219622,-2.480070222896292,-0.23125486234763226,8.0,0.020512820512820513,,0.9436619400543729,False
RASSF9,7,8,-0.0460155395747884,0.11712719904314994,-1.3549253189453612,-2.4792192087558105,-0.23063142913491208,8.0,0.020512820512820513,,0.9436619400543729,False
C11orf21,7,8,-0.1161082953615359,0.0494201330089304,-1.3548490351667697,-2.4791311534535554,-0.23056691687998399,7.0,0.013986013986013986,,0.9112426035502958,False
HERPUD2,7,8,-0.2921907097849332,-0.06071150762366415,-1.3545845386319435,-2.478825846034403,-0.23034323122948397,12.0,0.0721056721056721,,0.9436619400543729,False
RRP15,7,8,-1.1942279475183866,-0.8626198729257325,-1.3538049250466264,-2.477925978558781,-0.22968387153447178,7.0,0.013986013986013986,,0.9112426035502958,False
LARP4,7,8,-0.2700161317032284,-0.1311869365292045,-1.3525419120983175,-2.476468267956694,-0.22861555623994123,7.0,0.013986013986013986,,0.9112426035502958,False
RNF167,7,8,-0.0417852307218334,0.06258962976165945,-1.3503379434029699,-2.4739249047484257,-0.22675098205751376,7.0,0.013986013986013986,,0.9112426035502958,False
ESYT3,7,8,-0.054856203549453,0.0074126006399357494,-1.3497938289858038,-2.473297070255302,-0.2262905877163055,6.0,0.009324009324009324,,0.9112426035502958,False
MTHFD2,7,8,-0.0664834650817194,0.04689543573950225,-1.348543362411926,-2.47185430510159,-0.22523241972226193,9.0,0.028904428904428903,,0.9436619400543729,False
UBXN7,7,8,-0.1418880318150358,0.0539264094075383,-1.348051605992862,-2.4712869654762804,-0.22481624650944365,7.0,0.013986013986013986,,0.9112426035502958,False
COL10A1,7,8,0.14414770998846,0.2285325976688083,-1.3449723706700445,-2.467734961501593,-0.2222097798384961,8.0,0.020512820512820513,,0.9436619400543729,False
BARD1,7,8,-0.7235217004141362,-0.46450429459835507,-1.3442017977531338,-2.4668462171454455,-0.221557378360822,10.0,0.04009324009324009,,0.9436619400543729,False
OARD1,7,8,-0.2022688998270239,0.0329417780104555,-1.3425208409693272,-2.4649076686290394,-0.22013401330961524,10.0,0.04009324009324009,,0.9436619400543729,False
SLC31A1,7,8,-0.4381090002524969,-0.22190861653040062,-1.340818190153178,-2.4629443700874085,-0.21869201021894735,10.0,0.04009324009324009,,0.9436619400543729,False
RELL1,7,8,-0.1130126350536108,0.08113038840823315,-1.340470193556871,-2.4625431342247284,-0.21839725288901368,9.0,0.028904428904428903,,0.9436619400543729,False
SLC35F5,7,8,-0.2156616910958978,-0.0247881863974865,-1.3403109482257816,-2.4623595300524324,-0.21826236639913055,10.0,0.04009324009324009,,0.9436619400543729,False
PHACTR4,7,8,-0.1748465146747149,-0.08865628253060415,-1.3399678453763988,-2.461963952774128,-0.21797173797866987,9.0,0.028904428904428903,,0.9436619400543729,False
FAM3A,7,8,0.0553210008357228,0.21399911388594722,-1.3395659919773764,-2.461500653552113,-0.21763133040263982,11.0,0.054079254079254076,,0.9436619400543729,False
CYP2D6,7,8,-0.0507123684626887,0.12164456962705955,-1.337208225104298,-2.4587826734222356,-0.21563377678636075,11.0,0.054079254079254076,,0.9436619400543729,False
DYNLT2,7,8,0.0087882291936763,0.11457173937334515,-1.3337815127065114,-2.454833362845636,-0.21272966256738668,7.0,0.013986013986013986,,0.9112426035502958,False
