gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
CDH17,10,20,-0.04755737411942475,0.0053490296698914495,-0.5371995910989765,-1.3083644095855238,0.23396522738757064,72.0,0.22634079342614988,0.9359291851748867,False
PDE12,10,20,-0.29188929593196833,-0.2096856837582734,-0.5371738266866305,-1.3083374961109544,0.2339898427376934,79.0,0.3671207455678789,0.9591622651903439,False
ARF4,10,20,-0.8059249003465538,-0.6295749883276858,-0.536971712042567,-1.3081263692461063,0.23418294516097238,83.0,0.4678981027906498,0.9670513487106308,False
H2BC1,10,20,-0.02373044074028395,0.060130149481130296,-0.5367010717201108,-1.3078436663134598,0.23444152287323816,72.0,0.22634079342614988,0.9359291851748867,False
PIN4,10,20,-0.2645792648891317,-0.22039998591998283,-0.5365167797213113,-1.307651163676299,0.2346176042336766,77.0,0.32223862938734305,0.9508391673710468,False
ATP6V0A1,10,20,-0.2899998509612671,-0.19365279033492874,-0.5364326545209058,-1.30756329141035,0.23469798236853834,71.0,0.20990277239126998,0.9227732606335934,False
GPRC5A,10,20,-0.02777693049109735,0.047757673850905,-0.5362937835202174,-1.307418236127892,0.23483066908745742,70.0,0.19434680044312913,0.9227732606335934,False
ASB9,10,20,0.0495074895857051,0.11197261046221241,-0.5362822717806168,-1.3074062118106484,0.23484166824941488,70.0,0.19434680044312913,0.9227732606335934,False
RIC3,10,20,-0.014660021093122049,-0.009923079506389251,-0.5362102898765108,-1.3073310250450003,0.2349104452919789,81.0,0.4157071172105755,0.9606577229861644,False
TRIM4,10,20,-0.09456492138700845,0.0061502804150362,-0.5357306986612175,-1.3068300915571514,0.2353686942347164,79.0,0.3671207455678789,0.9591622651903439,False
LPO,10,20,-0.16913353581221297,-0.10167108253723556,-0.5356413475202265,-1.30673676624921,0.23545407120875694,67.0,0.15277173865747862,0.9164758568298725,False
ATP5MK,10,20,-0.1712988655985651,-0.14785331012844788,-0.5355323751893569,-1.3066229479080893,0.23555819752937557,80.0,0.39095562378232207,0.9606577229861644,False
SOX3,10,20,-0.1090053280460797,-0.03508343590297025,-0.5351790823305489,-1.3062539506519715,0.23589578599087369,76.0,0.30120060673958793,0.9463796488389067,False
HSD11B1,10,20,-0.19724194453988303,-0.08189847056170185,-0.5351648899284742,-1.3062391275861898,0.23590934772924133,59.0,0.0747879784850698,0.9088228929705401,False
SLC9C2,10,20,0.01618961091034645,0.06247953294714255,-0.5350737093983866,-1.3061438956795832,0.23599647688281,65.0,0.12906542011826527,0.9088228929705401,False
NAT14,10,20,-0.0071058438398555,0.0426030649364224,-0.534945283990733,-1.3060097651481548,0.23611919716668872,66.0,0.14053450408595752,0.9136283714096953,False
GNAQ,10,20,-0.41116438579728865,-0.34602566989853245,-0.5348809103850568,-1.3059425323321374,0.23618071156202392,82.0,0.44136078370373844,0.966213447352418,False
CHST14,10,20,-0.002117321439648101,0.01543647302542045,-0.5348015219648821,-1.3058596182646607,0.23625657433489644,81.0,0.4157071172105755,0.9606577229861644,False
TACR2,10,20,-0.0175002082489914,-0.014406702087947549,-0.5345214795637457,-1.3055671432040952,0.23652418407660358,79.0,0.3671207455678789,0.9591622651903439,False
VPS51,10,20,-0.7964536773050809,-0.6942233601035637,-0.5344585733558442,-1.3055014451034461,0.23658429839175776,71.0,0.20990277239126998,0.9227732606335934,False
TBC1D31,10,20,-0.16948865982931588,-0.08586703226176151,-0.5343684766234825,-1.305407350267773,0.23667039702080794,77.0,0.32223862938734305,0.9508391673710468,False
KLRB1,10,20,0.0026967210888714,0.024743783865444548,-0.5342526145237778,-1.3052863476694658,0.2367811186219103,76.0,0.30120060673958793,0.9463796488389067,False
RPN2,10,20,-0.8517068528280808,-0.7173845944866917,-0.5339100032060697,-1.3049285419041374,0.23710853549199795,69.0,0.179654008244981,0.9227732606335934,False
KCNAB2,10,20,-0.033663147896215,0.0393243588280909,-0.5338032723229312,-1.3048170795498786,0.2372105349040161,72.0,0.22634079342614988,0.9359291851748867,False
