gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
NDUFB9,17,32,-0.8693063316632753,-0.6279038186794277,-0.9039124730707259,-1.518763057492653,-0.2890618886487988,151.0,0.011373582132977782,0.9566790957660186,False
HMGN2,14,30,-0.6379370665874484,-0.5147675135286942,-0.899354099070919,-1.5609783820315948,-0.23772981611024324,116.0,0.018473984497232074,0.9566790957660186,False
HEATR3,17,32,-0.4400225268522206,-0.2338927145650831,-0.8986662345842129,-1.5132152968095403,-0.28411717235888545,148.0,0.009486128428515284,0.9566790957660186,False
CLDN18,17,32,-0.0679113230866536,-0.015286011113149551,-0.8968663761664775,-1.5113123638023929,-0.28242038853056206,154.0,0.013587273063993405,0.9566790957660186,False
CPNE3,17,32,-0.133139682365817,-0.00965596161215935,-0.896666981392219,-1.5111015617072037,-0.28223240107723435,141.0,0.006124351057384318,0.9566790957660186,False
FAM3C,17,32,0.1394405560110611,0.1903278893820372,-0.8962292016371987,-1.5106387448463054,-0.28181965842809187,140.0,0.005743924750782036,0.9566790957660186,False
TNFRSF10A,17,32,-0.025586839576411,0.055402040194390906,-0.8960432083031583,-1.5104421177409808,-0.28164429886533593,156.0,0.01526689094128725,0.9566790957660186,False
TIMMDC1,17,32,-0.5187979908590368,-0.23974146515192385,-0.8956884504871127,-1.510067083014578,-0.2813098179596474,154.0,0.013587273063993405,0.9566790957660186,False
ZNF85,10,13,-0.1030495943909304,0.1310373621385764,-0.8943161805208615,-1.7582803646206067,-0.03035199642111619,34.0,0.058553669871303254,0.9566790957660186,False
IFI35,17,32,-0.1282351202119292,-0.04555489087052045,-0.8943076172862123,-1.5086073955507395,-0.28000783902168513,163.0,0.022669690695712508,0.9566790957660186,False
ABHD3,17,32,-0.1915038761318366,-0.10307004049930585,-0.8912433430461676,-1.505368530511857,-0.27711815558047814,149.0,0.010081693883859665,0.9566790957660186,False
PAGE2B,10,12,0.26897404209251213,0.4009733605808738,-0.8864789746883016,-1.765612832034446,-0.007345117342157259,34.0,0.09268132325230818,0.9655644512801026,False
RNF138,17,32,-0.1502222231215878,-0.07962420495616129,-0.8828579684612211,-1.4965082013726332,-0.26920773554980904,158.0,0.017126680042233687,0.9566790957660186,False
SRRT,17,32,-0.8704386094200811,-0.7405241678958505,-0.8824150651760206,-1.4960403263458215,-0.26878980400621977,150.0,0.010710330535994069,0.9566790957660186,False
NDUFS5,17,32,-0.9109185542681274,-0.706115223424673,-0.8805272752156329,-1.4940462283034548,-0.267008322127811,156.0,0.01526689094128725,0.9566790957660186,False
AP5M1,17,32,-0.0156156275354712,0.0829330726537239,-0.8773813439520213,-1.490723603693921,-0.26403908421012134,149.0,0.010081693883859665,0.9566790957660186,False
DHX37,17,32,-1.8371635463980416,-1.5947040186859254,-0.8767965583252525,-1.4901060372969672,-0.26348707935353766,140.0,0.005743924750782036,0.9566790957660186,False
