gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
ATP10D,16,12,-0.0589405016256006,0.034349123390745154,-0.21957896069814828,-0.9702587637051402,0.5311008423088436,76.0,0.36532513369196684,0.9841364084625839,False
POLQ,16,12,-0.4133879430304772,-0.3163201418863337,-0.21951941963759874,-0.9701980281005258,0.5311591888253284,80.0,0.4717901363333026,0.9841364084625839,False
RING1,16,12,-0.18697291839641816,-0.1643580349144615,-0.21943366229125183,-0.9701105508111839,0.5312432262286803,84.0,0.5934286442678816,0.9886030997089829,False
SON,16,12,-1.0487306372403857,-0.9824797240860497,-0.2192907892621248,-0.9699648138148897,0.53138323529064,84.0,0.5934286442678816,0.9886030997089829,False
AGO3,16,12,-0.09792610338534795,-0.0865317658555078,-0.2192737549409602,-0.9699474381552695,0.531399928273349,87.0,0.6931361991189245,0.9959458416453923,False
LRRC63,16,12,0.08300957872097364,0.0709380714088326,-0.2192481844902577,-0.9699213553662636,0.5314249863857481,99.0,0.9076053177180995,0.9991190226956232,False
ZNF217,16,12,-0.25449421882046636,-0.23643912611189186,-0.21921086614097213,-0.9698832894003611,0.5314615571184169,88.0,0.7277059387577536,0.9972806481766054,False
TMEM91,16,12,-0.0123273036115097,0.0438975504114167,-0.21918540585521595,-0.9698573191289375,0.5314865074185056,77.0,0.3904282775842992,0.9841364084625839,False
TMED3,16,12,-0.02335488381004215,-0.0022270266785634,-0.21912652403884272,-0.9697972580980294,0.531544210020344,84.0,0.5934286442678816,0.9886030997089829,False
SNX30,16,12,0.0398888623206349,0.0904909315630308,-0.21910426758875676,-0.9697745560044313,0.5315660208269177,66.0,0.17084206049497452,0.9821846946056436,False
LENG8,16,12,-0.5516248742989882,-0.6238356356302182,-0.2190288126835783,-0.9696975905917317,0.531639965224575,91.0,0.8345206400999458,0.9980765562705488,False
C20orf144,16,12,-0.10112872741117995,-0.054236688569565344,-0.2189681094089479,-0.969635672493177,0.531699453675281,81.0,0.5008546654285486,0.9853668768916706,False
KCTD9,16,12,-0.20453476711769714,-0.15028589759653982,-0.21894488207636834,-0.9696119804122953,0.5317222162595587,85.0,0.6259392816271419,0.9913259729589504,False
ZNF613,16,12,-0.1149386197017436,-0.1262750571437526,-0.21892654532512093,-0.969593276801451,0.5317401861512092,97.0,0.9814812325608941,0.9991190226956232,False
UBE2S,16,12,-0.5447145673247755,-0.5063965070791148,-0.21885662682646279,-0.969521959738123,0.5318087060851975,83.0,0.5617137219006605,0.9886030997089829,False
ABHD16B,16,12,0.0425395568179533,0.06446634539984256,-0.21882362858144982,-0.9694883015905875,0.5318410444276878,81.0,0.5008546654285486,0.9853668768916706,False
SRI,16,12,-0.16255687601511448,-0.1196302364852917,-0.2187008712108846,-0.9693630901731947,0.5319613477514256,91.0,0.8345206400999458,0.9980765562705488,False
CLP1,16,12,-1.6982586068761858,-1.69082435255649,-0.218557843073083,-0.9692172044817926,0.5321015183356266,90.0,0.7984673891935195,0.9980561807157505,False
FCHO1,16,12,-0.15891665651453196,-0.15280081687058655,-0.21845289801141612,-0.9691101639089611,0.5322043678861289,90.0,0.7984673891935195,0.9980561807157505,False
FBXO39,16,12,0.0444984677460153,0.07282030612730464,-0.2184350965399257,-0.9690920070823457,0.5322218140024944,74.0,0.31822483718735983,0.9821846946056436,False
CSF3,16,12,-0.15411994731962614,-0.07160871742912109,-0.2183142107264455,-0.9689687088932368,0.5323402874403458,79.0,0.44368030665524805,0.9841364084625839,False
CCL2,16,12,0.0394026223082594,0.0400832652368064,-0.2183140029139121,-0.968968496934777,0.5323404911069528,100.0,0.8709251829918023,0.9980765562705488,False
ITGAX,16,12,-0.013263224901384051,-0.02439910316097105,-0.2182471304800699,-0.9689002905782621,0.5324060296181222,99.0,0.9076053177180995,0.9991190226956232,False
DGCR2,16,12,-0.09157501689271674,-0.05796347008113614,-0.21811826247547295,-0.9687688531543187,0.5325323282033728,86.0,0.659193864409487,0.9929777495131729,False
CROT,16,12,0.0244065394271274,0.0314893069709762,-0.2180831364137659,-0.9687330269975001,0.5325667541699683,100.0,0.8709251829918023,0.9980765562705488,False
P2RY6,16,12,-0.20744619339196357,-0.23547670261774084,-0.2180830655118624,-0.968732954682569,0.5325668236588442,97.0,0.9814812325608941,0.9991190226956232,False
ALOX15,16,12,-0.048475321801463606,0.0153488629201632,-0.21803134343571548,-0.9686802019416844,0.5326175150702533,83.0,0.5617137219006605,0.9886030997089829,False
DENND11,16,12,0.0257165752568955,0.08276114998265069,-0.21784158200935153,-0.9684866612250137,0.5328034972063106,85.0,0.6259392816271419,0.9913259729589504,False
GLI2,16,12,-0.011322111199698599,-0.02026475686211695,-0.21783193650242774,-0.9684768237054611,0.5328129507006056,90.0,0.7984673891935195,0.9980561807157505,False
ITGB1BP1,16,12,0.0415944941229019,0.053616750832117296,-0.2178094664825682,-0.9684539064088118,0.5328349734436755,93.0,0.9076053177180995,0.9991190226956232,False
ABCA5,16,12,-0.04596278743933855,-0.01053345177585925,-0.2176090995993989,-0.9682495531527017,0.5330313539539039,84.0,0.5934286442678816,0.9886030997089829,False
SLC28A1,16,12,0.084278694924544,0.12528992125581084,-0.21752758683113663,-0.9681664197017059,0.5331112460394327,82.0,0.5308416334292907,0.988389001759321,False
TNFRSF1B,16,12,-0.08312731745564225,-0.0616199240286788,-0.21741158573413316,-0.9680481132464811,0.5332249417782147,79.0,0.44368030665524805,0.9841364084625839,False
FABP7,16,12,0.0136996845690998,0.029589721767208,-0.21740042881370913,-0.9680367346624477,0.5332358770350294,87.0,0.6931361991189245,0.9959458416453923,False
RAMP2,16,12,-0.0299137732408032,-0.0851173720377154,-0.21736224625892883,-0.9679977935893926,0.5332733010715349,105.0,0.6931361991189245,0.9959458416453923,False
TRAF3IP3,16,12,0.0054725139204939,0.0275531463582762,-0.21731109949808422,-0.9679456309764757,0.5333234319803072,78.0,0.41655233481168497,0.9841364084625839,False
SLC22A7,16,12,-0.12776124908298786,-0.09315326166226856,-0.2172587847727555,-0.9678922774474267,0.5333747079019157,80.0,0.4717901363333026,0.9841364084625839,False
UHRF2,16,12,-0.009427840376928849,0.00912778117035435,-0.21724974031145183,-0.9678830534171579,0.5333835727942542,91.0,0.8345206400999458,0.9980765562705488,False
ATP5MC2,16,12,-0.27212606875776846,-0.2254664451285145,-0.21722460635019883,-0.9678574204846246,0.533408207784227,84.0,0.5934286442678816,0.9886030997089829,False
CPNE9,16,12,0.03325864897408105,0.0737471066187449,-0.2171934621284211,-0.9678256580526616,0.5334387337958193,79.0,0.44368030665524805,0.9841364084625839,False
GLCCI1,16,12,0.16409044216214824,0.25164758382256885,-0.21718732671790442,-0.9678194008651528,0.533444747429344,79.0,0.44368030665524805,0.9841364084625839,False
ERG28,16,12,-0.0262405658325108,-0.0363594913724005,-0.2171857065363409,-0.9678177485264363,0.5334463354537544,94.0,0.9444835801635669,0.9991190226956232,False
PTPN21,16,12,-0.01964348192387435,-0.0274131841769606,-0.21703178816087987,-0.967660776286697,0.5335971999649373,87.0,0.6931361991189245,0.9959458416453923,False
CYP3A5,16,12,-0.0626658689522274,-0.07923738438690756,-0.21694813510803043,-0.9675754643929252,0.5336791941768643,95.0,0.9814812325608941,0.9991190226956232,False
ZNF511,16,12,-0.394780081137258,-0.2384947557232594,-0.21692674710766727,-0.9675536523703558,0.5337001581550214,68.0,0.20172391616412189,0.9821846946056436,False
KIFC1,16,12,-0.16355469707966963,-0.1865570037546408,-0.21685732923530268,-0.9674828585585039,0.5337682000878986,93.0,0.9076053177180995,0.9991190226956232,False
FAM234A,16,12,-0.0270750316817431,-0.0136605136621734,-0.21684991321623656,-0.9674752955715735,0.5337754691391003,84.0,0.5934286442678816,0.9886030997089829,False
CHMP2A,16,12,-2.167871320776216,-2.1346221616048733,-0.21675117629816054,-0.9673746023987386,0.5338722498024175,90.0,0.7984673891935195,0.9980561807157505,False
WIPF1,16,12,0.07635573402729195,0.12852321588563076,-0.216683967487418,-0.9673060625000126,0.5339381275251766,76.0,0.36532513369196684,0.9841364084625839,False
LRRC15,16,12,-0.16058886644435533,-0.1650477264943392,-0.2165767378058835,-0.9671967099565517,0.5340432343447847,87.0,0.6931361991189245,0.9959458416453923,False
COL13A1,16,12,-0.0517128550703841,-0.04605034955601815,-0.21656308415051903,-0.9671827860701849,0.5340566177691468,91.0,0.8345206400999458,0.9980765562705488,False
LEFTY1,16,12,-0.08047687904399005,-0.05875366633789075,-0.21654579772450824,-0.9671651575382454,0.534073562089229,84.0,0.5934286442678816,0.9886030997089829,False
NSD3,16,12,0.0517754353963863,0.0627364956041276,-0.2165424896930723,-0.9671617840425162,0.5340768046563715,90.0,0.7984673891935195,0.9980561807157505,False
VPS13C,16,12,-0.028023930618625598,0.0035769273498424,-0.21639976010000694,-0.9670162308489527,0.5342167106489388,82.0,0.5308416334292907,0.988389001759321,False
RFPL3,16,12,0.062248285540580595,0.058059350777350055,-0.21635702191303946,-0.966972647538265,0.5342586037121861,89.0,0.7628388949505204,0.9980561807157505,False
LYG1,16,12,-0.06784107003272885,0.028510639431750202,-0.2163144291974364,-0.966929212740684,0.5343003543458112,67.0,0.18580901290717144,0.9821846946056436,False
CORO6,16,12,-0.3870655628624565,-0.28850164772609566,-0.21624775115831854,-0.9668612167702061,0.5343657144535691,69.0,0.21861038398441968,0.9821846946056436,False
NPFFR2,16,12,0.0325405418554758,0.0580594704875999,-0.2162380202946585,-0.9668512936039817,0.5343752530146648,75.0,0.341254928468144,0.9821846946056436,False
PMEPA1,16,12,-0.0745280107127464,-0.0591782790816788,-0.21598780936971798,-0.9665961409340127,0.5346205221945768,96.0,1.0,1.0,False
SEMA4A,16,12,-0.07587072052579825,-0.0293067845658172,-0.21596457334767843,-0.9665724462818615,0.5346432995865047,84.0,0.5934286442678816,0.9886030997089829,False
LCE1B,16,12,-0.4082426279912832,-0.39972866588053824,-0.21593944652560818,-0.9665468235644845,0.5346679305132682,83.0,0.5617137219006605,0.9886030997089829,False
XPR1,16,12,-0.2862856179291885,-0.2329535185758517,-0.21588618049197422,-0.9664925064783585,0.5347201454944099,82.0,0.5308416334292907,0.988389001759321,False
OR5AK2,14,11,-0.08669499278285316,-0.0624691988365092,-0.21586690059957436,-1.0078224364331378,0.5760886352339891,71.0,0.7633406080536744,0.9980561807157505,False
FBP2,16,12,-0.0943053980271272,-0.09545002579499134,-0.2158373001841881,-0.9664426618846649,0.5347680615162886,83.0,0.5617137219006605,0.9886030997089829,False
COL18A1,16,12,-0.02501255012314015,0.01302012104880855,-0.21582588091973892,-0.9664310173780473,0.5347792555385695,74.0,0.31822483718735983,0.9821846946056436,False
CDK20,16,12,-0.0355604303676688,-0.023122485683163947,-0.21582426933281046,-0.9664293740039192,0.5347808353382983,81.0,0.5008546654285486,0.9853668768916706,False
MCM9,16,12,-0.1068089167490558,-0.1049925064293799,-0.2158001679745069,-0.9664047972947079,0.5348044613456941,86.0,0.659193864409487,0.9929777495131729,False
C1QB,16,12,-0.0963119536730544,-0.09187009455024919,-0.21560687284960453,-0.9662076917208103,0.5349939460216012,81.0,0.5008546654285486,0.9853668768916706,False
NPC1L1,16,12,-0.14371424516080938,-0.1643495537060137,-0.21555576498523674,-0.9661555769287834,0.5350440469583099,93.0,0.9076053177180995,0.9991190226956232,False
ST7,16,12,-0.028100690370563498,-0.0262523886886164,-0.21551614461272764,-0.9661151761186257,0.5350828868931705,87.0,0.6931361991189245,0.9959458416453923,False
UBXN11,16,12,-0.02862218882059365,-0.01952408469784015,-0.21545813958012566,-0.966056028766703,0.5351397496064516,86.0,0.659193864409487,0.9929777495131729,False
RASD2,16,12,-0.1663176080934186,-0.1101216600960926,-0.21541725433956596,-0.9660143385383323,0.5351798298592004,80.0,0.4717901363333026,0.9841364084625839,False
NLRP13,16,12,-0.09494519731608245,-0.07154595868479574,-0.215366529248312,-0.9659626149339976,0.5352295564373736,86.0,0.659193864409487,0.9929777495131729,False
OTUD3,16,12,-0.0530159330997213,-0.051453831307866946,-0.21524117359964864,-0.9658347926878709,0.5353524454885735,86.0,0.659193864409487,0.9929777495131729,False
RNF207,16,12,-0.082054245164184,0.031526162154652204,-0.2152331553269864,-0.9658266166898893,0.5353603060359166,81.0,0.5008546654285486,0.9853668768916706,False
MAK,16,12,0.0234723695296404,0.0353471852212099,-0.21517955068349273,-0.9657719577537355,0.5354128563867501,88.0,0.7277059387577536,0.9972806481766054,False
TES,16,12,0.0122937871001031,0.03015045540617655,-0.21513271213725355,-0.9657241982037672,0.53545877392926,81.0,0.5008546654285486,0.9853668768916706,False
OR13C9,14,11,0.11295916919289675,0.0934602584117784,-0.21512938290848863,-1.0070695001194518,0.5768107343024746,74.0,0.8911396975985915,0.9991190226956232,False
APOL6,16,12,0.10905160869732161,0.14696737418337824,-0.2150399295783253,-0.9656295918155502,0.5355497326588996,66.0,0.17084206049497452,0.9821846946056436,False
AK7,16,12,-5.398766042935023e-05,0.0114123690210657,-0.21501602783173002,-0.9656052203583966,0.5355731646949365,90.0,0.7984673891935195,0.9980561807157505,False
MBD2,16,12,-0.0853905251641299,-0.04448315849561505,-0.21498572370982214,-0.9655743207828497,0.5356028733632053,79.0,0.44368030665524805,0.9841364084625839,False
SUPT20H,16,12,-0.04000204014008485,-0.0174350584209941,-0.21495745672979968,-0.9655454984527528,0.5356305849931534,87.0,0.6931361991189245,0.9959458416453923,False
SPPL2C,16,12,-0.1749817566453541,-0.1198356307806896,-0.2149549822544965,-0.9655429753658774,0.5356330108568844,79.0,0.44368030665524805,0.9841364084625839,False
TMEM141,16,12,-0.0444041698594404,-0.10249378700937836,-0.2147573302667235,-0.9653414422618354,0.5358267817283884,95.0,0.9814812325608941,0.9991190226956232,False
SLC9C1,16,12,-0.0245218589753972,-0.005248348711517051,-0.21470944905525863,-0.9652926213838156,0.5358737232732984,77.0,0.3904282775842992,0.9841364084625839,False
NIPSNAP1,16,12,-0.14551690785087865,-0.169046428793344,-0.21465958163607451,-0.9652417755403364,0.5359226122681875,90.0,0.7984673891935195,0.9980561807157505,False
SDHAF1,16,12,-0.3582784138848347,-0.3119226058935462,-0.21465165836851202,-0.9652336968350144,0.5359303800979902,74.0,0.31822483718735983,0.9821846946056436,False
PRAMEF20,14,11,-0.1834702913031596,-0.1870092430943585,-0.21462824488462215,-1.006557915190406,0.5773014254211617,66.0,0.56541212831726,0.9886030997089829,False
THUMPD3,16,12,0.1659104250965828,0.14057577995861614,-0.21457169062000844,-0.9651521606077106,0.5360087793676936,94.0,0.9444835801635669,0.9991190226956232,False
LRRC10,16,12,-0.0538397340391054,0.002912790877874551,-0.21453208957618178,-0.9651117830484396,0.5360476038960761,76.0,0.36532513369196684,0.9841364084625839,False
RAG2,16,12,0.003944024857772,0.0420213513382274,-0.21449177050950965,-0.9650706735334237,0.5360871325144044,82.0,0.5308416334292907,0.988389001759321,False
TCTA,16,12,-0.00421407669970535,-0.01169356902525885,-0.21432571673365566,-0.9649013658591539,0.5362499323918426,87.0,0.6931361991189245,0.9959458416453923,False
NIT2,16,12,-0.13970781551238404,-0.1556857088882453,-0.2141169329456489,-0.9646884944151425,0.5364546285238446,90.0,0.7984673891935195,0.9980561807157505,False
MAGI1,16,12,-0.06106910454125195,-0.0500931231775592,-0.21404288845078465,-0.964613001197934,0.5365272242963647,86.0,0.659193864409487,0.9929777495131729,False
WHAMM,16,12,-0.1887534914164112,-0.16053146285573675,-0.21394745934043746,-0.9645157056980888,0.5366207870172138,83.0,0.5617137219006605,0.9886030997089829,False
PABIR3,16,12,0.2439730288663255,0.29475985873040755,-0.21381282337058644,-0.9643784379439189,0.5367527912027461,67.0,0.18580901290717144,0.9821846946056436,False
COCH,16,12,-0.28108808218824965,-0.2148354938307365,-0.21376769090768194,-0.9643324236270143,0.5367970418116503,84.0,0.5934286442678816,0.9886030997089829,False
GCSH,16,12,-0.46825848855240376,-0.38994261314782186,-0.21376234767769292,-0.9643269760066311,0.5368022806512451,77.0,0.3904282775842992,0.9841364084625839,False
TACR1,16,12,-0.18105368616186834,-0.19442260640416487,-0.21357969500693313,-0.9641407564209867,0.5369813664071204,83.0,0.5617137219006605,0.9886030997089829,False
SQLE,16,12,-0.097591353953291,-0.05718829235229719,-0.21354913808442622,-0.964109603066661,0.5370113268978086,80.0,0.4717901363333026,0.9841364084625839,False
ARRDC2,16,12,-0.1230590955258749,-0.032072838132816445,-0.21353644176772296,-0.9640966589591442,0.5370237754236984,78.0,0.41655233481168497,0.9841364084625839,False
PARP2,16,12,-0.0241422812057706,-0.057664879104604695,-0.21327717062172605,-0.9638323308879403,0.5372779896444883,99.0,0.9076053177180995,0.9991190226956232,False
YPEL5,16,12,-0.6673001036375247,-0.627791723458287,-0.21307898046081913,-0.9636302792693081,0.53747231834767,85.0,0.6259392816271419,0.9913259729589504,False
IKBKG,16,12,-0.19200534823886795,-0.12142869825278665,-0.21293731556040166,-0.9634858564146941,0.5376112252938908,85.0,0.6259392816271419,0.9913259729589504,False
UBA2,16,12,-1.1317437638059413,-1.1510123467761866,-0.2128954243029216,-0.9634431499611839,0.5376523013553406,95.0,0.9814812325608941,0.9991190226956232,False
MFSD4A,16,12,-0.021510471079405,-0.05246638966207725,-0.21289366235036344,-0.9634413537248541,0.5376540290241272,93.0,0.9076053177180995,0.9991190226956232,False
RADX,16,12,0.066221483669873,0.1095872255656699,-0.21278260280904,-0.9633281337754054,0.5377629281573255,86.0,0.659193864409487,0.9929777495131729,False
B4GALT6,16,12,0.0097890579619543,-0.01677890435193385,-0.21274238319758293,-0.9632871320603589,0.5378023656651929,106.0,0.659193864409487,0.9929777495131729,False
STXBP6,16,12,0.04235899807069041,0.0731878846363512,-0.2126457176262901,-0.9631885873484842,0.5378971520959039,82.0,0.5308416334292907,0.988389001759321,False
CSTF2,16,12,-0.18230283225954258,-0.1186906428535677,-0.2125453836019411,-0.9630863037685664,0.5379955365646842,93.0,0.9076053177180995,0.9991190226956232,False
GFOD1,16,12,0.09616661606575186,0.11321650771051711,-0.21250230241693804,-0.9630423857688203,0.5380377809349443,84.0,0.5934286442678816,0.9886030997089829,False
SERPINA11,16,12,0.21188228991803304,0.2235352596580133,-0.2124353903956583,-0.9629741743739099,0.5381033935825933,81.0,0.5008546654285486,0.9853668768916706,False
KRTAP4-11,16,12,-0.4092800062398132,-0.41967620048528115,-0.21243107957866394,-0.9629697798585284,0.5381076207012006,88.0,0.7277059387577536,0.9972806481766054,False
GABRG2,16,12,0.08428968000816761,0.12372398555265371,-0.21242708392683662,-0.9629657066290375,0.5381115387753642,84.0,0.5934286442678816,0.9886030997089829,False
VGF,16,12,0.06828612462467021,0.07214703013964491,-0.21220510473405696,-0.9627394198742326,0.5383292104061187,89.0,0.7628388949505204,0.9980561807157505,False
ARGFX,16,12,-0.14617322775960878,-0.1449922699670586,-0.21212800431075576,-0.9626608243458401,0.5384048157243286,82.0,0.5308416334292907,0.988389001759321,False
RNF139,16,12,-0.13192284945065785,-0.14379821522699726,-0.2120144470637583,-0.9625450660194625,0.538516171891946,90.0,0.7984673891935195,0.9980561807157505,False
DYNLL1,16,12,-0.5721788548208426,-0.46202979733328065,-0.21198970823122465,-0.9625198478297929,0.5385404313673436,76.0,0.36532513369196684,0.9841364084625839,False
LGR4,16,12,0.05736369458487745,0.07483039006495576,-0.2118355449551275,-0.9623626986304005,0.5386916087201455,85.0,0.6259392816271419,0.9913259729589504,False
TMEM217,16,12,-0.047917787372444245,-0.0506287267182082,-0.21170768316842725,-0.9622323619817582,0.5388169956449037,91.0,0.8345206400999458,0.9980765562705488,False
RNF212B,16,12,-0.2563049793762439,-0.16365591568270826,-0.21162712236487338,-0.9621502426258376,0.5388959978960909,77.0,0.3904282775842992,0.9841364084625839,False
TTPAL,16,12,0.01177756276778355,-0.05210175160704025,-0.21162556206239364,-0.9621486521431233,0.5388975280183359,99.0,0.9076053177180995,0.9991190226956232,False
KIF19,16,12,-0.0034062609243436497,0.00487626471233665,-0.2116133862733145,-0.9621362408507901,0.5389094683041611,86.0,0.659193864409487,0.9929777495131729,False
CKM,16,12,0.027973185659386952,0.03661687150996335,-0.21159586403536892,-0.9621183797226047,0.5389266516518669,84.0,0.5934286442678816,0.9886030997089829,False
DMC1,16,12,0.0088332126310398,0.03641924079546065,-0.21159441932713746,-0.962116907074124,0.5389280684198492,83.0,0.5617137219006605,0.9886030997089829,False
TIGIT,16,12,-0.1028337062780614,-0.04121495672079805,-0.2114124115773322,-0.9619313808634202,0.5391065577087559,63.0,0.13135638805779795,0.9821846946056436,False
BFSP2,16,12,0.1128604452573128,0.15997903755719725,-0.21135469040151283,-0.9618725444865683,0.5391631636835428,79.0,0.44368030665524805,0.9841364084625839,False
CUL1,16,12,-0.8390899803805376,-0.861824436034506,-0.21131606192694857,-0.9618331698603568,0.5392010460064596,91.0,0.8345206400999458,0.9980765562705488,False
RPL37A,16,12,-2.183654517434258,-2.1944092642936424,-0.2111076292602435,-0.9616207134270708,0.5394054549065838,92.0,0.8709251829918023,0.9980765562705488,False
GPBP1L1,16,12,-0.15888464609555045,-0.0878979751059909,-0.21109775650976295,-0.9616106501823378,0.539415137162812,84.0,0.5934286442678816,0.9886030997089829,False
UXS1,16,12,-0.46353859603281333,-0.38320459741304425,-0.2110908541581016,-0.9616036146553913,0.5394219063391882,83.0,0.5617137219006605,0.9886030997089829,False
CBX6,16,12,0.010037470661218099,0.0648419198916864,-0.2108673152205482,-0.9613757650564649,0.5396411346153684,74.0,0.31822483718735983,0.9821846946056436,False
EDF1,16,12,-0.05323734098101795,-0.0524213444384856,-0.21079054951092266,-0.9612975200665341,0.5397164210446888,90.0,0.7984673891935195,0.9980561807157505,False
MACO1,16,12,-0.07130633372032595,-0.06386410544363874,-0.21076251111708844,-0.9612689415045615,0.5397439192703847,89.0,0.7628388949505204,0.9980561807157505,False
ZNF8,16,12,-0.06339685242265394,-0.02088434413696635,-0.21061805508446432,-0.9611217036153824,0.5398855934464538,88.0,0.7277059387577536,0.9972806481766054,False
CNOT1,16,12,-0.8549458326881589,-0.6736051321545504,-0.21059748979454238,-0.9611007424444293,0.5399057628553445,86.0,0.659193864409487,0.9929777495131729,False
C17orf58,16,12,-0.5161379765456008,-0.46939762631246035,-0.21053654057467966,-0.9610386201802822,0.5399655390309229,84.0,0.5934286442678816,0.9886030997089829,False
DAZL,16,12,-0.05544472319557575,-0.0770130403102561,-0.21052609605410286,-0.9610279746756835,0.5399757825674777,89.0,0.7628388949505204,0.9980561807157505,False
HEMK1,16,12,-0.002623729742414699,0.05189123626133655,-0.21049267346172373,-0.9609939089986419,0.5400085620751944,87.0,0.6931361991189245,0.9959458416453923,False
MYEOV,16,12,-0.12876008843548437,-0.0911312277847764,-0.21047356566106837,-0.9609744335900973,0.5400273022679606,89.0,0.7628388949505204,0.9980561807157505,False
HSD3B1,16,12,-0.2207912487473491,-0.14351523560374446,-0.21045557523521494,-0.9609560970834508,0.5400449466130208,86.0,0.659193864409487,0.9929777495131729,False
AADACL3,16,12,0.0628124168317413,0.021231927608119053,-0.21040860872778588,-0.9609082272226778,0.540091009767106,108.0,0.5934286442678816,0.9886030997089829,False
PPME1,16,12,-0.34428462164723356,-0.3149927003066225,-0.21035608285661586,-0.9608546913069594,0.5401425255937277,82.0,0.5308416334292907,0.988389001759321,False
PNPLA1,16,12,0.0412723330263499,0.0919550699654499,-0.21034631184326422,-0.9608447324298899,0.5401521087433614,81.0,0.5008546654285486,0.9853668768916706,False
MINDY4,16,12,0.0039251030114242,0.01299012880132615,-0.21032001852322946,-0.9608179336208618,0.5401778965744028,82.0,0.5308416334292907,0.988389001759321,False
WFDC10A,16,12,-0.0072748464695481995,-0.0246101402460667,-0.21019795986546472,-0.96069352920888,0.5402976094779505,89.0,0.7628388949505204,0.9980561807157505,False
ZBED6,16,12,-0.044210753033175454,-0.01841594001924035,-0.2101917585615831,-0.9606872087629231,0.5403036916397569,79.0,0.44368030665524805,0.9841364084625839,False
RBP7,16,12,0.10868292394799214,0.10452345292164915,-0.2101763722389875,-0.9606715268468828,0.5403187823689077,90.0,0.7984673891935195,0.9980561807157505,False
H1-3,16,12,-0.1799747945709229,-0.1723622316897986,-0.21013834487440824,-0.9606327690141219,0.5403560792653053,86.0,0.659193864409487,0.9929777495131729,False
SNPH,16,12,0.06689610265238645,0.11056812518618034,-0.2100213595610515,-0.9605135373525389,0.5404708182304359,83.0,0.5617137219006605,0.9886030997089829,False
THAP10,16,12,0.006938405854027295,0.0267889183498008,-0.21000017543274332,-0.9604919465803297,0.5404915957148431,81.0,0.5008546654285486,0.9853668768916706,False
VPREB1,16,12,-0.09484409745568055,-7.863971871110032e-05,-0.2098227901456618,-0.9603111578618846,0.5406655775705611,79.0,0.44368030665524805,0.9841364084625839,False
FAM76B,16,12,-0.055664298704172846,-0.04939582979374945,-0.20980912197158683,-0.9602972275598909,0.5406789836167172,81.0,0.5008546654285486,0.9853668768916706,False
CEMP1,16,12,-0.13354306821131945,-0.06222002176033575,-0.20977485058403073,-0.9602622989911598,0.5407125978230982,83.0,0.5617137219006605,0.9886030997089829,False
MAN2B1,16,12,-0.1389414496984617,-0.07280762855222475,-0.20977153921297406,-0.9602589241275805,0.5407158457016323,69.0,0.21861038398441968,0.9821846946056436,False
LDHC,16,12,0.0662850233068543,0.0753084314336297,-0.20969346256463564,-0.9601793507195164,0.5407924255902452,84.0,0.5934286442678816,0.9886030997089829,False
STX1B,16,12,-0.12444721034943165,-0.09551318171072859,-0.20958252674910888,-0.960066289174405,0.5409012356761873,78.0,0.41655233481168497,0.9841364084625839,False
OR2T29,14,11,-0.09848329801168505,-0.144734032709346,-0.20957158698378833,-1.001397200082226,0.5822540261146493,89.0,0.5289784195821996,0.988389001759321,False
XPNPEP2,16,12,0.12041466268451775,0.1059684195573102,-0.20953440002315118,-0.9600172406018762,0.5409484405555739,87.0,0.6931361991189245,0.9959458416453923,False
CD1C,16,12,0.032468581767689,0.021691128115509148,-0.20951772211242176,-0.9600002432821284,0.5409647990572848,93.0,0.9076053177180995,0.9991190226956232,False
RRP1B,16,12,-0.00791861643839245,0.03035216845282885,-0.2095083160536481,-0.9599906570932388,0.5409740249859425,77.0,0.3904282775842992,0.9841364084625839,False
ITGB6,16,12,-0.0868847124445214,-0.0607513912135821,-0.20945786594997146,-0.9599392409854095,0.5410235090854667,80.0,0.4717901363333026,0.9841364084625839,False
RNF38,16,12,-0.04338426521002605,0.00780528532216645,-0.2093803608255782,-0.9598602522658836,0.5410995306147272,75.0,0.341254928468144,0.9821846946056436,False
ROGDI,16,12,0.1197498078087887,0.17303223761850378,-0.20931495607628528,-0.9597935959704942,0.5411636838179237,78.0,0.41655233481168497,0.9841364084625839,False
PGK2,16,12,0.1202315275631282,0.17591656542178946,-0.20926951925726409,-0.9597472899286694,0.5412082514141412,83.0,0.5617137219006605,0.9886030997089829,False
KCNK12,16,12,-0.1728712613955385,-0.13666488002989496,-0.20909792752249676,-0.9595724172747748,0.5413765622297813,71.0,0.25537781540010174,0.9821846946056436,False
RNF167,16,12,0.08265431057560549,0.09706339622527545,-0.20908606927661766,-0.9595603323922411,0.5413881938390058,88.0,0.7277059387577536,0.9972806481766054,False
DCUN1D5,16,12,0.0045161272861381,-0.0176677114369919,-0.20907945797024843,-0.9595535947350988,0.541394678794602,89.0,0.7628388949505204,0.9980561807157505,False
SLC15A1,16,12,0.052489005344603754,0.08579736833668715,-0.20903320702504252,-0.9595064599845542,0.5414400459344693,82.0,0.5308416334292907,0.988389001759321,False
AXIN1,16,12,-0.011330857871560948,0.04514754742404435,-0.2090230246525389,-0.9594960830640913,0.5414500337590136,86.0,0.659193864409487,0.9929777495131729,False
