gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
MED12,7,38,-0.8854967467983894,-0.6992364814854377,-0.2540004521238112,-1.0618522896178453,0.5538513853702229,111.0,0.5090017501248358,1.0,False
MCPH1,7,38,-0.1439179280274219,-0.1836270511186115,-0.25394086093391943,-1.0617918988003656,0.5539101769325266,123.0,0.7710150944410731,1.0,False
GPN2,7,38,-2.6136141837243665,-2.1896119333949438,-0.253926808388988,-1.0617776577178273,0.5539240409398514,122.0,0.7476587067057857,1.0,False
MBNL3,7,38,0.0969575813169455,0.10459151430176665,-0.25369401801677277,-1.061541745598083,0.5541537095645372,116.0,0.6127560345370897,1.0,False
PLD1,7,38,-0.0312892632396241,-0.0224500460051477,-0.25357644950643976,-1.0614226015631543,0.5542697025502749,122.0,0.7476587067057857,1.0,False
IFNA4,7,33,-0.0910666547621004,-0.0398854997596981,-0.25355767199033963,-1.0710384599091034,0.5639231159284243,93.0,0.4419917655211773,1.0,False
IL4R,7,38,-0.0248345984422914,-0.00534248645021395,-0.2535424728961254,-1.0613881697709195,0.5543032239786688,109.0,0.47012381328887287,1.0,False
KCNE4,5,15,0.1612745567163024,0.1807059716295811,-0.2535225461012846,-1.268688363275415,0.7616432710728456,28.0,0.44453044375645,1.0,False
HES1,7,38,-0.246526353689011,-0.1428946344700296,-0.25344098370383117,-1.0612853212977376,0.5544033538900751,95.0,0.24621083208717925,1.0,False
GLI1,7,38,-0.2703572352980676,-0.2191871368151277,-0.25334053822928954,-1.061183531054783,0.5545024545962038,107.0,0.4328728182386719,1.0,False
LUC7L2,7,38,-0.2769504628237821,-0.2483666968238193,-0.25330895236901524,-1.061151522431336,0.5545336176933053,120.0,0.7016215208501086,1.0,False
TEC,7,38,-0.0430545999379553,-0.02281372046256245,-0.2532341728248172,-1.0610757422043031,0.5546073965546688,114.0,0.5701909800037992,1.0,False
PARVG,7,38,0.126169976025939,0.16484770817016808,-0.25317548613407714,-1.0610162703876846,0.5546652981195304,97.0,0.27281889976161106,1.0,False
